year,quintil_oecd,sampreg,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,West,Very concerned,0.46254,1053,2436,0.44274,0.48235
1984,1st Quintile,West,Somewhat concerned,0.40778,1005,2436,0.38826,0.42730
1984,1st Quintile,West,Not concerned at all,0.12967,378,2436,0.11633,0.14302
1984,2nd Quintile,West,Very concerned,0.49972,1132,2371,0.47959,0.51985
1984,2nd Quintile,West,Somewhat concerned,0.41157,977,2371,0.39176,0.43139
1984,2nd Quintile,West,Not concerned at all,0.08871,262,2371,0.07726,0.10016
1984,3rd Quintile,West,Very concerned,0.53018,1196,2326,0.50989,0.55046
1984,3rd Quintile,West,Somewhat concerned,0.40509,926,2326,0.38513,0.42504
1984,3rd Quintile,West,Not concerned at all,0.06474,204,2326,0.05474,0.07474
1984,4th Quintile,West,Very concerned,0.54246,1253,2449,0.52273,0.56220
1984,4th Quintile,West,Somewhat concerned,0.39100,969,2449,0.37167,0.41033
1984,4th Quintile,West,Not concerned at all,0.06654,227,2449,0.05666,0.07641
1984,5th Quintile,West,Very concerned,0.56831,1323,2392,0.54845,0.58816
1984,5th Quintile,West,Somewhat concerned,0.37182,893,2392,0.35245,0.39120
1984,5th Quintile,West,Not concerned at all,0.05987,176,2392,0.05036,0.06938
1985,1st Quintile,West,Very concerned,0.44751,890,2220,0.42682,0.46820
1985,1st Quintile,West,Somewhat concerned,0.44313,1024,2220,0.42246,0.46380
1985,1st Quintile,West,Not concerned at all,0.10936,306,2220,0.09638,0.12235
1985,2nd Quintile,West,Very concerned,0.44126,914,2121,0.42013,0.46240
1985,2nd Quintile,West,Somewhat concerned,0.47229,989,2121,0.45104,0.49354
1985,2nd Quintile,West,Not concerned at all,0.08645,218,2121,0.07448,0.09841
1985,3rd Quintile,West,Very concerned,0.48429,1021,2177,0.46329,0.50529
1985,3rd Quintile,West,Somewhat concerned,0.44357,960,2177,0.42270,0.46444
1985,3rd Quintile,West,Not concerned at all,0.07214,196,2177,0.06127,0.08301
1985,4th Quintile,West,Very concerned,0.49656,1066,2190,0.47561,0.51750
1985,4th Quintile,West,Somewhat concerned,0.43784,941,2190,0.41706,0.45863
1985,4th Quintile,West,Not concerned at all,0.06560,183,2190,0.05523,0.07597
1985,5th Quintile,West,Very concerned,0.47806,1028,2155,0.45697,0.49916
1985,5th Quintile,West,Somewhat concerned,0.45439,966,2155,0.43336,0.47542
1985,5th Quintile,West,Not concerned at all,0.06755,161,2155,0.05695,0.07815
1986,1st Quintile,West,Very concerned,0.43477,802,2032,0.41321,0.45633
1986,1st Quintile,West,Somewhat concerned,0.43225,929,2032,0.41071,0.45380
1986,1st Quintile,West,Not concerned at all,0.13298,301,2032,0.11821,0.14775
1986,2nd Quintile,West,Very concerned,0.38494,795,2068,0.36397,0.40592
1986,2nd Quintile,West,Somewhat concerned,0.49060,1005,2068,0.46905,0.51215
1986,2nd Quintile,West,Not concerned at all,0.12445,268,2068,0.11022,0.13868
1986,3rd Quintile,West,Very concerned,0.43862,878,2067,0.41722,0.46002
1986,3rd Quintile,West,Somewhat concerned,0.47652,985,2067,0.45499,0.49806
1986,3rd Quintile,West,Not concerned at all,0.08486,204,2067,0.07284,0.09687
1986,4th Quintile,West,Very concerned,0.44607,966,2197,0.42528,0.46686
1986,4th Quintile,West,Somewhat concerned,0.45785,1008,2197,0.43701,0.47869
1986,4th Quintile,West,Not concerned at all,0.09608,223,2197,0.08375,0.10840
1986,5th Quintile,West,Very concerned,0.44235,924,2076,0.42098,0.46372
1986,5th Quintile,West,Somewhat concerned,0.47424,971,2076,0.45275,0.49572
1986,5th Quintile,West,Not concerned at all,0.08341,181,2076,0.07152,0.09531
1987,1st Quintile,West,Very concerned,0.51153,925,1986,0.48954,0.53352
1987,1st Quintile,West,Somewhat concerned,0.39645,832,1986,0.37493,0.41797
1987,1st Quintile,West,Not concerned at all,0.09202,229,1986,0.07931,0.10474
1987,2nd Quintile,West,Very concerned,0.57177,1083,2046,0.55033,0.59322
1987,2nd Quintile,West,Somewhat concerned,0.36617,795,2046,0.34529,0.38705
1987,2nd Quintile,West,Not concerned at all,0.06206,168,2046,0.05160,0.07252
1987,3rd Quintile,West,Very concerned,0.60944,1203,2089,0.58851,0.63037
1987,3rd Quintile,West,Somewhat concerned,0.35670,778,2089,0.33615,0.37725
1987,3rd Quintile,West,Not concerned at all,0.03386,108,2089,0.02610,0.04162
1987,4th Quintile,West,Very concerned,0.59765,1221,2138,0.57686,0.61844
1987,4th Quintile,West,Somewhat concerned,0.34929,763,2138,0.32907,0.36950
1987,4th Quintile,West,Not concerned at all,0.05307,154,2138,0.04356,0.06257
1987,5th Quintile,West,Very concerned,0.61342,1252,2069,0.59243,0.63441
1987,5th Quintile,West,Somewhat concerned,0.35748,732,2069,0.33683,0.37814
1987,5th Quintile,West,Not concerned at all,0.02910,85,2069,0.02185,0.03634
1988,1st Quintile,West,Very concerned,0.52957,904,1945,0.50738,0.55176
1988,1st Quintile,West,Somewhat concerned,0.38611,816,1945,0.36446,0.40775
1988,1st Quintile,West,Not concerned at all,0.08432,225,1945,0.07197,0.09667
1988,2nd Quintile,West,Very concerned,0.54482,1009,1965,0.52279,0.56684
1988,2nd Quintile,West,Somewhat concerned,0.39223,810,1965,0.37063,0.41382
1988,2nd Quintile,West,Not concerned at all,0.06296,146,1965,0.05221,0.07370
1988,3rd Quintile,West,Very concerned,0.58029,1096,1981,0.55855,0.60203
1988,3rd Quintile,West,Somewhat concerned,0.37768,766,1981,0.35632,0.39903
1988,3rd Quintile,West,Not concerned at all,0.04204,119,1981,0.03320,0.05088
1988,4th Quintile,West,Very concerned,0.55953,1119,2049,0.53802,0.58103
1988,4th Quintile,West,Somewhat concerned,0.40093,820,2049,0.37971,0.42216
1988,4th Quintile,West,Not concerned at all,0.03954,110,2049,0.03110,0.04798
1988,5th Quintile,West,Very concerned,0.58924,1107,1923,0.56725,0.61123
1988,5th Quintile,West,Somewhat concerned,0.37504,734,1923,0.35340,0.39669
1988,5th Quintile,West,Not concerned at all,0.03572,82,1923,0.02742,0.04401
1989,1st Quintile,West,Very concerned,0.59617,1019,1902,0.57412,0.61823
1989,1st Quintile,West,Somewhat concerned,0.32871,692,1902,0.30760,0.34983
1989,1st Quintile,West,Not concerned at all,0.07511,191,1902,0.06326,0.08696
1989,2nd Quintile,West,Very concerned,0.61706,1095,1947,0.59546,0.63865
1989,2nd Quintile,West,Somewhat concerned,0.33202,704,1947,0.31110,0.35295
1989,2nd Quintile,West,Not concerned at all,0.05092,148,1947,0.04115,0.06069
1989,3rd Quintile,West,Very concerned,0.62559,1128,1884,0.60373,0.64745
1989,3rd Quintile,West,Somewhat concerned,0.33639,664,1884,0.31505,0.35774
1989,3rd Quintile,West,Not concerned at all,0.03802,92,1884,0.02938,0.04665
1989,4th Quintile,West,Very concerned,0.65025,1238,1991,0.62929,0.67120
1989,4th Quintile,West,Somewhat concerned,0.31370,635,1991,0.29331,0.33409
1989,4th Quintile,West,Not concerned at all,0.03606,118,1991,0.02786,0.04425
1989,5th Quintile,West,Very concerned,0.63954,1156,1842,0.61761,0.66147
1989,5th Quintile,West,Somewhat concerned,0.33090,621,1842,0.30941,0.35239
1989,5th Quintile,West,Not concerned at all,0.02956,65,1842,0.02182,0.03730
1990,1st Quintile,West,Very concerned,0.54496,969,1878,0.52243,0.56749
1990,1st Quintile,West,Somewhat concerned,0.36132,722,1878,0.33959,0.38305
1990,1st Quintile,West,Not concerned at all,0.09372,187,1878,0.08054,0.10691
1990,2nd Quintile,West,Very concerned,0.62137,1106,1875,0.59941,0.64333
1990,2nd Quintile,West,Somewhat concerned,0.32775,647,1875,0.30649,0.34900
1990,2nd Quintile,West,Not concerned at all,0.05089,122,1875,0.04094,0.06084
1990,3rd Quintile,West,Very concerned,0.64396,1145,1877,0.62229,0.66563
