year,bula_h,sampreg,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Hamburg,West,Very concerned,0.48355,136,257,0.42233,0.54477
1985,Hamburg,West,Somewhat concerned,0.46790,121,257,0.40678,0.52903
1985,Lower Saxony,West,Very concerned,0.49697,535,1094,0.46733,0.52662
1985,Lower Saxony,West,Somewhat concerned,0.43899,478,1094,0.40957,0.46841
1985,Lower Saxony,West,Not concerned at all,0.06403,81,1094,0.04952,0.07855
1985,Bremen,West,Very concerned,0.41211,54,101,0.31563,0.50858
1985,Bremen,West,Somewhat concerned,0.42322,47,101,0.32638,0.52005
1985,North Rhine-Westphalia,West,Very concerned,0.49112,1365,2916,0.47297,0.50926
1985,North Rhine-Westphalia,West,Somewhat concerned,0.44057,1288,2916,0.42255,0.45860
1985,North Rhine-Westphalia,West,Not concerned at all,0.06831,263,2916,0.05915,0.07747
1985,Hesse,West,Very concerned,0.46730,474,1119,0.43806,0.49655
1985,Hesse,West,Somewhat concerned,0.45501,527,1119,0.42582,0.48420
1985,Hesse,West,Not concerned at all,0.07769,118,1119,0.06199,0.09338
1985,"Rhineland-Palatinate, Saarland",West,Very concerned,0.44693,329,764,0.41166,0.48221
1985,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.46363,363,764,0.42825,0.49902
1985,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.08943,72,764,0.06918,0.10968
1985,Baden-Wuerttemberg,West,Very concerned,0.44782,848,2017,0.42611,0.46953
1985,Baden-Wuerttemberg,West,Somewhat concerned,0.45519,892,2017,0.43345,0.47693
1985,Baden-Wuerttemberg,West,Not concerned at all,0.09699,277,2017,0.08407,0.10991
1985,Bavaria,West,Very concerned,0.45495,843,1866,0.43235,0.47755
1985,Bavaria,West,Somewhat concerned,0.45877,851,1866,0.43615,0.48138
1985,Bavaria,West,Not concerned at all,0.08628,172,1866,0.07354,0.09902
1985,Berlin,West,Very concerned,0.47549,177,336,0.42201,0.52897
1985,Berlin,West,Somewhat concerned,0.45217,159,336,0.39887,0.50547
1986,Schleswig-Holstein,West,Very concerned,0.40891,121,315,0.35453,0.46329
1986,Schleswig-Holstein,West,Somewhat concerned,0.47073,160,315,0.41552,0.52594
1986,Schleswig-Holstein,West,Not concerned at all,0.12036,34,315,0.08437,0.15635
1986,Hamburg,West,Very concerned,0.43796,116,224,0.37285,0.50308
1986,Hamburg,West,Somewhat concerned,0.44259,108,224,0.37739,0.50778
1986,Lower Saxony,West,Very concerned,0.42415,457,1100,0.39493,0.45337
1986,Lower Saxony,West,Somewhat concerned,0.47699,528,1100,0.44746,0.50652
1986,Lower Saxony,West,Not concerned at all,0.09886,115,1100,0.08121,0.11651
1986,Bremen,West,Very concerned,0.47693,53,84,0.36948,0.58439
1986,Bremen,West,Somewhat concerned,0.26330,31,84,0.16855,0.35805
1986,North Rhine-Westphalia,West,Very concerned,0.43700,1190,2810,0.41865,0.45534
1986,North Rhine-Westphalia,West,Somewhat concerned,0.48042,1326,2810,0.46194,0.49889
1986,North Rhine-Westphalia,West,Not concerned at all,0.08259,294,2810,0.07241,0.09277
1986,Hesse,West,Very concerned,0.41342,394,1040,0.38348,0.44337
1986,Hesse,West,Somewhat concerned,0.48036,546,1040,0.44998,0.51074
1986,Hesse,West,Not concerned at all,0.10622,100,1040,0.08748,0.12495
1986,"Rhineland-Palatinate, Saarland",West,Very concerned,0.41125,309,762,0.37629,0.44621
1986,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.51074,388,762,0.47523,0.54626
1986,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.07801,65,762,0.05895,0.09706
1986,Baden-Wuerttemberg,West,Very concerned,0.42406,810,1971,0.40223,0.44588
1986,Baden-Wuerttemberg,West,Somewhat concerned,0.43756,846,1971,0.41566,0.45947
1986,Baden-Wuerttemberg,West,Not concerned at all,0.13838,315,1971,0.12313,0.15363
1986,Bavaria,West,Very concerned,0.44850,766,1747,0.42517,0.47183
1986,Bavaria,West,Somewhat concerned,0.44858,806,1747,0.42525,0.47191
1986,Bavaria,West,Not concerned at all,0.10292,175,1747,0.08867,0.11717
1986,Berlin,West,Very concerned,0.40682,151,348,0.35514,0.45851
1986,Berlin,West,Somewhat concerned,0.50340,163,348,0.45079,0.55601
1986,Berlin,West,Not concerned at all,0.08978,34,348,0.05970,0.11986
1987,Schleswig-Holstein,West,Very concerned,0.59022,186,294,0.53390,0.64653
1987,Schleswig-Holstein,West,Somewhat concerned,0.33125,108,294,0.27735,0.38514
1987,Hamburg,West,Very concerned,0.58049,125,208,0.51327,0.64772
1987,Hamburg,West,Somewhat concerned,0.37294,83,208,0.30706,0.43882
1987,Lower Saxony,West,Very concerned,0.56167,602,1092,0.53223,0.59112
1987,Lower Saxony,West,Somewhat concerned,0.39039,424,1092,0.36144,0.41934
1987,Lower Saxony,West,Not concerned at all,0.04794,66,1092,0.03526,0.06062
1987,Bremen,West,Very concerned,0.55864,56,90,0.45548,0.66180
1987,Bremen,West,Somewhat concerned,0.30353,34,90,0.20800,0.39905
1987,North Rhine-Westphalia,West,Very concerned,0.59519,1556,2796,0.57699,0.61339
1987,North Rhine-Westphalia,West,Somewhat concerned,0.36745,1081,2796,0.34957,0.38532
1987,North Rhine-Westphalia,West,Not concerned at all,0.03736,159,2796,0.03033,0.04439
1987,Hesse,West,Very concerned,0.52037,495,1045,0.49007,0.55068
1987,Hesse,West,Somewhat concerned,0.41199,456,1045,0.38213,0.44185
1987,Hesse,West,Not concerned at all,0.06764,94,1045,0.05240,0.08287
1987,"Rhineland-Palatinate, Saarland",West,Very concerned,0.54679,413,751,0.51116,0.58242
1987,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.38685,291,751,0.35200,0.42171
1987,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.06635,47,751,0.04854,0.08417
1987,Baden-Wuerttemberg,West,Very concerned,0.60421,1058,1949,0.58249,0.62593
1987,Baden-Wuerttemberg,West,Somewhat concerned,0.32606,682,1949,0.30524,0.34688
1987,Baden-Wuerttemberg,West,Not concerned at all,0.06973,209,1949,0.05842,0.08104
1987,Bavaria,West,Very concerned,0.59615,970,1696,0.57279,0.61951
1987,Bavaria,West,Somewhat concerned,0.35763,621,1696,0.33481,0.38045
1987,Bavaria,West,Not concerned at all,0.04623,105,1696,0.03623,0.05622
1987,Berlin,West,Very concerned,0.63487,225,346,0.58406,0.68567
1987,Berlin,West,Somewhat concerned,0.33687,121,346,0.28700,0.38675
1988,Schleswig-Holstein,West,Very concerned,0.53710,167,292,0.47981,0.59439
1988,Schleswig-Holstein,West,Somewhat concerned,0.38322,125,292,0.32736,0.43908
1988,Hamburg,West,Very concerned,0.63744,128,188,0.56854,0.70634
1988,Hamburg,West,Somewhat concerned,0.33231,60,188,0.26479,0.39982
1988,Lower Saxony,West,Very concerned,0.54803,554,1033,0.51766,0.57839
1988,Lower Saxony,West,Somewhat concerned,0.40389,426,1033,0.37396,0.43383
1988,Lower Saxony,West,Not concerned at all,0.04808,53,1033,0.03503,0.06113
1988,Bremen,West,Very concerned,0.41606,43,89,0.31307,0.51904
1988,Bremen,West,Somewhat concerned,0.43919,46,89,0.33550,0.54289
1988,North Rhine-Westphalia,West,Very concerned,0.59723,1468,2669,0.57862,0.61584
1988,North Rhine-Westphalia,West,Somewhat concerned,0.36244,1039,2669,0.34420,0.38068
1988,North Rhine-Westphalia,West,Not concerned at all,0.04033,162,2669,0.03287,0.04780
1988,Hesse,West,Very concerned,0.50085,463,989,0.46967,0.53203
1988,Hesse,West,Somewhat concerned,0.42056,437,989,0.38977,0.45134
1988,Hesse,West,Not concerned at all,0.07859,89,989,0.06181,0.09537
1988,"Rhineland-Palatinate, Saarland",West,Very concerned,0.54030,386,728,0.50407,0.57653
1988,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.41938,308,728,0.38351,0.45525
1988,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.04032,34,728,0.02602,0.05462
1988,Baden-Wuerttemberg,West,Very concerned,0.56611,958,1877,0.54368,0.58853
1988,Baden-Wuerttemberg,West,Somewhat concerned,0.36410,720,1877,0.34232,0.38587
1988,Baden-Wuerttemberg,West,Not concerned at all,0.06980,199,1877,0.05827,0.08133
1988,Bavaria,West,Very concerned,0.57161,910,1622,0.54752,0.59570
1988,Bavaria,West,Somewhat concerned,0.39008,638,1622,0.36634,0.41383
1988,Bavaria,West,Not concerned at all,0.03831,74,1622,0.02896,0.04765
1988,Berlin,West,Very concerned,0.49465,160,307,0.43863,0.55067
1988,Berlin,West,Somewhat concerned,0.45335,147,307,0.39757,0.50913
1989,Schleswig-Holstein,West,Very concerned,0.65574,184,273,0.59927,0.71220
1989,Schleswig-Holstein,West,Somewhat concerned,0.26153,89,273,0.20930,0.31376
1989,Hamburg,West,Very concerned,0.66490,125,179,0.59555,0.73424
1989,Hamburg,West,Somewhat concerned,0.27736,54,179,0.21159,0.34313
1989,Lower Saxony,West,Very concerned,0.62122,604,989,0.59097,0.65147
1989,Lower Saxony,West,Somewhat concerned,0.34564,352,989,0.31598,0.37529
1989,Lower Saxony,West,Not concerned at all,0.03314,33,989,0.02198,0.04430
1989,Bremen,West,Very concerned,0.65457,72,72,0.54396,0.76518
1989,North Rhine-Westphalia,West,Very concerned,0.64116,1500,2591,0.62269,0.65964
1989,North Rhine-Westphalia,West,Somewhat concerned,0.32268,923,2591,0.30467,0.34068
1989,North Rhine-Westphalia,West,Not concerned at all,0.03616,168,2591,0.02897,0.04335
1989,Hesse,West,Very concerned,0.62068,577,988,0.59041,0.65095
1989,Hesse,West,Somewhat concerned,0.34029,354,988,0.31073,0.36985
1989,Hesse,West,Not concerned at all,0.03903,57,988,0.02695,0.05111
1989,"Rhineland-Palatinate, Saarland",West,Very concerned,0.60938,418,660,0.57213,0.64663
1989,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.35477,242,660,0.31824,0.39130
1989,Baden-Wuerttemberg,West,Very concerned,0.61301,1000,1797,0.59048,0.63554
1989,Baden-Wuerttemberg,West,Somewhat concerned,0.31080,609,1797,0.28939,0.33220
1989,Baden-Wuerttemberg,West,Not concerned at all,0.07619,188,1797,0.06392,0.08846
1989,Bavaria,West,Very concerned,0.62697,970,1590,0.60319,0.65075
1989,Bavaria,West,Somewhat concerned,0.33922,549,1590,0.31594,0.36250
1989,Bavaria,West,Not concerned at all,0.03381,71,1590,0.02492,0.04269
1989,Berlin,West,Very concerned,0.56534,186,301,0.50925,0.62144
1989,Berlin,West,Somewhat concerned,0.38698,115,301,0.33186,0.44209
1990,Schleswig-Holstein,West,Very concerned,0.60690,162,251,0.54635,0.66744
1990,Schleswig-Holstein,West,Somewhat concerned,0.30724,89,251,0.25005,0.36443
1990,Hamburg,West,Very concerned,0.59480,103,158,0.51800,0.67159
1990,Hamburg,West,Somewhat concerned,0.35100,55,158,0.27635,0.42566
1990,Lower Saxony,West,Very concerned,0.61545,581,966,0.58475,0.64614
1990,Lower Saxony,West,Somewhat concerned,0.34146,349,966,0.31154,0.37138
1990,Lower Saxony,West,Not concerned at all,0.04309,36,966,0.03028,0.05590
1990,Bremen,West,Very concerned,0.64384,66,66,0.52742,0.76025
1990,North Rhine-Westphalia,West,Very concerned,0.63607,1497,2534,0.61733,0.65481
1990,North Rhine-Westphalia,West,Somewhat concerned,0.31878,859,2534,0.30063,0.33693
1990,North Rhine-Westphalia,West,Not concerned at all,0.04515,178,2534,0.03706,0.05324
1990,Hesse,West,Very concerned,0.64256,609,977,0.61249,0.67263
1990,Hesse,West,Somewhat concerned,0.30424,306,977,0.27538,0.33311
1990,Hesse,West,Not concerned at all,0.05319,62,977,0.03911,0.06727
1990,"Rhineland-Palatinate, Saarland",West,Very concerned,0.58555,391,670,0.54822,0.62288
1990,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.35746,247,670,0.32115,0.39378
1990,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.05699,32,670,0.03942,0.07455
1990,Baden-Wuerttemberg,West,Very concerned,0.63222,1038,1784,0.60983,0.65460
1990,Baden-Wuerttemberg,West,Somewhat concerned,0.31727,605,1784,0.29567,0.33887
1990,Baden-Wuerttemberg,West,Not concerned at all,0.05051,141,1784,0.04035,0.06068
1990,Bavaria,West,Very concerned,0.62853,966,1578,0.60468,0.65237
1990,Bavaria,West,Somewhat concerned,0.34142,555,1578,0.31801,0.36482
1990,Bavaria,West,Not concerned at all,0.03006,57,1578,0.02163,0.03848
1990,Berlin,West,Very concerned,0.53240,182,305,0.47631,0.58849
1990,Berlin,West,Somewhat concerned,0.39844,123,305,0.34341,0.45348
1990,Berlin,East,Very concerned,0.56501,171,287,0.50756,0.62247
1990,Berlin,East,Somewhat concerned,0.38563,116,287,0.32922,0.44204
1990,Brandenburg,East,Very concerned,0.50759,384,707,0.47071,0.54447
1990,Brandenburg,East,Somewhat concerned,0.45670,323,707,0.41996,0.49345
1990,Mecklenburg-Western Pomerania,East,Very concerned,0.47093,233,485,0.42646,0.51540
1990,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.48455,252,485,0.44003,0.52908
1990,Saxony,East,Very concerned,0.62538,832,1329,0.59935,0.65141
1990,Saxony,East,Somewhat concerned,0.34643,464,1329,0.32083,0.37202
1990,Saxony,East,Not concerned at all,0.02819,33,1329,0.01929,0.03710
1990,Saxony-Anhalt,East,Very concerned,0.63365,521,791,0.60005,0.66725
1990,Saxony-Anhalt,East,Somewhat concerned,0.34974,270,791,0.31648,0.38299
1990,Thuringa,East,Very concerned,0.61103,447,723,0.57547,0.64659
1990,Thuringa,East,Somewhat concerned,0.35919,276,723,0.32419,0.39418
1991,Schleswig-Holstein,West,Very concerned,0.52542,150,270,0.46575,0.58510
1991,Schleswig-Holstein,West,Somewhat concerned,0.40315,120,270,0.34453,0.46177
1991,Hamburg,West,Very concerned,0.54549,90,148,0.46500,0.62599
1991,Hamburg,West,Somewhat concerned,0.40547,58,148,0.32610,0.48484
1991,Lower Saxony,West,Very concerned,0.50115,483,968,0.46963,0.53266
1991,Lower Saxony,West,Somewhat concerned,0.44705,441,968,0.41571,0.47838
1991,Lower Saxony,West,Not concerned at all,0.05181,44,968,0.03784,0.06578
1991,Bremen,West,Very concerned,0.59587,57,88,0.49275,0.69899
1991,Bremen,West,Somewhat concerned,0.28305,31,88,0.18839,0.37771
1991,North Rhine-Westphalia,West,Very concerned,0.56369,1331,2531,0.54436,0.58301
1991,North Rhine-Westphalia,West,Somewhat concerned,0.38677,1002,2531,0.36780,0.40575
1991,North Rhine-Westphalia,West,Not concerned at all,0.04954,198,2531,0.04108,0.05800
1991,Hesse,West,Very concerned,0.47147,424,960,0.43987,0.50306
1991,Hesse,West,Somewhat concerned,0.46362,466,960,0.43206,0.49518
1991,Hesse,West,Not concerned at all,0.06491,70,960,0.04932,0.08051
1991,"Rhineland-Palatinate, Saarland",West,Very concerned,0.46215,291,666,0.42425,0.50004
1991,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.47660,332,666,0.43864,0.51456
1991,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.06125,43,666,0.04303,0.07948
1991,Baden-Wuerttemberg,West,Very concerned,0.51844,842,1786,0.49526,0.54162
1991,Baden-Wuerttemberg,West,Somewhat concerned,0.42391,788,1786,0.40099,0.44684
1991,Baden-Wuerttemberg,West,Not concerned at all,0.05764,156,1786,0.04683,0.06845
1991,Bavaria,West,Very concerned,0.51815,797,1593,0.49360,0.54269
1991,Bavaria,West,Somewhat concerned,0.43647,711,1593,0.41211,0.46083
1991,Bavaria,West,Not concerned at all,0.04539,85,1593,0.03516,0.05561
1991,Berlin,West,Very concerned,0.51718,179,311,0.46155,0.57280
1991,Berlin,West,Somewhat concerned,0.43676,132,311,0.38155,0.49197
1991,Berlin,East,Very concerned,0.56714,145,259,0.50668,0.62760
1991,Berlin,East,Somewhat concerned,0.40955,114,259,0.34955,0.46956
1991,Brandenburg,East,Very concerned,0.38635,279,648,0.34883,0.42387
1991,Brandenburg,East,Somewhat concerned,0.56772,369,648,0.52954,0.60589
1991,Mecklenburg-Western Pomerania,East,Very concerned,0.43145,202,452,0.38574,0.47716
1991,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.53038,250,452,0.48432,0.57645
1991,Saxony,East,Very concerned,0.46425,558,1223,0.43629,0.49221
1991,Saxony,East,Somewhat concerned,0.50158,619,1223,0.47354,0.52961
1991,Saxony,East,Not concerned at all,0.03417,46,1223,0.02399,0.04436
1991,Saxony-Anhalt,East,Very concerned,0.50590,393,772,0.47061,0.54119
1991,Saxony-Anhalt,East,Somewhat concerned,0.46963,379,772,0.43440,0.50486
1991,Thuringa,East,Very concerned,0.45419,323,671,0.41649,0.49189
1991,Thuringa,East,Somewhat concerned,0.49543,348,671,0.45757,0.53329
1992,Schleswig-Holstein,West,Very concerned,0.52749,138,249,0.46536,0.58963
1992,Schleswig-Holstein,West,Somewhat concerned,0.40128,111,249,0.34028,0.46229
1992,Hamburg,West,Very concerned,0.55416,86,143,0.47240,0.63591
1992,Hamburg,West,Somewhat concerned,0.39034,57,143,0.31010,0.47057
1992,Lower Saxony,West,Very concerned,0.56271,544,958,0.53129,0.59414
1992,Lower Saxony,West,Somewhat concerned,0.40470,381,958,0.37360,0.43580
1992,Lower Saxony,West,Not concerned at all,0.03259,33,958,0.02134,0.04384
1992,Bremen,West,Very concerned,0.66372,61,61,0.54418,0.78326
1992,North Rhine-Westphalia,West,Very concerned,0.61829,1482,2511,0.59929,0.63730
1992,North Rhine-Westphalia,West,Somewhat concerned,0.33872,878,2511,0.32020,0.35723
1992,North Rhine-Westphalia,West,Not concerned at all,0.04299,151,2511,0.03506,0.05093
1992,Hesse,West,Very concerned,0.53389,479,948,0.50212,0.56566
1992,Hesse,West,Somewhat concerned,0.39432,408,948,0.36319,0.42545
1992,Hesse,West,Not concerned at all,0.07179,61,948,0.05535,0.08823
1992,"Rhineland-Palatinate, Saarland",West,Very concerned,0.49525,327,637,0.45639,0.53411
1992,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.47501,310,637,0.43620,0.51382
1992,Baden-Wuerttemberg,West,Very concerned,0.61656,957,1743,0.59372,0.63939
1992,Baden-Wuerttemberg,West,Somewhat concerned,0.34037,656,1743,0.31812,0.36262
1992,Baden-Wuerttemberg,West,Not concerned at all,0.04307,130,1743,0.03354,0.05261
1992,Bavaria,West,Very concerned,0.57015,900,1626,0.54608,0.59422
1992,Bavaria,West,Somewhat concerned,0.39337,666,1626,0.36962,0.41713
1992,Bavaria,West,Not concerned at all,0.03647,60,1626,0.02736,0.04559
1992,Berlin,West,Very concerned,0.66008,194,296,0.60602,0.71413
1992,Berlin,West,Somewhat concerned,0.31077,102,296,0.25796,0.36359
1992,Berlin,East,Very concerned,0.70749,187,273,0.65342,0.76155
1992,Berlin,East,Somewhat concerned,0.27718,86,273,0.22399,0.33038
1992,Brandenburg,East,Very concerned,0.52131,338,641,0.48261,0.56001
1992,Brandenburg,East,Somewhat concerned,0.45004,303,641,0.41149,0.48858
1992,Mecklenburg-Western Pomerania,East,Very concerned,0.55135,225,395,0.50224,0.60046
1992,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.40096,170,395,0.35257,0.44935
1992,Saxony,East,Very concerned,0.56356,645,1154,0.53493,0.59218
1992,Saxony,East,Somewhat concerned,0.39835,462,1154,0.37009,0.42661
1992,Saxony,East,Not concerned at all,0.03809,47,1154,0.02705,0.04914
1992,Saxony-Anhalt,East,Very concerned,0.60771,463,748,0.57270,0.64272
1992,Saxony-Anhalt,East,Somewhat concerned,0.36641,285,748,0.33185,0.40096
1992,Thuringa,East,Very concerned,0.58337,395,670,0.54601,0.62073
1992,Thuringa,East,Somewhat concerned,0.40314,275,670,0.36597,0.44031
1993,Schleswig-Holstein,West,Very concerned,0.48944,136,267,0.42937,0.54952
1993,Schleswig-Holstein,West,Somewhat concerned,0.47074,131,267,0.41076,0.53073
1993,Hamburg,West,Very concerned,0.53714,74,128,0.45042,0.62386
1993,Hamburg,West,Somewhat concerned,0.40784,54,128,0.32237,0.49331
1993,Lower Saxony,West,Very concerned,0.49626,475,973,0.46483,0.52770
1993,Lower Saxony,West,Somewhat concerned,0.46612,460,973,0.43476,0.49748
1993,Lower Saxony,West,Not concerned at all,0.03761,38,973,0.02565,0.04957
1993,Bremen,West,Very concerned,0.59873,55,55,0.46799,0.72946
1993,North Rhine-Westphalia,West,Very concerned,0.54328,1339,2485,0.52369,0.56287
1993,North Rhine-Westphalia,West,Somewhat concerned,0.41553,1010,2485,0.39615,0.43491
1993,North Rhine-Westphalia,West,Not concerned at all,0.04119,136,2485,0.03337,0.04900
1993,Hesse,West,Very concerned,0.51926,441,924,0.48703,0.55150
1993,Hesse,West,Somewhat concerned,0.42948,430,924,0.39754,0.46141
1993,Hesse,West,Not concerned at all,0.05126,53,924,0.03703,0.06548
1993,"Rhineland-Palatinate, Saarland",West,Very concerned,0.44421,284,637,0.40559,0.48283
1993,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.50367,321,637,0.46482,0.54253
1993,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.05212,32,637,0.03484,0.06939
1993,Baden-Wuerttemberg,West,Very concerned,0.48783,811,1764,0.46450,0.51117
1993,Baden-Wuerttemberg,West,Somewhat concerned,0.46452,824,1764,0.44124,0.48780
1993,Baden-Wuerttemberg,West,Not concerned at all,0.04765,129,1764,0.03770,0.05759
1993,Bavaria,West,Very concerned,0.51779,805,1602,0.49331,0.54227
1993,Bavaria,West,Somewhat concerned,0.43729,723,1602,0.41299,0.46159
1993,Bavaria,West,Not concerned at all,0.04492,74,1602,0.03478,0.05507
1993,Berlin,West,Very concerned,0.58859,175,289,0.53175,0.64542
1993,Berlin,West,Somewhat concerned,0.38817,114,289,0.33189,0.44446
1993,Berlin,East,Very concerned,0.62075,162,268,0.56255,0.67895
1993,Berlin,East,Somewhat concerned,0.36782,106,268,0.30998,0.42566
1993,Brandenburg,East,Very concerned,0.46936,289,610,0.42973,0.50900
1993,Brandenburg,East,Somewhat concerned,0.50144,321,610,0.46173,0.54115
1993,Mecklenburg-Western Pomerania,East,Very concerned,0.47826,190,396,0.42899,0.52752
1993,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.51198,206,396,0.46268,0.56127
1993,Saxony,East,Very concerned,0.45610,525,1114,0.42684,0.48536
1993,Saxony,East,Somewhat concerned,0.49008,541,1114,0.46071,0.51945
1993,Saxony,East,Not concerned at all,0.05382,48,1114,0.04056,0.06708
1993,Saxony-Anhalt,East,Very concerned,0.49949,370,722,0.46299,0.53598
1993,Saxony-Anhalt,East,Somewhat concerned,0.48445,352,722,0.44797,0.52093
1993,Thuringa,East,Very concerned,0.45758,317,645,0.41910,0.49606
1993,Thuringa,East,Somewhat concerned,0.51998,328,645,0.48139,0.55857
1994,Schleswig-Holstein,West,Very concerned,0.35312,100,257,0.29457,0.41167
1994,Schleswig-Holstein,West,Somewhat concerned,0.55363,157,257,0.49274,0.61453
1994,Hamburg,West,Very concerned,0.33651,44,131,0.25528,0.41774
1994,Hamburg,West,Somewhat concerned,0.59846,87,131,0.51419,0.68273
1994,Lower Saxony,West,Very concerned,0.35761,348,958,0.32725,0.38798
1994,Lower Saxony,West,Somewhat concerned,0.59083,566,958,0.55968,0.62199
1994,Lower Saxony,West,Not concerned at all,0.05155,44,958,0.03754,0.06556
1994,Bremen,West,Very concerned,0.41634,36,80,0.30764,0.52505
1994,Bremen,West,Somewhat concerned,0.48358,44,80,0.37338,0.59378
1994,North Rhine-Westphalia,West,Very concerned,0.44469,1083,2438,0.42496,0.46442
1994,North Rhine-Westphalia,West,Somewhat concerned,0.50067,1198,2438,0.48082,0.52053
1994,North Rhine-Westphalia,West,Not concerned at all,0.05463,157,2438,0.04561,0.06366
1994,Hesse,West,Very concerned,0.38813,323,912,0.35649,0.41978
1994,Hesse,West,Somewhat concerned,0.53687,512,912,0.50449,0.56926
1994,Hesse,West,Not concerned at all,0.07499,77,912,0.05789,0.09210
1994,"Rhineland-Palatinate, Saarland",West,Very concerned,0.33740,217,631,0.30047,0.37432
1994,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.58135,368,631,0.54283,0.61988
1994,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.08125,46,631,0.05992,0.10259
1994,Baden-Wuerttemberg,West,Very concerned,0.37819,590,1726,0.35530,0.40107
1994,Baden-Wuerttemberg,West,Somewhat concerned,0.55005,960,1726,0.52657,0.57353
1994,Baden-Wuerttemberg,West,Not concerned at all,0.07176,176,1726,0.05958,0.08394
1994,Bavaria,West,Very concerned,0.40408,626,1570,0.37979,0.42836
1994,Bavaria,West,Somewhat concerned,0.53903,845,1570,0.51436,0.56369
1994,Bavaria,West,Not concerned at all,0.05690,99,1570,0.04544,0.06836
1994,Berlin,West,Very concerned,0.46656,127,269,0.40683,0.52629
1994,Berlin,West,Somewhat concerned,0.49293,142,269,0.43308,0.55279
1994,Berlin,East,Very concerned,0.51884,129,254,0.45727,0.58041
1994,Berlin,East,Somewhat concerned,0.45368,125,254,0.39233,0.51503
1994,Brandenburg,East,Very concerned,0.35369,208,580,0.31474,0.39263
1994,Brandenburg,East,Somewhat concerned,0.60674,372,580,0.56695,0.64653
