"plh0036","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","192","0.467946077796352","0.418039451878949","0.517852703713756"
"Einige Sorgen","1995","(Fach-)Abitur","2","118","0.415184711172188","0.357261086831122","0.473108335513254"
"Einige Sorgen","1995","(Fach-)Abitur","3","69","0.279478682326543","0.214284302584725","0.344673062068361"
"Einige Sorgen","1995","(Fach-)Abitur","4","53","0.411932408605769","0.32828569664104","0.495579120570497"
"Einige Sorgen","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","261","0.516215889495312","0.471227504353555","0.561204274637069"
"Einige Sorgen","1995","(noch) kein Abschluss","2","105","0.405972594504427","0.341081014294988","0.470864174713866"
"Einige Sorgen","1995","(noch) kein Abschluss","3","36","0.352024160973579","0.257465634572473","0.446582687374685"
"Einige Sorgen","1995","(noch) kein Abschluss","4","28","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Einige Sorgen","1995","AkademikerIn","1 Einkommensschwächstes Quintil","185","0.469097574713578","0.417330582588956","0.520864566838199"
"Einige Sorgen","1995","AkademikerIn","2","214","0.440114760211572","0.39445300088007","0.485776519543075"
"Einige Sorgen","1995","AkademikerIn","3","196","0.499452930339428","0.448643261368136","0.550262599310721"
"Einige Sorgen","1995","AkademikerIn","4","160","0.501624633062411","0.445965689894916","0.557283576229905"
"Einige Sorgen","1995","AkademikerIn","5 Einkommensstärkstes Quintil","141","0.580496668492068","0.519325657316446","0.641667679667691"
"Einige Sorgen","1995","Hauptschule","1 Einkommensschwächstes Quintil","1367","0.540025974673986","0.520485327572044","0.559566621775928"
"Einige Sorgen","1995","Hauptschule","2","989","0.505354715192149","0.482748398942226","0.527961031442071"
"Einige Sorgen","1995","Hauptschule","3","486","0.534102857105292","0.502348640967986","0.565857073242599"
"Einige Sorgen","1995","Hauptschule","4","289","0.498581776131686","0.45720707042818","0.539956481835191"
"Einige Sorgen","1995","Hauptschule","5 Einkommensstärkstes Quintil","91","0.489909062841199","0.416471267528965","0.563346858153433"
"Einige Sorgen","1995","Realschule","1 Einkommensschwächstes Quintil","571","0.515194042777055","0.485415471941081","0.544972613613029"
"Einige Sorgen","1995","Realschule","2","469","0.498251444757148","0.465818972825119","0.530683916689178"
"Einige Sorgen","1995","Realschule","3","257","0.458503232979654","0.416631804609447","0.50037466134986"
"Einige Sorgen","1995","Realschule","4","207","0.562544932905265","0.512733281807667","0.612356584002864"
"Einige Sorgen","1995","Realschule","5 Einkommensstärkstes Quintil","96","0.598423175206925","0.526808774608382","0.670037575805467"
