year,age_gr,sampreg,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,West,Very concerned,0.61041,1895,3385,0.59398,0.62684
1984,17-29 y.,West,Somewhat concerned,0.33772,1205,3385,0.32178,0.35365
1984,17-29 y.,West,Not concerned at all,0.05188,285,3385,0.04440,0.05935
1984,30-45 y.,West,Very concerned,0.55397,1930,3853,0.53827,0.56967
1984,30-45 y.,West,Somewhat concerned,0.38139,1512,3853,0.36605,0.39673
1984,30-45 y.,West,Not concerned at all,0.06464,411,3853,0.05687,0.07240
1984,46-65 y.,West,Very concerned,0.50245,1649,3505,0.48590,0.51901
1984,46-65 y.,West,Somewhat concerned,0.42673,1498,3505,0.41035,0.44310
1984,46-65 y.,West,Not concerned at all,0.07082,358,3505,0.06233,0.07932
1984,66 and older,West,Very concerned,0.38654,496,1254,0.35958,0.41350
1984,66 and older,West,Somewhat concerned,0.44931,563,1254,0.42177,0.47685
1984,66 and older,West,Not concerned at all,0.16415,195,1254,0.14364,0.18466
1985,17-29 y.,West,Very concerned,0.57398,1631,3103,0.55658,0.59138
1985,17-29 y.,West,Somewhat concerned,0.37434,1231,3103,0.35731,0.39137
1985,17-29 y.,West,Not concerned at all,0.05168,241,3103,0.04389,0.05948
1985,30-45 y.,West,Very concerned,0.49782,1594,3442,0.48112,0.51453
1985,30-45 y.,West,Somewhat concerned,0.44153,1524,3442,0.42494,0.45812
1985,30-45 y.,West,Not concerned at all,0.06065,324,3442,0.05267,0.06862
1985,46-65 y.,West,Very concerned,0.43646,1334,3242,0.41939,0.45354
1985,46-65 y.,West,Somewhat concerned,0.49103,1586,3242,0.47382,0.50824
1985,46-65 y.,West,Not concerned at all,0.07251,322,3242,0.06358,0.08144
1985,66 and older,West,Very concerned,0.34033,363,1083,0.31210,0.36857
1985,66 and older,West,Somewhat concerned,0.49976,543,1083,0.46996,0.52955
1985,66 and older,West,Not concerned at all,0.15991,177,1083,0.13807,0.18175
1986,17-29 y.,West,Very concerned,0.53508,1490,3022,0.51729,0.55286
1986,17-29 y.,West,Somewhat concerned,0.40413,1278,3022,0.38663,0.42163
1986,17-29 y.,West,Not concerned at all,0.06079,254,3022,0.05227,0.06931
1986,30-45 y.,West,Very concerned,0.45010,1351,3238,0.43296,0.46724
1986,30-45 y.,West,Somewhat concerned,0.47187,1542,3238,0.45468,0.48907
1986,30-45 y.,West,Not concerned at all,0.07802,345,3238,0.06879,0.08726
1986,46-65 y.,West,Very concerned,0.39877,1221,3176,0.38174,0.41580
1986,46-65 y.,West,Somewhat concerned,0.50856,1597,3176,0.49117,0.52595
1986,46-65 y.,West,Not concerned at all,0.09267,358,3176,0.08258,0.10276
1986,66 and older,West,Very concerned,0.30432,305,1010,0.27593,0.33272
1986,66 and older,West,Somewhat concerned,0.47355,485,1010,0.44274,0.50436
1986,66 and older,West,Not concerned at all,0.22213,220,1010,0.19648,0.24777
1987,17-29 y.,West,Very concerned,0.66131,1790,2978,0.64431,0.67831
1987,17-29 y.,West,Somewhat concerned,0.30334,1001,2978,0.28682,0.31985
1987,17-29 y.,West,Not concerned at all,0.03535,187,2978,0.02872,0.04198
1987,30-45 y.,West,Very concerned,0.61534,1751,3132,0.59830,0.63238
1987,30-45 y.,West,Somewhat concerned,0.34839,1169,3132,0.33170,0.36508
1987,30-45 y.,West,Not concerned at all,0.03627,212,3132,0.02972,0.04282
1987,46-65 y.,West,Very concerned,0.55194,1651,3171,0.53463,0.56925
1987,46-65 y.,West,Somewhat concerned,0.40264,1296,3171,0.38557,0.41971
1987,46-65 y.,West,Not concerned at all,0.04542,224,3171,0.03817,0.05266
1987,66 and older,West,Very concerned,0.48344,494,1050,0.45319,0.51368
1987,66 and older,West,Somewhat concerned,0.40238,435,1050,0.37271,0.43206
1987,66 and older,West,Not concerned at all,0.11418,121,1050,0.09494,0.13343
1988,17-29 y.,West,Very concerned,0.62447,1609,2844,0.60667,0.64227
1988,17-29 y.,West,Somewhat concerned,0.33427,1037,2844,0.31693,0.35161
1988,17-29 y.,West,Not concerned at all,0.04126,198,2844,0.03394,0.04857
1988,30-45 y.,West,Very concerned,0.61234,1620,2930,0.59469,0.62998
1988,30-45 y.,West,Somewhat concerned,0.35381,1136,2930,0.33649,0.37112
1988,30-45 y.,West,Not concerned at all,0.03386,174,2930,0.02731,0.04041
1988,46-65 y.,West,Very concerned,0.54397,1577,3068,0.52634,0.56159
1988,46-65 y.,West,Somewhat concerned,0.41420,1295,3068,0.39677,0.43164
1988,46-65 y.,West,Not concerned at all,0.04183,196,3068,0.03475,0.04892
1988,66 and older,West,Very concerned,0.43940,431,1023,0.40897,0.46982
1988,66 and older,West,Somewhat concerned,0.45141,478,1023,0.42090,0.48192
1988,66 and older,West,Not concerned at all,0.10919,114,1023,0.09007,0.12832
1989,17-29 y.,West,Very concerned,0.69201,1755,2803,0.67492,0.70911
1989,17-29 y.,West,Somewhat concerned,0.27542,878,2803,0.25888,0.29196
1989,17-29 y.,West,Not concerned at all,0.03256,170,2803,0.02599,0.03914
1989,30-45 y.,West,Very concerned,0.67834,1749,2825,0.66111,0.69557
1989,30-45 y.,West,Somewhat concerned,0.28907,919,2825,0.27235,0.30579
1989,30-45 y.,West,Not concerned at all,0.03259,157,2825,0.02604,0.03914
1989,46-65 y.,West,Very concerned,0.60194,1632,2937,0.58424,0.61965
1989,46-65 y.,West,Somewhat concerned,0.35617,1102,2937,0.33885,0.37349
1989,46-65 y.,West,Not concerned at all,0.04189,203,2937,0.03464,0.04913
1989,66 and older,West,Very concerned,0.50718,500,1002,0.47621,0.53815
1989,66 and older,West,Somewhat concerned,0.40710,418,1002,0.37666,0.43753
1989,66 and older,West,Not concerned at all,0.08572,84,1002,0.06838,0.10307
1990,17-29 y.,West,Very concerned,0.68616,1700,2694,0.66863,0.70369
1990,17-29 y.,West,Somewhat concerned,0.27959,844,2694,0.26264,0.29654
1990,17-29 y.,West,Not concerned at all,0.03424,150,2694,0.02738,0.04111
1990,17-29 y.,East,Very concerned,0.58166,667,1108,0.55260,0.61071
1990,17-29 y.,East,Somewhat concerned,0.39203,441,1108,0.36327,0.42079
1990,30-45 y.,West,Very concerned,0.69211,1791,2771,0.67492,0.70930
1990,30-45 y.,West,Somewhat concerned,0.27509,843,2771,0.25846,0.29172
1990,30-45 y.,West,Not concerned at all,0.03280,137,2771,0.02617,0.03943
1990,30-45 y.,East,Very concerned,0.59218,887,1483,0.56716,0.61720
1990,30-45 y.,East,Somewhat concerned,0.38571,596,1483,0.36093,0.41050
1990,46-65 y.,West,Very concerned,0.60566,1630,2884,0.58782,0.62350
1990,46-65 y.,West,Somewhat concerned,0.35744,1087,2884,0.33995,0.37494
1990,46-65 y.,West,Not concerned at all,0.03689,167,2884,0.03001,0.04377
1990,46-65 y.,East,Very concerned,0.61744,834,1346,0.59146,0.64341
1990,46-65 y.,East,Somewhat concerned,0.35820,481,1346,0.33257,0.38382
1990,46-65 y.,East,Not concerned at all,0.02437,31,1346,0.01613,0.03261
1990,66 and older,West,Very concerned,0.46264,474,1029,0.43216,0.49312
1990,66 and older,West,Somewhat concerned,0.42551,444,1029,0.39529,0.45574
1990,66 and older,West,Not concerned at all,0.11185,111,1029,0.09258,0.13111
1990,66 and older,East,Very concerned,0.48890,200,383,0.43877,0.53903
1990,66 and older,East,Somewhat concerned,0.44070,183,383,0.39091,0.49048
1991,17-29 y.,West,Very concerned,0.62530,1521,2699,0.60704,0.64357
1991,17-29 y.,West,Somewhat concerned,0.33615,1009,2699,0.31833,0.35398
1991,17-29 y.,West,Not concerned at all,0.03855,169,2699,0.03128,0.04581
1991,17-29 y.,East,Very concerned,0.46856,459,976,0.43724,0.49988
1991,17-29 y.,East,Somewhat concerned,0.49744,481,976,0.46605,0.52882
1991,17-29 y.,East,Not concerned at all,0.03400,36,976,0.02263,0.04538
1991,30-45 y.,West,Very concerned,0.57671,1493,2810,0.55844,0.59498
1991,30-45 y.,West,Somewhat concerned,0.38416,1165,2810,0.36617,0.40215
1991,30-45 y.,West,Not concerned at all,0.03913,152,2810,0.03196,0.04630
1991,30-45 y.,East,Very concerned,0.45109,666,1480,0.42573,0.47645
1991,30-45 y.,East,Somewhat concerned,0.51867,774,1480,0.49321,0.54414
1991,30-45 y.,East,Not concerned at all,0.03024,40,1480,0.02151,0.03897
1991,46-65 y.,West,Very concerned,0.47918,1243,2834,0.46079,0.49758
1991,46-65 y.,West,Somewhat concerned,0.47224,1372,2834,0.45385,0.49062
1991,46-65 y.,West,Not concerned at all,0.04858,219,2834,0.04066,0.05650
1991,46-65 y.,East,Very concerned,0.48812,615,1269,0.46060,0.51563
1991,46-65 y.,East,Somewhat concerned,0.48434,617,1269,0.45683,0.51185
1991,46-65 y.,East,Not concerned at all,0.02754,37,1269,0.01853,0.03655
1991,66 and older,West,Very concerned,0.38028,387,1045,0.35083,0.40973
1991,66 and older,West,Somewhat concerned,0.51239,535,1045,0.48207,0.54271
1991,66 and older,West,Not concerned at all,0.10733,123,1045,0.08856,0.12611
1991,66 and older,East,Very concerned,0.40469,160,367,0.35440,0.45498
1991,66 and older,East,Somewhat concerned,0.52289,207,367,0.47172,0.57406
1992,17-29 y.,West,Very concerned,0.65584,1600,2640,0.63772,0.67397
1992,17-29 y.,West,Somewhat concerned,0.30990,897,2640,0.29226,0.32755
1992,17-29 y.,West,Not concerned at all,0.03425,143,2640,0.02732,0.04119
1992,17-29 y.,East,Very concerned,0.57572,513,907,0.54353,0.60790
1992,17-29 y.,East,Somewhat concerned,0.39208,363,907,0.36029,0.42387
1992,17-29 y.,East,Not concerned at all,0.03220,31,907,0.02071,0.04370
1992,30-45 y.,West,Very concerned,0.63851,1690,2812,0.62075,0.65627
1992,30-45 y.,West,Somewhat concerned,0.33809,1020,2812,0.32061,0.35558
1992,30-45 y.,West,Not concerned at all,0.02339,102,2812,0.01781,0.02898
1992,30-45 y.,East,Very concerned,0.57046,807,1430,0.54480,0.59613
1992,30-45 y.,East,Somewhat concerned,0.40578,588,1430,0.38032,0.43124
1992,30-45 y.,East,Not concerned at all,0.02376,35,1430,0.01586,0.03166
1992,46-65 y.,West,Very concerned,0.54584,1394,2768,0.52728,0.56439
1992,46-65 y.,West,Somewhat concerned,0.40900,1202,2768,0.39068,0.42731
1992,46-65 y.,West,Not concerned at all,0.04517,172,2768,0.03743,0.05291
1992,46-65 y.,East,Very concerned,0.60774,724,1199,0.58009,0.63539
1992,46-65 y.,East,Somewhat concerned,0.37596,475,1199,0.34853,0.40339
1992,66 and older,West,Very concerned,0.47139,484,1050,0.44118,0.50160
1992,66 and older,West,Somewhat concerned,0.44529,478,1050,0.41522,0.47537
1992,66 and older,West,Not concerned at all,0.08332,88,1050,0.06659,0.10004
1992,66 and older,East,Very concerned,0.52746,209,364,0.47610,0.57882
1992,66 and older,East,Somewhat concerned,0.40649,155,364,0.35596,0.45702
1993,17-29 y.,West,Very concerned,0.59662,1445,2594,0.57774,0.61550
1993,17-29 y.,West,Somewhat concerned,0.36553,1012,2594,0.34700,0.38407
1993,17-29 y.,West,Not concerned at all,0.03785,137,2594,0.03050,0.04519
1993,17-29 y.,East,Very concerned,0.49590,441,840,0.46207,0.52973
1993,17-29 y.,East,Somewhat concerned,0.47962,399,840,0.44582,0.51343
1993,30-45 y.,West,Very concerned,0.56422,1525,2803,0.54586,0.58258
1993,30-45 y.,West,Somewhat concerned,0.40937,1158,2803,0.39116,0.42757
1993,30-45 y.,West,Not concerned at all,0.02641,120,2803,0.02047,0.03234
1993,30-45 y.,East,Very concerned,0.48319,660,1379,0.45680,0.50957
1993,30-45 y.,East,Somewhat concerned,0.48936,686,1379,0.46297,0.51575
1993,30-45 y.,East,Not concerned at all,0.02745,33,1379,0.01883,0.03608
1993,46-65 y.,West,Very concerned,0.45637,1169,2732,0.43769,0.47505
1993,46-65 y.,West,Somewhat concerned,0.49716,1397,2732,0.47841,0.51592
1993,46-65 y.,West,Not concerned at all,0.04646,166,2732,0.03857,0.05436
1993,46-65 y.,East,Very concerned,0.50568,586,1153,0.47680,0.53455
1993,46-65 y.,East,Somewhat concerned,0.47144,567,1153,0.44262,0.50027
1993,66 and older,West,Very concerned,0.43758,456,1067,0.40780,0.46736
1993,66 and older,West,Somewhat concerned,0.48384,528,1067,0.45384,0.51384
1993,66 and older,West,Not concerned at all,0.07858,83,1067,0.06243,0.09473
