year,pgisced97,quintil_oecd,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,2nd Quintile,Very concerned,0.68893,33,33,0.52853,0.84933
1984,Primary Level,1st Quintile,Very concerned,0.27605,82,346,0.22888,0.32322
1984,Primary Level,1st Quintile,Somewhat concerned,0.42906,154,346,0.37684,0.48129
1984,Primary Level,1st Quintile,Not concerned at all,0.29489,110,346,0.24677,0.34300
1984,Primary Level,2nd Quintile,Very concerned,0.36703,73,230,0.30461,0.42946
1984,Primary Level,2nd Quintile,Somewhat concerned,0.42081,97,230,0.35686,0.48475
1984,Primary Level,2nd Quintile,Not concerned at all,0.21216,60,230,0.15921,0.26511
1984,Primary Level,3rd Quintile,Very concerned,0.33328,53,154,0.25859,0.40798
1984,Primary Level,3rd Quintile,Somewhat concerned,0.49681,67,154,0.41758,0.57603
1984,Primary Level,3rd Quintile,Not concerned at all,0.16991,34,154,0.11040,0.22942
1984,Primary Level,4th Quintile,Very concerned,0.22058,43,157,0.15551,0.28565
1984,Primary Level,4th Quintile,Somewhat concerned,0.42099,62,157,0.34351,0.49846
1984,Primary Level,4th Quintile,Not concerned at all,0.35843,52,157,0.28318,0.43369
1984,Primary Level,5th Quintile,Somewhat concerned,0.35802,40,40,0.20755,0.50849
1984,Lower Secondary Level,1st Quintile,Very concerned,0.39317,364,926,0.36169,0.42464
1984,Lower Secondary Level,1st Quintile,Somewhat concerned,0.45521,421,926,0.42312,0.48731
1984,Lower Secondary Level,1st Quintile,Not concerned at all,0.15162,141,926,0.12851,0.17474
1984,Lower Secondary Level,2nd Quintile,Very concerned,0.45151,353,819,0.41740,0.48561
1984,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.43071,360,819,0.39678,0.46465
1984,Lower Secondary Level,2nd Quintile,Not concerned at all,0.11778,106,819,0.09569,0.13987
1984,Lower Secondary Level,3rd Quintile,Very concerned,0.46825,317,692,0.43105,0.50546
1984,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.44305,293,692,0.40601,0.48009
1984,Lower Secondary Level,3rd Quintile,Not concerned at all,0.08870,82,692,0.06750,0.10989
1984,Lower Secondary Level,4th Quintile,Very concerned,0.42734,250,578,0.38697,0.46770
1984,Lower Secondary Level,4th Quintile,Somewhat concerned,0.47235,263,578,0.43162,0.51309
1984,Lower Secondary Level,4th Quintile,Not concerned at all,0.10031,65,578,0.07580,0.12482
1984,Lower Secondary Level,5th Quintile,Very concerned,0.52205,192,380,0.47176,0.57234
1984,Lower Secondary Level,5th Quintile,Somewhat concerned,0.37402,137,380,0.32530,0.42273
1984,Lower Secondary Level,5th Quintile,Not concerned at all,0.10393,51,380,0.07321,0.13466
1984,Upper Secondary Level,1st Quintile,Very concerned,0.50146,436,894,0.46867,0.53425
1984,Upper Secondary Level,1st Quintile,Somewhat concerned,0.38846,353,894,0.35650,0.42043
1984,Upper Secondary Level,1st Quintile,Not concerned at all,0.11008,105,894,0.08955,0.13060
1984,Upper Secondary Level,2nd Quintile,Very concerned,0.50207,550,1096,0.47245,0.53168
1984,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.42695,461,1096,0.39765,0.45624
1984,Upper Secondary Level,2nd Quintile,Not concerned at all,0.07098,85,1096,0.05577,0.08619
