year,age_gr,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,No answer / don't know,Very concerned,0.61041,1895,3385,0.59398,0.62684
1984,17-29 y.,No answer / don't know,Somewhat concerned,0.33772,1205,3385,0.32178,0.35365
1984,17-29 y.,No answer / don't know,Not concerned at all,0.05188,285,3385,0.04440,0.05935
1984,30-45 y.,No answer / don't know,Very concerned,0.55397,1930,3853,0.53827,0.56967
1984,30-45 y.,No answer / don't know,Somewhat concerned,0.38139,1512,3853,0.36605,0.39673
1984,30-45 y.,No answer / don't know,Not concerned at all,0.06464,411,3853,0.05687,0.07240
1984,46-65 y.,No answer / don't know,Very concerned,0.50245,1649,3505,0.48590,0.51901
1984,46-65 y.,No answer / don't know,Somewhat concerned,0.42673,1498,3505,0.41035,0.44310
1984,46-65 y.,No answer / don't know,Not concerned at all,0.07082,358,3505,0.06233,0.07932
1984,66 and older,No answer / don't know,Very concerned,0.38654,496,1254,0.35958,0.41350
1984,66 and older,No answer / don't know,Somewhat concerned,0.44931,563,1254,0.42177,0.47685
1984,66 and older,No answer / don't know,Not concerned at all,0.16415,195,1254,0.14364,0.18466
1985,17-29 y.,Urban regions,Very concerned,0.58054,1302,2471,0.56108,0.60000
1985,17-29 y.,Urban regions,Somewhat concerned,0.36601,965,2471,0.34701,0.38501
1985,17-29 y.,Urban regions,Not concerned at all,0.05345,204,2471,0.04458,0.06232
1985,17-29 y.,Rural regions,Very concerned,0.55271,329,632,0.51392,0.59151
1985,17-29 y.,Rural regions,Somewhat concerned,0.40134,266,632,0.36309,0.43958
1985,17-29 y.,Rural regions,Not concerned at all,0.04595,37,632,0.02961,0.06229
1985,30-45 y.,Urban regions,Very concerned,0.50774,1266,2725,0.48896,0.52651
1985,30-45 y.,Urban regions,Somewhat concerned,0.42891,1190,2725,0.41032,0.44749
1985,30-45 y.,Urban regions,Not concerned at all,0.06336,269,2725,0.05421,0.07251
1985,30-45 y.,Rural regions,Very concerned,0.46575,328,717,0.42921,0.50229
1985,30-45 y.,Rural regions,Somewhat concerned,0.48238,334,717,0.44578,0.51898
1985,30-45 y.,Rural regions,Not concerned at all,0.05187,55,717,0.03562,0.06811
1985,46-65 y.,Urban regions,Very concerned,0.44698,1080,2571,0.42776,0.46620
1985,46-65 y.,Urban regions,Somewhat concerned,0.48657,1243,2571,0.46724,0.50589
1985,46-65 y.,Urban regions,Not concerned at all,0.06645,248,2571,0.05682,0.07608
1985,46-65 y.,Rural regions,Very concerned,0.40271,254,671,0.36557,0.43984
1985,46-65 y.,Rural regions,Somewhat concerned,0.50535,343,671,0.46749,0.54320
1985,46-65 y.,Rural regions,Not concerned at all,0.09195,74,671,0.07007,0.11383
1985,66 and older,Urban regions,Very concerned,0.34609,276,799,0.31308,0.37909
1985,66 and older,Urban regions,Somewhat concerned,0.49727,395,799,0.46257,0.53196
1985,66 and older,Urban regions,Not concerned at all,0.15665,128,799,0.13143,0.18187
1985,66 and older,Rural regions,Very concerned,0.32497,87,284,0.27040,0.37954
1985,66 and older,Rural regions,Somewhat concerned,0.50640,148,284,0.44815,0.56465
