year,age_gr,quintil_oecd,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,1st Quintile,Very concerned,0.61026,396,769,0.57576,0.64475
1984,17-29 y.,1st Quintile,Somewhat concerned,0.32538,278,769,0.29225,0.35852
1984,17-29 y.,1st Quintile,Not concerned at all,0.06436,95,769,0.04700,0.08172
1984,17-29 y.,2nd Quintile,Very concerned,0.60269,369,678,0.56583,0.63955
1984,17-29 y.,2nd Quintile,Somewhat concerned,0.33843,247,678,0.30278,0.37407
1984,17-29 y.,2nd Quintile,Not concerned at all,0.05888,62,678,0.04115,0.07662
1984,17-29 y.,3rd Quintile,Very concerned,0.61272,386,656,0.57542,0.65003
1984,17-29 y.,3rd Quintile,Somewhat concerned,0.34011,223,656,0.30383,0.37640
1984,17-29 y.,3rd Quintile,Not concerned at all,0.04716,47,656,0.03093,0.06340
1984,17-29 y.,4th Quintile,Very concerned,0.57114,385,717,0.53489,0.60739
1984,17-29 y.,4th Quintile,Somewhat concerned,0.37888,282,717,0.34335,0.41442
1984,17-29 y.,4th Quintile,Not concerned at all,0.04998,50,717,0.03401,0.06594
1984,17-29 y.,5th Quintile,Very concerned,0.65764,350,552,0.61802,0.69726
1984,17-29 y.,5th Quintile,Somewhat concerned,0.30150,171,552,0.26319,0.33982
1984,17-29 y.,5th Quintile,Not concerned at all,0.04085,31,552,0.02433,0.05738
1984,30-45 y.,1st Quintile,Very concerned,0.47097,323,775,0.43581,0.50614
1984,30-45 y.,1st Quintile,Somewhat concerned,0.42557,337,775,0.39074,0.46040
1984,30-45 y.,1st Quintile,Not concerned at all,0.10346,115,775,0.08200,0.12491
1984,30-45 y.,2nd Quintile,Very concerned,0.51010,361,775,0.47488,0.54532
1984,30-45 y.,2nd Quintile,Somewhat concerned,0.41073,320,775,0.37608,0.44539
1984,30-45 y.,2nd Quintile,Not concerned at all,0.07916,94,775,0.06014,0.09818
1984,30-45 y.,3rd Quintile,Very concerned,0.56445,400,746,0.52885,0.60006
1984,30-45 y.,3rd Quintile,Somewhat concerned,0.38504,282,746,0.35010,0.41999
1984,30-45 y.,3rd Quintile,Not concerned at all,0.05050,64,746,0.03478,0.06623
1984,30-45 y.,4th Quintile,Very concerned,0.58487,395,776,0.55018,0.61957
1984,30-45 y.,4th Quintile,Somewhat concerned,0.35997,296,776,0.32617,0.39376
1984,30-45 y.,4th Quintile,Not concerned at all,0.05516,85,776,0.03908,0.07123
1984,30-45 y.,5th Quintile,Very concerned,0.61078,450,779,0.57652,0.64504
1984,30-45 y.,5th Quintile,Somewhat concerned,0.34409,277,779,0.31071,0.37747
1984,30-45 y.,5th Quintile,Not concerned at all,0.04513,52,779,0.03055,0.05972
1984,46-65 y.,1st Quintile,Very concerned,0.44077,216,543,0.39897,0.48257
1984,46-65 y.,1st Quintile,Somewhat concerned,0.45871,240,543,0.41676,0.50066
1984,46-65 y.,1st Quintile,Not concerned at all,0.10052,87,543,0.07521,0.12584
1984,46-65 y.,2nd Quintile,Very concerned,0.48002,290,644,0.44140,0.51863
1984,46-65 y.,2nd Quintile,Somewhat concerned,0.44058,286,644,0.40220,0.47895
1984,46-65 y.,2nd Quintile,Not concerned at all,0.07941,68,644,0.05851,0.10030
1984,46-65 y.,3rd Quintile,Very concerned,0.49138,315,691,0.45408,0.52869
1984,46-65 y.,3rd Quintile,Somewhat concerned,0.44351,308,691,0.40644,0.48058
1984,46-65 y.,3rd Quintile,Not concerned at all,0.06511,68,691,0.04670,0.08352
1984,46-65 y.,4th Quintile,Very concerned,0.52892,385,754,0.49327,0.56458
1984,46-65 y.,4th Quintile,Somewhat concerned,0.41054,305,754,0.37541,0.44568
1984,46-65 y.,4th Quintile,Not concerned at all,0.06053,64,754,0.04350,0.07757
1984,46-65 y.,5th Quintile,Very concerned,0.53668,442,868,0.50349,0.56987
1984,46-65 y.,5th Quintile,Somewhat concerned,0.40193,356,868,0.36929,0.43456
1984,46-65 y.,5th Quintile,Not concerned at all,0.06139,70,868,0.04541,0.07737
1984,66 and older,1st Quintile,Very concerned,0.33782,118,349,0.28813,0.38751
1984,66 and older,1st Quintile,Somewhat concerned,0.42692,150,349,0.37496,0.47889
1984,66 and older,1st Quintile,Not concerned at all,0.23525,81,349,0.19069,0.27982
1984,66 and older,2nd Quintile,Very concerned,0.38882,112,274,0.33099,0.44665
1984,66 and older,2nd Quintile,Somewhat concerned,0.45995,124,274,0.40083,0.51907
1984,66 and older,2nd Quintile,Not concerned at all,0.15123,38,274,0.10873,0.19373
1984,66 and older,3rd Quintile,Very concerned,0.40855,95,208,0.34158,0.47551
1984,66 and older,3rd Quintile,Somewhat concerned,0.47399,113,208,0.40597,0.54202
1984,66 and older,4th Quintile,Very concerned,0.43209,88,174,0.35827,0.50590
1984,66 and older,4th Quintile,Somewhat concerned,0.42995,86,174,0.35617,0.50372
1984,66 and older,5th Quintile,Very concerned,0.40030,81,170,0.32643,0.47417
1984,66 and older,5th Quintile,Somewhat concerned,0.47195,89,170,0.39668,0.54721
1985,17-29 y.,1st Quintile,Very concerned,0.57289,363,767,0.53786,0.60792
1985,17-29 y.,1st Quintile,Somewhat concerned,0.36735,324,767,0.33321,0.40149
1985,17-29 y.,1st Quintile,Not concerned at all,0.05976,80,767,0.04298,0.07655
1985,17-29 y.,2nd Quintile,Very concerned,0.56490,300,577,0.52441,0.60539
1985,17-29 y.,2nd Quintile,Somewhat concerned,0.36493,224,577,0.32562,0.40425
1985,17-29 y.,2nd Quintile,Not concerned at all,0.07017,53,577,0.04931,0.09103
1985,17-29 y.,3rd Quintile,Very concerned,0.57158,341,640,0.53321,0.60994
1985,17-29 y.,3rd Quintile,Somewhat concerned,0.37908,255,640,0.34146,0.41670
