year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,male,,,,,,,,,,,,
1990,No migration background,female,,,,,,,,,,,,
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,,,,,,,,,,,,
1992,No migration background,female,,,,,,,,,,,,
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,,,,,,,,,,,,
1993,No migration background,female,,,,,,,,,,,,
1993,Direct migration background,male,,,,,,,,,,,,
1993,Direct migration background,female,,,,,,,,,,,,
1993,Indirect migration background,male,,,,,,,,,,,,
1993,Indirect migration background,female,,,,,,,,,,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,,,,,,,,,,,,
1995,No migration background,female,,,,,,,,,,,,
1995,Direct migration background,male,,,,,,,,,,,,
1995,Direct migration background,female,,,,,,,,,,,,
1995,Indirect migration background,male,,,,,,,,,,,,
1995,Indirect migration background,female,,,,,,,,,,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,,,,,,,,,,,,
1997,No migration background,female,,,,,,,,,,,,
1997,Direct migration background,male,,,,,,,,,,,,
1997,Direct migration background,female,,,,,,,,,,,,
1997,Indirect migration background,male,,,,,,,,,,,,
1997,Indirect migration background,female,,,,,,,,,,,,
1998,No migration background,male,,,,,,,,,,,,
1998,No migration background,female,,,,,,,,,,,,
1998,Direct migration background,male,,,,,,,,,,,,
1998,Direct migration background,female,,,,,,,,,,,,
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,,,,,,,,,,,,
1999,No migration background,female,,,,,,,,,,,,
1999,Direct migration background,male,,,,,,,,,,,,
1999,Direct migration background,female,,,,,,,,,,,,
1999,Indirect migration background,male,,,,,,,,,,,,
1999,Indirect migration background,female,,,,,,,,,,,,
2000,No migration background,male,,,,,,,,,,,,
2000,No migration background,female,,,,,,,,,,,,
2000,Direct migration background,male,,,,,,,,,,,,
2000,Direct migration background,female,,,,,,,,,,,,
2000,Indirect migration background,male,,,,,,,,,,,,
2000,Indirect migration background,female,,,,,,,,,,,,
2001,No migration background,male,8724,0.09258,0.07720,0.10796,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,No migration background,female,9517,0.18946,0.16569,0.21323,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Direct migration background,male,1429,0.10203,0.05879,0.14527,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Direct migration background,female,1486,0.14621,0.09361,0.19882,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Indirect migration background,male,371,0.00853,-0.00347,0.02053,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Indirect migration background,female,393,0.08459,0.00472,0.16446,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,No migration background,male,,,,,,,,,,,,
2002,No migration background,female,,,,,,,,,,,,
2002,Direct migration background,male,,,,,,,,,,,,
2002,Direct migration background,female,,,,,,,,,,,,
2002,Indirect migration background,male,,,,,,,,,,,,
2002,Indirect migration background,female,,,,,,,,,,,,
2003,No migration background,male,9047,0.11108,0.09259,0.12958,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,No migration background,female,9723,0.18567,0.16275,0.20859,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Direct migration background,male,1264,0.14818,0.07972,0.21664,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Direct migration background,female,1355,0.18870,0.11786,0.25955,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Indirect migration background,male,366,0.01338,-0.00194,0.02870,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Indirect migration background,female,411,0.16975,0.05613,0.28337,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,No migration background,male,,,,,,,,,,,,
2004,No migration background,female,,,,,,,,,,,,
2004,Direct migration background,male,,,,,,,,,,,,
2004,Direct migration background,female,,,,,,,,,,,,
2004,Indirect migration background,male,,,,,,,,,,,,
2004,Indirect migration background,female,,,,,,,,,,,,
2005,No migration background,male,8383,0.09461,0.07831,0.11090,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,No migration background,female,9122,0.17915,0.15485,0.20345,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Direct migration background,male,1116,0.10396,0.05840,0.14952,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Direct migration background,female,1251,0.14067,0.08853,0.19280,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Indirect migration background,male,400,0.03773,-0.00670,0.08215,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Indirect migration background,female,426,0.02857,-0.01125,0.06839,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,No migration background,male,,,,,,,,,,,,
2006,No migration background,female,,,,,,,,,,,,
2006,Direct migration background,male,,,,,,,,,,,,
2006,Direct migration background,female,,,,,,,,,,,,
2006,Indirect migration background,male,,,,,,,,,,,,
2006,Indirect migration background,female,,,,,,,,,,,,
2007,No migration background,male,8428,0.11025,0.09352,0.12697,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,No migration background,female,9182,0.21261,0.18504,0.24019,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Direct migration background,male,979,0.14398,0.08855,0.19941,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Direct migration background,female,1140,0.22821,0.13488,0.32154,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Indirect migration background,male,366,0.06989,0.00660,0.13319,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Indirect migration background,female,414,0.12529,0.04794,0.20264,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,No migration background,male,,,,,,,,,,,,
2008,No migration background,female,,,,,,,,,,,,
2008,Direct migration background,male,,,,,,,,,,,,
2008,Direct migration background,female,,,,,,,,,,,,
2008,Indirect migration background,male,,,,,,,,,,,,
2008,Indirect migration background,female,,,,,,,,,,,,
2009,No migration background,male,7498,0.09665,0.07906,0.11423,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,No migration background,female,8151,0.21665,0.18712,0.24618,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Direct migration background,male,760,0.11395,0.04770,0.18020,0.00000,0.00000,0.00000,0.00000,0.00000,,,
