year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,West,,,,,,,,,,,,
1985,Urban regions,West,,,,,,,,,,,,
1985,Rural regions,West,,,,,,,,,,,,
1986,Urban regions,West,,,,,,,,,,,,
1986,Rural regions,West,,,,,,,,,,,,
1987,Urban regions,West,,,,,,,,,,,,
1987,Rural regions,West,,,,,,,,,,,,
1988,Urban regions,West,,,,,,,,,,,,
1988,Rural regions,West,,,,,,,,,,,,
1989,Urban regions,West,,,,,,,,,,,,
1989,Rural regions,West,,,,,,,,,,,,
1990,No answer / don't know,East,,,,,,,,,,,,
1990,Urban regions,West,,,,,,,,,,,,
1990,Urban regions,East,,,,,,,,,,,,
1990,Rural regions,West,,,,,,,,,,,,
1990,Rural regions,East,,,,,,,,,,,,
1991,No answer / don't know,West,,,,,,,,,,,,
1991,No answer / don't know,East,,,,,,,,,,,,
1991,Urban regions,West,,,,,,,,,,,,
1991,Urban regions,East,,,,,,,,,,,,
1991,Rural regions,West,,,,,,,,,,,,
1991,Rural regions,East,,,,,,,,,,,,
1992,No answer / don't know,West,,,,,,,,,,,,
1992,No answer / don't know,East,,,,,,,,,,,,
1992,Urban regions,West,,,,,,,,,,,,
1992,Urban regions,East,,,,,,,,,,,,
1992,Rural regions,West,,,,,,,,,,,,
1992,Rural regions,East,,,,,,,,,,,,
1993,Urban regions,West,,,,,,,,,,,,
1993,Urban regions,East,,,,,,,,,,,,
1993,Rural regions,West,,,,,,,,,,,,
1993,Rural regions,East,,,,,,,,,,,,
1994,Urban regions,West,,,,,,,,,,,,
1994,Urban regions,East,,,,,,,,,,,,
1994,Rural regions,West,,,,,,,,,,,,
1994,Rural regions,East,,,,,,,,,,,,
1995,Urban regions,West,,,,,,,,,,,,
1995,Urban regions,East,,,,,,,,,,,,
1995,Rural regions,West,,,,,,,,,,,,
1995,Rural regions,East,,,,,,,,,,,,
1996,Urban regions,West,,,,,,,,,,,,
1996,Urban regions,East,,,,,,,,,,,,
1996,Rural regions,West,,,,,,,,,,,,
1996,Rural regions,East,,,,,,,,,,,,
1997,No answer / don't know,West,,,,,,,,,,,,
1997,Urban regions,West,,,,,,,,,,,,
1997,Urban regions,East,,,,,,,,,,,,
1997,Rural regions,West,,,,,,,,,,,,
1997,Rural regions,East,,,,,,,,,,,,
1998,Urban regions,West,,,,,,,,,,,,
1998,Urban regions,East,,,,,,,,,,,,
1998,Rural regions,West,,,,,,,,,,,,
1998,Rural regions,East,,,,,,,,,,,,
1999,Urban regions,West,,,,,,,,,,,,
1999,Urban regions,East,,,,,,,,,,,,
1999,Rural regions,West,,,,,,,,,,,,
1999,Rural regions,East,,,,,,,,,,,,
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,12585,0.12443,0.10861,0.14025,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Urban regions,East,1750,0.24930,0.18182,0.31678,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,West,3900,0.13519,0.10342,0.16695,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,East,3685,0.15157,0.12000,0.18314,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,13000,0.14237,0.12393,0.16082,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Urban regions,East,1764,0.19233,0.13577,0.24890,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,West,3822,0.16513,0.13012,0.20014,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,East,3580,0.14665,0.11716,0.17614,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,12078,0.12604,0.10845,0.14363,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Urban regions,East,1705,0.20008,0.14889,0.25128,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,West,3583,0.11702,0.08861,0.14544,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,East,3332,0.15055,0.11743,0.18367,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,11814,0.17120,0.14933,0.19308,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Urban regions,East,1672,0.21818,0.16459,0.27177,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Rural regions,West,3684,0.12795,0.09825,0.15765,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Rural regions,East,3339,0.15107,0.11845,0.18369,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,10185,0.14373,0.12249,0.16497,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Urban regions,East,1533,0.18181,0.12964,0.23397,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,West,3291,0.14891,0.11331,0.18450,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,East,3008,0.15349,0.11371,0.19326,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,16036,0.12322,0.10882,0.13761,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Urban regions,East,2179,0.17693,0.13337,0.22048,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,West,6025,0.13050,0.10344,0.15755,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,East,4132,0.17278,0.13542,0.21014,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,14366,0.13363,0.11726,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Urban regions,East,1966,0.16980,0.11999,0.21961,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Rural regions,West,5576,0.16439,0.13691,0.19187,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Rural regions,East,3768,0.17745,0.14336,0.21155,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,14357,0.13465,0.11635,0.15296,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Urban regions,East,1839,0.16256,0.10562,0.21950,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Rural regions,West,5423,0.15837,0.12911,0.18763,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Rural regions,East,3413,0.13542,0.10849,0.16234,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,15139,0.13507,0.11927,0.15088,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Urban regions,East,1945,0.13955,0.09491,0.18418,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Rural regions,West,5696,0.18201,0.15112,0.21290,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Rural regions,East,3637,0.17528,0.14019,0.21037,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Urban regions,West,,,,,,,,,,,,
2018,Urban regions,East,,,,,,,,,,,,
2018,Rural regions,West,,,,,,,,,,,,
2018,Rural regions,East,,,,,,,,,,,,
2019,No answer / don't know,Does not apply,76,0.10288,-0.05373,0.25950,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,No answer / don't know,West,404,0.11736,0.05780,0.17692,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,No answer / don't know,East,74,0.99124,0.14682,1.83566,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Urban regions,West,14492,0.15265,0.13557,0.16973,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Urban regions,East,1897,0.22311,0.15581,0.29042,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Rural regions,West,5206,0.17560,0.14470,0.20649,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Rural regions,East,3574,0.20530,0.16926,0.24134,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Urban regions,West,,,,,,,,,,,,
2020,Urban regions,East,,,,,,,,,,,,
2020,Rural regions,West,,,,,,,,,,,,
2020,Rural regions,East,,,,,,,,,,,,
2021,No answer / don't know,West,,,,,,,,,,,,
2021,Urban regions,West,11606,0.22554,0.19953,0.25156,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Urban regions,East,1513,0.19511,0.13830,0.25192,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Rural regions,West,3838,0.24948,0.19962,0.29935,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Rural regions,East,2370,0.23264,0.17025,0.29502,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Urban regions,West,,,,,,,,,,,,
2022,Urban regions,East,,,,,,,,,,,,
2022,Rural regions,West,,,,,,,,,,,,
2022,Rural regions,East,,,,,,,,,,,,
