year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,male,,,,,,,,,,,,
1984,No answer / don't know,female,,,,,,,,,,,,
1985,Urban regions,male,,,,,,,,,,,,
1985,Urban regions,female,,,,,,,,,,,,
1985,Rural regions,male,,,,,,,,,,,,
1985,Rural regions,female,,,,,,,,,,,,
1986,Urban regions,male,,,,,,,,,,,,
1986,Urban regions,female,,,,,,,,,,,,
1986,Rural regions,male,,,,,,,,,,,,
1986,Rural regions,female,,,,,,,,,,,,
1987,Urban regions,male,,,,,,,,,,,,
1987,Urban regions,female,,,,,,,,,,,,
1987,Rural regions,male,,,,,,,,,,,,
1987,Rural regions,female,,,,,,,,,,,,
1988,Urban regions,male,,,,,,,,,,,,
1988,Urban regions,female,,,,,,,,,,,,
1988,Rural regions,male,,,,,,,,,,,,
1988,Rural regions,female,,,,,,,,,,,,
1989,Urban regions,male,,,,,,,,,,,,
1989,Urban regions,female,,,,,,,,,,,,
1989,Rural regions,male,,,,,,,,,,,,
1989,Rural regions,female,,,,,,,,,,,,
1990,No answer / don't know,male,,,,,,,,,,,,
1990,No answer / don't know,female,,,,,,,,,,,,
1990,Urban regions,No answer / don't know,,,,,,,,,,,,
1990,Urban regions,male,,,,,,,,,,,,
1990,Urban regions,female,,,,,,,,,,,,
1990,Rural regions,male,,,,,,,,,,,,
1990,Rural regions,female,,,,,,,,,,,,
1991,No answer / don't know,male,,,,,,,,,,,,
1991,No answer / don't know,female,,,,,,,,,,,,
1991,Urban regions,male,,,,,,,,,,,,
1991,Urban regions,female,,,,,,,,,,,,
1991,Rural regions,male,,,,,,,,,,,,
1991,Rural regions,female,,,,,,,,,,,,
1992,No answer / don't know,male,,,,,,,,,,,,
1992,No answer / don't know,female,,,,,,,,,,,,
1992,Urban regions,male,,,,,,,,,,,,
1992,Urban regions,female,,,,,,,,,,,,
1992,Rural regions,male,,,,,,,,,,,,
1992,Rural regions,female,,,,,,,,,,,,
1993,Urban regions,male,,,,,,,,,,,,
1993,Urban regions,female,,,,,,,,,,,,
1993,Rural regions,male,,,,,,,,,,,,
1993,Rural regions,female,,,,,,,,,,,,
1994,Urban regions,male,,,,,,,,,,,,
1994,Urban regions,female,,,,,,,,,,,,
1994,Rural regions,male,,,,,,,,,,,,
1994,Rural regions,female,,,,,,,,,,,,
1995,Urban regions,male,,,,,,,,,,,,
1995,Urban regions,female,,,,,,,,,,,,
1995,Rural regions,male,,,,,,,,,,,,
1995,Rural regions,female,,,,,,,,,,,,
1996,Urban regions,male,,,,,,,,,,,,
1996,Urban regions,female,,,,,,,,,,,,
1996,Rural regions,male,,,,,,,,,,,,
1996,Rural regions,female,,,,,,,,,,,,
1997,No answer / don't know,female,,,,,,,,,,,,
1997,Urban regions,male,,,,,,,,,,,,
1997,Urban regions,female,,,,,,,,,,,,
1997,Rural regions,male,,,,,,,,,,,,
1997,Rural regions,female,,,,,,,,,,,,
1998,Urban regions,male,,,,,,,,,,,,
1998,Urban regions,female,,,,,,,,,,,,
1998,Rural regions,male,,,,,,,,,,,,
1998,Rural regions,female,,,,,,,,,,,,
1999,Urban regions,male,,,,,,,,,,,,
1999,Urban regions,female,,,,,,,,,,,,
1999,Rural regions,male,,,,,,,,,,,,
1999,Rural regions,female,,,,,,,,,,,,
2000,Urban regions,male,,,,,,,,,,,,
2000,Urban regions,female,,,,,,,,,,,,
2000,Rural regions,male,,,,,,,,,,,,
2000,Rural regions,female,,,,,,,,,,,,
2001,Urban regions,male,6837,0.08104,0.06488,0.09720,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Urban regions,female,7498,0.18675,0.16028,0.21322,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,male,3687,0.11344,0.08629,0.14060,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,female,3898,0.16913,0.13368,0.20458,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,Urban regions,male,,,,,,,,,,,,
2002,Urban regions,female,,,,,,,,,,,,
2002,Rural regions,male,,,,,,,,,,,,
2002,Rural regions,female,,,,,,,,,,,,
2003,Urban regions,male,7089,0.11217,0.08975,0.13460,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Urban regions,female,7675,0.17949,0.15287,0.20611,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,male,3588,0.11448,0.08581,0.14315,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,female,3814,0.19882,0.16230,0.23535,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Urban regions,male,,,,,,,,,,,,
2004,Urban regions,female,,,,,,,,,,,,
2004,Rural regions,male,,,,,,,,,,,,
2004,Rural regions,female,,,,,,,,,,,,
2005,Urban regions,male,6572,0.09778,0.07814,0.11743,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Urban regions,female,7211,0.16631,0.13999,0.19264,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,male,3327,0.08436,0.06377,0.10495,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,female,3588,0.17316,0.13637,0.20995,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Urban regions,male,,,,,,,,,,,,
2006,Urban regions,female,,,,,,,,,,,,
2006,Rural regions,male,,,,,,,,,,,,
2006,Rural regions,female,,,,,,,,,,,,
2007,Urban regions,male,6384,0.12097,0.10025,0.14169,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Urban regions,female,7102,0.22706,0.19304,0.26107,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Rural regions,male,3389,0.09533,0.07307,0.11759,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Rural regions,female,3634,0.17674,0.13977,0.21372,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Urban regions,male,,,,,,,,,,,,
2008,Urban regions,female,,,,,,,,,,,,
2008,Rural regions,male,,,,,,,,,,,,
2008,Rural regions,female,,,,,,,,,,,,
2009,Urban regions,male,5553,0.10341,0.08053,0.12628,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Urban regions,female,6165,0.18917,0.15771,0.22064,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,male,3045,0.07618,0.05704,0.09533,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,female,3254,0.22142,0.17352,0.26933,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Urban regions,male,,,,,,,,,,,,
2010,Urban regions,female,,,,,,,,,,,,
2010,Rural regions,male,,,,,,,,,,,,
2010,Rural regions,female,,,,,,,,,,,,
2011,Urban regions,Implausible value,,,,,,,,,,,,
2011,Urban regions,No answer / don't know,,,,,,,,,,,,
2011,Urban regions,male,8186,0.10564,0.08755,0.12374,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Urban regions,female,10029,0.14945,0.12931,0.16960,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,male,4663,0.11684,0.08917,0.14450,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,female,5494,0.17350,0.13998,0.20701,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Urban regions,Implausible value,,,,,,,,,,,,
