year,age_gr,regtyp,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Urban regions,Yes,0.02529,67,2004,0.01841,0.03216
2011,17-29 y.,Urban regions,No,0.81519,1937,2004,0.79819,0.83219
2011,17-29 y.,Rural regions,Yes,0.04676,45,990,0.03360,0.05991
2011,17-29 y.,Rural regions,No,0.77581,945,990,0.74982,0.80180
2011,30-45 y.,Urban regions,Yes,0.08717,345,3191,0.07738,0.09696
2011,30-45 y.,Urban regions,No,0.70694,2846,3191,0.69115,0.72274
2011,30-45 y.,Rural regions,Yes,0.08170,184,1665,0.06854,0.09487
2011,30-45 y.,Rural regions,No,0.69020,1481,1665,0.66799,0.71242
2011,46-65 y.,Urban regions,Yes,0.21539,1008,4859,0.20383,0.22695
2011,46-65 y.,Urban regions,No,0.74208,3851,4859,0.72978,0.75438
2011,46-65 y.,Rural regions,Yes,0.20962,632,2916,0.19484,0.22440
2011,46-65 y.,Rural regions,No,0.74941,2284,2916,0.73368,0.76514
2011,66 and older,Urban regions,Yes,0.28346,863,3306,0.26809,0.29882
2011,66 and older,Urban regions,No,0.71588,2443,3306,0.70050,0.73125
2011,66 and older,Rural regions,Yes,0.28267,497,1814,0.26195,0.30340
2011,66 and older,Rural regions,No,0.71623,1317,1814,0.69548,0.73698
2013,17-29 y.,Urban regions,Yes,0.02500,69,1712,0.01760,0.03240
2013,17-29 y.,Urban regions,No,0.65644,1643,1712,0.63394,0.67894
2013,17-29 y.,Rural regions,No,0.69301,794,794,0.66090,0.72511
2013,30-45 y.,Urban regions,Yes,0.07331,299,2669,0.06342,0.08320
2013,30-45 y.,Urban regions,No,0.59932,2370,2669,0.58073,0.61792
2013,30-45 y.,Rural regions,Yes,0.08417,154,1404,0.06964,0.09870
2013,30-45 y.,Rural regions,No,0.61745,1250,1404,0.59202,0.64288
2013,46-65 y.,Urban regions,Yes,0.19944,929,4489,0.18775,0.21113
2013,46-65 y.,Urban regions,No,0.68991,3560,4489,0.67638,0.70344
2013,46-65 y.,Rural regions,Yes,0.20835,611,2831,0.19338,0.22331
2013,46-65 y.,Rural regions,No,0.71832,2220,2831,0.70175,0.73489
2013,66 and older,Urban regions,Yes,0.27893,841,3177,0.26333,0.29452
2013,66 and older,Urban regions,No,0.71433,2336,3177,0.69862,0.73005
2013,66 and older,Rural regions,Yes,0.26520,454,1760,0.24457,0.28583
2013,66 and older,Rural regions,No,0.72741,1306,1760,0.70660,0.74822
2015,17-29 y.,Urban regions,Yes,0.03169,109,2634,0.02500,0.03838
2015,17-29 y.,Urban regions,No,0.84927,2525,2634,0.83560,0.86293
2015,17-29 y.,Rural regions,Yes,0.03448,52,1289,0.02451,0.04444
2015,17-29 y.,Rural regions,No,0.86194,1237,1289,0.84310,0.88078
2015,30-45 y.,Urban regions,Yes,0.09370,518,4817,0.08547,0.10194
2015,30-45 y.,Urban regions,No,0.85233,4299,4817,0.84231,0.86235
2015,30-45 y.,Rural regions,Yes,0.11650,285,2539,0.10402,0.12898
2015,30-45 y.,Rural regions,No,0.85261,2254,2539,0.83882,0.86640
2015,46-65 y.,Urban regions,Yes,0.21654,1132,5633,0.20578,0.22730
2015,46-65 y.,Urban regions,No,0.77440,4501,5633,0.76348,0.78531
2015,46-65 y.,Rural regions,Yes,0.21348,682,3245,0.19938,0.22758
2015,46-65 y.,Rural regions,No,0.77905,2563,3245,0.76478,0.79333
2015,66 and older,Urban regions,Yes,0.28056,838,3087,0.26471,0.29641
2015,66 and older,Urban regions,No,0.71863,2249,3087,0.70276,0.73449
2015,66 and older,Rural regions,Yes,0.27793,489,1796,0.25721,0.29866
2015,66 and older,Rural regions,No,0.72059,1307,1796,0.69984,0.74135
2017,17-29 y.,Urban regions,Yes,0.02684,106,2939,0.02100,0.03269
2017,17-29 y.,Urban regions,No,0.88304,2833,2939,0.87142,0.89466
2017,17-29 y.,Rural regions,Yes,0.03478,61,1421,0.02525,0.04431
