year,age_gr,quintil_oecd,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,1st Quintile,No,0.68590,514,514,0.64573,0.72606
2011,17-29 y.,2nd Quintile,No,0.70791,401,401,0.66334,0.75247
2011,17-29 y.,3rd Quintile,No,0.83410,462,462,0.80014,0.86806
2011,17-29 y.,4th Quintile,No,0.86271,441,441,0.83055,0.89486
2011,17-29 y.,5th Quintile,No,0.91247,384,384,0.88417,0.94078
2011,30-45 y.,1st Quintile,Yes,0.07359,66,507,0.05084,0.09634
2011,30-45 y.,1st Quintile,No,0.43772,441,507,0.39449,0.48095
2011,30-45 y.,2nd Quintile,Yes,0.07944,69,661,0.05881,0.10007
2011,30-45 y.,2nd Quintile,No,0.60043,592,661,0.56306,0.63779
2011,30-45 y.,3rd Quintile,Yes,0.10785,97,786,0.08615,0.12955
2011,30-45 y.,3rd Quintile,No,0.69782,689,786,0.66570,0.72994
2011,30-45 y.,4th Quintile,Yes,0.06741,77,846,0.05051,0.08432
2011,30-45 y.,4th Quintile,No,0.78029,769,846,0.75237,0.80821
2011,30-45 y.,5th Quintile,Yes,0.08990,80,904,0.07124,0.10855
2011,30-45 y.,5th Quintile,No,0.78300,824,904,0.75612,0.80989
2011,46-65 y.,1st Quintile,Yes,0.29349,222,738,0.26062,0.32637
2011,46-65 y.,1st Quintile,No,0.60623,516,738,0.57095,0.64150
2011,46-65 y.,2nd Quintile,Yes,0.24736,185,738,0.21621,0.27851
2011,46-65 y.,2nd Quintile,No,0.67380,553,738,0.63996,0.70765
2011,46-65 y.,3rd Quintile,Yes,0.20282,217,1022,0.17815,0.22748
2011,46-65 y.,3rd Quintile,No,0.75845,805,1022,0.73220,0.78471
2011,46-65 y.,4th Quintile,Yes,0.20199,260,1306,0.18021,0.22377
2011,46-65 y.,4th Quintile,No,0.77548,1046,1306,0.75284,0.79812
2011,46-65 y.,5th Quintile,Yes,0.16618,338,2070,0.15014,0.18222
2011,46-65 y.,5th Quintile,No,0.82124,1732,2070,0.80473,0.83775
2011,66 and older,1st Quintile,Yes,0.28438,201,686,0.25060,0.31817
2011,66 and older,1st Quintile,No,0.71433,485,686,0.68050,0.74816
2011,66 and older,2nd Quintile,Yes,0.29357,265,939,0.26442,0.32271
2011,66 and older,2nd Quintile,No,0.70548,674,939,0.67631,0.73465
2011,66 and older,3rd Quintile,Yes,0.29686,226,783,0.26483,0.32888
2011,66 and older,3rd Quintile,No,0.70236,557,783,0.67031,0.73440
2011,66 and older,4th Quintile,Yes,0.32345,172,609,0.28627,0.36064
2011,66 and older,4th Quintile,No,0.67569,437,609,0.63848,0.71290
2011,66 and older,5th Quintile,Yes,0.27761,172,783,0.24622,0.30899
2011,66 and older,5th Quintile,No,0.72228,611,783,0.69089,0.75367
2013,17-29 y.,1st Quintile,Yes,0.03427,31,668,0.02047,0.04808
2013,17-29 y.,1st Quintile,No,0.73084,637,668,0.69718,0.76450
2013,17-29 y.,2nd Quintile,No,0.74176,448,448,0.70118,0.78233
2013,17-29 y.,3rd Quintile,No,0.81058,466,466,0.77496,0.84619
2013,17-29 y.,4th Quintile,No,0.85710,480,480,0.82576,0.88844
2013,17-29 y.,5th Quintile,No,0.87261,404,404,0.84006,0.90516
2013,30-45 y.,1st Quintile,Yes,0.09570,97,647,0.07301,0.11839
2013,30-45 y.,1st Quintile,No,0.56681,550,647,0.52860,0.60502
2013,30-45 y.,2nd Quintile,Yes,0.11016,100,788,0.08829,0.13203
2013,30-45 y.,2nd Quintile,No,0.63465,688,788,0.60101,0.66830
2013,30-45 y.,3rd Quintile,Yes,0.09554,90,793,0.07506,0.11601
2013,30-45 y.,3rd Quintile,No,0.71451,703,793,0.68305,0.74596
2013,30-45 y.,4th Quintile,Yes,0.09250,89,907,0.07363,0.11136
2013,30-45 y.,4th Quintile,No,0.76467,818,907,0.73704,0.79229
2013,30-45 y.,5th Quintile,Yes,0.06703,77,937,0.05101,0.08305
2013,30-45 y.,5th Quintile,No,0.82637,860,937,0.80210,0.85064
2013,46-65 y.,1st Quintile,Yes,0.32137,300,968,0.29194,0.35081
2013,46-65 y.,1st Quintile,No,0.58315,668,968,0.55207,0.61422
2013,46-65 y.,2nd Quintile,Yes,0.19705,216,965,0.17194,0.22216
2013,46-65 y.,2nd Quintile,No,0.71323,749,965,0.68468,0.74178
2013,46-65 y.,3rd Quintile,Yes,0.22324,306,1264,0.20027,0.24621
2013,46-65 y.,3rd Quintile,No,0.72289,958,1264,0.69820,0.74757
2013,46-65 y.,4th Quintile,Yes,0.21035,342,1662,0.19075,0.22995
2013,46-65 y.,4th Quintile,No,0.75877,1320,1662,0.73819,0.77934
2013,46-65 y.,5th Quintile,Yes,0.16196,376,2461,0.14740,0.17652
2013,46-65 y.,5th Quintile,No,0.81906,2085,2461,0.80384,0.83427
2013,66 and older,1st Quintile,Yes,0.30263,240,820,0.27116,0.33409
2013,66 and older,1st Quintile,No,0.69611,580,820,0.66461,0.72761
2013,66 and older,2nd Quintile,Yes,0.25636,314,1216,0.23181,0.28091
2013,66 and older,2nd Quintile,No,0.74224,902,1216,0.71765,0.76684
2013,66 and older,3rd Quintile,Yes,0.27500,280,1050,0.24797,0.30202
2013,66 and older,3rd Quintile,No,0.72377,770,1050,0.69672,0.75083
2013,66 and older,4th Quintile,Yes,0.30075,242,869,0.27025,0.33126
2013,66 and older,4th Quintile,No,0.69873,627,869,0.66821,0.72926
2013,66 and older,5th Quintile,Yes,0.24896,218,981,0.22188,0.27603
2013,66 and older,5th Quintile,No,0.75088,763,981,0.72380,0.77796
2015,17-29 y.,1st Quintile,Yes,0.05430,71,1239,0.04167,0.06692
2015,17-29 y.,1st Quintile,No,0.87643,1168,1239,0.85809,0.89476
2015,17-29 y.,2nd Quintile,Yes,0.03062,32,864,0.01913,0.04212
2015,17-29 y.,2nd Quintile,No,0.88228,832,864,0.86077,0.90378
2015,17-29 y.,3rd Quintile,Yes,0.03211,33,746,0.01945,0.04477
2015,17-29 y.,3rd Quintile,No,0.88058,713,746,0.85729,0.90386
2015,17-29 y.,4th Quintile,No,0.91267,605,605,0.89016,0.93519
2015,17-29 y.,5th Quintile,No,0.91291,440,440,0.88654,0.93929
2015,30-45 y.,1st Quintile,Yes,0.17221,249,1568,0.15352,0.19091
2015,30-45 y.,1st Quintile,No,0.81485,1319,1568,0.79562,0.83409
2015,30-45 y.,2nd Quintile,Yes,0.11631,206,1653,0.10085,0.13177
2015,30-45 y.,2nd Quintile,No,0.88051,1447,1653,0.86486,0.89615
2015,30-45 y.,3rd Quintile,Yes,0.09987,161,1531,0.08485,0.11490
2015,30-45 y.,3rd Quintile,No,0.89650,1370,1531,0.88124,0.91177
2015,30-45 y.,4th Quintile,Yes,0.08748,111,1359,0.07245,0.10251
2015,30-45 y.,4th Quintile,No,0.90698,1248,1359,0.89153,0.92242
2015,30-45 y.,5th Quintile,Yes,0.06224,76,1245,0.04882,0.07567
2015,30-45 y.,5th Quintile,No,0.93765,1169,1245,0.92422,0.95109
2015,46-65 y.,1st Quintile,Yes,0.32458,423,1471,0.30065,0.34852
2015,46-65 y.,1st Quintile,No,0.66724,1048,1471,0.64315,0.69133
2015,46-65 y.,2nd Quintile,Yes,0.27245,341,1476,0.24973,0.29517
2015,46-65 y.,2nd Quintile,No,0.72515,1135,1476,0.70237,0.74794
2015,46-65 y.,3rd Quintile,Yes,0.20505,317,1555,0.18497,0.22512
2015,46-65 y.,3rd Quintile,No,0.79468,1238,1555,0.77460,0.81477
2015,46-65 y.,4th Quintile,Yes,0.19038,371,1899,0.17272,0.20804
2015,46-65 y.,4th Quintile,No,0.80962,1528,1899,0.79196,0.82728
2015,46-65 y.,5th Quintile,Yes,0.15882,362,2477,0.14442,0.17321
2015,46-65 y.,5th Quintile,No,0.84073,2115,2477,0.82632,0.85515
2015,66 and older,1st Quintile,Yes,0.31852,228,729,0.28468,0.35237
2015,66 and older,1st Quintile,No,0.68086,501,729,0.64700,0.71472
2015,66 and older,2nd Quintile,Yes,0.26615,351,1288,0.24200,0.29029
2015,66 and older,2nd Quintile,No,0.73309,937,1288,0.70892,0.75726
2015,66 and older,3rd Quintile,Yes,0.29843,310,1048,0.27072,0.32615
2015,66 and older,3rd Quintile,No,0.70119,738,1048,0.67347,0.72892
2015,66 and older,4th Quintile,Yes,0.25406,225,886,0.22538,0.28274
2015,66 and older,4th Quintile,No,0.74594,661,886,0.71726,0.77462
2015,66 and older,5th Quintile,Yes,0.26650,213,932,0.23810,0.29490
2015,66 and older,5th Quintile,No,0.73350,719,932,0.70510,0.76190
2017,17-29 y.,1st Quintile,Yes,0.02979,46,1206,0.02019,0.03939
2017,17-29 y.,1st Quintile,No,0.86422,1160,1206,0.84488,0.88356
2017,17-29 y.,2nd Quintile,No,0.88387,759,759,0.86106,0.90667
2017,17-29 y.,3rd Quintile,No,0.90432,656,656,0.88179,0.92684
2017,17-29 y.,4th Quintile,No,0.90422,566,566,0.87996,0.92849
2017,17-29 y.,5th Quintile,No,0.92778,404,404,0.90251,0.95305
2017,30-45 y.,1st Quintile,Yes,0.16056,199,1451,0.14166,0.17946
2017,30-45 y.,1st Quintile,No,0.80933,1252,1451,0.78911,0.82955
2017,30-45 y.,2nd Quintile,Yes,0.07773,147,1483,0.06410,0.09136
2017,30-45 y.,2nd Quintile,No,0.92034,1336,1483,0.90655,0.93412
2017,30-45 y.,3rd Quintile,Yes,0.09556,126,1232,0.07913,0.11198
2017,30-45 y.,3rd Quintile,No,0.90424,1106,1232,0.88780,0.92068
2017,30-45 y.,4th Quintile,Yes,0.06233,85,1146,0.04832,0.07633
2017,30-45 y.,4th Quintile,No,0.93766,1061,1146,0.92366,0.95167
2017,30-45 y.,5th Quintile,Yes,0.04807,63,991,0.03474,0.06139
2017,30-45 y.,5th Quintile,No,0.95189,928,991,0.93856,0.96522
2017,46-65 y.,1st Quintile,Yes,0.30921,366,1339,0.28444,0.33397
2017,46-65 y.,1st Quintile,No,0.68275,973,1339,0.65781,0.70768
2017,46-65 y.,2nd Quintile,Yes,0.25276,294,1418,0.23013,0.27538
2017,46-65 y.,2nd Quintile,No,0.74692,1124,1418,0.72428,0.76955
2017,46-65 y.,3rd Quintile,Yes,0.22363,291,1479,0.20238,0.24487
2017,46-65 y.,3rd Quintile,No,0.77633,1188,1479,0.75509,0.79758
2017,46-65 y.,4th Quintile,Yes,0.16098,303,1776,0.14388,0.17808
2017,46-65 y.,4th Quintile,No,0.83902,1473,1776,0.82192,0.85612
2017,46-65 y.,5th Quintile,Yes,0.15416,312,2239,0.13920,0.16912
2017,46-65 y.,5th Quintile,No,0.84584,1927,2239,0.83088,0.86080
2017,66 and older,1st Quintile,Yes,0.29422,187,680,0.25994,0.32849
2017,66 and older,1st Quintile,No,0.70501,493,680,0.67070,0.73931
2017,66 and older,2nd Quintile,Yes,0.26378,300,1162,0.23843,0.28913
2017,66 and older,2nd Quintile,No,0.73622,862,1162,0.71087,0.76157
2017,66 and older,3rd Quintile,Yes,0.28648,287,1029,0.25884,0.31412
2017,66 and older,3rd Quintile,No,0.71352,742,1029,0.68588,0.74116
2017,66 and older,4th Quintile,Yes,0.23857,202,825,0.20947,0.26767
2017,66 and older,4th Quintile,No,0.76143,623,825,0.73233,0.79053
2017,66 and older,5th Quintile,Yes,0.23310,193,909,0.20560,0.26061
2017,66 and older,5th Quintile,No,0.76690,716,909,0.73939,0.79440
2019,17-29 y.,1st Quintile,Yes,0.05036,46,1110,0.03749,0.06323
2019,17-29 y.,1st Quintile,No,0.82959,1064,1110,0.80746,0.85172
2019,17-29 y.,2nd Quintile,No,0.87325,824,824,0.85052,0.89598
2019,17-29 y.,3rd Quintile,No,0.89807,688,688,0.87544,0.92069
2019,17-29 y.,4th Quintile,No,0.89652,539,539,0.87078,0.92226
2019,17-29 y.,5th Quintile,No,0.88191,416,416,0.85086,0.91296
2019,30-45 y.,1st Quintile,Yes,0.10186,153,1224,0.08491,0.11881
2019,30-45 y.,1st Quintile,No,0.83493,1071,1224,0.81413,0.85574
2019,30-45 y.,2nd Quintile,Yes,0.12191,142,1243,0.10371,0.14010
2019,30-45 y.,2nd Quintile,No,0.87439,1101,1243,0.85596,0.89282
2019,30-45 y.,3rd Quintile,Yes,0.07122,103,1228,0.05683,0.08561
2019,30-45 y.,3rd Quintile,No,0.92841,1125,1228,0.91398,0.94283
2019,30-45 y.,4th Quintile,Yes,0.08056,87,1035,0.06397,0.09715
2019,30-45 y.,4th Quintile,No,0.91942,948,1035,0.90283,0.93601
2019,30-45 y.,5th Quintile,Yes,0.05938,60,932,0.04420,0.07456
2019,30-45 y.,5th Quintile,No,0.94051,872,932,0.92532,0.95571
2019,46-65 y.,1st Quintile,Yes,0.30964,385,1326,0.28474,0.33453
2019,46-65 y.,1st Quintile,No,0.67512,941,1326,0.64991,0.70034
2019,46-65 y.,2nd Quintile,Yes,0.21728,321,1464,0.19615,0.23841
2019,46-65 y.,2nd Quintile,No,0.78140,1143,1464,0.76022,0.80257
2019,46-65 y.,3rd Quintile,Yes,0.20698,316,1617,0.18723,0.22673
2019,46-65 y.,3rd Quintile,No,0.79301,1301,1617,0.77326,0.81276
2019,46-65 y.,4th Quintile,Yes,0.17622,335,1831,0.15877,0.19368
2019,46-65 y.,4th Quintile,No,0.82375,1496,1831,0.80629,0.84121
