year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Pre-primary Level,151,8.01617,7.66652,8.36582,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,No migration background,Primary Level,77,6.60739,5.96750,7.24728,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1984,No migration background,Lower Secondary Level,2314,8.04564,7.95442,8.13686,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,No migration background,Upper Secondary Level,4606,7.99663,7.93280,8.06045,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1984,No migration background,Post-secondary Non-tertiary Level,185,7.83438,7.48898,8.17977,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1984,No migration background,First Stage of Tertiary Education,600,8.09865,7.92494,8.27236,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,No migration background,Second Stage of Tertiary Education,665,8.05248,7.88866,8.21630,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,918,6.39960,6.20539,6.59380,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,Direct migration background,Lower Secondary Level,1051,7.04591,6.86403,7.22780,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,Upper Secondary Level,1017,7.39847,7.23567,7.56127,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,Post-secondary Non-tertiary Level,123,6.71758,6.19344,7.24172,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Direct migration background,First Stage of Tertiary Education,51,7.66809,7.03466,8.30152,6.00000,8.00000,10.00000,1.00000,10.00000,8.00000,8.00000,9.00000
1984,Direct migration background,Second Stage of Tertiary Education,121,7.23146,6.77698,7.68595,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,52,7.28622,6.65307,7.91936,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,5.00000,9.00000
1984,Indirect migration background,Upper Secondary Level,52,5.46335,4.50441,6.42230,2.00000,7.00000,8.00000,0.00000,10.00000,7.00000,2.00000,8.00000
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,149,8.28569,7.96996,8.60143,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1985,No migration background,Primary Level,81,7.07059,6.47431,7.66687,5.00000,8.00000,9.98862,0.00000,10.00000,8.00000,7.00000,8.00000
1985,No migration background,Lower Secondary Level,2056,7.97941,7.88942,8.06940,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1985,No migration background,Upper Secondary Level,4194,7.88576,7.82114,7.95038,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1985,No migration background,Post-secondary Non-tertiary Level,171,7.59677,7.21848,7.97506,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1985,No migration background,First Stage of Tertiary Education,565,8.14460,7.97902,8.31017,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1985,No migration background,Second Stage of Tertiary Education,640,7.94650,7.78793,8.10508,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,742,6.41673,6.20828,6.62517,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1985,Direct migration background,Lower Secondary Level,901,6.91279,6.72388,7.10170,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1985,Direct migration background,Upper Secondary Level,894,7.39760,7.22876,7.56644,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,Post-secondary Non-tertiary Level,100,6.40604,5.81043,7.00166,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1985,Direct migration background,First Stage of Tertiary Education,47,7.58973,7.03767,8.14180,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1985,Direct migration background,Second Stage of Tertiary Education,108,7.44722,7.02603,7.86841,6.00000,8.00000,9.73093,1.00000,10.00000,8.00000,7.00000,8.00000
1985,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1985,Indirect migration background,Primary Level,,,,,,,,,,,,
1985,Indirect migration background,Lower Secondary Level,58,7.75256,7.11511,8.39001,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,10.00000
1985,Indirect migration background,Upper Secondary Level,55,7.38580,6.68042,8.09117,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,6.00000,10.00000
1985,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,No migration background,Pre-primary Level,144,8.05377,7.74031,8.36723,7.00000,8.00000,9.91091,2.63363,10.00000,8.00000,8.00000,9.00000
1986,No migration background,Primary Level,84,7.16126,6.64457,7.67795,5.94616,7.24974,9.00000,1.36539,10.00000,7.00000,7.00000,8.00000
1986,No migration background,Lower Secondary Level,1913,7.93155,7.83881,8.02429,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1986,No migration background,Upper Secondary Level,4045,7.84249,7.77796,7.90701,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1986,No migration background,Post-secondary Non-tertiary Level,171,7.61773,7.28893,7.94653,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1986,No migration background,First Stage of Tertiary Education,524,7.79540,7.61803,7.97278,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1986,No migration background,Second Stage of Tertiary Education,634,7.82745,7.66892,7.98599,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,Pre-primary Level,31,7.68034,6.76867,8.59201,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,7.00000,10.00000
1986,Direct migration background,Primary Level,682,6.40640,6.19709,6.61571,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1986,Direct migration background,Lower Secondary Level,910,7.14420,6.98177,7.30664,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.97500,8.00000
1986,Direct migration background,Upper Secondary Level,870,7.37419,7.21717,7.53121,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,8.00000
1986,Direct migration background,Post-secondary Non-tertiary Level,102,6.78501,6.23954,7.33048,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
