"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2008","(Fach-)Abitur","Ostdeutschland","7.22","6.5","362","7.11","7.33"
"2008","(Fach-)Abitur","Westdeutschland","7.09","6.5","1804","7.04","7.14"
"2008","(noch) kein Abschluss","Ostdeutschland","7.14","6.5","100","6.93","7.35"
"2008","(noch) kein Abschluss","Westdeutschland","7.18","6.5","443","7.06","7.3"
"2008","AkademikerIn","Ostdeutschland","7.12","6.5","1240","7.06","7.18"
"2008","AkademikerIn","Westdeutschland","7.03","6.5","2950","6.99","7.07"
"2008","Hauptschule","Ostdeutschland","7.22","6.5","1189","7.14","7.3"
"2008","Hauptschule","Westdeutschland","7.04","6.5","5599","7.01","7.07"
"2008","Realschule","Ostdeutschland","6.96","6.5","1742","6.91","7.01"
"2008","Realschule","Westdeutschland","7.03","6.5","3353","6.99","7.07"
"2009","(Fach-)Abitur","Ostdeutschland","7.15","6.5","346","7.04","7.26"
"2009","(Fach-)Abitur","Westdeutschland","7.07","6.5","1653","7.02","7.12"
"2009","(noch) kein Abschluss","Ostdeutschland","7.21","6.5","72","6.98","7.44"
"2009","(noch) kein Abschluss","Westdeutschland","7.07","6.5","410","6.96","7.18"
"2009","AkademikerIn","Ostdeutschland","6.98","6.5","1205","6.92","7.04"
"2009","AkademikerIn","Westdeutschland","7.04","6.5","2822","7","7.08"
"2009","Hauptschule","Ostdeutschland","7.15","6.5","1114","7.07","7.23"
"2009","Hauptschule","Westdeutschland","7.01","6.5","5059","6.97","7.05"
"2009","Realschule","Ostdeutschland","6.93","6.5","1664","6.88","6.98"
"2009","Realschule","Westdeutschland","6.93","6.5","3128","6.89","6.97"
"2010","(Fach-)Abitur","Ostdeutschland","7","6.5","498","6.91","7.09"
"2010","(Fach-)Abitur","Westdeutschland","7.01","6.5","2558","6.97","7.05"
"2010","(noch) kein Abschluss","Ostdeutschland","7.15","6.5","84","6.92","7.38"
"2010","(noch) kein Abschluss","Westdeutschland","7.02","6.5","686","6.92","7.12"
"2010","AkademikerIn","Ostdeutschland","6.96","6.5","1396","6.91","7.01"
"2010","AkademikerIn","Westdeutschland","6.99","6.5","3970","6.96","7.02"
"2010","Hauptschule","Ostdeutschland","7.08","6.5","1177","7","7.16"
"2010","Hauptschule","Westdeutschland","6.95","6.5","6284","6.92","6.98"
"2010","Realschule","Ostdeutschland","6.85","6.5","2198","6.8","6.9"
"2010","Realschule","Westdeutschland","6.93","6.5","4582","6.9","6.96"
"2011","(Fach-)Abitur","Ostdeutschland","7.09","6.5","569","7","7.18"
"2011","(Fach-)Abitur","Westdeutschland","7","6.5","3060","6.96","7.04"
"2011","(noch) kein Abschluss","Ostdeutschland","7.36","7.5","101","7.13","7.59"
"2011","(noch) kein Abschluss","Westdeutschland","6.85","6.5","798","6.76","6.94"
"2011","AkademikerIn","Ostdeutschland","6.94","6.5","1560","6.89","6.99"
"2011","AkademikerIn","Westdeutschland","6.99","6.5","4642","6.96","7.02"
"2011","Hauptschule","Ostdeutschland","7.09","6.5","1393","7.01","7.17"
"2011","Hauptschule","Westdeutschland","6.9","6.5","7505","6.87","6.93"
"2011","Realschule","Ostdeutschland","6.82","6.5","2531","6.77","6.87"
"2011","Realschule","Westdeutschland","6.9","6.5","5387","6.87","6.93"
"2012","(Fach-)Abitur","Ostdeutschland","7.02","6.5","563","6.93","7.11"
"2012","(Fach-)Abitur","Westdeutschland","6.94","6.5","2986","6.9","6.98"
"2012","(noch) kein Abschluss","Ostdeutschland","6.94","6.5","104","6.63","7.25"
"2012","(noch) kein Abschluss","Westdeutschland","6.88","6.5","786","6.79","6.97"
"2012","AkademikerIn","Ostdeutschland","6.99","6.5","1531","6.94","7.04"
"2012","AkademikerIn","Westdeutschland","6.99","6.5","4603","6.96","7.02"
"2012","Hauptschule","Ostdeutschland","7.07","6.5","1382","6.99","7.15"
"2012","Hauptschule","Westdeutschland","6.94","6.5","7255","6.91","6.97"
"2012","Realschule","Ostdeutschland","6.79","6.5","2452","6.74","6.84"
"2012","Realschule","Westdeutschland","6.91","6.5","5276","6.88","6.94"
"2013","(Fach-)Abitur","Ostdeutschland","7.04","6.5","490","6.95","7.13"
"2013","(Fach-)Abitur","Westdeutschland","6.99","6.5","2805","6.95","7.03"
"2013","(noch) kein Abschluss","Ostdeutschland","7.09","6.5","109","6.83","7.35"
"2013","(noch) kein Abschluss","Westdeutschland","6.85","6.5","716","6.75","6.95"
"2013","AkademikerIn","Ostdeutschland","7","6.5","1450","6.95","7.05"
"2013","AkademikerIn","Westdeutschland","6.95","6.5","4395","6.92","6.98"
"2013","Hauptschule","Ostdeutschland","7.02","6.5","1256","6.94","7.1"
"2013","Hauptschule","Westdeutschland","6.87","6.5","6514","6.84","6.9"
"2013","Realschule","Ostdeutschland","6.75","6.5","2295","6.7","6.8"
"2013","Realschule","Westdeutschland","6.84","6.5","4928","6.81","6.87"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","7.12","6.5","481","7.02","7.22"
"2015","(Fach-)Abitur","Westdeutschland","6.95","6.5","3162","6.91","6.99"
"2015","(noch) kein Abschluss","Ostdeutschland","6.54","6.5","108","6.21","6.87"
"2015","(noch) kein Abschluss","Westdeutschland","6.84","6.5","705","6.74","6.94"
"2015","AkademikerIn","Ostdeutschland","6.97","6.5","1362","6.91","7.03"
"2015","AkademikerIn","Westdeutschland","6.93","6.5","4496","6.9","6.96"
"2015","Hauptschule","Ostdeutschland","6.96","6.5","1153","6.87","7.05"
"2015","Hauptschule","Westdeutschland","6.87","6.5","6183","6.84","6.9"
"2015","Realschule","Ostdeutschland","6.79","6.5","1998","6.74","6.84"
"2015","Realschule","Westdeutschland","6.85","6.5","4482","6.82","6.88"
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","6.88","6.5","594","6.79","6.97"
"2017","(Fach-)Abitur","Westdeutschland","6.83","6.5","3546","6.79","6.87"
"2017","(noch) kein Abschluss","Ostdeutschland","6.54","6.5","125","6.28","6.8"
"2017","(noch) kein Abschluss","Westdeutschland","6.95","6.5","809","6.86","7.04"
"2017","AkademikerIn","Ostdeutschland","7.02","6.5","1433","6.96","7.08"
"2017","AkademikerIn","Westdeutschland","6.9","6.5","5074","6.87","6.93"
"2017","Hauptschule","Ostdeutschland","6.86","6.5","1098","6.77","6.95"
"2017","Hauptschule","Westdeutschland","6.81","6.5","6042","6.78","6.84"
"2017","Realschule","Ostdeutschland","6.71","6.5","2190","6.66","6.76"
"2017","Realschule","Westdeutschland","6.8","6.5","4734","6.77","6.83"
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","6.96","6.5","602","6.87","7.05"
"2019","(Fach-)Abitur","Westdeutschland","6.82","6.5","3529","6.78","6.86"
"2019","(noch) kein Abschluss","Ostdeutschland","6.87","6.5","104","6.63","7.11"
"2019","(noch) kein Abschluss","Westdeutschland","6.7","6.5","671","6.6","6.8"
"2019","AkademikerIn","Ostdeutschland","6.87","6.5","1594","6.82","6.92"
"2019","AkademikerIn","Westdeutschland","6.91","6.5","5414","6.88","6.94"
"2019","Hauptschule","Ostdeutschland","6.81","6.5","935","6.71","6.91"
"2019","Hauptschule","Westdeutschland","6.71","6.5","5263","6.67","6.75"
"2019","Realschule","Ostdeutschland","6.67","6.5","2155","6.62","6.72"
"2019","Realschule","Westdeutschland","6.73","6.5","4577","6.7","6.76"
"2020","(Fach-)Abitur","Ostdeutschland","7.06","6.5","692","6.98","7.14"
"2020","(Fach-)Abitur","Westdeutschland","6.96","6.5","4215","6.93","6.99"
"2020","(noch) kein Abschluss","Ostdeutschland","7.33","6.5","258","7.2","7.46"
"2020","(noch) kein Abschluss","Westdeutschland","6.82","6.5","1644","6.76","6.88"
"2020","AkademikerIn","Ostdeutschland","6.98","6.5","1643","6.93","7.03"
"2020","AkademikerIn","Westdeutschland","7.02","6.5","6045","6.99","7.05"
"2020","Hauptschule","Ostdeutschland","6.79","6.5","977","6.69","6.89"
"2020","Hauptschule","Westdeutschland","6.83","6.5","5548","6.79","6.87"
"2020","Realschule","Ostdeutschland","6.74","6.5","1969","6.68","6.8"
"2020","Realschule","Westdeutschland","6.83","6.5","4245","6.79","6.87"
