year,age_gr,regtyp,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.15164,254,1393,0.13279,0.17048
1990,17-29 y.,Urban regions,Important,0.34671,609,1393,0.32170,0.37171
1990,17-29 y.,Urban regions,Less important,0.27467,475,1393,0.25122,0.29812
1990,17-29 y.,Urban regions,Unimportant,0.02899,55,1393,0.02018,0.03780
1990,17-29 y.,Rural regions,Very important,0.08066,66,443,0.05528,0.10605
1990,17-29 y.,Rural regions,Important,0.21825,185,443,0.17974,0.25676
1990,17-29 y.,Rural regions,Less important,0.21896,192,443,0.18041,0.25752
1990,30-45 y.,Urban regions,Very important,0.08796,169,1612,0.07413,0.10179
1990,30-45 y.,Urban regions,Important,0.32844,647,1612,0.30550,0.35137
1990,30-45 y.,Urban regions,Less important,0.35725,696,1612,0.33385,0.38065
1990,30-45 y.,Urban regions,Unimportant,0.04750,100,1612,0.03712,0.05789
1990,30-45 y.,Rural regions,Very important,0.05869,44,447,0.03687,0.08050
1990,30-45 y.,Rural regions,Important,0.17621,147,447,0.14085,0.21157
1990,30-45 y.,Rural regions,Less important,0.27076,218,447,0.22952,0.31200
1990,30-45 y.,Rural regions,Unimportant,0.04268,38,447,0.02392,0.06144
1990,46-65 y.,Urban regions,Very important,0.11941,230,1654,0.10378,0.13504
1990,46-65 y.,Urban regions,Important,0.34003,663,1654,0.31719,0.36287
1990,46-65 y.,Urban regions,Less important,0.28386,582,1654,0.26212,0.30559
1990,46-65 y.,Urban regions,Unimportant,0.09033,179,1654,0.07651,0.10414
1990,46-65 y.,Rural regions,Very important,0.05333,49,515,0.03390,0.07275
1990,46-65 y.,Rural regions,Important,0.20373,182,515,0.16891,0.23855
1990,46-65 y.,Rural regions,Less important,0.25671,226,515,0.21894,0.29447
1990,46-65 y.,Rural regions,Unimportant,0.06493,58,515,0.04363,0.08623
1990,66 and older,Urban regions,Very important,0.06943,61,759,0.05134,0.08753
1990,66 and older,Urban regions,Important,0.27399,227,759,0.24224,0.30575
1990,66 and older,Urban regions,Less important,0.32573,279,759,0.29237,0.35909
