year,regtyp,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Urban regions,Very important,0.09126,714,5418,0.08359,0.09893
1990,Urban regions,Important,0.27166,2146,5418,0.25981,0.28350
1990,Urban regions,Less important,0.25637,2032,5418,0.24475,0.26800
1990,Urban regions,Unimportant,0.07324,526,5418,0.06630,0.08018
1990,Rural regions,Very important,0.04628,173,1687,0.03626,0.05631
1990,Rural regions,Important,0.15899,586,1687,0.14154,0.17645
1990,Rural regions,Less important,0.19697,721,1687,0.17798,0.21595
1990,Rural regions,Unimportant,0.06312,207,1687,0.05151,0.07473
1992,Urban regions,Very important,0.10170,866,6587,0.09440,0.10900
1992,Urban regions,Important,0.29764,2617,6587,0.28660,0.30868
1992,Urban regions,Less important,0.27230,2463,6587,0.26155,0.28305
1992,Urban regions,Unimportant,0.08421,641,6587,0.07750,0.09092
1992,Rural regions,Very important,0.08238,429,4246,0.07411,0.09065
1992,Rural regions,Important,0.28519,1608,4246,0.27161,0.29878
1992,Rural regions,Less important,0.32807,1782,4246,0.31395,0.34220
1992,Rural regions,Unimportant,0.09731,427,4246,0.08839,0.10622
1995,Urban regions,Very important,0.08379,741,6893,0.07725,0.09033
1995,Urban regions,Important,0.29067,2654,6893,0.27995,0.30139
1995,Urban regions,Less important,0.30469,2817,6893,0.29382,0.31556
1995,Urban regions,Unimportant,0.08377,681,6893,0.07723,0.09031
1995,Rural regions,Very important,0.05740,313,4284,0.05043,0.06436
1995,Rural regions,Important,0.26652,1475,4284,0.25328,0.27976
1995,Rural regions,Less important,0.35711,1996,4284,0.34276,0.37146
1995,Rural regions,Unimportant,0.10901,500,4284,0.09968,0.11835
2004,Urban regions,Very important,0.08730,1529,14279,0.08267,0.09193
2004,Urban regions,Important,0.30118,5388,14279,0.29365,0.30870
2004,Urban regions,Less important,0.34119,5846,14279,0.33341,0.34896
2004,Urban regions,Unimportant,0.09973,1516,14279,0.09481,0.10464
2004,Rural regions,Very important,0.06464,578,7233,0.05897,0.07031
2004,Rural regions,Important,0.26990,2394,7233,0.25967,0.28013
2004,Rural regions,Less important,0.37810,3330,7233,0.36692,0.38928
2004,Rural regions,Unimportant,0.12521,931,7233,0.11758,0.13283
2008,Urban regions,Very important,0.07584,1130,12608,0.07122,0.08046
2008,Urban regions,Important,0.28110,4480,12608,0.27325,0.28895
2008,Urban regions,Less important,0.35228,5362,12608,0.34394,0.36062
2008,Urban regions,Unimportant,0.12288,1636,12608,0.11715,0.12862
2008,Rural regions,Very important,0.05316,419,6622,0.04776,0.05857
2008,Rural regions,Important,0.25564,2062,6622,0.24513,0.26614
2008,Rural regions,Less important,0.38716,3108,6622,0.37542,0.39889
2008,Rural regions,Unimportant,0.14269,1033,6622,0.13426,0.15111
2012,Urban regions,Very important,0.10122,2021,17448,0.09674,0.10569
2012,Urban regions,Important,0.30560,6262,17448,0.29876,0.31243
2012,Urban regions,Less important,0.33031,7312,17448,0.32333,0.33729
2012,Urban regions,Unimportant,0.09719,1853,17448,0.09280,0.10159
2012,Rural regions,Very important,0.07554,837,10109,0.07039,0.08069
2012,Rural regions,Important,0.27477,3275,10109,0.26607,0.28347
2012,Rural regions,Less important,0.36286,4587,10109,0.35349,0.37224
2012,Rural regions,Unimportant,0.12785,1410,10109,0.12134,0.13436
2016,Urban regions,Very important,0.11057,2120,15708,0.10567,0.11548
2016,Urban regions,Important,0.31428,6116,15708,0.30702,0.32154
2016,Urban regions,Less important,0.31815,5995,15708,0.31086,0.32543
2016,Urban regions,Unimportant,0.08884,1477,15708,0.08439,0.09329
2016,Rural regions,Very important,0.09118,863,8511,0.08506,0.09729
2016,Rural regions,Important,0.27029,2812,8511,0.26086,0.27973
2016,Rural regions,Less important,0.36157,3742,8511,0.35136,0.37178
2016,Rural regions,Unimportant,0.11807,1094,8511,0.11122,0.12493
2021,Urban regions,Very important,0.11745,1783,11372,0.11154,0.12337
2021,Urban regions,Important,0.29130,4306,11372,0.28295,0.29965
2021,Urban regions,Less important,0.33299,4426,11372,0.32433,0.34166
2021,Urban regions,Unimportant,0.07597,857,11372,0.07110,0.08084
2021,Rural regions,Very important,0.08671,609,5793,0.07946,0.09396
2021,Rural regions,Important,0.27864,2003,5793,0.26709,0.29018
2021,Rural regions,Less important,0.35638,2542,5793,0.34405,0.36872
2021,Rural regions,Unimportant,0.10667,639,5793,0.09872,0.11462
