year,bula_h,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Important,0.31660,78,227,0.25596,0.37725
1990,Schleswig-Holstein,Less important,0.46491,116,227,0.39988,0.52993
1990,Schleswig-Holstein,Unimportant,0.12467,33,227,0.08160,0.16773
1990,Hamburg,Important,0.45211,64,96,0.35203,0.55220
1990,Hamburg,Less important,0.27991,32,96,0.18963,0.37019
1990,Lower Saxony,Very important,0.11577,100,841,0.09413,0.13740
1990,Lower Saxony,Important,0.33732,295,841,0.30535,0.36930
1990,Lower Saxony,Less important,0.42671,361,841,0.39326,0.46016
1990,Lower Saxony,Unimportant,0.12020,85,841,0.09821,0.14219
1990,North Rhine-Westphalia,Very important,0.13339,248,1916,0.11816,0.14862
1990,North Rhine-Westphalia,Important,0.41242,807,1916,0.39037,0.43446
1990,North Rhine-Westphalia,Less important,0.37001,708,1916,0.34839,0.39164
1990,North Rhine-Westphalia,Unimportant,0.08418,153,1916,0.07175,0.09662
1990,Hesse,Very important,0.12444,86,667,0.09937,0.14951
1990,Hesse,Important,0.38447,253,667,0.34753,0.42142
1990,Hesse,Less important,0.37105,259,667,0.33436,0.40774
1990,Hesse,Unimportant,0.12003,69,667,0.09535,0.14472
1990,"Rhineland-Palatinate, Saarland",Very important,0.11071,59,560,0.08470,0.13672
1990,"Rhineland-Palatinate, Saarland",Important,0.32835,189,560,0.28942,0.36728
1990,"Rhineland-Palatinate, Saarland",Less important,0.37482,214,560,0.33469,0.41495
1990,"Rhineland-Palatinate, Saarland",Unimportant,0.18611,98,560,0.15385,0.21838
1990,Baden-Wuerttemberg,Very important,0.12414,148,1151,0.10508,0.14319
1990,Baden-Wuerttemberg,Important,0.37561,426,1151,0.34762,0.40360
1990,Baden-Wuerttemberg,Less important,0.39506,463,1151,0.36681,0.42332
1990,Baden-Wuerttemberg,Unimportant,0.10519,114,1151,0.08746,0.12292
1990,Bavaria,Very important,0.10732,141,1273,0.09031,0.12433
1990,Bavaria,Important,0.37559,481,1273,0.34898,0.40221
1990,Bavaria,Less important,0.38720,500,1273,0.36043,0.41397
1990,Bavaria,Unimportant,0.12989,151,1273,0.11142,0.14837
1990,Berlin,Very important,0.15693,36,218,0.10854,0.20533
1990,Berlin,Important,0.48325,111,218,0.41676,0.54974
1990,Berlin,Less important,0.29742,71,218,0.23660,0.35824
1992,Schleswig-Holstein,Important,0.30333,70,221,0.24258,0.36407
1992,Schleswig-Holstein,Less important,0.45596,109,221,0.39014,0.52177
1992,Schleswig-Holstein,Unimportant,0.15799,42,221,0.10979,0.20618
1992,Hamburg,Important,0.28897,31,84,0.19145,0.38649
1992,Hamburg,Less important,0.41207,53,84,0.30618,0.51796
1992,Lower Saxony,Very important,0.10772,87,835,0.08668,0.12876
1992,Lower Saxony,Important,0.36628,298,835,0.33358,0.39898
1992,Lower Saxony,Less important,0.39753,349,835,0.36432,0.43074
1992,Lower Saxony,Unimportant,0.12847,101,835,0.10576,0.15118
1992,Bremen,Important,0.29873,31,31,0.13495,0.46252
1992,North Rhine-Westphalia,Very important,0.12515,220,1885,0.11021,0.14009
1992,North Rhine-Westphalia,Important,0.41893,805,1885,0.39666,0.44121
1992,North Rhine-Westphalia,Less important,0.36725,707,1885,0.34548,0.38902
1992,North Rhine-Westphalia,Unimportant,0.08867,153,1885,0.07583,0.10150
1992,Hesse,Very important,0.14349,92,652,0.11656,0.17043
1992,Hesse,Important,0.38717,252,652,0.34975,0.42459
1992,Hesse,Less important,0.33960,235,652,0.30322,0.37598
1992,Hesse,Unimportant,0.12974,73,652,0.10392,0.15555
1992,"Rhineland-Palatinate, Saarland",Very important,0.11273,66,544,0.08613,0.13933
1992,"Rhineland-Palatinate, Saarland",Important,0.33347,182,544,0.29381,0.37312
1992,"Rhineland-Palatinate, Saarland",Less important,0.36268,204,544,0.32224,0.40312
1992,"Rhineland-Palatinate, Saarland",Unimportant,0.19112,92,544,0.15805,0.22419
1992,Baden-Wuerttemberg,Very important,0.13562,151,1099,0.11536,0.15587
1992,Baden-Wuerttemberg,Important,0.37569,411,1099,0.34704,0.40433
1992,Baden-Wuerttemberg,Less important,0.38175,423,1099,0.35301,0.41048
1992,Baden-Wuerttemberg,Unimportant,0.10695,114,1099,0.08867,0.12523
1992,Bavaria,Very important,0.12461,168,1308,0.10671,0.14252
1992,Bavaria,Important,0.34535,451,1308,0.31957,0.37112
1992,Bavaria,Less important,0.39136,524,1308,0.36490,0.41782
1992,Bavaria,Unimportant,0.13868,165,1308,0.11995,0.15742
1992,Berlin,Very important,0.19742,85,478,0.16170,0.23314
1992,Berlin,Important,0.47560,227,478,0.43078,0.52042
