"plh0112","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Städtischer Raum","28","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","6","","",""
"Sehr wichtig","1990","Hauptschule","Städtischer Raum","319","0.105410319227216","0.0944309002231758","0.116389738231256"
"Sehr wichtig","1990","Hauptschule","Ländlicher Raum","81","0.0742315657648242","0.0586332137563406","0.0898299177733078"
"Sehr wichtig","1990","Realschule","Städtischer Raum","162","0.13946907471928","0.119685824371749","0.159252325066812"
"Sehr wichtig","1990","Realschule","Ländlicher Raum","40","0.116887478265616","0.0829850692229617","0.150789887308271"
"Sehr wichtig","1990","(Fach-)Abitur","Städtischer Raum","95","0.218081486323275","0.180669108484623","0.255493864161927"
"Sehr wichtig","1990","(Fach-)Abitur","Ländlicher Raum","18","","",""
"Sehr wichtig","1990","AkademikerIn","Städtischer Raum","100","0.180230353148348","0.14810657410364","0.212354132193055"
"Sehr wichtig","1990","AkademikerIn","Ländlicher Raum","23","","",""
"Wichtig","1990","(noch) kein Abschluss","Städtischer Raum","54","0.432508977043333","0.347016028262086","0.518001925824581"
"Wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","21","","",""
"Wichtig","1990","Hauptschule","Städtischer Raum","1108","0.368983758511205","0.351731349454282","0.386236167568129"
"Wichtig","1990","Hauptschule","Ländlicher Raum","354","0.318334836102886","0.290616902151918","0.346052770053854"
"Wichtig","1990","Realschule","Städtischer Raum","491","0.40641082761814","0.378362881401961","0.434458773834319"
"Wichtig","1990","Realschule","Ländlicher Raum","125","0.355839781621085","0.305319851261114","0.406359711981056"
"Wichtig","1990","(Fach-)Abitur","Städtischer Raum","217","0.451482246635186","0.406396335832372","0.496568157438001"
"Wichtig","1990","(Fach-)Abitur","Ländlicher Raum","42","0.457774884262666","0.357058538517642","0.558491230007689"
"Wichtig","1990","AkademikerIn","Städtischer Raum","240","0.434358252304875","0.392933348125811","0.47578315648394"
"Wichtig","1990","AkademikerIn","Ländlicher Raum","40","0.387891786239215","0.295130971672004","0.480652600806427"
"Weniger wichtig","1990","(noch) kein Abschluss","Städtischer Raum","37","0.28252276766606","0.204829386157352","0.360216149174768"
"Weniger wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","16","","",""
"Weniger wichtig","1990","Hauptschule","Städtischer Raum","1179","0.380712854600544","0.363352017743087","0.398073691458002"
"Weniger wichtig","1990","Hauptschule","Ländlicher Raum","487","0.443275810168013","0.413716772971736","0.472834847364291"
"Weniger wichtig","1990","Realschule","Städtischer Raum","455","0.392194303566588","0.364313295662859","0.420075311470317"
"Weniger wichtig","1990","Realschule","Ländlicher Raum","148","0.423901530098658","0.371755722673975","0.476047337523341"
"Weniger wichtig","1990","(Fach-)Abitur","Städtischer Raum","134","0.286160830844675","0.245213042878989","0.327108618810361"
"Weniger wichtig","1990","(Fach-)Abitur","Ländlicher Raum","29","","",""
"Weniger wichtig","1990","AkademikerIn","Städtischer Raum","187","0.34205290129487","0.302406034323449","0.381699768266292"
"Weniger wichtig","1990","AkademikerIn","Ländlicher Raum","39","0.368156169862381","0.276340654879968","0.459971684844795"
"Ganz unwichtig","1990","(noch) kein Abschluss","Städtischer Raum","10","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Ganz unwichtig","1990","Hauptschule","Städtischer Raum","399","0.144893067661035","0.13230787494755","0.157478260374519"
"Ganz unwichtig","1990","Hauptschule","Ländlicher Raum","163","0.164157787964276","0.142117050693715","0.186198525234837"
