year,bula_h,migback,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,No migration background,Important,0.31002,75,222,0.24904,0.37099
1990,Schleswig-Holstein,No migration background,Less important,0.47136,114,222,0.40555,0.53717
1990,Schleswig-Holstein,No migration background,Unimportant,0.12756,33,222,0.08358,0.17154
1990,Hamburg,No migration background,Important,0.45548,61,61,0.32946,0.58149
1990,Lower Saxony,No migration background,Very important,0.11920,97,801,0.09675,0.14166
1990,Lower Saxony,No migration background,Important,0.33727,280,801,0.30451,0.37003
1990,Lower Saxony,No migration background,Less important,0.42113,341,801,0.38692,0.45535
1990,Lower Saxony,No migration background,Unimportant,0.12240,83,801,0.09968,0.14511
1990,North Rhine-Westphalia,No migration background,Very important,0.13063,228,1799,0.11505,0.14620
1990,North Rhine-Westphalia,No migration background,Important,0.41231,758,1799,0.38956,0.43506
1990,North Rhine-Westphalia,No migration background,Less important,0.37446,672,1799,0.35209,0.39683
1990,North Rhine-Westphalia,No migration background,Unimportant,0.08260,141,1799,0.06988,0.09532
1990,North Rhine-Westphalia,Direct migration background,Important,0.41179,43,75,0.29966,0.52393
1990,North Rhine-Westphalia,Direct migration background,Less important,0.31011,32,75,0.20472,0.41550
1990,Hesse,No migration background,Very important,0.12650,80,603,0.09995,0.15306
1990,Hesse,No migration background,Important,0.38442,228,603,0.34556,0.42328
1990,Hesse,No migration background,Less important,0.37688,236,603,0.33817,0.41560
1990,Hesse,No migration background,Unimportant,0.11219,59,603,0.08698,0.13741
1990,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.11247,58,540,0.08580,0.13915
1990,"Rhineland-Palatinate, Saarland",No migration background,Important,0.32479,179,540,0.28526,0.36433
1990,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.37194,206,540,0.33114,0.41275
1990,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.19079,97,540,0.15762,0.22396
1990,Baden-Wuerttemberg,No migration background,Very important,0.11709,126,1025,0.09739,0.13678
1990,Baden-Wuerttemberg,No migration background,Important,0.36427,366,1025,0.33480,0.39375
1990,Baden-Wuerttemberg,No migration background,Less important,0.40963,427,1025,0.37951,0.43975
1990,Baden-Wuerttemberg,No migration background,Unimportant,0.10901,106,1025,0.08992,0.12809
1990,Baden-Wuerttemberg,Direct migration background,Important,0.46798,54,89,0.36372,0.57223
1990,Baden-Wuerttemberg,Direct migration background,Less important,0.28074,35,89,0.18686,0.37463
1990,Bavaria,No migration background,Very important,0.10097,124,1181,0.08378,0.11816
1990,Bavaria,No migration background,Important,0.37394,444,1181,0.34633,0.40154
1990,Bavaria,No migration background,Less important,0.39079,468,1181,0.36295,0.41863
1990,Bavaria,No migration background,Unimportant,0.13430,145,1181,0.11485,0.15376
1990,Bavaria,Direct migration background,Important,0.41093,32,32,0.23773,0.58413
1990,Berlin,No migration background,Very important,0.15133,32,200,0.10154,0.20112
1990,Berlin,No migration background,Important,0.49922,105,200,0.42975,0.56869
1990,Berlin,No migration background,Less important,0.28178,63,200,0.21927,0.34428
1992,Schleswig-Holstein,No migration background,Important,0.30121,68,215,0.23974,0.36268
1992,Schleswig-Holstein,No migration background,Less important,0.45844,105,215,0.39168,0.52520
1992,Schleswig-Holstein,No migration background,Unimportant,0.16289,42,215,0.11341,0.21236
1992,Hamburg,No migration background,Less important,0.42146,51,51,0.28459,0.55834
1992,Lower Saxony,No migration background,Very important,0.11098,85,794,0.08912,0.13284
1992,Lower Saxony,No migration background,Important,0.37053,285,794,0.33692,0.40415
1992,Lower Saxony,No migration background,Less important,0.39445,331,794,0.36043,0.42846
1992,Lower Saxony,No migration background,Unimportant,0.12404,93,794,0.10110,0.14698
1992,North Rhine-Westphalia,No migration background,Very important,0.12098,198,1768,0.10578,0.13619
1992,North Rhine-Westphalia,No migration background,Important,0.41600,754,1768,0.39302,0.43898
1992,North Rhine-Westphalia,No migration background,Less important,0.37324,672,1768,0.35069,0.39579
1992,North Rhine-Westphalia,No migration background,Unimportant,0.08978,144,1768,0.07645,0.10311
1992,North Rhine-Westphalia,Direct migration background,Important,0.46820,45,76,0.35527,0.58113
1992,North Rhine-Westphalia,Direct migration background,Less important,0.27641,31,76,0.17520,0.37763
1992,Hesse,No migration background,Very important,0.14071,79,582,0.11243,0.16898
1992,Hesse,No migration background,Important,0.38252,223,582,0.34300,0.42204
1992,Hesse,No migration background,Less important,0.34684,213,582,0.30814,0.38555
1992,Hesse,No migration background,Unimportant,0.12993,67,582,0.10259,0.15727
1992,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.11497,65,526,0.08769,0.14226
1992,"Rhineland-Palatinate, Saarland",No migration background,Important,0.32982,175,526,0.28960,0.37004
1992,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.36316,197,526,0.32202,0.40430
1992,"Rhineland-Palatinate, Saarland",No migration background,Unimportant,0.19205,89,526,0.15835,0.22575
1992,Baden-Wuerttemberg,No migration background,Very important,0.12995,131,977,0.10885,0.15104
1992,Baden-Wuerttemberg,No migration background,Important,0.36165,350,977,0.33150,0.39179
1992,Baden-Wuerttemberg,No migration background,Less important,0.40020,392,977,0.36946,0.43094
1992,Baden-Wuerttemberg,No migration background,Unimportant,0.10820,104,977,0.08871,0.12769
1992,Baden-Wuerttemberg,Direct migration background,Important,0.50539,53,53,0.36950,0.64129
1992,Bavaria,No migration background,Very important,0.11469,152,1215,0.09676,0.13261
1992,Bavaria,No migration background,Important,0.34728,414,1215,0.32050,0.37406
1992,Bavaria,No migration background,Less important,0.39087,487,1215,0.36342,0.41832
1992,Bavaria,No migration background,Unimportant,0.14716,162,1215,0.12723,0.16709
1992,Bavaria,Direct migration background,Less important,0.39827,32,32,0.22594,0.57061
1992,Berlin,No migration background,Very important,0.20803,83,449,0.17045,0.24562
1992,Berlin,No migration background,Important,0.46747,211,449,0.42127,0.51368
