year,pgisced97,quintil_oecd,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,1st Quintile,Very important,0.07003,31,417,0.04551,0.09455
1990,Lower Secondary Level,1st Quintile,Important,0.24015,112,417,0.19910,0.28120
1990,Lower Secondary Level,1st Quintile,Less important,0.39771,163,417,0.35068,0.44474
1990,Lower Secondary Level,1st Quintile,Unimportant,0.29211,111,417,0.24842,0.33581
1990,Lower Secondary Level,2nd Quintile,Very important,0.10487,44,391,0.07446,0.13528
1990,Lower Secondary Level,2nd Quintile,Important,0.31125,129,391,0.26530,0.35720
1990,Lower Secondary Level,2nd Quintile,Less important,0.39111,145,391,0.34267,0.43954
1990,Lower Secondary Level,2nd Quintile,Unimportant,0.19277,73,391,0.15362,0.23192
1990,Lower Secondary Level,3rd Quintile,Very important,0.16014,51,322,0.12002,0.20026
1990,Lower Secondary Level,3rd Quintile,Important,0.34348,107,322,0.29153,0.39542
1990,Lower Secondary Level,3rd Quintile,Less important,0.35638,119,322,0.30399,0.40878
1990,Lower Secondary Level,3rd Quintile,Unimportant,0.14000,45,322,0.10204,0.17796
1990,Lower Secondary Level,4th Quintile,Very important,0.15632,47,305,0.11550,0.19715
1990,Lower Secondary Level,4th Quintile,Important,0.38431,116,305,0.32963,0.43899
1990,Lower Secondary Level,4th Quintile,Less important,0.33567,106,305,0.28259,0.38876
1990,Lower Secondary Level,4th Quintile,Unimportant,0.12369,36,305,0.08668,0.16070
1990,Lower Secondary Level,5th Quintile,Very important,0.17065,31,155,0.11123,0.23007
1990,Lower Secondary Level,5th Quintile,Important,0.36819,63,155,0.29201,0.44436
1990,Lower Secondary Level,5th Quintile,Less important,0.32686,61,155,0.25278,0.40095
1990,Upper Secondary Level,1st Quintile,Very important,0.06339,38,532,0.04266,0.08411
1990,Upper Secondary Level,1st Quintile,Important,0.33725,183,532,0.29704,0.37747
1990,Upper Secondary Level,1st Quintile,Less important,0.37085,206,532,0.32976,0.41193
1990,Upper Secondary Level,1st Quintile,Unimportant,0.22851,105,532,0.19280,0.26423
1990,Upper Secondary Level,2nd Quintile,Very important,0.08536,62,747,0.06531,0.10541
1990,Upper Secondary Level,2nd Quintile,Important,0.38540,285,747,0.35047,0.42033
1990,Upper Secondary Level,2nd Quintile,Less important,0.42598,327,747,0.39050,0.46147
1990,Upper Secondary Level,2nd Quintile,Unimportant,0.10326,73,747,0.08143,0.12510
1990,Upper Secondary Level,3rd Quintile,Very important,0.11076,85,801,0.08902,0.13251
1990,Upper Secondary Level,3rd Quintile,Important,0.38905,308,801,0.35527,0.42284
1990,Upper Secondary Level,3rd Quintile,Less important,0.42012,343,801,0.38591,0.45432
1990,Upper Secondary Level,3rd Quintile,Unimportant,0.08007,65,801,0.06126,0.09887
1990,Upper Secondary Level,4th Quintile,Very important,0.13245,116,929,0.11064,0.15427
1990,Upper Secondary Level,4th Quintile,Important,0.41051,382,929,0.37886,0.44216
1990,Upper Secondary Level,4th Quintile,Less important,0.39231,374,929,0.36089,0.42372
1990,Upper Secondary Level,4th Quintile,Unimportant,0.06473,57,929,0.04889,0.08056
1990,Upper Secondary Level,5th Quintile,Very important,0.13033,116,858,0.10779,0.15287
1990,Upper Secondary Level,5th Quintile,Important,0.43808,377,858,0.40487,0.47130
1990,Upper Secondary Level,5th Quintile,Less important,0.37078,318,858,0.33844,0.40312
1990,Upper Secondary Level,5th Quintile,Unimportant,0.06080,47,858,0.04480,0.07680
1990,Post-secondary Non-tertiary Level,5th Quintile,Important,0.50201,33,33,0.32877,0.67525
1990,First Stage of Tertiary Education,2nd Quintile,Important,0.53588,38,38,0.37518,0.69657
1990,First Stage of Tertiary Education,3rd Quintile,Less important,0.46210,46,46,0.31643,0.60777
1990,First Stage of Tertiary Education,4th Quintile,Important,0.39566,43,84,0.29046,0.50086
1990,First Stage of Tertiary Education,4th Quintile,Less important,0.36321,41,84,0.25975,0.46668
1990,First Stage of Tertiary Education,5th Quintile,Important,0.38971,69,132,0.30619,0.47322
1990,First Stage of Tertiary Education,5th Quintile,Less important,0.36051,63,132,0.27829,0.44274
1990,Second Stage of Tertiary Education,3rd Quintile,Less important,0.41487,34,34,0.24676,0.58297
1990,Second Stage of Tertiary Education,4th Quintile,Important,0.26266,41,111,0.18042,0.34491
1990,Second Stage of Tertiary Education,4th Quintile,Less important,0.48874,70,111,0.39533,0.58216
1990,Second Stage of Tertiary Education,5th Quintile,Very important,0.16501,60,333,0.12508,0.20494
1990,Second Stage of Tertiary Education,5th Quintile,Important,0.54206,185,333,0.48846,0.59565
1990,Second Stage of Tertiary Education,5th Quintile,Less important,0.26161,88,333,0.21433,0.30888
1992,Lower Secondary Level,1st Quintile,Very important,0.07588,56,532,0.05336,0.09841
1992,Lower Secondary Level,1st Quintile,Important,0.27179,158,532,0.23395,0.30963
1992,Lower Secondary Level,1st Quintile,Less important,0.35799,185,532,0.31721,0.39877
1992,Lower Secondary Level,1st Quintile,Unimportant,0.29433,133,532,0.25557,0.33309
1992,Lower Secondary Level,2nd Quintile,Very important,0.09950,50,430,0.07117,0.12782
1992,Lower Secondary Level,2nd Quintile,Important,0.34295,156,430,0.29803,0.38787
1992,Lower Secondary Level,2nd Quintile,Less important,0.34006,143,430,0.29523,0.38489
1992,Lower Secondary Level,2nd Quintile,Unimportant,0.21749,81,430,0.17845,0.25653
1992,Lower Secondary Level,3rd Quintile,Very important,0.11826,52,367,0.08517,0.15134
1992,Lower Secondary Level,3rd Quintile,Important,0.35868,135,367,0.30955,0.40782
1992,Lower Secondary Level,3rd Quintile,Less important,0.34692,125,367,0.29815,0.39569
1992,Lower Secondary Level,3rd Quintile,Unimportant,0.17614,55,367,0.13711,0.21517
1992,Lower Secondary Level,4th Quintile,Very important,0.13425,49,368,0.09937,0.16913
1992,Lower Secondary Level,4th Quintile,Important,0.37480,136,368,0.32527,0.42432
1992,Lower Secondary Level,4th Quintile,Less important,0.37177,138,368,0.32232,0.42121
1992,Lower Secondary Level,4th Quintile,Unimportant,0.11919,45,368,0.08604,0.15234
1992,Lower Secondary Level,5th Quintile,Very important,0.14252,35,210,0.09513,0.18992
1992,Lower Secondary Level,5th Quintile,Important,0.38764,87,210,0.32158,0.45369
1992,Lower Secondary Level,5th Quintile,Less important,0.36920,88,210,0.30377,0.43463
1992,Upper Secondary Level,1st Quintile,Very important,0.09319,106,1280,0.07726,0.10912
1992,Upper Secondary Level,1st Quintile,Important,0.35560,475,1280,0.32937,0.38184
1992,Upper Secondary Level,1st Quintile,Less important,0.38569,533,1280,0.35901,0.41237
1992,Upper Secondary Level,1st Quintile,Unimportant,0.16552,166,1280,0.14515,0.18589
1992,Upper Secondary Level,2nd Quintile,Very important,0.08295,117,1293,0.06791,0.09799
1992,Upper Secondary Level,2nd Quintile,Important,0.38105,499,1293,0.35457,0.40753
1992,Upper Secondary Level,2nd Quintile,Less important,0.42622,569,1293,0.39926,0.45319
1992,Upper Secondary Level,2nd Quintile,Unimportant,0.10978,108,1293,0.09273,0.12682
1992,Upper Secondary Level,3rd Quintile,Very important,0.11435,116,1126,0.09575,0.13295
1992,Upper Secondary Level,3rd Quintile,Important,0.35533,430,1126,0.32736,0.38329
1992,Upper Secondary Level,3rd Quintile,Less important,0.43080,481,1126,0.40186,0.45974
1992,Upper Secondary Level,3rd Quintile,Unimportant,0.09952,99,1126,0.08203,0.11701
1992,Upper Secondary Level,4th Quintile,Very important,0.12720,150,1208,0.10840,0.14600
1992,Upper Secondary Level,4th Quintile,Important,0.39631,486,1208,0.36871,0.42390
1992,Upper Secondary Level,4th Quintile,Less important,0.37799,463,1208,0.35064,0.40535
1992,Upper Secondary Level,4th Quintile,Unimportant,0.09850,109,1208,0.08169,0.11531
1992,Upper Secondary Level,5th Quintile,Very important,0.16936,183,1114,0.14733,0.19140
1992,Upper Secondary Level,5th Quintile,Important,0.39447,444,1114,0.36576,0.42319
1992,Upper Secondary Level,5th Quintile,Less important,0.37266,424,1114,0.34425,0.40106
1992,Upper Secondary Level,5th Quintile,Unimportant,0.06351,63,1114,0.04918,0.07784
1992,Post-secondary Non-tertiary Level,5th Quintile,Important,0.32827,32,32,0.16297,0.49358
1992,First Stage of Tertiary Education,1st Quintile,Important,0.40931,40,77,0.29876,0.51985
1992,First Stage of Tertiary Education,1st Quintile,Less important,0.41439,37,77,0.30364,0.52515
1992,First Stage of Tertiary Education,2nd Quintile,Important,0.32509,46,118,0.24021,0.40996
1992,First Stage of Tertiary Education,2nd Quintile,Less important,0.45591,72,118,0.36566,0.54616
1992,First Stage of Tertiary Education,3rd Quintile,Important,0.35820,61,129,0.27514,0.44126
1992,First Stage of Tertiary Education,3rd Quintile,Less important,0.43440,68,129,0.34852,0.52027
1992,First Stage of Tertiary Education,4th Quintile,Important,0.45134,62,110,0.35792,0.54476
1992,First Stage of Tertiary Education,4th Quintile,Less important,0.31400,48,110,0.22687,0.40113
1992,First Stage of Tertiary Education,5th Quintile,Important,0.46176,98,182,0.38913,0.53439
1992,First Stage of Tertiary Education,5th Quintile,Less important,0.37410,84,182,0.30361,0.44460
1992,Second Stage of Tertiary Education,1st Quintile,Important,0.41069,88,201,0.34251,0.47888
1992,Second Stage of Tertiary Education,1st Quintile,Less important,0.40404,113,201,0.33603,0.47204
1992,Second Stage of Tertiary Education,2nd Quintile,Important,0.41740,121,263,0.35768,0.47711
1992,Second Stage of Tertiary Education,2nd Quintile,Less important,0.42807,142,263,0.36815,0.48798
1992,Second Stage of Tertiary Education,3rd Quintile,Very important,0.11915,36,305,0.08273,0.15557
1992,Second Stage of Tertiary Education,3rd Quintile,Important,0.43662,135,305,0.38087,0.49238
1992,Second Stage of Tertiary Education,3rd Quintile,Less important,0.38981,134,305,0.33499,0.44464
1992,Second Stage of Tertiary Education,4th Quintile,Very important,0.18732,39,251,0.13896,0.23569
1992,Second Stage of Tertiary Education,4th Quintile,Important,0.34791,104,251,0.28886,0.40695
1992,Second Stage of Tertiary Education,4th Quintile,Less important,0.39937,108,251,0.33865,0.46008
1992,Second Stage of Tertiary Education,5th Quintile,Very important,0.17601,78,469,0.14151,0.21052
1992,Second Stage of Tertiary Education,5th Quintile,Important,0.53466,260,469,0.48947,0.57985
1992,Second Stage of Tertiary Education,5th Quintile,Less important,0.25530,131,469,0.21580,0.29481
1995,Pre-primary Level,5th Quintile,Important,0.71628,32,32,0.55759,0.87497
1995,Lower Secondary Level,1st Quintile,Important,0.27984,149,456,0.23859,0.32109
1995,Lower Secondary Level,1st Quintile,Less important,0.39815,198,456,0.35317,0.44313
1995,Lower Secondary Level,1st Quintile,Unimportant,0.26438,109,456,0.22386,0.30491
1995,Lower Secondary Level,2nd Quintile,Very important,0.08477,37,422,0.05816,0.11137
1995,Lower Secondary Level,2nd Quintile,Important,0.27744,126,422,0.23467,0.32021
1995,Lower Secondary Level,2nd Quintile,Less important,0.36483,160,422,0.31885,0.41082
1995,Lower Secondary Level,2nd Quintile,Unimportant,0.27296,99,422,0.23041,0.31551
1995,Lower Secondary Level,3rd Quintile,Important,0.34965,142,362,0.30046,0.39884
1995,Lower Secondary Level,3rd Quintile,Less important,0.38863,159,362,0.33835,0.43891
1995,Lower Secondary Level,3rd Quintile,Unimportant,0.18588,61,362,0.14575,0.22601
1995,Lower Secondary Level,4th Quintile,Very important,0.10533,33,322,0.07175,0.13891
1995,Lower Secondary Level,4th Quintile,Important,0.33312,108,322,0.28156,0.38469
1995,Lower Secondary Level,4th Quintile,Less important,0.42316,138,322,0.36911,0.47721
1995,Lower Secondary Level,4th Quintile,Unimportant,0.13839,43,322,0.10061,0.17616
1995,Lower Secondary Level,5th Quintile,Important,0.42911,84,187,0.35798,0.50025
1995,Lower Secondary Level,5th Quintile,Less important,0.36069,72,187,0.29167,0.42970
1995,Lower Secondary Level,5th Quintile,Unimportant,0.14623,31,187,0.09545,0.19700
1995,Upper Secondary Level,1st Quintile,Very important,0.07493,73,1007,0.05866,0.09120
1995,Upper Secondary Level,1st Quintile,Important,0.28808,299,1007,0.26009,0.31606
1995,Upper Secondary Level,1st Quintile,Less important,0.46965,486,1007,0.43881,0.50049
1995,Upper Secondary Level,1st Quintile,Unimportant,0.16734,149,1007,0.14427,0.19040
1995,Upper Secondary Level,2nd Quintile,Very important,0.06526,87,1328,0.05197,0.07855
1995,Upper Secondary Level,2nd Quintile,Important,0.32352,437,1328,0.29834,0.34869
1995,Upper Secondary Level,2nd Quintile,Less important,0.46984,638,1328,0.44299,0.49670
1995,Upper Secondary Level,2nd Quintile,Unimportant,0.14138,166,1328,0.12263,0.16012
1995,Upper Secondary Level,3rd Quintile,Very important,0.09457,102,1291,0.07860,0.11054
1995,Upper Secondary Level,3rd Quintile,Important,0.32225,437,1291,0.29675,0.34776
1995,Upper Secondary Level,3rd Quintile,Less important,0.45092,600,1291,0.42377,0.47807
