year,age_gr,migback,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,No migration background,Very important,0.17728,298,1750,0.15938,0.19518
1990,17-29 y.,No migration background,Important,0.42230,745,1750,0.39915,0.44545
1990,17-29 y.,No migration background,Less important,0.35571,626,1750,0.33328,0.37815
1990,17-29 y.,No migration background,Unimportant,0.04471,81,1750,0.03502,0.05439
1990,17-29 y.,Direct migration background,Important,0.42827,36,70,0.31152,0.54503
1990,17-29 y.,Direct migration background,Less important,0.36094,34,70,0.24762,0.47426
1990,30-45 y.,No migration background,Very important,0.10743,201,1923,0.09359,0.12127
1990,30-45 y.,No migration background,Important,0.37477,724,1923,0.35313,0.39641
1990,30-45 y.,No migration background,Less important,0.45384,866,1923,0.43158,0.47610
1990,30-45 y.,No migration background,Unimportant,0.06396,132,1923,0.05302,0.07490
1990,30-45 y.,Direct migration background,Important,0.51867,65,107,0.42355,0.61379
1990,30-45 y.,Direct migration background,Less important,0.35578,42,107,0.26464,0.44692
1990,46-65 y.,No migration background,Very important,0.12521,244,1991,0.11067,0.13975
1990,46-65 y.,No migration background,Important,0.39198,772,1991,0.37053,0.41343
1990,46-65 y.,No migration background,Less important,0.37086,752,1991,0.34964,0.39209
1990,46-65 y.,No migration background,Unimportant,0.11195,223,1991,0.09809,0.12580
1990,46-65 y.,Direct migration background,Very important,0.18101,31,158,0.12078,0.24123
1990,46-65 y.,Direct migration background,Important,0.42169,71,158,0.34444,0.49894
1990,46-65 y.,Direct migration background,Less important,0.31470,56,158,0.24206,0.38735
1990,66 and older,No migration background,Very important,0.06474,66,946,0.04905,0.08042
1990,66 and older,No migration background,Important,0.30393,283,946,0.27461,0.33326
1990,66 and older,No migration background,Less important,0.35350,339,946,0.32302,0.38398
1990,66 and older,No migration background,Unimportant,0.27783,258,946,0.24927,0.30639
1992,17-29 y.,No migration background,Very important,0.18362,443,2567,0.16864,0.19860
1992,17-29 y.,No migration background,Important,0.40379,1060,2567,0.38480,0.42277
1992,17-29 y.,No migration background,Less important,0.36040,935,2567,0.34182,0.37898
1992,17-29 y.,No migration background,Unimportant,0.05220,129,2567,0.04359,0.06080
1992,17-29 y.,Direct migration background,Important,0.59049,44,44,0.44351,0.73747
1992,30-45 y.,No migration background,Very important,0.10380,304,3435,0.09359,0.11400
1992,30-45 y.,No migration background,Important,0.36524,1262,3435,0.34914,0.38135
1992,30-45 y.,No migration background,Less important,0.44316,1588,3435,0.42655,0.45978
1992,30-45 y.,No migration background,Unimportant,0.08780,281,3435,0.07833,0.09727
1992,30-45 y.,Direct migration background,Important,0.42186,65,121,0.33349,0.51022
1992,30-45 y.,Direct migration background,Less important,0.32767,56,121,0.24369,0.41165
1992,46-65 y.,No migration background,Very important,0.12270,362,3009,0.11097,0.13442
1992,46-65 y.,No migration background,Important,0.41164,1248,3009,0.39405,0.42923
1992,46-65 y.,No migration background,Less important,0.36785,1124,3009,0.35062,0.38508
1992,46-65 y.,No migration background,Unimportant,0.09782,275,3009,0.08720,0.10843
1992,46-65 y.,Direct migration background,Very important,0.15532,35,226,0.10799,0.20265
1992,46-65 y.,Direct migration background,Important,0.46612,108,226,0.40094,0.53130
1992,46-65 y.,Direct migration background,Less important,0.31691,83,226,0.25611,0.37770
1992,66 and older,No migration background,Very important,0.07627,100,1288,0.06177,0.09078
1992,66 and older,No migration background,Important,0.32173,426,1288,0.29621,0.34725
1992,66 and older,No migration background,Less important,0.33579,428,1288,0.30999,0.36160
1992,66 and older,No migration background,Unimportant,0.26620,334,1288,0.24205,0.29035
1992,66 and older,Direct migration background,Less important,0.36290,36,36,0.20360,0.52220
1995,17-29 y.,No migration background,Very important,0.14183,309,2281,0.12750,0.15615
1995,17-29 y.,No migration background,Important,0.41512,957,2281,0.39489,0.43534
1995,17-29 y.,No migration background,Less important,0.38813,881,2281,0.36813,0.40814
1995,17-29 y.,No migration background,Unimportant,0.05492,134,2281,0.04557,0.06428
1995,17-29 y.,Direct migration background,Very important,0.17191,37,224,0.12239,0.22143
1995,17-29 y.,Direct migration background,Important,0.48242,116,224,0.41684,0.54801
1995,17-29 y.,Direct migration background,Less important,0.32089,71,224,0.25962,0.38216
1995,17-29 y.,Indirect migration background,Important,0.58962,53,53,0.45592,0.72332
1995,30-45 y.,No migration background,Very important,0.07848,240,3451,0.06951,0.08746
1995,30-45 y.,No migration background,Important,0.34008,1146,3451,0.32427,0.35588
1995,30-45 y.,No migration background,Less important,0.48448,1739,3451,0.46781,0.50116
1995,30-45 y.,No migration background,Unimportant,0.09696,326,3451,0.08708,0.10683
1995,30-45 y.,Direct migration background,Very important,0.16779,49,405,0.13135,0.20423
1995,30-45 y.,Direct migration background,Important,0.41316,167,405,0.36514,0.46118
1995,30-45 y.,Direct migration background,Less important,0.35001,156,405,0.30349,0.39652
1995,30-45 y.,Direct migration background,Unimportant,0.06905,33,405,0.04432,0.09377
1995,46-65 y.,No migration background,Very important,0.08616,240,2904,0.07595,0.09636
1995,46-65 y.,No migration background,Important,0.38857,1137,2904,0.37084,0.40630
1995,46-65 y.,No migration background,Less important,0.43137,1273,2904,0.41335,0.44939
1995,46-65 y.,No migration background,Unimportant,0.09390,254,2904,0.08329,0.10451
1995,46-65 y.,Direct migration background,Very important,0.12515,39,334,0.08961,0.16069
1995,46-65 y.,Direct migration background,Important,0.36352,119,334,0.31186,0.41519
1995,46-65 y.,Direct migration background,Less important,0.37456,130,334,0.32257,0.42655
1995,46-65 y.,Direct migration background,Unimportant,0.13676,46,334,0.09986,0.17367
1995,66 and older,No migration background,Very important,0.07540,103,1284,0.06095,0.08985
1995,66 and older,No migration background,Important,0.29691,366,1284,0.27191,0.32191
1995,66 and older,No migration background,Less important,0.37065,486,1284,0.34422,0.39707
1995,66 and older,No migration background,Unimportant,0.25704,329,1284,0.23313,0.28095
1995,66 and older,Direct migration background,Important,0.36282,55,142,0.28345,0.44218
1995,66 and older,Direct migration background,Less important,0.26737,40,142,0.19431,0.34042
1995,66 and older,Direct migration background,Unimportant,0.29051,47,142,0.21557,0.36545
2004,17-29 y.,No migration background,Very important,0.13494,446,3060,0.12283,0.14705
2004,17-29 y.,No migration background,Important,0.41117,1272,3060,0.39373,0.42860
2004,17-29 y.,No migration background,Less important,0.38071,1154,3060,0.36351,0.39792
2004,17-29 y.,No migration background,Unimportant,0.07318,188,3060,0.06395,0.08241
2004,17-29 y.,Direct migration background,Very important,0.15499,60,371,0.11812,0.19187
2004,17-29 y.,Direct migration background,Important,0.48270,174,371,0.43178,0.53361
2004,17-29 y.,Direct migration background,Less important,0.26899,106,371,0.22380,0.31417
2004,17-29 y.,Direct migration background,Unimportant,0.09332,31,371,0.06368,0.12296
2004,17-29 y.,Indirect migration background,Very important,0.17180,88,506,0.13890,0.20470
2004,17-29 y.,Indirect migration background,Important,0.43593,228,506,0.39268,0.47918
2004,17-29 y.,Indirect migration background,Less important,0.32858,156,506,0.28762,0.36955
2004,17-29 y.,Indirect migration background,Unimportant,0.06368,34,506,0.04239,0.08498
2004,30-45 y.,No migration background,Very important,0.08997,454,5447,0.08237,0.09756
2004,30-45 y.,No migration background,Important,0.32827,1802,5447,0.31580,0.34074
2004,30-45 y.,No migration background,Less important,0.47997,2641,5447,0.46670,0.49324
2004,30-45 y.,No migration background,Unimportant,0.10179,550,5447,0.09376,0.10982
2004,30-45 y.,Direct migration background,Very important,0.09724,81,840,0.07719,0.11729
2004,30-45 y.,Direct migration background,Important,0.35373,294,840,0.32138,0.38608
2004,30-45 y.,Direct migration background,Less important,0.44137,376,840,0.40777,0.47497
2004,30-45 y.,Direct migration background,Unimportant,0.10765,89,840,0.08668,0.12862
2004,30-45 y.,Indirect migration background,Very important,0.12462,33,204,0.07918,0.17006
2004,30-45 y.,Indirect migration background,Important,0.46322,102,204,0.39462,0.53181
2004,30-45 y.,Indirect migration background,Less important,0.34007,69,204,0.27490,0.40524
2004,46-65 y.,No migration background,Very important,0.09564,598,6343,0.08841,0.10288
2004,46-65 y.,No migration background,Important,0.35671,2372,6343,0.34492,0.36850
2004,46-65 y.,No migration background,Less important,0.43854,2797,6343,0.42633,0.45075
2004,46-65 y.,No migration background,Unimportant,0.10910,576,6343,0.10143,0.11678
2004,46-65 y.,Direct migration background,Very important,0.06579,58,947,0.04999,0.08159
2004,46-65 y.,Direct migration background,Important,0.33788,325,947,0.30774,0.36803
2004,46-65 y.,Direct migration background,Less important,0.43693,392,947,0.40532,0.46854
2004,46-65 y.,Direct migration background,Unimportant,0.15940,172,947,0.13607,0.18272
2004,66 and older,No migration background,Very important,0.07327,258,3359,0.06446,0.08209
2004,66 and older,No migration background,Important,0.32031,1116,3359,0.30453,0.33609
2004,66 and older,No migration background,Less important,0.38851,1317,3359,0.37203,0.40500
2004,66 and older,No migration background,Unimportant,0.21790,668,3359,0.20394,0.23187
2004,66 and older,Direct migration background,Important,0.19001,77,336,0.14800,0.23202
2004,66 and older,Direct migration background,Less important,0.42355,145,336,0.37063,0.47646
2004,66 and older,Direct migration background,Unimportant,0.30547,114,336,0.25615,0.35479
2008,17-29 y.,No migration background,Very important,0.12779,336,2490,0.11467,0.14090
2008,17-29 y.,No migration background,Important,0.39432,973,2490,0.37512,0.41352
2008,17-29 y.,No migration background,Less important,0.38003,955,2490,0.36096,0.39910
