"plh0112","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","männlich","17","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","weiblich","17","","",""
"Sehr wichtig","1990","Hauptschule","männlich","184","0.0951913292474607","0.0819777474832492","0.108404911011672"
"Sehr wichtig","1990","Hauptschule","weiblich","216","0.0985810528513058","0.0861103510080957","0.111051754694516"
"Sehr wichtig","1990","Realschule","männlich","77","0.13456550646874","0.10735017693568","0.1617808360018"
"Sehr wichtig","1990","Realschule","weiblich","125","0.134437043732084","0.112382445889606","0.156491641574563"
"Sehr wichtig","1990","(Fach-)Abitur","männlich","55","0.164460397590695","0.124158954440002","0.204761840741387"
"Sehr wichtig","1990","(Fach-)Abitur","weiblich","58","0.274775272937208","0.217942474178968","0.331608071695449"
"Sehr wichtig","1990","AkademikerIn","männlich","78","0.185710981155684","0.149251082778147","0.222170879533221"
"Sehr wichtig","1990","AkademikerIn","weiblich","45","0.187554414380761","0.135854857536096","0.239253971225425"
"Wichtig","1990","(noch) kein Abschluss","männlich","39","0.470165786033881","0.36761879877279","0.572712773294973"
"Wichtig","1990","(noch) kein Abschluss","weiblich","36","0.436282875270953","0.328944291174923","0.543621459366983"
"Wichtig","1990","Hauptschule","männlich","707","0.374539971689294","0.352748209512193","0.396331733866396"
"Wichtig","1990","Hauptschule","weiblich","755","0.339268164806273","0.31946133363819","0.359074995974355"
"Wichtig","1990","Realschule","männlich","235","0.385591725259612","0.346774722142586","0.424408728376637"
"Wichtig","1990","Realschule","weiblich","381","0.401515538231243","0.369822202339182","0.433208874123303"
"Wichtig","1990","(Fach-)Abitur","männlich","149","0.452197786393565","0.398087165412799","0.506308407374331"
"Wichtig","1990","(Fach-)Abitur","weiblich","110","0.45290727108084","0.389533575121894","0.516280967039785"
"Wichtig","1990","AkademikerIn","männlich","183","0.414588840798902","0.368398977697728","0.460778703900077"
"Wichtig","1990","AkademikerIn","weiblich","97","0.450967592860575","0.385065730080281","0.516869455640869"
"Weniger wichtig","1990","(noch) kein Abschluss","männlich","30","0.311964111710842","0.216775441741727","0.407152781679956"
"Weniger wichtig","1990","(noch) kein Abschluss","weiblich","23","","",""
"Weniger wichtig","1990","Hauptschule","männlich","776","0.402724814955883","0.380642992437111","0.424806637474655"
"Weniger wichtig","1990","Hauptschule","weiblich","890","0.393150122069572","0.372716249974178","0.413583994164966"
"Weniger wichtig","1990","Realschule","männlich","253","0.41975060394992","0.380392638957428","0.459108568942411"
"Weniger wichtig","1990","Realschule","weiblich","350","0.385866995962109","0.354393834408099","0.417340157516119"
"Weniger wichtig","1990","(Fach-)Abitur","männlich","103","0.320859008394538","0.270108137265284","0.371609879523792"
"Weniger wichtig","1990","(Fach-)Abitur","weiblich","60","0.244336415872463","0.189630755564196","0.299042076180731"
"Weniger wichtig","1990","AkademikerIn","männlich","156","0.358472789234751","0.313511059468542","0.403434519000959"
"Weniger wichtig","1990","AkademikerIn","weiblich","70","0.322336697144458","0.260437089893747","0.384236304395169"
"Ganz unwichtig","1990","(noch) kein Abschluss","männlich","5","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","weiblich","6","","",""
"Ganz unwichtig","1990","Hauptschule","männlich","228","0.127543884107363","0.112524742958053","0.142563025256672"
"Ganz unwichtig","1990","Hauptschule","weiblich","334","0.169000660272849","0.153323212279288","0.184678108266411"
"Ganz unwichtig","1990","Realschule","männlich","39","0.0600921643217283","0.041139023916815","0.0790453047266416"
"Ganz unwichtig","1990","Realschule","weiblich","63","0.0781804220745644","0.0608239160060209","0.0955369281431078"
"Ganz unwichtig","1990","(Fach-)Abitur","männlich","18","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","weiblich","9","","",""
"Ganz unwichtig","1990","AkademikerIn","männlich","20","","",""
"Ganz unwichtig","1990","AkademikerIn","weiblich","7","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1991","Hauptschule","männlich","","","",""
"Sehr wichtig","1991","Hauptschule","weiblich","","","",""
"Sehr wichtig","1991","Realschule","männlich","","","",""
"Sehr wichtig","1991","Realschule","weiblich","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1991","AkademikerIn","männlich","","","",""
"Sehr wichtig","1991","AkademikerIn","weiblich","","","",""
"Wichtig","1991","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1991","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1991","Hauptschule","männlich","","","",""
"Wichtig","1991","Hauptschule","weiblich","","","",""
"Wichtig","1991","Realschule","männlich","","","",""
"Wichtig","1991","Realschule","weiblich","","","",""
"Wichtig","1991","(Fach-)Abitur","männlich","","","",""
"Wichtig","1991","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1991","AkademikerIn","männlich","","","",""
"Wichtig","1991","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1991","Hauptschule","männlich","","","",""
"Weniger wichtig","1991","Hauptschule","weiblich","","","",""
"Weniger wichtig","1991","Realschule","männlich","","","",""
"Weniger wichtig","1991","Realschule","weiblich","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1991","AkademikerIn","männlich","","","",""
"Weniger wichtig","1991","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","männlich","","","",""
