year,plh0112,age_gr,sampreg,proportion,n,lower_confidence,upper_confidence
1990,Very important,18-29 y.,West,0.3460207612456747,18165,0.3391029066481001,0.3529386158432493
1990,Very important,46-65 y.,West,0.3217993079584775,18165,0.31500555051191886,0.32859306540503613
1990,Very important,30-45 y.,West,0.24567474048442905,18165,0.2394144000777352,0.2519350808911229
1990,Very important,66 and older,West,0.08650519031141868,18165,0.08241717517397497,0.09059320544886239
1990,Important,46-65 y.,West,0.3140096618357488,18165,0.30726020420686256,0.32075911946463503
1990,Important,30-45 y.,West,0.2950575994054255,18165,0.288425231803851,0.30168996700699996
1990,Important,18-29 y.,West,0.2798216276477146,18165,0.27329334353230855,0.2863499117631207
1990,Important,66 and older,West,0.1111111111111111,18165,0.10654085167172733,0.11568137055049488
1990,Less important,30-45 y.,West,0.33541284403669724,18165,0.32854683790925054,0.34227885016414394
1990,Less important,46-65 y.,West,0.29651376146788994,18165,0.2898719185451588,0.30315560439062106
1990,Less important,18-29 y.,West,0.2344954128440367,18165,0.22833401226906389,0.2406568134190095
1990,Less important,66 and older,West,0.13357798165137616,18165,0.12863065542101887,0.13852530788173345
1990,Unimportant,66 and older,West,0.373806275579809,18165,0.3667704345257619,0.3808421166338561
1990,Unimportant,46-65 y.,West,0.32332878581173263,18165,0.3165265856575212,0.3301309859659441
1990,Unimportant,30-45 y.,West,0.1882673942701228,18165,0.1825823687094004,0.19395241983084519
1990,Unimportant,18-29 y.,West,0.1145975443383356,18165,0.10996524743840327,0.11922984123826794
1992,Very important,18-29 y.,West,0.24154209284028325,17350,0.23517313335936774,0.24791105232119875
1992,Very important,46-65 y.,West,0.1998426435877262,17350,0.1938923538137447,0.20579293336170768
1992,Very important,30-45 y.,West,0.1809598741148702,17350,0.1752312534670066,0.18668849476273378
1992,Very important,46-65 y.,East,0.11408339889850512,17350,0.10935282340505785,0.11881397439195239
1992,Very important,18-29 y.,East,0.0983477576711251,17350,0.0939166929185935,0.10277882242365668
1992,Very important,30-45 y.,East,0.07867820613690008,17350,0.07467194523406148,0.08268446703973867
1992,Very important,66 and older,West,0.05979543666404406,17350,0.05626725019539401,0.06332362313269412
1992,Very important,66 and older,East,0.02675059008654603,17350,0.024349629175437468,0.02915155099765459
1992,Important,46-65 y.,West,0.19152985962407804,17350,0.18567445961257903,0.19738525963557704
1992,Important,30-45 y.,West,0.18748512966928385,17350,0.18167741322088166,0.19329284611768605
1992,Important,18-29 y.,West,0.16369260052343565,17350,0.1581870110415445,0.1691981900053268
1992,Important,46-65 y.,East,0.13181061146799905,17350,0.1267768949275247,0.1368443280084734
1992,Important,30-45 y.,East,0.12943135855341423,17350,0.12443644936983547,0.13442626773699298
1992,Important,18-29 y.,East,0.08755650725672139,17350,0.08335065962372844,0.09176235488971433
1992,Important,66 and older,West,0.07661194384963121,17350,0.07265420896418291,0.08056967873507952
1992,Important,66 and older,East,0.03188198905543659,17350,0.02926776271687572,0.03449621539399746
1992,Less important,30-45 y.,West,0.22203947368421054,17350,0.2158550361522732,0.22822391121614788
1992,Less important,46-65 y.,West,0.17692669172932332,17350,0.17124834027316588,0.18260504318548076
1992,Less important,30-45 y.,East,0.16635338345864661,17350,0.16081206452506758,0.17189470239222565
1992,Less important,18-29 y.,West,0.14614661654135339,17350,0.14089016861550904,0.15140306446719773
1992,Less important,46-65 y.,East,0.10667293233082707,17350,0.10207948548498082,0.11126637917667333
1992,Less important,66 and older,West,0.08106203007518797,17350,0.07700079462902554,0.08512326552135041
1992,Less important,18-29 y.,East,0.07260338345864661,17350,0.06874222597484425,0.07646454094244898
1992,Less important,66 and older,East,0.02819548872180451,17350,0.025732368551905128,0.03065860889170389
1992,Unimportant,66 and older,West,0.24344569288389514,17350,0.237059714656972,0.24983167111081828
1992,Unimportant,46-65 y.,West,0.19756554307116106,17350,0.19164083825303943,0.2034902478892827
1992,Unimportant,30-45 y.,West,0.19382022471910113,17350,0.18793826795910254,0.1997021814790997
1992,Unimportant,66 and older,East,0.09363295880149813,17350,0.08929812194001177,0.0979677956629845
1992,Unimportant,18-29 y.,West,0.08801498127340825,17350,0.08379919598150976,0.09223076656530674
1992,Unimportant,30-45 y.,East,0.07677902621722846,17350,0.0728173364587068,0.08074071597575011
1992,Unimportant,46-65 y.,East,0.07397003745318352,17350,0.07007558173073329,0.07786449317563375
1992,Unimportant,18-29 y.,East,0.03277153558052434,17350,0.03012230803481348,0.035420763126235204
1995,Very important,18-29 y.,West,0.2299412915851272,17246,0.22366096422214088,0.2362216189481135
1995,Very important,30-45 y.,West,0.22309197651663404,17246,0.21687844279872598,0.2293055102345421
1995,Very important,46-65 y.,West,0.18199608610567514,17246,0.17623743727545238,0.1877547349358979
1995,Very important,18-29 y.,East,0.0949119373776908,17246,0.09053754518089084,0.09928632957449075
1995,Very important,46-65 y.,East,0.09393346379647749,17246,0.08957932674803681,0.09828760084491817
1995,Very important,66 and older,West,0.07534246575342465,17246,0.07140313676862792,0.07928179473822139
1995,Very important,30-45 y.,East,0.06262230919765166,17246,0.059006265032136095,0.06623835336316723
1995,Very important,66 and older,East,0.03816046966731898,17246,0.035301101703198716,0.041019837631439245
1995,Important,30-45 y.,West,0.22425742574257426,17246,0.2180323575931302,0.23048249389201833
1995,Important,46-65 y.,West,0.19133663366336634,17246,0.185465866863512,0.1972074004632207
1995,Important,18-29 y.,West,0.1792079207920792,17246,0.17348382280701016,0.18493201877714824
1995,Important,46-65 y.,East,0.12054455445544554,17246,0.11568504311771512,0.12540406579317598
1995,Important,30-45 y.,East,0.10247524752475247,17246,0.09794893449182136,0.10700156055768358
1995,Important,66 and older,West,0.07797029702970297,17246,0.07396855645426048,0.08197203760514546
1995,Important,18-29 y.,East,0.07747524752475247,17246,0.07348516038371246,0.08146533466579249
1995,Important,66 and older,East,0.026732673267326732,17246,0.024325268325542448,0.029140078209111017
1995,Less important,30-45 y.,West,0.25388818831441784,17246,0.24739235179570992,0.2603840248331258
1995,Less important,46-65 y.,West,0.1885245901639344,17246,0.18268700048890144,0.1943621798389674
1995,Less important,30-45 y.,East,0.1471206389239176,17246,0.1418338437591244,0.15240743408871082
1995,Less important,18-29 y.,West,0.1284153005464481,17246,0.12342214534264231,0.13340845575025387
1995,Less important,46-65 y.,East,0.10634720470786045,17246,0.10174612953239602,0.11094827988332488
1995,Less important,66 and older,West,0.07755359394703656,17246,0.07356165935933005,0.08154552853474308
1995,Less important,18-29 y.,East,0.06515342580916351,17246,0.06147001058331576,0.06883684103501127
1995,Less important,66 and older,East,0.032997057587221525,17246,0.03033103769451932,0.03566307747992373
1995,Unimportant,66 and older,West,0.24105621805792163,17246,0.23467246831545682,0.24743996780038643
1995,Unimportant,30-45 y.,West,0.22657580919931858,17246,0.2203280033389412,0.23282361505969595
1995,Unimportant,46-65 y.,West,0.1848381601362862,17246,0.17904481210288412,0.1906315081696883
1995,Unimportant,18-29 y.,West,0.0919931856899489,17246,0.0876796413794181,0.09630673000047969
1995,Unimportant,30-45 y.,East,0.0817717206132879,17246,0.07768204576561179,0.08586139546096401
1995,Unimportant,66 and older,East,0.07921635434412266,17246,0.0751854907212617,0.08324721796698363
