year,bula_h,sex,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,male,Important,0.32050,39,96,0.22666,0.41435
1990,Schleswig-Holstein,male,Less important,0.47882,57,96,0.37837,0.57928
1990,Schleswig-Holstein,female,Important,0.31275,39,98,0.22048,0.40501
1990,Schleswig-Holstein,female,Less important,0.45112,59,98,0.35210,0.55015
1990,Hamburg,male,Important,0.50171,32,32,0.32570,0.67772
1990,Hamburg,female,Important,0.40441,32,32,0.23164,0.57717
1990,Lower Saxony,male,Very important,0.10070,41,413,0.07164,0.12976
1990,Lower Saxony,male,Important,0.36664,157,413,0.32011,0.41317
1990,Lower Saxony,male,Less important,0.42522,174,413,0.37749,0.47296
1990,Lower Saxony,male,Unimportant,0.10743,41,413,0.07753,0.13733
1990,Lower Saxony,female,Very important,0.13032,59,428,0.09839,0.16225
1990,Lower Saxony,female,Important,0.30901,138,428,0.26518,0.35284
1990,Lower Saxony,female,Less important,0.42814,187,428,0.38121,0.47508
1990,Lower Saxony,female,Unimportant,0.13253,44,428,0.10037,0.16469
1990,North Rhine-Westphalia,male,Very important,0.13294,117,906,0.11082,0.15505
1990,North Rhine-Westphalia,male,Important,0.41044,377,906,0.37839,0.44249
1990,North Rhine-Westphalia,male,Less important,0.38050,347,906,0.34886,0.41213
1990,North Rhine-Westphalia,male,Unimportant,0.07613,65,906,0.05885,0.09341
1990,North Rhine-Westphalia,female,Very important,0.13378,131,1010,0.11277,0.15478
1990,North Rhine-Westphalia,female,Important,0.41411,430,1010,0.38372,0.44451
1990,North Rhine-Westphalia,female,Less important,0.36103,361,1010,0.33139,0.39066
1990,North Rhine-Westphalia,female,Unimportant,0.09108,88,1010,0.07333,0.10883
1990,Hesse,male,Very important,0.12235,41,299,0.08515,0.15956
1990,Hesse,male,Important,0.41243,127,299,0.35654,0.46833
1990,Hesse,male,Less important,0.37692,131,299,0.32189,0.43194
1990,Hesse,female,Very important,0.12653,45,342,0.09125,0.16182
1990,Hesse,female,Important,0.35635,126,342,0.30552,0.40718
1990,Hesse,female,Less important,0.36516,128,342,0.31405,0.41626
1990,Hesse,female,Unimportant,0.15196,43,342,0.11386,0.19006
1990,"Rhineland-Palatinate, Saarland",male,Very important,0.11744,31,263,0.07846,0.15643
1990,"Rhineland-Palatinate, Saarland",male,Important,0.36284,96,263,0.30462,0.42106
1990,"Rhineland-Palatinate, Saarland",male,Less important,0.36779,98,263,0.30940,0.42618
1990,"Rhineland-Palatinate, Saarland",male,Unimportant,0.15193,38,263,0.10846,0.19540
1990,"Rhineland-Palatinate, Saarland",female,Important,0.29895,93,269,0.24414,0.35376
1990,"Rhineland-Palatinate, Saarland",female,Less important,0.38082,116,269,0.32269,0.43896
1990,"Rhineland-Palatinate, Saarland",female,Unimportant,0.21525,60,269,0.16605,0.26446
1990,Baden-Wuerttemberg,male,Very important,0.12644,72,549,0.09862,0.15427
1990,Baden-Wuerttemberg,male,Important,0.38123,202,549,0.34056,0.42189
1990,Baden-Wuerttemberg,male,Less important,0.40963,227,549,0.36845,0.45080
1990,Baden-Wuerttemberg,male,Unimportant,0.08270,48,549,0.05964,0.10576
1990,Baden-Wuerttemberg,female,Very important,0.12209,76,602,0.09591,0.14826
1990,Baden-Wuerttemberg,female,Important,0.37063,224,602,0.33202,0.40924
1990,Baden-Wuerttemberg,female,Less important,0.38213,236,602,0.34328,0.42097
1990,Baden-Wuerttemberg,female,Unimportant,0.12516,66,602,0.09870,0.15161
1990,Bavaria,male,Very important,0.11383,72,625,0.08891,0.13875
1990,Bavaria,male,Important,0.38030,245,625,0.34220,0.41839
1990,Bavaria,male,Less important,0.39644,245,625,0.35806,0.43482
1990,Bavaria,male,Unimportant,0.10943,63,625,0.08494,0.13393
1990,Bavaria,female,Very important,0.10122,69,648,0.07797,0.12446
1990,Bavaria,female,Important,0.37118,236,648,0.33396,0.40841
1990,Bavaria,female,Less important,0.37853,255,648,0.34115,0.41590
1990,Bavaria,female,Unimportant,0.14907,88,648,0.12163,0.17652
1990,Berlin,male,Important,0.48479,50,82,0.37595,0.59363
1990,Berlin,male,Less important,0.29028,32,82,0.19143,0.38913
1990,Berlin,female,Important,0.48190,61,100,0.38347,0.58033
1990,Berlin,female,Less important,0.30363,39,100,0.21305,0.39421
1992,Schleswig-Holstein,male,Important,0.35907,39,90,0.25941,0.45874
1992,Schleswig-Holstein,male,Less important,0.47054,51,90,0.36684,0.57424
1992,Schleswig-Holstein,female,Important,0.25149,31,89,0.16084,0.34214
1992,Schleswig-Holstein,female,Less important,0.44240,58,89,0.33862,0.54617
1992,Lower Saxony,male,Very important,0.10437,39,410,0.07474,0.13400
1992,Lower Saxony,male,Important,0.39143,153,410,0.34413,0.43874
1992,Lower Saxony,male,Less important,0.38854,174,410,0.34131,0.43578
1992,Lower Saxony,male,Unimportant,0.11565,44,410,0.08466,0.14665
1992,Lower Saxony,female,Very important,0.11101,48,425,0.08110,0.14091
1992,Lower Saxony,female,Important,0.34161,145,425,0.29646,0.38675
1992,Lower Saxony,female,Less important,0.40635,175,425,0.35960,0.45310
1992,Lower Saxony,female,Unimportant,0.14104,57,425,0.10791,0.17417
1992,North Rhine-Westphalia,male,Very important,0.12677,106,884,0.10483,0.14872
1992,North Rhine-Westphalia,male,Important,0.42408,378,884,0.39148,0.45667
1992,North Rhine-Westphalia,male,Less important,0.37449,341,884,0.34257,0.40642
1992,North Rhine-Westphalia,male,Unimportant,0.07465,59,884,0.05732,0.09199
1992,North Rhine-Westphalia,female,Very important,0.12375,114,1001,0.10334,0.14416
1992,North Rhine-Westphalia,female,Important,0.41449,427,1001,0.38396,0.44503
1992,North Rhine-Westphalia,female,Less important,0.36099,366,1001,0.33122,0.39076
1992,North Rhine-Westphalia,female,Unimportant,0.10077,94,1001,0.08211,0.11942
1992,Hesse,male,Very important,0.15954,49,312,0.11884,0.20023
1992,Hesse,male,Important,0.36343,116,312,0.30997,0.41689
1992,Hesse,male,Less important,0.35826,112,312,0.30497,0.41156
1992,Hesse,male,Unimportant,0.11877,35,312,0.08281,0.15472
1992,Hesse,female,Very important,0.12817,43,340,0.09258,0.16375
1992,Hesse,female,Important,0.40985,136,340,0.35750,0.46220
1992,Hesse,female,Less important,0.32177,123,340,0.27204,0.37150
1992,Hesse,female,Unimportant,0.14022,38,340,0.10325,0.17718
1992,"Rhineland-Palatinate, Saarland",male,Very important,0.11663,34,256,0.07723,0.15602
1992,"Rhineland-Palatinate, Saarland",male,Important,0.33161,87,256,0.27382,0.38939
1992,"Rhineland-Palatinate, Saarland",male,Less important,0.37075,96,256,0.31147,0.43003
1992,"Rhineland-Palatinate, Saarland",male,Unimportant,0.18102,39,256,0.13376,0.22828
1992,"Rhineland-Palatinate, Saarland",female,Very important,0.10914,32,288,0.07306,0.14522
1992,"Rhineland-Palatinate, Saarland",female,Important,0.33518,95,288,0.28057,0.38979
1992,"Rhineland-Palatinate, Saarland",female,Less important,0.35525,108,288,0.29988,0.41062
1992,"Rhineland-Palatinate, Saarland",female,Unimportant,0.20043,53,288,0.15412,0.24675
1992,Baden-Wuerttemberg,male,Very important,0.14985,72,515,0.11899,0.18071
1992,Baden-Wuerttemberg,male,Important,0.37704,187,515,0.33515,0.41894
1992,Baden-Wuerttemberg,male,Less important,0.38548,210,515,0.34341,0.42756
1992,Baden-Wuerttemberg,male,Unimportant,0.08762,46,515,0.06318,0.11206
1992,Baden-Wuerttemberg,female,Very important,0.12322,79,584,0.09654,0.14990
