"plh0112","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","25","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","2","14","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","3","10","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","4","9","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","119","0.0625174215259716","0.0519417407003607","0.0730931023515825"
"Sehr wichtig","1995","Hauptschule","2","111","0.0727433977866416","0.059896596003729","0.0855901995695543"
"Sehr wichtig","1995","Hauptschule","3","61","0.0776103957821232","0.0594626786143791","0.0957581129498673"
"Sehr wichtig","1995","Hauptschule","4","59","0.117200460514554","0.0888642872365682","0.145536633792539"
"Sehr wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","15","","",""
"Sehr wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","74","0.0638340432487268","0.0489339007968202","0.0787341857006335"
"Sehr wichtig","1995","Realschule","2","70","0.0855488918842044","0.0669419214334862","0.104155862334923"
"Sehr wichtig","1995","Realschule","3","72","0.153110810472196","0.122279025404346","0.183942595540047"
"Sehr wichtig","1995","Realschule","4","57","0.154209388745087","0.117460181574108","0.190958595916066"
"Sehr wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Sehr wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","35","0.128572745223081","0.0898472330361418","0.167298257410019"
"Sehr wichtig","1995","(Fach-)Abitur","2","20","","",""
"Sehr wichtig","1995","(Fach-)Abitur","3","32","0.188266920680507","0.128068622250963","0.24846521911005"
"Sehr wichtig","1995","(Fach-)Abitur","4","14","","",""
"Sehr wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","13","","",""
"Sehr wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Sehr wichtig","1995","AkademikerIn","2","44","0.138131222706589","0.105818203572247","0.17044424184093"
"Sehr wichtig","1995","AkademikerIn","3","46","0.124967551695862","0.0909498092886022","0.158985294103122"
"Sehr wichtig","1995","AkademikerIn","4","48","0.140390644690258","0.101467579945758","0.179313709434759"
"Sehr wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","32","0.127671208805314","0.0861367229247655","0.169205694685862"
"Wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","65","0.389971405492313","0.316867342658323","0.463075468326303"
"Wichtig","1995","(noch) kein Abschluss","2","41","0.503566175277838","0.394003644558312","0.613128705997363"
"Wichtig","1995","(noch) kein Abschluss","3","27","","",""
"Wichtig","1995","(noch) kein Abschluss","4","18","","",""
"Wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","585","0.269188329410272","0.2498126449035","0.288564013917043"
"Wichtig","1995","Hauptschule","2","520","0.329005241939635","0.30576400505342","0.35224647882585"
"Wichtig","1995","Hauptschule","3","314","0.360462246788767","0.327895990271986","0.393028503305548"
"Wichtig","1995","Hauptschule","4","196","0.402926463741154","0.35971765440802","0.446135273074288"
"Wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","74","0.459684306521695","0.38432323241795","0.535045380625439"
"Wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","351","0.355814937953671","0.326633597668704","0.384996278238638"
"Wichtig","1995","Realschule","2","302","0.357072861764906","0.325198057284441","0.388947666245372"
"Wichtig","1995","Realschule","3","223","0.425628691869476","0.383294208491113","0.467963175247838"
"Wichtig","1995","Realschule","4","153","0.425272389063785","0.374965697049342","0.475579081078228"
"Wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","77","0.439389103579638","0.366478029075387","0.512300178083889"
"Wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","118","0.423827496682977","0.366656209338652","0.480998784027301"
"Wichtig","1995","(Fach-)Abitur","2","107","0.411861613070297","0.349201764771754","0.474521461368841"
"Wichtig","1995","(Fach-)Abitur","3","70","0.396279038847855","0.320959220900894","0.471598856794815"
"Wichtig","1995","(Fach-)Abitur","4","56","0.426653048628235","0.337033791311804","0.516272305944665"
"Wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","38","0.484383858941634","0.372027054625188","0.59674066325808"
"Wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","135","0.401119383385506","0.349844877283404","0.452393889487607"
"Wichtig","1995","AkademikerIn","2","171","0.378490150520886","0.333068560320142","0.423911740721629"
"Wichtig","1995","AkademikerIn","3","151","0.408432785094545","0.357866956875445","0.458998613313646"
"Wichtig","1995","AkademikerIn","4","135","0.466201445344854","0.41030774241632","0.522095148273387"
"Wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","128","0.533150951788346","0.471058961069664","0.595242942507029"
"Weniger wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","62","0.398137285179173","0.324767849098897","0.471506721259449"
"Weniger wichtig","1995","(noch) kein Abschluss","2","23","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","3","17","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","4","1","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Weniger wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","936","0.454597919977256","0.432845963748268","0.476349876206244"
"Weniger wichtig","1995","Hauptschule","2","698","0.439245910804768","0.414696653773181","0.463795167836356"
"Weniger wichtig","1995","Hauptschule","3","352","0.420783264265048","0.387297930405771","0.454268598124324"
"Weniger wichtig","1995","Hauptschule","4","194","0.392034993701711","0.349027196405668","0.435042790997755"
"Weniger wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","59","0.337563162914625","0.266057043249446","0.409069282579804"
"Weniger wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","517","0.473337392930753","0.442904763961535","0.503770021899971"
"Weniger wichtig","1995","Realschule","2","435","0.473694814066547","0.440478122934643","0.506911505198452"
"Weniger wichtig","1995","Realschule","3","192","0.362900838322684","0.321730925245744","0.404070751399624"
"Weniger wichtig","1995","Realschule","4","137","0.359256072356477","0.31043521021021","0.408076934502743"
"Weniger wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","79","0.436357165733033","0.363501867382698","0.509212464083369"
"Weniger wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","119","0.391475417031784","0.335007930874396","0.447942903189172"
"Weniger wichtig","1995","(Fach-)Abitur","2","94","0.409883824967031","0.347269591599435","0.472498058334628"
"Weniger wichtig","1995","(Fach-)Abitur","3","50","0.32912075079079","0.256762110754955","0.401479390826626"
"Weniger wichtig","1995","(Fach-)Abitur","4","43","0.403422617440145","0.314529390134379","0.49231584474591"
"Weniger wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","23","","",""
"Weniger wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","154","0.39670220107189","0.345523093547061","0.447881308596719"
"Weniger wichtig","1995","AkademikerIn","2","202","0.430485020951405","0.384114429686892","0.476855612215918"
"Weniger wichtig","1995","AkademikerIn","3","150","0.41976271483625","0.368993607804877","0.470531821867623"
"Weniger wichtig","1995","AkademikerIn","4","117","0.37016170582975","0.316061657532357","0.424261754127142"
"Weniger wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","80","0.304230948886437","0.246970269046058","0.361491628726817"
"Ganz unwichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","19","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","2","2","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","3","5","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","4","2","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","373","0.213696329086501","0.19578945061909","0.231603207553912"
"Ganz unwichtig","1995","Hauptschule","2","241","0.159005449468955","0.140917020031136","0.177093878906774"
"Ganz unwichtig","1995","Hauptschule","3","108","0.141144093164062","0.117528635823392","0.164759550504732"
"Ganz unwichtig","1995","Hauptschule","4","46","0.0878380820425809","0.0629023063787006","0.112773857706461"
"Ganz unwichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Ganz unwichtig","1995","Realschule","1 Einkommensschwächstes Quintil","92","0.107013625866849","0.0881715053484025","0.125855746385296"
"Ganz unwichtig","1995","Realschule","2","61","0.0836834322843417","0.0652616883939104","0.102105176174773"
"Ganz unwichtig","1995","Realschule","3","37","0.0583596593356442","0.0382880890998688","0.0784312295714196"
"Ganz unwichtig","1995","Realschule","4","24","","",""
"Ganz unwichtig","1995","Realschule","5 Einkommensstärkstes Quintil","6","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","2","16","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","3","10","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","4","4","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Ganz unwichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","34","0.086526476445115","0.0571149866124737","0.115937966277756"
"Ganz unwichtig","1995","AkademikerIn","2","21","","",""
"Ganz unwichtig","1995","AkademikerIn","3","16","","",""
"Ganz unwichtig","1995","AkademikerIn","4","6","","",""
"Ganz unwichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","8","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","2","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","3","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","4","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","1996","Hauptschule","2","","","",""
"Sehr wichtig","1996","Hauptschule","3","","","",""
"Sehr wichtig","1996","Hauptschule","4","","","",""
"Sehr wichtig","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","1996","Realschule","2","","","",""
"Sehr wichtig","1996","Realschule","3","","","",""
"Sehr wichtig","1996","Realschule","4","","","",""
"Sehr wichtig","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","2","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","3","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","4","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","1996","AkademikerIn","2","","","",""
"Sehr wichtig","1996","AkademikerIn","3","","","",""
"Sehr wichtig","1996","AkademikerIn","4","","","",""
"Sehr wichtig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","1996","(noch) kein Abschluss","2","","","",""
"Wichtig","1996","(noch) kein Abschluss","3","","","",""
"Wichtig","1996","(noch) kein Abschluss","4","","","",""
"Wichtig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","1996","Hauptschule","2","","","",""
"Wichtig","1996","Hauptschule","3","","","",""
"Wichtig","1996","Hauptschule","4","","","",""
"Wichtig","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","1996","Realschule","2","","","",""
"Wichtig","1996","Realschule","3","","","",""
"Wichtig","1996","Realschule","4","","","",""
"Wichtig","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","1996","(Fach-)Abitur","2","","","",""
"Wichtig","1996","(Fach-)Abitur","3","","","",""
"Wichtig","1996","(Fach-)Abitur","4","","","",""
"Wichtig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","1996","AkademikerIn","2","","","",""
"Wichtig","1996","AkademikerIn","3","","","",""
"Wichtig","1996","AkademikerIn","4","","","",""
"Wichtig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","2","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","3","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","4","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","1996","Hauptschule","2","","","",""
"Weniger wichtig","1996","Hauptschule","3","","","",""
"Weniger wichtig","1996","Hauptschule","4","","","",""
"Weniger wichtig","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","1996","Realschule","2","","","",""
"Weniger wichtig","1996","Realschule","3","","","",""
"Weniger wichtig","1996","Realschule","4","","","",""
"Weniger wichtig","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","2","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","3","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","4","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","1996","AkademikerIn","2","","","",""
"Weniger wichtig","1996","AkademikerIn","3","","","",""
"Weniger wichtig","1996","AkademikerIn","4","","","",""
"Weniger wichtig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","2","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","3","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","4","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","1996","Hauptschule","2","","","",""
"Ganz unwichtig","1996","Hauptschule","3","","","",""
"Ganz unwichtig","1996","Hauptschule","4","","","",""
"Ganz unwichtig","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","1996","Realschule","2","","","",""
"Ganz unwichtig","1996","Realschule","3","","","",""
"Ganz unwichtig","1996","Realschule","4","","","",""
"Ganz unwichtig","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
