year,age_gr,regtyp,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.18905,254,1396,0.16850,0.20959
1990,17-29 y.,Urban regions,Important,0.43193,610,1396,0.40593,0.45792
1990,17-29 y.,Urban regions,Less important,0.34294,477,1396,0.31803,0.36785
1990,17-29 y.,Urban regions,Unimportant,0.03609,55,1396,0.02630,0.04588
1990,17-29 y.,Rural regions,Very important,0.14567,66,440,0.11267,0.17867
1990,17-29 y.,Rural regions,Important,0.39312,184,440,0.34743,0.43881
1990,17-29 y.,Rural regions,Less important,0.39243,190,440,0.34675,0.43811
1990,30-45 y.,Urban regions,Very important,0.10806,170,1615,0.09291,0.12321
1990,30-45 y.,Urban regions,Important,0.39923,647,1615,0.37534,0.42313
1990,30-45 y.,Urban regions,Less important,0.43473,697,1615,0.41055,0.45892
1990,30-45 y.,Urban regions,Unimportant,0.05797,101,1615,0.04657,0.06938
1990,30-45 y.,Rural regions,Very important,0.10383,43,444,0.07542,0.13223
1990,30-45 y.,Rural regions,Important,0.32356,147,444,0.28000,0.36713
1990,30-45 y.,Rural regions,Less important,0.49528,217,444,0.44872,0.54184
1990,30-45 y.,Rural regions,Unimportant,0.07733,37,444,0.05245,0.10220
1990,46-65 y.,Urban regions,Very important,0.14307,230,1656,0.12620,0.15994
1990,46-65 y.,Urban regions,Important,0.40750,663,1656,0.38383,0.43118
1990,46-65 y.,Urban regions,Less important,0.34046,583,1656,0.31763,0.36329
1990,46-65 y.,Urban regions,Unimportant,0.10897,180,1656,0.09395,0.12398
1990,46-65 y.,Rural regions,Very important,0.09249,49,513,0.06739,0.11758
1990,46-65 y.,Rural regions,Important,0.35322,182,513,0.31182,0.39463
1990,46-65 y.,Rural regions,Less important,0.44400,225,513,0.40096,0.48703
1990,46-65 y.,Rural regions,Unimportant,0.11029,57,513,0.08316,0.13743
1990,66 and older,Urban regions,Very important,0.07751,62,764,0.05853,0.09648
1990,66 and older,Urban regions,Important,0.30233,228,764,0.26974,0.33492
1990,66 and older,Urban regions,Less important,0.36074,281,764,0.32666,0.39481
1990,66 and older,Urban regions,Unimportant,0.25942,193,764,0.22832,0.29053
1990,66 and older,Rural regions,Important,0.28961,71,235,0.23149,0.34773
1990,66 and older,Rural regions,Less important,0.33670,83,235,0.27615,0.39725
1990,66 and older,Rural regions,Unimportant,0.32960,81,235,0.26937,0.38983
1992,17-29 y.,Urban regions,Very important,0.20141,296,1590,0.18169,0.22112
1992,17-29 y.,Urban regions,Important,0.42282,676,1590,0.39853,0.44711
1992,17-29 y.,Urban regions,Less important,0.32465,536,1590,0.30163,0.34767
1992,17-29 y.,Urban regions,Unimportant,0.05113,82,1590,0.04030,0.06196
