year,migback,regtyp,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Urban regions,Very important,0.12874,648,5018,0.11947,0.13800
1990,No migration background,Urban regions,Important,0.38998,1975,5018,0.37648,0.40348
1990,No migration background,Urban regions,Less important,0.37313,1896,5018,0.35975,0.38651
1990,No migration background,Urban regions,Unimportant,0.10816,499,5018,0.09956,0.11675
1990,No migration background,Rural regions,Very important,0.09817,161,1592,0.08355,0.11279
1990,No migration background,Rural regions,Important,0.34074,549,1592,0.31745,0.36403
1990,No migration background,Rural regions,Less important,0.42688,687,1592,0.40257,0.45118
1990,No migration background,Rural regions,Unimportant,0.13422,195,1592,0.11747,0.15097
1990,Direct migration background,Urban regions,Very important,0.16162,55,339,0.12237,0.20086
1990,Direct migration background,Urban regions,Important,0.41745,156,339,0.36488,0.47003
1990,Direct migration background,Urban regions,Less important,0.33470,128,339,0.28439,0.38500
1990,Direct migration background,Rural regions,Important,0.38986,31,31,0.21533,0.56439
1992,No migration background,No answer / don't know,Important,0.39023,47,100,0.29414,0.48632
1992,No migration background,No answer / don't know,Less important,0.41243,53,100,0.31546,0.50940
1992,No migration background,Urban regions,Very important,0.13257,800,6143,0.12408,0.14105
1992,No migration background,Urban regions,Important,0.38935,2412,6143,0.37715,0.40154
1992,No migration background,Urban regions,Less important,0.36612,2329,6143,0.35407,0.37817
1992,No migration background,Urban regions,Unimportant,0.11197,602,6143,0.10408,0.11985
1992,No migration background,Rural regions,Very important,0.10016,397,4039,0.09090,0.10942
1992,No migration background,Rural regions,Important,0.36101,1537,4039,0.34620,0.37583
1992,No migration background,Rural regions,Less important,0.41285,1693,4039,0.39766,0.42804
1992,No migration background,Rural regions,Unimportant,0.12598,412,4039,0.11575,0.13622
1992,Direct migration background,Urban regions,Very important,0.15490,57,400,0.11940,0.19040
1992,Direct migration background,Urban regions,Important,0.44721,180,400,0.39842,0.49599
1992,Direct migration background,Urban regions,Less important,0.28971,126,400,0.24520,0.33422
1992,Direct migration background,Urban regions,Unimportant,0.10819,37,400,0.07771,0.13867
1992,Direct migration background,Rural regions,Important,0.37138,65,136,0.28988,0.45289
1992,Direct migration background,Rural regions,Less important,0.39941,71,136,0.31679,0.48203
1995,No migration background,Urban regions,Very important,0.10320,606,5953,0.09547,0.11093
1995,No migration background,Urban regions,Important,0.37769,2267,5953,0.36537,0.39000
1995,No migration background,Urban regions,Less important,0.40934,2497,5953,0.39685,0.42184
1995,No migration background,Urban regions,Unimportant,0.10977,583,5953,0.10182,0.11771
1995,No migration background,Rural regions,Very important,0.07017,286,3967,0.06222,0.07812
1995,No migration background,Rural regions,Important,0.32792,1339,3967,0.31331,0.34253
1995,No migration background,Rural regions,Less important,0.46350,1882,3967,0.44798,0.47902
1995,No migration background,Rural regions,Unimportant,0.13841,460,3967,0.12766,0.14916
1995,Direct migration background,Urban regions,Very important,0.14803,115,847,0.12410,0.17197
1995,Direct migration background,Urban regions,Important,0.38975,338,847,0.35688,0.42261
1995,Direct migration background,Urban regions,Less important,0.33993,299,847,0.30801,0.37185
1995,Direct migration background,Urban regions,Unimportant,0.12229,95,847,0.10021,0.14436
1995,Direct migration background,Rural regions,Important,0.43296,119,252,0.37166,0.49426
1995,Direct migration background,Rural regions,Less important,0.33095,98,252,0.27274,0.38917
1995,Direct migration background,Rural regions,Unimportant,0.12896,35,252,0.08749,0.17042
1995,Indirect migration background,Urban regions,Important,0.53697,55,87,0.43158,0.64235
1995,Indirect migration background,Urban regions,Less important,0.25127,32,87,0.15960,0.34295
2004,No migration background,Urban regions,Very important,0.10405,1223,11547,0.09848,0.10962
2004,No migration background,Urban regions,Important,0.36453,4385,11547,0.35575,0.37331
2004,No migration background,Urban regions,Less important,0.41332,4792,11547,0.40434,0.42230
2004,No migration background,Urban regions,Unimportant,0.11810,1147,11547,0.11221,0.12399
2004,No migration background,Rural regions,Very important,0.07644,533,6662,0.07006,0.08282
2004,No migration background,Rural regions,Important,0.31650,2177,6662,0.30533,0.32767
2004,No migration background,Rural regions,Less important,0.46154,3117,6662,0.44957,0.47351
2004,No migration background,Rural regions,Unimportant,0.14552,835,6662,0.13705,0.15399
2004,Direct migration background,Urban regions,Very important,0.09652,191,2080,0.08383,0.10922
2004,Direct migration background,Urban regions,Important,0.33801,712,2080,0.31768,0.35835
2004,Direct migration background,Urban regions,Less important,0.41825,849,2080,0.39705,0.43946
2004,Direct migration background,Urban regions,Unimportant,0.14721,328,2080,0.13198,0.16244
2004,Direct migration background,Rural regions,Very important,0.07676,31,437,0.05177,0.10175
2004,Direct migration background,Rural regions,Important,0.37167,158,437,0.32631,0.41703
2004,Direct migration background,Rural regions,Less important,0.36250,170,437,0.31738,0.40762
2004,Direct migration background,Rural regions,Unimportant,0.18907,78,437,0.15232,0.22583
2004,Indirect migration background,Urban regions,Very important,0.15756,115,675,0.13006,0.18507
2004,Indirect migration background,Urban regions,Important,0.43438,299,675,0.39695,0.47180
2004,Indirect migration background,Urban regions,Less important,0.34199,214,675,0.30618,0.37781
2004,Indirect migration background,Urban regions,Unimportant,0.06607,47,675,0.04731,0.08482
2004,Indirect migration background,Rural regions,Important,0.37929,51,85,0.27553,0.48305
2004,Indirect migration background,Rural regions,Less important,0.32294,34,85,0.22294,0.42293
2008,No migration background,Urban regions,Very important,0.08971,915,10448,0.08423,0.09519
2008,No migration background,Urban regions,Important,0.33111,3709,10448,0.32209,0.34014
2008,No migration background,Urban regions,Less important,0.43290,4515,10448,0.42340,0.44241
2008,No migration background,Urban regions,Unimportant,0.14628,1309,10448,0.13950,0.15305
2008,No migration background,Rural regions,Very important,0.06181,379,6128,0.05578,0.06784
2008,No migration background,Rural regions,Important,0.30181,1908,6128,0.29032,0.31331
2008,No migration background,Rural regions,Less important,0.46908,2904,6128,0.45659,0.48158
2008,No migration background,Rural regions,Unimportant,0.16729,937,6128,0.15795,0.17664
2008,Direct migration background,Urban regions,Very important,0.07859,120,1545,0.06517,0.09202
2008,Direct migration background,Urban regions,Important,0.34374,514,1545,0.32005,0.36743
2008,Direct migration background,Urban regions,Less important,0.39883,627,1545,0.37440,0.42325
2008,Direct migration background,Urban regions,Unimportant,0.17884,284,1545,0.15973,0.19796
2008,Direct migration background,Rural regions,Important,0.30993,96,316,0.25885,0.36100
2008,Direct migration background,Rural regions,Less important,0.37566,144,316,0.32218,0.42914
2008,Direct migration background,Rural regions,Unimportant,0.23902,76,316,0.19193,0.28612
2008,Indirect migration background,Urban regions,Very important,0.14146,98,653,0.11471,0.16821
2008,Indirect migration background,Urban regions,Important,0.41212,269,653,0.37434,0.44990
2008,Indirect migration background,Urban regions,Less important,0.35885,234,653,0.32203,0.39567
2008,Indirect migration background,Urban regions,Unimportant,0.08757,52,653,0.06587,0.10926
2008,Indirect migration background,Rural regions,Important,0.40596,46,92,0.30506,0.50685
2008,Indirect migration background,Rural regions,Less important,0.45787,46,92,0.35550,0.56023
2012,No migration background,Urban regions,Very important,0.12157,1608,14152,0.11619,0.12696
2012,No migration background,Urban regions,Important,0.35386,4926,14152,0.34598,0.36174
2012,No migration background,Urban regions,Less important,0.40722,6092,14152,0.39912,0.41531
2012,No migration background,Urban regions,Unimportant,0.11735,1526,14152,0.11205,0.12265
2012,No migration background,Rural regions,Very important,0.08285,707,9021,0.07716,0.08854
2012,No migration background,Rural regions,Important,0.31838,2846,9021,0.30876,0.32799
2012,No migration background,Rural regions,Less important,0.44338,4194,9021,0.43313,0.45363
2012,No migration background,Rural regions,Unimportant,0.15540,1274,9021,0.14792,0.16287
2012,Direct migration background,Urban regions,Very important,0.11354,284,2372,0.10077,0.12631
