year,migback,pgisced97,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,No answer / don't know,Less important,0.42772,32,32,0.25355,0.60188
1990,No migration background,Pre-primary Level,Important,0.48895,49,49,0.34753,0.63036
1990,No migration background,Lower Secondary Level,Very important,0.11868,186,1492,0.10226,0.13510
1990,No migration background,Lower Secondary Level,Important,0.31142,478,1492,0.28791,0.33492
1990,No migration background,Lower Secondary Level,Less important,0.37313,555,1492,0.34858,0.39768
1990,No migration background,Lower Secondary Level,Unimportant,0.19677,273,1492,0.17659,0.21695
1990,No migration background,Upper Secondary Level,Very important,0.10614,383,3627,0.09611,0.11616
1990,No migration background,Upper Secondary Level,Important,0.39466,1435,3627,0.37875,0.41057
1990,No migration background,Upper Secondary Level,Less important,0.39893,1477,3627,0.38299,0.41487
1990,No migration background,Upper Secondary Level,Unimportant,0.10028,332,3627,0.09050,0.11005
1990,No migration background,Post-secondary Non-tertiary Level,Very important,0.20005,36,180,0.14145,0.25866
1990,No migration background,Post-secondary Non-tertiary Level,Important,0.36523,74,180,0.29470,0.43577
1990,No migration background,Post-secondary Non-tertiary Level,Less important,0.38731,70,180,0.31595,0.45868
1990,No migration background,First Stage of Tertiary Education,Very important,0.12594,54,457,0.09549,0.15640
1990,No migration background,First Stage of Tertiary Education,Important,0.39069,179,457,0.34591,0.43548
1990,No migration background,First Stage of Tertiary Education,Less important,0.38591,185,457,0.34123,0.43059
1990,No migration background,First Stage of Tertiary Education,Unimportant,0.09745,39,457,0.07023,0.12467
1990,No migration background,Second Stage of Tertiary Education,Very important,0.17275,106,577,0.14187,0.20362
1990,No migration background,Second Stage of Tertiary Education,Important,0.42750,259,577,0.38710,0.46790
1990,No migration background,Second Stage of Tertiary Education,Less important,0.35574,212,577,0.31664,0.39484
1990,Direct migration background,Lower Secondary Level,Important,0.35419,44,79,0.24805,0.46033
1990,Direct migration background,Lower Secondary Level,Less important,0.32279,35,79,0.21903,0.42655
1990,Direct migration background,Upper Secondary Level,Important,0.43964,92,177,0.36631,0.51297
1990,Direct migration background,Upper Secondary Level,Less important,0.36241,85,177,0.29139,0.43343
1992,No migration background,No answer / don't know,Important,0.47055,45,79,0.35978,0.58132
1992,No migration background,No answer / don't know,Less important,0.33681,34,79,0.23192,0.44169
1992,No migration background,Pre-primary Level,Important,0.43240,56,95,0.33225,0.53255
1992,No migration background,Pre-primary Level,Less important,0.32804,39,95,0.23312,0.42295
1992,No migration background,Lower Secondary Level,Very important,0.10850,222,1778,0.09404,0.12296
1992,No migration background,Lower Secondary Level,Important,0.33503,614,1778,0.31309,0.35698
1992,No migration background,Lower Secondary Level,Less important,0.35197,621,1778,0.32976,0.37417
1992,No migration background,Lower Secondary Level,Unimportant,0.20450,321,1778,0.18575,0.22325
1992,No migration background,Upper Secondary Level,Very important,0.11902,636,5719,0.11063,0.12742
1992,No migration background,Upper Secondary Level,Important,0.37292,2201,5719,0.36038,0.38545
1992,No migration background,Upper Secondary Level,Less important,0.40214,2361,5719,0.38943,0.41485
1992,No migration background,Upper Secondary Level,Unimportant,0.10592,521,5719,0.09794,0.11389
1992,No migration background,Post-secondary Non-tertiary Level,Very important,0.20211,49,252,0.15243,0.25179
1992,No migration background,Post-secondary Non-tertiary Level,Important,0.37700,104,252,0.31705,0.43696
1992,No migration background,Post-secondary Non-tertiary Level,Less important,0.33770,99,252,0.27919,0.39620
1992,No migration background,First Stage of Tertiary Education,Very important,0.11263,72,694,0.08909,0.13617
1992,No migration background,First Stage of Tertiary Education,Important,0.40526,283,694,0.36871,0.44181
1992,No migration background,First Stage of Tertiary Education,Less important,0.39856,291,694,0.36211,0.43501
1992,No migration background,First Stage of Tertiary Education,Unimportant,0.08355,48,694,0.06295,0.10415
1992,No migration background,Second Stage of Tertiary Education,Very important,0.13690,177,1521,0.11962,0.15418
1992,No migration background,Second Stage of Tertiary Education,Important,0.46061,669,1521,0.43555,0.48566
1992,No migration background,Second Stage of Tertiary Education,Less important,0.34909,601,1521,0.32513,0.37305
1992,No migration background,Second Stage of Tertiary Education,Unimportant,0.05341,74,1521,0.04210,0.06471
1992,Direct migration background,Lower Secondary Level,Important,0.39389,49,93,0.29405,0.49374
1992,Direct migration background,Lower Secondary Level,Less important,0.37223,44,93,0.27345,0.47101
1992,Direct migration background,Upper Secondary Level,Very important,0.11651,32,256,0.07713,0.15589
1992,Direct migration background,Upper Secondary Level,Important,0.46319,122,256,0.40199,0.52440
1992,Direct migration background,Upper Secondary Level,Less important,0.32007,102,256,0.26281,0.37733
1992,Direct migration background,Second Stage of Tertiary Education,Important,0.39870,39,39,0.24302,0.55438
1995,No migration background,No answer / don't know,Less important,0.45792,49,49,0.31697,0.59887
1995,No migration background,Pre-primary Level,Very important,0.18650,36,185,0.13022,0.24278
1995,No migration background,Pre-primary Level,Important,0.53476,97,185,0.46269,0.60683
1995,No migration background,Pre-primary Level,Less important,0.26400,52,185,0.20030,0.32769
1995,No migration background,Lower Secondary Level,Very important,0.07473,116,1535,0.06157,0.08789
1995,No migration background,Lower Secondary Level,Important,0.31278,496,1535,0.28958,0.33598
1995,No migration background,Lower Secondary Level,Less important,0.39411,630,1535,0.36966,0.41856
1995,No migration background,Lower Secondary Level,Unimportant,0.21838,293,1535,0.19770,0.23905
1995,No migration background,Upper Secondary Level,Very important,0.08624,457,5510,0.07883,0.09366
1995,No migration background,Upper Secondary Level,Important,0.35148,1959,5510,0.33887,0.36409
1995,No migration background,Upper Secondary Level,Less important,0.44654,2511,5510,0.43341,0.45967
1995,No migration background,Upper Secondary Level,Unimportant,0.11573,583,5510,0.10729,0.12418
1995,No migration background,Post-secondary Non-tertiary Level,Very important,0.11570,34,285,0.07850,0.15290
1995,No migration background,Post-secondary Non-tertiary Level,Important,0.39097,122,285,0.33422,0.44773
1995,No migration background,Post-secondary Non-tertiary Level,Less important,0.42094,129,285,0.36352,0.47836
1995,No migration background,First Stage of Tertiary Education,Very important,0.08820,58,683,0.06692,0.10949
1995,No migration background,First Stage of Tertiary Education,Important,0.38412,247,683,0.34761,0.42062
1995,No migration background,First Stage of Tertiary Education,Less important,0.44920,328,683,0.41187,0.48653
1995,No migration background,First Stage of Tertiary Education,Unimportant,0.07848,50,683,0.05830,0.09866
1995,No migration background,Second Stage of Tertiary Education,Very important,0.12224,175,1546,0.10590,0.13857
1995,No migration background,Second Stage of Tertiary Education,Important,0.42728,640,1546,0.40261,0.45195
1995,No migration background,Second Stage of Tertiary Education,Less important,0.40058,655,1546,0.37615,0.42501
1995,No migration background,Second Stage of Tertiary Education,Unimportant,0.04990,76,1546,0.03905,0.06076
1995,Direct migration background,Lower Secondary Level,Important,0.32248,89,220,0.26057,0.38438
1995,Direct migration background,Lower Secondary Level,Less important,0.37417,84,220,0.31008,0.43826
1995,Direct migration background,Lower Secondary Level,Unimportant,0.21510,47,220,0.16068,0.26952
1995,Direct migration background,Upper Secondary Level,Very important,0.13888,65,501,0.10857,0.16920
1995,Direct migration background,Upper Secondary Level,Important,0.38761,195,501,0.34490,0.43031
1995,Direct migration background,Upper Secondary Level,Less important,0.36069,189,501,0.31860,0.40278
1995,Direct migration background,Upper Secondary Level,Unimportant,0.11282,52,501,0.08509,0.14055
1995,Direct migration background,Post-secondary Non-tertiary Level,Important,0.47462,37,72,0.35847,0.59078
1995,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.34558,35,72,0.23496,0.45620
1995,Direct migration background,Second Stage of Tertiary Education,Important,0.51792,80,127,0.43067,0.60517
1995,Direct migration background,Second Stage of Tertiary Education,Less important,0.28041,47,127,0.20198,0.35885
2004,No migration background,No answer / don't know,Important,0.31806,72,149,0.24303,0.39310
2004,No migration background,No answer / don't know,Less important,0.44884,77,149,0.36871,0.52897
2004,No migration background,Pre-primary Level,Very important,0.20652,101,469,0.16984,0.24319
2004,No migration background,Pre-primary Level,Important,0.38892,204,469,0.34475,0.43309
2004,No migration background,Pre-primary Level,Less important,0.32814,164,469,0.28560,0.37068
2004,No migration background,Lower Secondary Level,Very important,0.07270,137,1758,0.06056,0.08484
