year,age_gr,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.17837,320,1865,0.16099,0.19575
1990,17-29 y.,Important,0.42238,794,1865,0.39995,0.44480
1990,17-29 y.,Less important,0.35512,667,1865,0.33339,0.37684
1990,17-29 y.,Unimportant,0.04413,84,1865,0.03481,0.05346
1990,30-45 y.,Very important,0.10714,213,2059,0.09378,0.12051
1990,30-45 y.,Important,0.38288,794,2059,0.36188,0.40388
1990,30-45 y.,Less important,0.44782,914,2059,0.42633,0.46930
1990,30-45 y.,Unimportant,0.06216,138,2059,0.05173,0.07259
1990,46-65 y.,Very important,0.13086,279,2169,0.11667,0.14506
1990,46-65 y.,Important,0.39441,845,2169,0.37383,0.41498
1990,46-65 y.,Less important,0.36544,808,2169,0.34517,0.38571
1990,46-65 y.,Unimportant,0.10929,237,2169,0.09615,0.12242
1990,66 and older,Very important,0.06929,75,1012,0.05364,0.08494
1990,66 and older,Important,0.29920,299,1012,0.27098,0.32743
1990,66 and older,Less important,0.35483,364,1012,0.32533,0.38432
1990,66 and older,Unimportant,0.27668,274,1012,0.24910,0.30425
1992,17-29 y.,Very important,0.18328,468,2701,0.16869,0.19788
1992,17-29 y.,Important,0.40880,1126,2701,0.39026,0.42735
1992,17-29 y.,Less important,0.35604,973,2701,0.33798,0.37410
1992,17-29 y.,Unimportant,0.05188,134,2701,0.04351,0.06024
1992,30-45 y.,Very important,0.10949,330,3604,0.09930,0.11969
1992,30-45 y.,Important,0.36793,1332,3604,0.35218,0.38368
1992,30-45 y.,Less important,0.43731,1653,3604,0.42111,0.45351
1992,30-45 y.,Unimportant,0.08527,289,3604,0.07615,0.09439
1992,46-65 y.,Very important,0.12588,399,3255,0.11448,0.13728
1992,46-65 y.,Important,0.41609,1359,3255,0.39915,0.43302
1992,46-65 y.,Less important,0.36324,1207,3255,0.34672,0.37977
1992,46-65 y.,Unimportant,0.09479,290,3255,0.08472,0.10485
1992,66 and older,Very important,0.07809,110,1391,0.06398,0.09219
1992,66 and older,Important,0.31811,456,1391,0.29363,0.34259
1992,66 and older,Less important,0.33787,465,1391,0.31300,0.36273
1992,66 and older,Unimportant,0.26593,360,1391,0.24271,0.28916
1995,17-29 y.,Very important,0.14578,364,2609,0.13224,0.15932
1995,17-29 y.,Important,0.42771,1126,2609,0.40873,0.44670
1995,17-29 y.,Less important,0.37550,976,2609,0.35691,0.39408
1995,17-29 y.,Unimportant,0.05101,143,2609,0.04256,0.05945
1995,30-45 y.,Very important,0.08827,292,3882,0.07934,0.09719
1995,30-45 y.,Important,0.34819,1320,3882,0.33320,0.36318
1995,30-45 y.,Less important,0.46977,1908,3882,0.45407,0.48547
1995,30-45 y.,Unimportant,0.09377,362,3882,0.08460,0.10294
1995,46-65 y.,Very important,0.09128,282,3245,0.08137,0.10119
1995,46-65 y.,Important,0.38595,1260,3245,0.36919,0.40270
1995,46-65 y.,Less important,0.42452,1403,3245,0.40751,0.44153
1995,46-65 y.,Unimportant,0.09825,300,3245,0.08801,0.10849
1995,66 and older,Very important,0.07562,116,1441,0.06197,0.08928
1995,66 and older,Important,0.30481,423,1441,0.28103,0.32858
1995,66 and older,Less important,0.35983,526,1441,0.33504,0.38462
1995,66 and older,Unimportant,0.25974,376,1441,0.23709,0.28239
2004,17-29 y.,Very important,0.14243,594,3937,0.13151,0.15335
2004,17-29 y.,Important,0.42366,1674,3937,0.40822,0.43910
2004,17-29 y.,Less important,0.35941,1416,3937,0.34442,0.37440
2004,17-29 y.,Unimportant,0.07450,253,3937,0.06630,0.08271
2004,30-45 y.,Very important,0.09197,568,6508,0.08495,0.09899
2004,30-45 y.,Important,0.33565,2198,6508,0.32418,0.34713
