year,age_gr,regtyp,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,Very concerned,0.27826,665,2459,0.26054,0.29598
1985,17-29 y.,Urban regions,Somewhat concerned,0.56768,1363,2459,0.54810,0.58727
1985,17-29 y.,Urban regions,Not concerned at all,0.14663,431,2459,0.13265,0.16062
1985,17-29 y.,Rural regions,Very concerned,0.27898,175,642,0.24426,0.31370
1985,17-29 y.,Rural regions,Somewhat concerned,0.59310,384,642,0.55507,0.63113
1985,17-29 y.,Rural regions,Not concerned at all,0.11229,83,642,0.08785,0.13674
1985,30-45 y.,Urban regions,Very concerned,0.30357,802,2727,0.28631,0.32084
1985,30-45 y.,Urban regions,Somewhat concerned,0.58281,1553,2727,0.56430,0.60132
1985,30-45 y.,Urban regions,Not concerned at all,0.10501,372,2727,0.09350,0.11652
1985,30-45 y.,Rural regions,Very concerned,0.37831,267,719,0.34284,0.41379
1985,30-45 y.,Rural regions,Somewhat concerned,0.54200,376,719,0.50555,0.57844
1985,30-45 y.,Rural regions,Not concerned at all,0.07270,76,719,0.05371,0.09169
1985,46-65 y.,Urban regions,Very concerned,0.33256,813,2563,0.31432,0.35081
1985,46-65 y.,Urban regions,Somewhat concerned,0.55027,1404,2563,0.53101,0.56953
1985,46-65 y.,Urban regions,Not concerned at all,0.10386,346,2563,0.09205,0.11568
1985,46-65 y.,Rural regions,Very concerned,0.37664,250,679,0.34016,0.41311
1985,46-65 y.,Rural regions,Somewhat concerned,0.52851,369,679,0.49094,0.56609
1985,46-65 y.,Rural regions,Not concerned at all,0.06647,60,679,0.04772,0.08522
1985,66 and older,Urban regions,Very concerned,0.24240,202,793,0.21255,0.27225
1985,66 and older,Urban regions,Somewhat concerned,0.50848,413,793,0.47366,0.54330
1985,66 and older,Urban regions,Not concerned at all,0.22278,178,793,0.19380,0.25176
1985,66 and older,Rural regions,Very concerned,0.25732,75,288,0.20674,0.30790
1985,66 and older,Rural regions,Somewhat concerned,0.51687,153,288,0.45906,0.57469
1985,66 and older,Rural regions,Not concerned at all,0.21301,60,288,0.16564,0.26038
1986,17-29 y.,Urban regions,Very concerned,0.16774,407,2390,0.15276,0.18272
1986,17-29 y.,Urban regions,Somewhat concerned,0.57559,1365,2390,0.55577,0.59541
1986,17-29 y.,Urban regions,Not concerned at all,0.24681,618,2390,0.22952,0.26410
1986,17-29 y.,Rural regions,Very concerned,0.20889,134,631,0.17714,0.24063
1986,17-29 y.,Rural regions,Somewhat concerned,0.56731,352,631,0.52862,0.60600
1986,17-29 y.,Rural regions,Not concerned at all,0.20473,145,631,0.17322,0.23623
1986,30-45 y.,Urban regions,Very concerned,0.17998,449,2570,0.16512,0.19483
1986,30-45 y.,Urban regions,Somewhat concerned,0.60342,1548,2570,0.58451,0.62234
1986,30-45 y.,Urban regions,Not concerned at all,0.20415,573,2570,0.18856,0.21973
1986,30-45 y.,Rural regions,Very concerned,0.23253,144,662,0.20032,0.26473
1986,30-45 y.,Rural regions,Somewhat concerned,0.59125,402,662,0.55378,0.62873
1986,30-45 y.,Rural regions,Not concerned at all,0.16124,116,662,0.13321,0.18928
1986,46-65 y.,Urban regions,Very concerned,0.19890,499,2511,0.18328,0.21451
1986,46-65 y.,Urban regions,Somewhat concerned,0.57856,1446,2511,0.55925,0.59788
