year,age_gr,pgisced97,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Pre-primary Level,Very concerned,0.23730,40,185,0.17583,0.29878
1984,17-29 y.,Pre-primary Level,Somewhat concerned,0.54965,105,185,0.47776,0.62154
1984,17-29 y.,Pre-primary Level,Not concerned at all,0.19893,40,185,0.14125,0.25661
1984,17-29 y.,Primary Level,Very concerned,0.24923,55,204,0.18972,0.30874
1984,17-29 y.,Primary Level,Somewhat concerned,0.53065,98,204,0.46200,0.59930
1984,17-29 y.,Primary Level,Not concerned at all,0.20032,51,204,0.14526,0.25538
1984,17-29 y.,Lower Secondary Level,Very concerned,0.29525,297,1028,0.26735,0.32315
1984,17-29 y.,Lower Secondary Level,Somewhat concerned,0.53684,551,1028,0.50634,0.56733
1984,17-29 y.,Lower Secondary Level,Not concerned at all,0.14944,180,1028,0.12764,0.17125
1984,17-29 y.,Upper Secondary Level,Very concerned,0.33698,535,1583,0.31369,0.36028
1984,17-29 y.,Upper Secondary Level,Somewhat concerned,0.56127,874,1583,0.53682,0.58573
1984,17-29 y.,Upper Secondary Level,Not concerned at all,0.09079,174,1583,0.07663,0.10494
1984,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.40879,50,114,0.31815,0.49943
1984,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.51565,64,114,0.42350,0.60779
1984,17-29 y.,First Stage of Tertiary Education,Very concerned,0.32587,41,110,0.23787,0.41386
1984,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.55354,69,110,0.46022,0.64687
1984,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.31449,40,112,0.22811,0.40087
1984,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.57657,72,112,0.48465,0.66849
1984,30-45 y.,Primary Level,Very concerned,0.25118,95,391,0.20814,0.29423
1984,30-45 y.,Primary Level,Somewhat concerned,0.42256,169,391,0.37354,0.47159
1984,30-45 y.,Primary Level,Not concerned at all,0.29183,127,391,0.24671,0.33695
1984,30-45 y.,Lower Secondary Level,Very concerned,0.35642,258,798,0.32317,0.38968
1984,30-45 y.,Lower Secondary Level,Somewhat concerned,0.50167,398,798,0.46696,0.53638
1984,30-45 y.,Lower Secondary Level,Not concerned at all,0.13990,142,798,0.11582,0.16398
1984,30-45 y.,Upper Secondary Level,Very concerned,0.35144,668,1932,0.33014,0.37273
1984,30-45 y.,Upper Secondary Level,Somewhat concerned,0.56258,1081,1932,0.54045,0.58471
1984,30-45 y.,Upper Secondary Level,Not concerned at all,0.08003,183,1932,0.06792,0.09213
