"plh0173","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","72","0.0122852956329582","0.00904331926733728","0.015527271998579"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","44","0.0147726126841991","0.010125545412585","0.0194196799558132"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1155","0.257851699226691","0.244977162024673","0.27072623642871"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","735","0.285207510651976","0.267815390177793","0.30259963112616"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","46","0.00874556464077639","0.00600532983841661","0.0114857994431362"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","39","0.013384945152243","0.00895840678526617","0.0178114835192198"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","114","0.0239916545388735","0.0194880718181983","0.0284952372595486"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","73","0.0261737189321312","0.0200239963001953","0.032323441564067"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","117","0.0243884888734879","0.0198487363066777","0.028928241440298"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","67","0.0266272164796756","0.0204258906624984","0.0328285422968527"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","402","0.0900891224673873","0.0816628230789069","0.0985154218558678"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","274","0.105779852671768","0.0939329241000472","0.11762678124349"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","306","0.0709523023607007","0.0633961008557744","0.078508503865627"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","171","0.0635913203173155","0.0541916266104469","0.0729910140241841"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","557","0.13142711437254","0.121483439881154","0.141370788863926"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","307","0.122139185404444","0.109526068899639","0.134752301909249"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1030","0.234015241084667","0.221554800037356","0.246475682131978"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","502","0.192797665478538","0.177601844942064","0.207993486015011"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","613","0.141906528134388","0.131636544173758","0.152176512095017"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","360","0.142447141850371","0.128984218133252","0.15591006556749"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","43","0.0107191528016573","0.00750656830443227","0.0139317372988823"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","797","0.194179802478126","0.181839220834469","0.206520384121782"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","555","0.232093059474034","0.21517137175403","0.249014747194037"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","54","0.0129719278788451","0.00944187230263008","0.0165019834550601"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","32","0.0124720847956404","0.00802369822568525","0.0169204713655954"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","101","0.0237692160707019","0.0190169778128719","0.0285214543285318"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","68","0.028091229149079","0.0214682036842203","0.0347142546139377"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","113","0.0276223596615667","0.0225095173616926","0.0327352019614408"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","85","0.0326407541842267","0.0255182569571491","0.0397632514113042"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","345","0.090778114449177","0.0818153899477099","0.0997408389506441"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","267","0.112231197094016","0.0995790264632828","0.12488336772475"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","288","0.0740344390125569","0.065866192424711","0.0822026856004029"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","206","0.0815853068847386","0.0706133601581838","0.0925572536112933"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","590","0.153401195426108","0.142158570417158","0.164643820435058"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","344","0.144750404132986","0.130647302545102","0.158853505720871"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1032","0.264636971285318","0.250874682008756","0.27839926056188"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","490","0.204483219161038","0.188316875289735","0.220649563032342"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","568","0.144268738676824","0.133307254932727","0.15523022242092"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","312","0.13590644722549","0.122170496787428","0.149642397663553"
