year,regtyp,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,Urban regions,Strongly,0.3258719416970328,16487,0.3187174309836788,0.33302645241038686
1997,Urban regions,In some respects,0.2868297761582509,16487,0.2799258844509094,0.2937336678655924
1997,Urban regions,Very strongly,0.2467464862051015,16487,0.24016564632635484,0.25332732608384817
1997,Urban regions,Hardly,0.09474232170744404,16487,0.09027195271040789,0.09921269070448019
1997,Urban regions,Not at all,0.045809474232170744,16487,0.04261807999793968,0.04900086846640181
1997,Rural regions,Strongly,0.3157894736842105,16487,0.3086940398790284,0.32288490748939264
1997,Rural regions,Very strongly,0.2730263157894737,16487,0.2662257217290386,0.27982690984990877
1997,Rural regions,In some respects,0.2598684210526316,16487,0.2531739468323103,0.26656289527295285
1997,Rural regions,Hardly,0.09868421052631579,16487,0.09413173544233851,0.10323668561029307
1997,Rural regions,Not at all,0.05263157894736842,16487,0.04922304280035836,0.05604011509437848
1999,Urban regions,Strongly,0.31257142857142856,17396,0.30568300570053897,0.31945985144231814
1999,Urban regions,In some respects,0.30857142857142855,17396,0.3017073398513411,0.315435517291516
1999,Urban regions,Very strongly,0.21485714285714286,17396,0.2087536194843148,0.2209606662299709
1999,Urban regions,Hardly,0.10742857142857143,17396,0.10282693012461545,0.1120302127325274
1999,Urban regions,Not at all,0.05657142857142857,17396,0.053138344355472475,0.06000451278738467
1999,Rural regions,In some respects,0.28846153846153844,17396,0.28172906702105277,0.2951940099020241
1999,Rural regions,Very strongly,0.27692307692307694,17396,0.27027335940505043,0.28357279444110345
1999,Rural regions,Strongly,0.24615384615384617,17396,0.23975243021944845,0.25255526208824386
1999,Rural regions,Hardly,0.11923076923076924,17396,0.11441510041395109,0.12404643804758739
1999,Rural regions,Not at all,0.06923076923076923,17396,0.06545850626942772,0.07300303219211075
2001,Urban regions,In some respects,0.33769161406672676,27798,0.3321320650835562,0.34325116304989733
2001,Urban regions,Strongly,0.30432822362488726,27798,0.29891915360103205,0.3097372936487425
2001,Urban regions,Very strongly,0.16321009918845808,27798,0.1588656869800074,0.16755451139690877
2001,Urban regions,Hardly,0.13525698827772767,27798,0.1312365566295239,0.13927741992593143
2001,Urban regions,Not at all,0.059513074842200184,27798,0.056731877075995946,0.06229427260840442
2001,Rural regions,In some respects,0.37922077922077924,27798,0.37351698373789793,0.38492457470366054
2001,Rural regions,Strongly,0.19480519480519481,27798,0.19014933338574563,0.199461056224644
