year,plj0080_h,sampreg,sex,proportion,n,lower_confidence,upper_confidence
1997,Very strongly,West,male,0.5278276481149012,16487,0.520207180940659,0.5354481152891435
1997,Very strongly,West,female,0.466786355475763,16487,0.4591709162635656,0.47440179468796045
1997,Very strongly,East,male,0.003590664272890485,16487,0.002677620609851869,0.004503707935929101
1997,Very strongly,East,female,0.0017953321364452424,16487,0.0011491313934868855,0.002441532879403599
1997,Strongly,West,male,0.5083102493074793,16487,0.5006790066492017,0.5159414919657568
1997,Strongly,West,female,0.48614958448753465,16487,0.4785202164100764,0.4937789525649929
1997,Strongly,East,female,0.002770083102493075,16487,0.001967796941600473,0.0035723692633856767
1997,Strongly,East,male,0.002770083102493075,16487,0.001967796941600473,0.0035723692633856767
1997,In some respects,West,male,0.5126984126984127,16487,0.5050685775987318,0.5203282477980935
1997,In some respects,West,female,0.48253968253968255,16487,0.4749120406566713,0.4901673244226938
1997,In some respects,East,female,0.0031746031746031746,16487,0.002315907010943192,0.004033299338263158
1997,In some respects,East,male,0.0015873015873015873,16487,0.0009796284678611257,0.002194974706742049
1997,Hardly,West,female,0.5235849056603774,16487,0.5159611043773715,0.5312087069433833
1997,Hardly,West,male,0.47641509433962265,16487,0.4687912930566168,0.4840388956226285
1997,Not at all,West,male,0.5384615384615384,16487,0.5308518558166495,0.5460712211064274
1997,Not at all,West,female,0.46153846153846156,16487,0.45392877889357264,0.4691481441833505
1999,Very strongly,West,male,0.5089285714285714,17396,0.5014995412635419,0.5163576015936009
1999,Very strongly,West,female,0.4888392857142857,17396,0.4814109220591338,0.4962676493694376
1999,Very strongly,East,male,0.002232142857142857,17396,0.0015308375597152346,0.0029334481545704796
1999,Strongly,West,male,0.5040916530278232,17396,0.49666168689587037,0.511521619159776
1999,Strongly,West,female,0.486088379705401,17396,0.4786610413245938,0.49351571808620814
1999,Strongly,East,male,0.004909983633387889,17396,0.0038712538635495217,0.005948713403226256
1999,Strongly,East,female,0.004909983633387889,17396,0.0038712538635495217,0.005948713403226256
1999,In some respects,West,male,0.5317073170731708,17396,0.5242920571915081,0.5391225769548335
1999,In some respects,West,female,0.4666666666666667,17396,0.4592529817186245,0.47408035161470885
1999,In some respects,East,female,0.0016260162601626016,17396,0.0010272732703525075,0.002224759249972696
1999,Hardly,West,female,0.502283105022831,17396,0.4948529675603895,0.5097132424852725
1999,Hardly,West,male,0.4885844748858447,17396,0.4811561967396426,0.49601275303204684
1999,Hardly,East,male,0.0045662100456621,17396,0.0035643305146098887,0.005568089576714312
1999,Hardly,East,female,0.0045662100456621,17396,0.0035643305146098887,0.005568089576714312
1999,Not at all,West,male,0.5470085470085471,17396,0.5396112436038794,0.5544058504132148
1999,Not at all,West,female,0.452991452991453,17396,0.4455941495867853,0.4603887563961207
2001,Very strongly,West,female,0.5188679245283019,27798,0.5129942501915022,0.5247415988651015
2001,Very strongly,West,male,0.4740566037735849,27798,0.4681866605620978,0.479926546985072
2001,Very strongly,East,male,0.0047169811320754715,27798,0.003911501314967607,0.005522460949183336
2001,Very strongly,East,female,0.0023584905660377358,27798,0.0017882558901537913,0.0029287252419216802
2001,Strongly,West,female,0.496,27798,0.4901223272466505,0.5018776727533495
2001,Strongly,West,male,0.496,27798,0.4901223272466505,0.5018776727533495
2001,Strongly,East,female,0.005333333333333333,27798,0.004477109244402555,0.006189557422264112
2001,Strongly,East,male,0.0026666666666666666,27798,0.0020604137661357123,0.003272919567197621
2001,In some respects,West,male,0.5340782122905028,27798,0.5282140195424159,0.5399424050385897
2001,In some respects,West,female,0.4569832402234637,27798,0.4511271730551099,0.4628393073918175
2001,In some respects,East,female,0.00558659217877095,27798,0.004710386091078822,0.006462798266463078
2001,In some respects,East,male,0.0033519553072625698,27798,0.002672486826741032,0.004031423787784108
2001,Hardly,West,female,0.5041782729805014,27798,0.49830061736715736,0.5100559285938455
2001,Hardly,West,male,0.48467966573816157,27798,0.47880456475467914,0.490554766721644
2001,Hardly,East,female,0.008356545961002786,27798,0.007286406265845343,0.00942668565616023
2001,Hardly,East,male,0.002785515320334262,27798,0.0021659367890690382,0.0034050938515994855
2001,Not at all,West,female,0.5257142857142857,27798,0.5198442031840794,0.531584368244492
2001,Not at all,West,male,0.4742857142857143,27798,0.46841563175550804,0.4801557968159206
2003,Very strongly,West,female,0.5295629820051414,27727,0.5236878966052106,0.5354380674050722
2003,Very strongly,West,male,0.46272493573264784,27727,0.456855931476924,0.4685939399883717
2003,Very strongly,East,male,0.007712082262210797,27727,0.0066823855915824045,0.00874177893283919
2003,Strongly,West,female,0.5045871559633027,27727,0.49870202194948116,0.5104722899771242
2003,Strongly,West,male,0.4836173001310616,27727,0.47773507846877994,0.4894995217933432
2003,Strongly,East,female,0.00655307994757536,27727,0.005603350952437549,0.007502808942713171
2003,Strongly,East,male,0.005242463958060288,27727,0.0043924403733296225,0.006092487542790954
2003,In some respects,West,female,0.5028968713789108,27727,0.49701158845894794,0.5087821542988736
2003,In some respects,West,male,0.48783314020857477,27727,0.4819495012224205,0.49371677919472906
2003,In some respects,East,female,0.005793742757821553,27727,0.0049003910324336136,0.006687094483209493
2003,In some respects,East,male,0.0034762456546929316,27727,0.0027834523412238383,0.004169038968162024
2003,Hardly,West,female,0.5013927576601671,27727,0.4955073987933961,0.5072781165269381
2003,Hardly,West,male,0.4735376044568245,27727,0.46766047111310427,0.4794147378005448
2003,Hardly,East,female,0.019498607242339833,27727,0.017871071505914778,0.02112614297876489
2003,Hardly,East,male,0.005571030640668524,27727,0.004694919329375919,0.006447141951961128
2003,Not at all,West,male,0.49214659685863876,27727,0.4862619411768922,0.4980312525403853
2003,Not at all,West,female,0.46596858638743455,27727,0.4600968526705173,0.4718403201043518
2003,Not at all,East,female,0.031413612565445025,27727,0.02936040548951329,0.03346681964137676
2003,Not at all,East,male,0.010471204188481676,27727,0.009273037716067247,0.011669370660896105
2012,Very strongly,West,female,0.523598820058997,40229,0.5187182315102145,0.5284794086077796
2012,Very strongly,West,male,0.39233038348082594,40229,0.38755897953639,0.39710178742526187
2012,Very strongly,East,male,0.04424778761061947,40229,0.04223820951068262,0.04625736571055632
2012,Very strongly,East,female,0.03982300884955752,40229,0.03791214767990473,0.04173387001921031
2012,Strongly,West,female,0.5326295585412668,40229,0.5277539401565894,0.5375051769259442
2012,Strongly,West,male,0.3925143953934741,40229,0.3877425952836549,0.3972861955032933
2012,Strongly,East,female,0.04126679462571977,40229,0.039323065664065154,0.043210523587374386
2012,Strongly,East,male,0.03358925143953935,40229,0.031828623897925304,0.035349878981153396
2012,In some respects,West,female,0.5031847133757962,40229,0.4982987787996922,0.5080706479519002
2012,In some respects,West,male,0.45621019108280253,40229,0.45134293186577606,0.461077450299829
2012,In some respects,East,female,0.024681528662420384,40229,0.023165366323592212,0.026197691001248555
2012,In some respects,East,male,0.01592356687898089,40229,0.01470030047996482,0.017146833277996962
2012,Hardly,West,female,0.5076726342710998,40229,0.5027871758905803,0.5125580926516192
2012,Hardly,West,male,0.4219948849104859,40229,0.4171686785567324,0.42682109126423945
2012,Hardly,East,male,0.04092071611253197,40229,0.03898480541097303,0.042856626814090915
2012,Hardly,East,female,0.029411764705882353,40229,0.027760698434036172,0.031062830977728533
2012,Not at all,West,female,0.5087719298245614,40229,0.5038866481219638,0.513657211527159
2012,Not at all,West,male,0.38128654970760234,40229,0.3765402301576578,0.3860328692575469
2012,Not at all,East,female,0.0608187134502924,40229,0.05848321392951279,0.063154212971072
2012,Not at all,East,male,0.04912280701754386,40229,0.04701082480562453,0.05123478922946319
2014,Very strongly,West,female,0.5389930898321816,38694,0.534026256648865,0.5439599230154982
2014,Very strongly,West,male,0.4136229022704837,38694,0.40871580071224073,0.4185300038287267
2014,Very strongly,East,female,0.02566633761105627,38694,0.024090650209360392,0.027242025012752146
2014,Very strongly,East,male,0.02171767028627838,38694,0.020265314631523222,0.02317002594103354
2014,Strongly,West,female,0.5059490084985836,38694,0.5009673549632596,0.5109306620339076
2014,Strongly,West,male,0.44022662889518416,38694,0.4352803508049638,0.4451729069854045
2014,Strongly,East,female,0.031161473087818695,38694,0.029430186566456733,0.03289275960918066
2014,Strongly,East,male,0.0226628895184136,38694,0.021179981910332983,0.024145797126494215
2014,In some respects,West,female,0.49808978032473733,38694,0.4931078105017472,0.5030717501477275
2014,In some respects,West,male,0.4274116523400191,38694,0.42248242680549314,0.43234087787454506
2014,In some respects,East,female,0.04154727793696275,38694,0.0395589368222348,0.043535619051690705
2014,In some respects,East,male,0.0329512893982808,38694,0.031172622431377663,0.03472995636518394
2014,Hardly,West,female,0.4901222953904045,38694,0.4851412614832834,0.49510332929752565
2014,Hardly,West,male,0.43838193791157104,38694,0.43343790768699153,0.44332596813615055
2014,Hardly,East,female,0.03762935089369708,38694,0.03573321785436321,0.03952548393303095
2014,Hardly,East,male,0.03386641580432737,38694,0.03206407271633596,0.03566875889231878
2014,Not at all,West,female,0.4910913140311804,38694,0.4861100987034624,0.4960725293588984
