year,migback,sampreg,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,No migration background,West,In some respects,0.4,16487,0.39252190680432847,0.4074780931956716
1997,No migration background,West,Not at all,0.4,16487,0.39252190680432847,0.4074780931956716
1997,No migration background,West,Hardly,0.2,16487,0.1938941624738753,0.2061058375261247
1997,No migration background,East,In some respects,1.0,16487,1.0,1.0
1997,Direct migration background,West,Strongly,0.33528472591804154,16487,0.3280784652725947,0.34249098656348836
1997,Direct migration background,West,Very strongly,0.2671633847791378,16487,0.2604091321425469,0.2739176374157287
1997,Direct migration background,West,In some respects,0.261841405002661,16487,0.25513052838488604,0.268552281620436
1997,Direct migration background,West,Hardly,0.09153805215540181,16487,0.08713615941221384,0.09593994489858979
1997,Direct migration background,West,Not at all,0.04417243214475785,16487,0.04103589319763822,0.047308971091877476
1997,Direct migration background,East,Strongly,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1997,Direct migration background,East,In some respects,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,Direct migration background,East,Very strongly,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,Indirect migration background,West,In some respects,0.40181268882175225,16487,0.3943290008036521,0.4092963768398524
1997,Indirect migration background,West,Strongly,0.26586102719033233,16487,0.259117273006158,0.27260478137450667
1997,Indirect migration background,West,Very strongly,0.15709969788519637,16487,0.15154499246638614,0.1626544033040066
1997,Indirect migration background,West,Hardly,0.11782477341389729,16487,0.11290346040923975,0.12274608641855482
1997,Indirect migration background,West,Not at all,0.05740181268882175,16487,0.0538511341424166,0.060952491235226905
1997,Indirect migration background,East,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Indirect migration background,East,Very strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1999,No migration background,West,In some respects,0.5,17396,0.4925697850761455,0.5074302149238545
1999,No migration background,West,Hardly,0.25,17396,0.24356524512036376,0.25643475487963624
1999,No migration background,West,Not at all,0.25,17396,0.24356524512036376,0.25643475487963624
1999,No migration background,East,Hardly,1.0,17396,1.0,1.0
1999,Direct migration background,West,Strongly,0.31729598051157126,17396,0.310379583937141,0.32421237708600154
1999,Direct migration background,West,In some respects,0.2777101096224117,17396,0.27105457441881997,0.28436564482600346
1999,Direct migration background,West,Very strongly,0.24604141291108406,17396,0.2396409818527881,0.25244184396938
1999,Direct migration background,West,Hardly,0.09683313032886723,17396,0.09243844932223261,0.10122781133550185
1999,Direct migration background,West,Not at all,0.06211936662606577,17396,0.05853247161189699,0.06570626164023455
1999,Direct migration background,East,Strongly,0.75,17396,0.7435652451203637,0.7564347548796363
1999,Direct migration background,East,In some respects,0.125,17396,0.12008537478093007,0.12991462521906993
1999,Direct migration background,East,Hardly,0.125,17396,0.12008537478093007,0.12991462521906993
1999,Indirect migration background,West,In some respects,0.44,17396,0.4326234766140316,0.4473765233859684
1999,Indirect migration background,West,Strongly,0.24,17396,0.23365336110628757,0.24634663889371242
1999,Indirect migration background,West,Hardly,0.16,17396,0.1545520764290634,0.1654479235709366
1999,Indirect migration background,West,Very strongly,0.12285714285714286,17396,0.1179788626434628,0.12773542307082292
1999,Indirect migration background,West,Not at all,0.037142857142857144,17396,0.03433257480391727,0.03995313948179702
1999,Indirect migration background,East,Very strongly,1.0,17396,1.0,1.0
2001,No migration background,West,In some respects,0.4,27798,0.3942408960574188,0.40575910394258125
2001,No migration background,West,Not at all,0.3,27798,0.2946128515480105,0.3053871484519895
2001,No migration background,West,Hardly,0.3,27798,0.2946128515480105,0.3053871484519895
2001,No migration background,East,Hardly,1.0,27798,1.0,1.0
2001,Direct migration background,West,In some respects,0.32798900595510766,27798,0.3224699203743647,0.3335080915358506
2001,Direct migration background,West,Strongly,0.2977553825011452,27798,0.2923798274219318,0.3031309375803586
2001,Direct migration background,West,Very strongly,0.17407237746220797,27798,0.1696149403768848,0.17852981454753114
2001,Direct migration background,West,Hardly,0.12872194228126432,27798,0.12478504597020249,0.13265883859232616
2001,Direct migration background,West,Not at all,0.07146129180027486,27798,0.06843309055383447,0.07448949304671525
2001,Direct migration background,East,In some respects,0.4,27798,0.3942408960574188,0.40575910394258125
2001,Direct migration background,East,Strongly,0.3,27798,0.2946128515480105,0.3053871484519895
2001,Direct migration background,East,Hardly,0.15,27798,0.14580236774417435,0.15419763225582564
2001,Direct migration background,East,Very strongly,0.15,27798,0.14580236774417435,0.15419763225582564
2001,Indirect migration background,West,In some respects,0.42930591259640105,27798,0.4234870993672796,0.43512472582552253
2001,Indirect migration background,West,Strongly,0.2416452442159383,27798,0.23661285028956922,0.2466776381423074
2001,Indirect migration background,West,Hardly,0.18251928020565553,27798,0.17797837507033826,0.1870601853409728
2001,Indirect migration background,West,Very strongly,0.10539845758354756,27798,0.10178867333893597,0.10900824182815914
2001,Indirect migration background,West,Not at all,0.04113110539845758,27798,0.03879649668573948,0.04346571411117568
2003,No migration background,West,Not at all,0.3488372093023256,27727,0.34322723567321034,0.35444718293144084
2003,No migration background,West,Hardly,0.23255813953488372,27727,0.22758542939917403,0.2375308496705934
2003,No migration background,West,In some respects,0.23255813953488372,27727,0.22758542939917403,0.2375308496705934
2003,No migration background,West,Strongly,0.11627906976744186,27727,0.11250584240606183,0.12005229712882189
2003,No migration background,West,Very strongly,0.06976744186046512,27727,0.06676878482203852,0.07276609889889171
2003,No migration background,East,Not at all,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,No migration background,East,Hardly,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Direct migration background,West,In some respects,0.32926233512457254,27727,0.3237307193763259,0.33479395087281916
2003,Direct migration background,West,Strongly,0.3082559843673669,27727,0.3028205645460525,0.3136914041886813
2003,Direct migration background,West,Very strongly,0.16560820713238886,27727,0.16123267810043265,0.16998373616434506
2003,Direct migration background,West,Hardly,0.12848070346849047,27727,0.1245419201788455,0.13241948675813545
2003,Direct migration background,West,Not at all,0.06839276990718124,27727,0.06542160913949911,0.07136393067486337
2003,Direct migration background,East,Strongly,0.2903225806451613,27727,0.28497969927568917,0.29566546201463345
2003,Direct migration background,East,Hardly,0.22580645161290322,27727,0.22088495061868482,0.23072795260712162
2003,Direct migration background,East,Not at all,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,Direct migration background,East,In some respects,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,Direct migration background,East,Very strongly,0.0967741935483871,27727,0.09329416682175892,0.10025422027501527
2003,Indirect migration background,West,In some respects,0.3904109589041096,27727,0.3846686810175327,0.3961532367906865
2003,Indirect migration background,West,Strongly,0.2694063926940639,27727,0.26418427672070827,0.27462850866741956
