year,bula_h,sex,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,Schleswig-Holstein,male,Very strongly,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1997,Schleswig-Holstein,male,Strongly,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,Schleswig-Holstein,male,Not at all,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Schleswig-Holstein,male,In some respects,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Schleswig-Holstein,female,Strongly,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1997,Schleswig-Holstein,female,Not at all,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,Schleswig-Holstein,female,Very strongly,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Schleswig-Holstein,female,In some respects,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Hamburg,male,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Hamburg,male,Very strongly,0.35714285714285715,16487,0.3498287136957229,0.3644570005899914
1997,Hamburg,male,In some respects,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Hamburg,female,Very strongly,0.45454545454545453,16487,0.44694476148745443,0.4621461476034546
1997,Hamburg,female,Strongly,0.36363636363636365,16487,0.3562933965273219,0.3709793307454054
1997,Hamburg,female,In some respects,0.09090909090909091,16487,0.08652082872602683,0.095297353092155
1997,Hamburg,female,Hardly,0.09090909090909091,16487,0.08652082872602683,0.095297353092155
1997,Lower Saxony,male,In some respects,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,Lower Saxony,male,Very strongly,0.25806451612903225,16487,0.2513851927539472,0.2647438395041173
1997,Lower Saxony,male,Strongly,0.21505376344086022,16487,0.2087821579492081,0.22132536893251234
1997,Lower Saxony,male,Not at all,0.13978494623655913,16487,0.13449173807474718,0.14507815439837107
1997,Lower Saxony,male,Hardly,0.053763440860215055,16487,0.050320507299522074,0.057206374420908035
1997,Lower Saxony,female,Very strongly,0.35555555555555557,16487,0.34824867969694046,0.3628624314141707
1997,Lower Saxony,female,In some respects,0.26666666666666666,16487,0.25991640929832416,0.27341692403500917
1997,Lower Saxony,female,Strongly,0.2,16487,0.1938941624738753,0.2061058375261247
1997,Lower Saxony,female,Not at all,0.1,16487,0.09542062185540647,0.10457937814459355
1997,Lower Saxony,female,Hardly,0.07777777777777778,16487,0.07368959024817541,0.08186596530738015
1997,Bremen,male,Very strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Bremen,male,In some respects,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,Bremen,male,Hardly,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,Bremen,female,Very strongly,0.75,16487,0.7433902369887446,0.7566097630112554
1997,Bremen,female,In some respects,0.25,16487,0.2433902369887446,0.25660976301125543
1997,North Rhine-Westphalia,male,Strongly,0.3161290322580645,16487,0.3090315465469423,0.32322651796918667
1997,North Rhine-Westphalia,male,In some respects,0.3064516129032258,16487,0.29941433679165297,0.31348888901479866
1997,North Rhine-Westphalia,male,Very strongly,0.23870967741935484,16487,0.23220245846770038,0.2452168963710093
1997,North Rhine-Westphalia,male,Hardly,0.09032258064516129,16487,0.08594708628505598,0.09469807500526659
1997,North Rhine-Westphalia,male,Not at all,0.04838709677419355,16487,0.04511157722268879,0.0516626163256983
1997,North Rhine-Westphalia,female,In some respects,0.3108108108108108,16487,0.30374596742648907,0.31787565419513253
1997,North Rhine-Westphalia,female,Strongly,0.30067567567567566,16487,0.2936760676992545,0.30767528365209684
1997,North Rhine-Westphalia,female,Very strongly,0.21621621621621623,16487,0.20993234145672499,0.22250009097570747
1997,North Rhine-Westphalia,female,Hardly,0.125,16487,0.1199517101125338,0.1300482898874662
1997,North Rhine-Westphalia,female,Not at all,0.0472972972972973,16487,0.044057020482253635,0.050537574112340965
1997,Hesse,male,Strongly,0.3712121212121212,16487,0.36383735245099164,0.3785868899732508
1997,Hesse,male,In some respects,0.24242424242424243,16487,0.23588260739462716,0.2489658774538577
1997,Hesse,male,Very strongly,0.2196969696969697,16487,0.21337679718827582,0.22601714220566357
1997,Hesse,male,Hardly,0.12878787878787878,16487,0.12367477389632048,0.1339009836794371
1997,Hesse,male,Not at all,0.03787878787878788,16487,0.03496472993031755,0.04079284582725821
1997,Hesse,female,Very strongly,0.29411764705882354,16487,0.2871624096901973,0.3010728844274498
1997,Hesse,female,Strongly,0.2689075630252101,16487,0.2621393673442349,0.27567575870618527
1997,Hesse,female,In some respects,0.25210084033613445,16487,0.24547266601767231,0.2587290146545966
1997,Hesse,female,Hardly,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,Hesse,female,Not at all,0.04201680672268908,16487,0.03895430939203673,0.04507930405334143
1997,"Rhineland-Palatinate, Saarland",male,In some respects,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,"Rhineland-Palatinate, Saarland",male,Strongly,0.21794871794871795,16487,0.21164669430965696,0.22425074158777894
1997,"Rhineland-Palatinate, Saarland",male,Hardly,0.19230769230769232,16487,0.1862917099504665,0.19832367466491813
1997,"Rhineland-Palatinate, Saarland",male,Very strongly,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,"Rhineland-Palatinate, Saarland",male,Not at all,0.08974358974358974,16487,0.08538075418562033,0.09410642530155916
1997,"Rhineland-Palatinate, Saarland",female,In some respects,0.3717948717948718,16487,0.36441773751453926,0.37917200607520435
1997,"Rhineland-Palatinate, Saarland",female,Strongly,0.2564102564102564,16487,0.24974495728718266,0.2630755555333301
1997,"Rhineland-Palatinate, Saarland",female,Very strongly,0.1794871794871795,16487,0.1736292430558805,0.18534511591847846
1997,"Rhineland-Palatinate, Saarland",female,Hardly,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,"Rhineland-Palatinate, Saarland",female,Not at all,0.038461538461538464,16487,0.035526039650901585,0.04139703727217534
1997,Baden-Wuerttemberg,male,Strongly,0.38837920489296635,16487,0.3809395231417941,0.3958188866441386
1997,Baden-Wuerttemberg,male,Very strongly,0.2691131498470948,16487,0.26234331948541295,0.2758829802087766
1997,Baden-Wuerttemberg,male,In some respects,0.24464831804281345,16487,0.2380863974611772,0.2512102386244497
1997,Baden-Wuerttemberg,male,Hardly,0.0764525993883792,16487,0.07239647770298714,0.08050872107377126
1997,Baden-Wuerttemberg,male,Not at all,0.021406727828746176,16487,0.01919739315307661,0.023616062504415742
1997,Baden-Wuerttemberg,female,Strongly,0.44755244755244755,16487,0.4399622558024143,0.4551426393024808
1997,Baden-Wuerttemberg,female,Very strongly,0.23426573426573427,16487,0.22780058318659047,0.24073088534487808
1997,Baden-Wuerttemberg,female,In some respects,0.2202797202797203,16487,0.21395353473436604,0.22660590582507453
1997,Baden-Wuerttemberg,female,Hardly,0.07342657342657342,16487,0.06944502682179371,0.07740812003135314
1997,Baden-Wuerttemberg,female,Not at all,0.024475524475524476,16487,0.022116837326265498,0.026834211624783454
