year,pgisced97,sex,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,in school,male,In some respects,0.5,16487,0.4923677030923441,0.5076322969076559
1997,in school,male,Very strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,in school,male,Hardly,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,in school,male,Strongly,0.08333333333333333,16487,0.07911442247811927,0.08755224418854739
1997,in school,female,In some respects,0.5384615384615384,16487,0.5308518558166495,0.5460712211064274
1997,in school,female,Strongly,0.38461538461538464,16487,0.37718909476712237,0.3920416744636469
1997,in school,female,Hardly,0.07692307692307693,16487,0.07285553045461206,0.0809906233915418
1997,inadequately,male,Very strongly,0.391025641025641,16487,0.3835768228357298,0.39847445921555225
1997,inadequately,male,Strongly,0.33974358974358976,16487,0.33251394093654213,0.3469732385506374
1997,inadequately,male,In some respects,0.20512820512820512,16487,0.19896443426177657,0.21129197599463367
1997,inadequately,male,Hardly,0.0641025641025641,16487,0.060363722367156106,0.06784140583797209
1997,inadequately,female,Strongly,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1997,inadequately,female,Very strongly,0.36363636363636365,16487,0.3562933965273219,0.3709793307454054
1997,inadequately,female,In some respects,0.1471861471861472,16487,0.1417780331066527,0.15259426126564168
1997,inadequately,female,Hardly,0.047619047619047616,16487,0.04436831719809904,0.05086977803999619
1997,inadequately,female,Not at all,0.012987012987012988,16487,0.011258783847918442,0.014715242126107534
1997,general elementary,male,Strongly,0.3392857142857143,16487,0.33205843416311476,0.34651299440831385
1997,general elementary,male,In some respects,0.2648809523809524,16487,0.2581451481719315,0.27161675658997325
1997,general elementary,male,Very strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,general elementary,male,Hardly,0.08630952380952381,16487,0.08202291194485568,0.09059613567419193
1997,general elementary,male,Not at all,0.05952380952380952,16487,0.055912169026350385,0.06313545002126865
1997,general elementary,female,Strongly,0.3489736070381232,16487,0.3416978055501867,0.3562494085260597
1997,general elementary,female,In some respects,0.24926686217008798,16487,0.2426635729594001,0.25587015138077585
1997,general elementary,female,Very strongly,0.24633431085043989,16487,0.239757170974509,0.2529114507263708
1997,general elementary,female,Hardly,0.11143695014662756,16487,0.10663360287911618,0.11624029741413895
1997,general elementary,female,Not at all,0.04398826979472141,16487,0.04085797453934332,0.0471185650500995
1997,middle vocational,male,Strongly,0.328125,16487,0.32095780610651226,0.33529219389348774
1997,middle vocational,male,In some respects,0.29910714285714285,16487,0.29211799124337595,0.30609629447090975
1997,middle vocational,male,Very strongly,0.24107142857142858,16487,0.23454224957845293,0.24760060756440422
1997,middle vocational,male,Hardly,0.08258928571428571,16487,0.07838754729881098,0.08679102412976045
1997,middle vocational,male,Not at all,0.049107142857142856,16487,0.04580859052714001,0.052405695187145704
1997,middle vocational,female,In some respects,0.3554817275747508,16487,0.3481751918749209,0.36278826327458075
1997,middle vocational,female,Strongly,0.2823920265780731,16487,0.2755204704976804,0.2892635826584658
1997,middle vocational,female,Very strongly,0.18272425249169436,16487,0.17682539838539416,0.18862310659799456
1997,middle vocational,female,Hardly,0.11627906976744186,16487,0.11138586266671831,0.12117227686816541
1997,middle vocational,female,Not at all,0.06312292358803986,16487,0.059410819790444123,0.06683502738563561
1997,vocational + Abi,male,In some respects,0.359375,16487,0.3520507843190222,0.3666992156809778
1997,vocational + Abi,male,Very strongly,0.21875,16487,0.21243963764066726,0.22506036235933274
1997,vocational + Abi,male,Strongly,0.203125,16487,0.19698367554194962,0.20926632445805038
1997,vocational + Abi,male,Hardly,0.140625,16487,0.13531850355191039,0.14593149644808961
1997,vocational + Abi,male,Not at all,0.078125,16487,0.07402846861596046,0.08222153138403954
1997,vocational + Abi,female,In some respects,0.390625,16487,0.38317755017007915,0.39807244982992085
1997,vocational + Abi,female,Strongly,0.28125,16487,0.2743868981053091,0.2881131018946909
1997,vocational + Abi,female,Very strongly,0.171875,16487,0.1661160997551806,0.1776339002448194
1997,vocational + Abi,female,Hardly,0.125,16487,0.1199517101125338,0.1300482898874662
1997,vocational + Abi,female,Not at all,0.03125,16487,0.028594073079438485,0.03390592692056152
1997,higher vocational,male,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,higher vocational,male,Very strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,higher vocational,male,Hardly,0.125,16487,0.1199517101125338,0.1300482898874662
1997,higher vocational,male,In some respects,0.125,16487,0.1199517101125338,0.1300482898874662
1997,higher vocational,female,Hardly,0.42857142857142855,16487,0.42101741370142237,0.4361254434414347
1997,higher vocational,female,In some respects,0.2857142857142857,16487,0.27881844514089926,0.29261012628767213
1997,higher vocational,female,Not at all,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,higher vocational,female,Very strongly,0.14285714285714285,16487,0.13751564771737745,0.14819863799690824
1997,higher education,male,In some respects,0.38235294117647056,16487,0.37493492700175024,0.3897709553511909
1997,higher education,male,Strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,higher education,male,Hardly,0.14705882352941177,16487,0.14165264558429633,0.1524650014745272
1997,higher education,male,Very strongly,0.11764705882352941,16487,0.1127289633154117,0.12256515433164712
1997,higher education,male,Not at all,0.10294117647058823,16487,0.09830254065206286,0.1075798122891136
1997,higher education,female,In some respects,0.5283018867924528,16487,0.5206818265849567,0.535921946999949
1997,higher education,female,Very strongly,0.1320754716981132,16487,0.1269072954162611,0.1372436479799653
1997,higher education,female,Strongly,0.1320754716981132,16487,0.1269072954162611,0.1372436479799653
1997,higher education,female,Hardly,0.1320754716981132,16487,0.1269072954162611,0.1372436479799653
1997,higher education,female,Not at all,0.07547169811320754,16487,0.07143954125633273,0.07950385497008236
1999,in school,male,In some respects,0.5714285714285714,17396,0.5640745658518442,0.5787825770052986
1999,in school,male,Strongly,0.2857142857142857,17396,0.2790010278102986,0.2924275436182728
1999,in school,male,Not at all,0.07142857142857142,17396,0.06760142558633211,0.07525571727081073
1999,in school,male,Very strongly,0.07142857142857142,17396,0.06760142558633211,0.07525571727081073
1999,in school,female,In some respects,0.3076923076923077,17396,0.30083364776259586,0.31455096762201956
1999,in school,female,Hardly,0.23076923076923078,17396,0.2245081595062975,0.23703030203216408
1999,in school,female,Strongly,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,in school,female,Not at all,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,in school,female,Very strongly,0.15384615384615385,17396,0.14848449274188888,0.15920781495041883
1999,inadequately,male,Very strongly,0.390625,17396,0.3833747379176342,0.3978752620823658
1999,inadequately,male,Strongly,0.359375,17396,0.3522447091692356,0.3665052908307644
1999,inadequately,male,In some respects,0.15625,17396,0.15085429400146932,0.16164570599853068
1999,inadequately,male,Not at all,0.0546875,17396,0.05130869516188943,0.05806630483811057
1999,inadequately,male,Hardly,0.0390625,17396,0.03618338534522887,0.04194161465477113
1999,inadequately,female,Strongly,0.41708542713567837,17396,0.4097580872655241,0.42441276700583264
1999,inadequately,female,Very strongly,0.3065326633165829,17396,0.2996812091604844,0.3133841174726814
1999,inadequately,female,In some respects,0.17587939698492464,17396,0.17022177089610385,0.18153702307374542
1999,inadequately,female,Hardly,0.06532663316582915,17396,0.06165460127998729,0.06899866505167102
1999,inadequately,female,Not at all,0.035175879396984924,17396,0.03243822936133839,0.03791352943263146
1999,general elementary,male,Strongly,0.3193548387096774,17396,0.3124265097020099,0.3262831677173449
1999,general elementary,male,In some respects,0.2870967741935484,17396,0.28037380969072895,0.29381973869636785
1999,general elementary,male,Very strongly,0.23548387096774193,17396,0.22917857784392795,0.2417891640915559
1999,general elementary,male,Hardly,0.08064516129032258,17396,0.07659882371154383,0.08469149886910132
1999,general elementary,male,Not at all,0.07741935483870968,17396,0.07344782055903823,0.08139088911838113
1999,general elementary,female,Strongly,0.3254237288135593,17396,0.31846112777394003,0.33238632985317856
1999,general elementary,female,In some respects,0.2847457627118644,17396,0.27803935076880054,0.2914521746549283
1999,general elementary,female,Very strongly,0.23728813559322035,17396,0.23096620628947867,0.24361006489696202
1999,general elementary,female,Hardly,0.10847457627118644,17396,0.10385329694812524,0.11309585559424763
1999,general elementary,female,Not at all,0.04406779661016949,17396,0.04101775625045268,0.0471178369698863
1999,middle vocational,male,In some respects,0.35572139303482586,17396,0.3486072397321636,0.3628355463374881
1999,middle vocational,male,Strongly,0.2736318407960199,17396,0.2670067308936137,0.28025695069842604
1999,middle vocational,male,Very strongly,0.18159203980099503,17396,0.17586322612064403,0.18732085348134603
1999,middle vocational,male,Hardly,0.1318407960199005,17396,0.12681325101372326,0.13686834102607776
1999,middle vocational,male,Not at all,0.05721393034825871,17396,0.053762581630776504,0.060665279065740915
1999,middle vocational,female,In some respects,0.3597122302158273,17396,0.35258047255839386,0.3668439878732608
1999,middle vocational,female,Strongly,0.23741007194244604,17396,0.23108702400793074,0.24373311987696133
1999,middle vocational,female,Very strongly,0.20503597122302158,17396,0.1990364010048886,0.21103554144115458
1999,middle vocational,female,Hardly,0.14388489208633093,17396,0.13866928279733548,0.14910050137532638
1999,middle vocational,female,Not at all,0.0539568345323741,17396,0.05059938046635349,0.05731428859839471
1999,vocational + Abi,male,In some respects,0.4528301886792453,17396,0.4454331119765796,0.460227265381911
1999,vocational + Abi,male,Strongly,0.22641509433962265,17396,0.2201958437838886,0.2326343448953567
1999,vocational + Abi,male,Hardly,0.1509433962264151,17396,0.14562345600061402,0.15626333645221616
1999,vocational + Abi,male,Very strongly,0.11320754716981132,17396,0.10849907447284166,0.11791601986678099
1999,vocational + Abi,male,Not at all,0.05660377358490566,17396,0.05316976693534791,0.06003778023446341
1999,vocational + Abi,female,In some respects,0.4375,17396,0.4301280621713951,0.4448719378286049
1999,vocational + Abi,female,Strongly,0.25,17396,0.24356524512036376,0.25643475487963624
1999,vocational + Abi,female,Very strongly,0.109375,17396,0.10473692416057698,0.11401307583942302
