year,bula_h,migback,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,Schleswig-Holstein,Direct migration background,Strongly,0.38461538461538464,16487,0.37718909476712237,0.3920416744636469
1997,Schleswig-Holstein,Direct migration background,Very strongly,0.23076923076923078,16487,0.22433787510476916,0.2372005864336924
1997,Schleswig-Holstein,Direct migration background,Not at all,0.23076923076923078,16487,0.22433787510476916,0.2372005864336924
1997,Schleswig-Holstein,Direct migration background,In some respects,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,Schleswig-Holstein,Indirect migration background,Very strongly,1.0,16487,1.0,1.0
1997,Hamburg,Direct migration background,Strongly,0.43478260869565216,16487,0.4272155153294179,0.4423497020618864
1997,Hamburg,Direct migration background,Very strongly,0.43478260869565216,16487,0.4272155153294179,0.4423497020618864
1997,Hamburg,Direct migration background,In some respects,0.08695652173913043,16487,0.08265539676593235,0.09125764671232851
1997,Hamburg,Direct migration background,Hardly,0.043478260869565216,16487,0.0403653351565808,0.04659118658254963
1997,Hamburg,Indirect migration background,In some respects,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Hamburg,Indirect migration background,Strongly,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Lower Saxony,Direct migration background,Very strongly,0.34210526315789475,16487,0.334863516355232,0.3493470099605575
1997,Lower Saxony,Direct migration background,In some respects,0.2894736842105263,16487,0.28255091457005144,0.2963964538510012
1997,Lower Saxony,Direct migration background,Strongly,0.17105263157894737,16487,0.1653046732496845,0.17680058990821024
1997,Lower Saxony,Direct migration background,Not at all,0.11842105263157894,16487,0.11348897031719725,0.12335313494596063
1997,Lower Saxony,Direct migration background,Hardly,0.07894736842105263,16487,0.07483116996610864,0.08306356687599661
1997,Lower Saxony,Indirect migration background,Strongly,0.3870967741935484,16487,0.37966160283695083,0.3945319455501459
1997,Lower Saxony,Indirect migration background,In some respects,0.3548387096774194,16487,0.3475351446735971,0.36214227468124166
1997,Lower Saxony,Indirect migration background,Not at all,0.12903225806451613,16487,0.12391502218483451,0.13414949394419773
1997,Lower Saxony,Indirect migration background,Very strongly,0.12903225806451613,16487,0.12391502218483451,0.13414949394419773
1997,Bremen,Direct migration background,Very strongly,0.75,16487,0.7433902369887446,0.7566097630112554
1997,Bremen,Direct migration background,In some respects,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,Bremen,Direct migration background,Hardly,0.08333333333333333,16487,0.07911442247811927,0.08755224418854739
1997,Bremen,Indirect migration background,In some respects,1.0,16487,1.0,1.0
1997,North Rhine-Westphalia,Direct migration background,Strongly,0.31717171717171716,16487,0.31006795799962095,0.3242754763438134
1997,North Rhine-Westphalia,Direct migration background,In some respects,0.296969696969697,16487,0.289994951831928,0.30394444210746596
1997,North Rhine-Westphalia,Direct migration background,Very strongly,0.24242424242424243,16487,0.23588260739462716,0.2489658774538577
1997,North Rhine-Westphalia,Direct migration background,Hardly,0.10707070707070707,16487,0.10235084700439503,0.1117905671370191
1997,North Rhine-Westphalia,Direct migration background,Not at all,0.03636363636363636,16487,0.0335062070513664,0.03922106567590632
1997,North Rhine-Westphalia,Indirect migration background,In some respects,0.36036036036036034,16487,0.35303175318228647,0.3676889675384342
1997,North Rhine-Westphalia,Indirect migration background,Strongly,0.2702702702702703,16487,0.263491273759081,0.2770492667814596
1997,North Rhine-Westphalia,Indirect migration background,Very strongly,0.16216216216216217,16487,0.15653564043286733,0.167788683891457
1997,North Rhine-Westphalia,Indirect migration background,Hardly,0.10810810810810811,16487,0.10336819375967485,0.11284802245654138
1997,North Rhine-Westphalia,Indirect migration background,Not at all,0.0990990990990991,16487,0.09453811439075957,0.10366008380743863
1997,Hesse,Direct migration background,Strongly,0.3348623853211009,16487,0.3276583772625172,0.34206639337968464
1997,Hesse,Direct migration background,Very strongly,0.27522935779816515,16487,0.2684117356544559,0.2820469799418744
1997,Hesse,Direct migration background,In some respects,0.22018348623853212,16487,0.21385829241529605,0.2265086800617682
1997,Hesse,Direct migration background,Hardly,0.12844036697247707,16487,0.12333314686799868,0.13354758707695547
1997,Hesse,Direct migration background,Not at all,0.04128440366972477,16487,0.038247554960969474,0.04432125237848007
1997,Hesse,Indirect migration background,In some respects,0.42424242424242425,16487,0.4166982426973713,0.4317866057874772
1997,Hesse,Indirect migration background,Strongly,0.24242424242424243,16487,0.23588260739462716,0.2489658774538577
1997,Hesse,Indirect migration background,Hardly,0.18181818181818182,16487,0.17593071029152807,0.18770565334483558
1997,Hesse,Indirect migration background,Very strongly,0.12121212121212122,16487,0.11623016039942909,0.12619408202481333
1997,Hesse,Indirect migration background,Not at all,0.030303030303030304,16487,0.027686376291184197,0.032919684314876414
1997,"Rhineland-Palatinate, Saarland",Direct migration background,In some respects,0.34459459459459457,16487,0.3373403116255296,0.35184887756365957
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Strongly,0.24324324324324326,16487,0.23669411041626007,0.24979237607022645
