year,age_gr,quintil_oecd,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1997,18-29 y.,1st Quintile,In some respects,0.30115830115830117,16487,0.2941554954499979,0.3081611068666044
1997,18-29 y.,1st Quintile,Strongly,0.24324324324324326,16487,0.23669411041626007,0.24979237607022645
1997,18-29 y.,1st Quintile,Very strongly,0.23166023166023167,16487,0.22522020520078384,0.2381002581196795
1997,18-29 y.,1st Quintile,Hardly,0.18146718146718147,16487,0.1755841340644053,0.18735022886995764
1997,18-29 y.,1st Quintile,Not at all,0.04247104247104247,16487,0.03939276565618136,0.045549319285903576
1997,18-29 y.,2nd Quintile,In some respects,0.3686440677966102,16487,0.36127986041720883,0.37600827517601154
1997,18-29 y.,2nd Quintile,Strongly,0.3432203389830508,16487,0.3359729493913457,0.35046772857475594
1997,18-29 y.,2nd Quintile,Very strongly,0.1440677966101695,16487,0.13870750529780781,0.14942808792253118
1997,18-29 y.,2nd Quintile,Hardly,0.09322033898305085,16487,0.08878229628219331,0.09765838168390839
1997,18-29 y.,2nd Quintile,Not at all,0.05084745762711865,16487,0.04749403815648963,0.054200877097747666
1997,18-29 y.,3rd Quintile,In some respects,0.3391304347826087,16487,0.3319039596642584,0.34635690990095896
1997,18-29 y.,3rd Quintile,Strongly,0.22608695652173913,16487,0.21970183614437158,0.23247207689910668
1997,18-29 y.,3rd Quintile,Very strongly,0.19130434782608696,16487,0.1853003541418996,0.19730834151027432
1997,18-29 y.,3rd Quintile,Hardly,0.1565217391304348,16487,0.15097536027252612,0.16206811798834347
1997,18-29 y.,3rd Quintile,Not at all,0.08695652173913043,16487,0.08265539676593235,0.09125764671232851
1997,18-29 y.,4th Quintile,Strongly,0.28,16487,0.2731462143753802,0.28685378562461983
1997,18-29 y.,4th Quintile,In some respects,0.26,16487,0.2533044264320181,0.2666955735679819
1997,18-29 y.,4th Quintile,Very strongly,0.24,16487,0.2334807494939377,0.24651925050606227
1997,18-29 y.,4th Quintile,Hardly,0.16,16487,0.15440390747108632,0.1655960925289137
1997,18-29 y.,4th Quintile,Not at all,0.06,16487,0.05637485982434609,0.0636251401756539
1997,18-29 y.,5th Quintile,In some respects,0.4117647058823529,16487,0.404252190902029,0.4192772208626768
1997,18-29 y.,5th Quintile,Strongly,0.29411764705882354,16487,0.2871624096901973,0.3010728844274498
1997,18-29 y.,5th Quintile,Very strongly,0.23529411764705882,16487,0.2288191440352662,0.24176909125885143
1997,18-29 y.,5th Quintile,Hardly,0.058823529411764705,16487,0.05523186027875017,0.06241519854477924
1997,30-45 y.,1st Quintile,Strongly,0.38434163701067614,16487,0.3769163394572506,0.39176693456410167
1997,30-45 y.,1st Quintile,In some respects,0.2597864768683274,16487,0.2530926876908911,0.2664802660457637
1997,30-45 y.,1st Quintile,Very strongly,0.2206405693950178,16487,0.2143106696051829,0.2269704691848527
1997,30-45 y.,1st Quintile,Hardly,0.09608540925266904,16487,0.09158680620773842,0.10058401229759965
1997,30-45 y.,1st Quintile,Not at all,0.03914590747330961,16487,0.036185461381987555,0.04210635356463166
1997,30-45 y.,2nd Quintile,In some respects,0.33877551020408164,16487,0.33155087835241426,0.346000142055749
1997,30-45 y.,2nd Quintile,Strongly,0.30612244897959184,16487,0.29908728442109456,0.31315761353808913
1997,30-45 y.,2nd Quintile,Very strongly,0.23265306122448978,16487,0.22620342053802256,0.239102701910957
1997,30-45 y.,2nd Quintile,Hardly,0.07346938775510205,16487,0.06948677253458896,0.07745200297561514
1997,30-45 y.,2nd Quintile,Not at all,0.04897959183673469,16487,0.045685105190290114,0.05227407848317927
1997,30-45 y.,3rd Quintile,Strongly,0.31386861313868614,16487,0.3067848694319156,0.3209523568454567
1997,30-45 y.,3rd Quintile,In some respects,0.2773722627737226,16487,0.2705382768356661,0.28420624871177913
1997,30-45 y.,3rd Quintile,Very strongly,0.24817518248175183,16487,0.2415815800689136,0.25476878489459004
1997,30-45 y.,3rd Quintile,Hardly,0.11678832116788321,16487,0.11188582388413344,0.12169081845163297
1997,30-45 y.,3rd Quintile,Not at all,0.043795620437956206,16487,0.040671872674049904,0.04691936820186251
1997,30-45 y.,4th Quintile,Strongly,0.3488372093023256,16487,0.34156206784707577,0.3561123507575754
1997,30-45 y.,4th Quintile,Very strongly,0.23255813953488372,16487,0.22610941587859304,0.2390068631911744
1997,30-45 y.,4th Quintile,In some respects,0.18604651162790697,16487,0.18010638350392993,0.19198663975188401
1997,30-45 y.,4th Quintile,Not at all,0.11627906976744186,16487,0.11138586266671831,0.12117227686816541
1997,30-45 y.,4th Quintile,Hardly,0.11627906976744186,16487,0.11138586266671831,0.12117227686816541
1997,30-45 y.,5th Quintile,In some respects,0.35714285714285715,16487,0.3498287136957229,0.3644570005899914
1997,30-45 y.,5th Quintile,Strongly,0.32142857142857145,16487,0.31429962622980645,0.32855751662733645
1997,30-45 y.,5th Quintile,Very strongly,0.21428571428571427,16487,0.2080222560395703,0.22054917253185824
1997,30-45 y.,5th Quintile,Not at all,0.07142857142857142,16487,0.06749733744998306,0.0753598054071598
1997,30-45 y.,5th Quintile,Hardly,0.03571428571428571,16487,0.03288153013803339,0.038547041290538035
1997,46-65 y.,1st Quintile,Very strongly,0.36363636363636365,16487,0.3562933965273219,0.3709793307454054
1997,46-65 y.,1st Quintile,Strongly,0.33766233766233766,16487,0.33044351639313585,0.3448811589315395
1997,46-65 y.,1st Quintile,In some respects,0.19480519480519481,16487,0.18875964224217445,0.20085074736821518
1997,46-65 y.,1st Quintile,Hardly,0.05627705627705628,16487,0.05275923966479964,0.05979487288931292
1997,46-65 y.,1st Quintile,Not at all,0.047619047619047616,16487,0.04436831719809904,0.05086977803999619
1997,46-65 y.,2nd Quintile,Strongly,0.3728813559322034,16487,0.36549984201033053,0.38026286985407626
1997,46-65 y.,2nd Quintile,Very strongly,0.3305084745762712,16487,0.3233280670371211,0.3376888821154213
1997,46-65 y.,2nd Quintile,In some respects,0.211864406779661,16487,0.20562684695918304,0.21810196660013897
1997,46-65 y.,2nd Quintile,Hardly,0.07627118644067797,16487,0.0722194820805286,0.08032289080082734
1997,46-65 y.,2nd Quintile,Not at all,0.00847457627118644,16487,0.007075323499146514,0.009873829043226368
1997,46-65 y.,3rd Quintile,Strongly,0.3581081081081081,16487,0.35078958793233467,0.36542662828388156
1997,46-65 y.,3rd Quintile,In some respects,0.2702702702702703,16487,0.263491273759081,0.2770492667814596
1997,46-65 y.,3rd Quintile,Very strongly,0.2702702702702703,16487,0.263491273759081,0.2770492667814596
1997,46-65 y.,3rd Quintile,Not at all,0.05405405405405406,16487,0.050602357982013346,0.05750575012609477
1997,46-65 y.,3rd Quintile,Hardly,0.0472972972972973,16487,0.044057020482253635,0.050537574112340965
1997,46-65 y.,4th Quintile,Very strongly,0.325,16487,0.317850448163276,0.332149551836724
1997,46-65 y.,4th Quintile,In some respects,0.3,16487,0.2930048843388579,0.30699511566114207
1997,46-65 y.,4th Quintile,Strongly,0.3,16487,0.2930048843388579,0.30699511566114207
1997,46-65 y.,4th Quintile,Not at all,0.0375,16487,0.0345999782483566,0.040400021751643395
1997,46-65 y.,4th Quintile,Hardly,0.0375,16487,0.0345999782483566,0.040400021751643395
1997,46-65 y.,5th Quintile,In some respects,0.4166666666666667,16487,0.4091411204276672,0.42419221290566617
1997,46-65 y.,5th Quintile,Very strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,46-65 y.,5th Quintile,Strongly,0.25,16487,0.2433902369887446,0.25660976301125543
1997,46-65 y.,5th Quintile,Not at all,0.041666666666666664,16487,0.038616399157915135,0.044716934175418194
1997,46-65 y.,5th Quintile,Hardly,0.041666666666666664,16487,0.038616399157915135,0.044716934175418194
1997,66 and older,1st Quintile,Strongly,0.3409090909090909,16487,0.3336734466869604,0.34814473513122135
1997,66 and older,1st Quintile,Very strongly,0.29545454545454547,16487,0.28849012313020383,0.3024189677788871
1997,66 and older,1st Quintile,In some respects,0.20454545454545456,16487,0.19838818944081865,0.21070271965009046
1997,66 and older,1st Quintile,Hardly,0.09090909090909091,16487,0.08652082872602683,0.095297353092155
1997,66 and older,1st Quintile,Not at all,0.06818181818181818,16487,0.06433426056899484,0.07202937579464151
1997,66 and older,2nd Quintile,Strongly,0.34375,16487,0.3364999456208915,0.3510000543791085
