year,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,,,,,,,,,,,,
1984,2nd Quintile,,,,,,,,,,,,
1984,3rd Quintile,,,,,,,,,,,,
1984,4th Quintile,,,,,,,,,,,,
1984,5th Quintile,,,,,,,,,,,,
1985,1st Quintile,,,,,,,,,,,,
1985,2nd Quintile,,,,,,,,,,,,
1985,3rd Quintile,,,,,,,,,,,,
1985,4th Quintile,,,,,,,,,,,,
1985,5th Quintile,,,,,,,,,,,,
1986,1st Quintile,764,57.32095852468625,56.21176665431592,58.43015039505657,40.0,51.0,71.0,0.0,117.5,51.0,51.0,51.0
1986,2nd Quintile,680,68.06433372403929,66.62880598644321,69.49986146163536,46.0,61.0,83.45002354083914,0.0,139.62505885209785,61.0,61.0,66.07499999999999
1986,3rd Quintile,679,68.76707987360801,67.31854602470527,70.21561372251075,46.0,61.0,79.0,0.0,128.5,61.0,56.0,61.0
1986,4th Quintile,619,67.94382980328322,66.50358720713686,69.38407239942958,46.0,61.0,81.0,0.0,133.5,61.0,59.0,66.0
1986,5th Quintile,437,79.62654762075198,77.78751773612065,81.46557750538331,51.0,76.0,102.0,0.0,178.5,76.0,76.0,86.0
1987,1st Quintile,721,58.44683548717018,57.009988658717106,59.88368231562326,35.0,51.0,76.0,0.0,137.5,51.0,51.0,51.0
1987,2nd Quintile,704,58.50324746462946,57.38459653283821,59.62189839642071,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1987,3rd Quintile,657,66.19197896103472,64.86728257361601,67.51667534845343,46.0,58.0,76.0,1.0,121.0,58.0,55.0,65.0
1987,4th Quintile,612,65.27137240409068,63.83662545956247,66.7061193486189,46.0,61.0,76.0,1.0,121.0,61.0,61.0,66.0
1987,5th Quintile,437,75.16397832659375,73.29177727656301,77.03617937662449,51.0,67.78018181949794,94.0,0.0,158.5,68.0,60.0,75.0
1988,1st Quintile,724,56.801641087159716,55.29292791702847,58.31035425729096,33.014336239959036,51.0,71.0,0.0,127.97849564006145,51.0,51.0,51.05
1988,2nd Quintile,665,57.82101554889535,56.57164813652143,59.070382961269274,38.0,51.0,76.0,0.0,133.0,51.0,51.0,51.0
1988,3rd Quintile,636,64.43927083113107,63.15814398415834,65.7203976781038,46.0,54.513357893623635,76.0,1.0,121.0,54.0,47.0,57.0
1988,4th Quintile,562,62.6009220185233,61.22105482970944,63.98078920733716,43.0,52.17481461678848,76.0,0.0,125.5,53.0,48.0,55.0
1988,5th Quintile,412,70.73543624098471,68.68118207268078,72.78969040928864,47.226705236326985,61.0,86.0,0.0,144.15994214550952,61.0,56.0,61.0
1989,1st Quintile,696,55.54767926126239,54.127487657561645,56.96787086496313,32.0,51.0,66.0,0.0,117.0,51.0,51.0,55.0
1989,2nd Quintile,682,56.499437817499626,55.310553140728025,57.688322494271226,38.0,51.0,69.0,0.0,115.5,51.0,51.0,51.0
1989,3rd Quintile,599,61.47878112954983,59.78469474976437,63.17286750933529,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1989,4th Quintile,553,63.03526241598703,61.205334678887205,64.86519015308684,40.0,51.0,76.0,0.0,130.0,51.0,44.974999999999994,51.0
1989,5th Quintile,387,66.8739554988863,65.14423162062178,68.60367937715083,43.66131522129263,61.0,82.02068758729102,0.0,139.5597461362886,61.0,56.0,66.0
1990,1st Quintile,1546,18.690961415947015,18.340672326283496,19.041250505610535,10.0,15.0,23.0,0.0,42.5,15.0,15.0,15.0
1990,2nd Quintile,853,55.720024749243706,54.60618260085118,56.833866897636234,35.0,51.0,71.0,0.0,125.0,51.0,51.0,51.0
1990,3rd Quintile,797,57.38620656424649,56.36808531161351,58.40432781687947,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1990,4th Quintile,673,62.607613140225254,61.01721819380804,64.19800808664246,38.0,51.0,76.0,0.0,133.0,51.0,48.974999999999994,51.0
1990,5th Quintile,491,66.54556866966936,65.00845232828199,68.08268501105674,45.46789759154659,56.0,81.0,0.0,134.29815361268012,56.0,51.0,61.0
1991,1st Quintile,1444,32.81462409219972,32.07790838009298,33.551339804306465,12.214901554294467,20.0,46.84892185796024,0.0,98.7999523134589,20.0,15.0,20.0
1991,2nd Quintile,843,57.248292469339454,56.27016889250106,58.226416046177846,35.72414853813898,51.0,76.0,0.0,136.41377719279154,51.0,51.0,51.0
1991,3rd Quintile,784,58.40084029573827,57.387934836625185,59.413745754851355,40.0,51.0,76.0,0.0,130.0,51.0,48.974999999999994,51.0
1991,4th Quintile,675,63.21008540008445,62.01645577865598,64.40371502151292,40.0,56.0,76.0,0.0,130.0,56.0,51.0,61.0
1991,5th Quintile,505,68.97479851428588,67.52266380827542,70.42693322029633,46.0,61.0,86.0,0.0,146.0,61.0,56.0,66.025
1992,1st Quintile,1030,59.48554054954788,58.543079571767805,60.42800152732795,37.133639941713376,51.0,76.0,5.0,134.29954008742993,51.0,47.974999999999994,51.0
1992,2nd Quintile,994,65.13076308376439,64.12743391403669,66.1340922534921,43.0,57.350558058713595,76.0,5.0,125.5,56.0,51.0,56.0
1992,3rd Quintile,869,66.14386078956736,65.10117220823585,67.18654937089886,40.0,61.0,81.0,10.0,142.5,61.0,56.0,66.0
1992,4th Quintile,736,68.70104654645336,67.44469113776117,69.95740195514554,46.0,61.0,84.0,7.0,141.0,61.0,56.0,66.0
