year,bula_h,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Schleswig-Holstein,"Yes, strongly limited",0.09293,92,971,0.07466,0.11120
2012,Schleswig-Holstein,"Yes, somewhat limited",0.24464,245,971,0.21758,0.27169
2012,Schleswig-Holstein,"No, not limited at all",0.48799,634,971,0.45653,0.51944
2012,Hamburg,"Yes, strongly limited",0.06129,32,435,0.03872,0.08385
2012,Hamburg,"Yes, somewhat limited",0.20356,84,435,0.16567,0.24144
2012,Hamburg,"No, not limited at all",0.59785,319,435,0.55172,0.64398
2012,Lower Saxony,"Yes, strongly limited",0.08660,216,2532,0.07564,0.09756
2012,Lower Saxony,"Yes, somewhat limited",0.23992,710,2532,0.22328,0.25656
2012,Lower Saxony,"No, not limited at all",0.49433,1606,2532,0.47486,0.51381
2012,Bremen,"Yes, somewhat limited",0.22683,40,174,0.16443,0.28924
2012,Bremen,"No, not limited at all",0.55303,134,174,0.47894,0.62711
2012,North Rhine-Westphalia,"Yes, strongly limited",0.08099,484,5401,0.07371,0.08826
2012,North Rhine-Westphalia,"Yes, somewhat limited",0.20478,1223,5401,0.19402,0.21554
2012,North Rhine-Westphalia,"No, not limited at all",0.51872,3694,5401,0.50540,0.53205
2012,Hesse,"Yes, strongly limited",0.09166,181,1871,0.07858,0.10474
2012,Hesse,"Yes, somewhat limited",0.21257,456,1871,0.19402,0.23111
2012,Hesse,"No, not limited at all",0.48421,1234,1871,0.46156,0.50686
2012,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.08668,149,1542,0.07263,0.10073
2012,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.20254,387,1542,0.18247,0.22260
2012,"Rhineland-Palatinate, Saarland","No, not limited at all",0.52634,1006,1542,0.50141,0.55127
2012,Baden-Wuerttemberg,"Yes, strongly limited",0.07079,252,3277,0.06201,0.07957
2012,Baden-Wuerttemberg,"Yes, somewhat limited",0.19720,758,3277,0.18357,0.21082
2012,Baden-Wuerttemberg,"No, not limited at all",0.53236,2267,3277,0.51528,0.54945
2012,Bavaria,"Yes, strongly limited",0.09259,379,4244,0.08387,0.10131
2012,Bavaria,"Yes, somewhat limited",0.20499,962,4244,0.19285,0.21714
2012,Bavaria,"No, not limited at all",0.51321,2903,4244,0.49818,0.52825
2012,Berlin,"Yes, strongly limited",0.10816,103,1018,0.08907,0.12724
2012,Berlin,"Yes, somewhat limited",0.24390,264,1018,0.21751,0.27030
2012,Berlin,"No, not limited at all",0.47052,651,1018,0.43984,0.50119
2012,Brandenburg,"Yes, strongly limited",0.10696,134,1063,0.08837,0.12555
2012,Brandenburg,"Yes, somewhat limited",0.22412,289,1063,0.19904,0.24920
2012,Brandenburg,"No, not limited at all",0.49728,640,1063,0.46721,0.52735
2012,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.08773,57,623,0.06550,0.10997
2012,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.29720,187,623,0.26128,0.33312
2012,Mecklenburg-Western Pomerania,"No, not limited at all",0.45983,379,623,0.42066,0.49899
2012,Saxony,"Yes, strongly limited",0.09786,170,1805,0.08415,0.11157
2012,Saxony,"Yes, somewhat limited",0.25126,502,1805,0.23124,0.27127
2012,Saxony,"No, not limited at all",0.49012,1133,1805,0.46705,0.51319
2012,Saxony-Anhalt,"Yes, strongly limited",0.12972,128,1006,0.10895,0.15049
2012,Saxony-Anhalt,"Yes, somewhat limited",0.24899,299,1006,0.22226,0.27573
2012,Saxony-Anhalt,"No, not limited at all",0.44483,579,1006,0.41410,0.47555
2012,Thuringa,"Yes, strongly limited",0.10640,113,1047,0.08771,0.12508
2012,Thuringa,"Yes, somewhat limited",0.22688,267,1047,0.20149,0.25226
2012,Thuringa,"No, not limited at all",0.51227,667,1047,0.48198,0.54256
2013,Schleswig-Holstein,"Yes, strongly limited",0.10996,112,1076,0.09126,0.12866
2013,Schleswig-Holstein,"Yes, somewhat limited",0.19531,213,1076,0.17161,0.21901
2013,Schleswig-Holstein,"No, not limited at all",0.52874,751,1076,0.49890,0.55858
2013,Hamburg,"Yes, strongly limited",0.10914,43,560,0.08329,0.13498
2013,Hamburg,"Yes, somewhat limited",0.17212,112,560,0.14083,0.20341
2013,Hamburg,"No, not limited at all",0.58201,405,560,0.54112,0.62289
2013,Lower Saxony,"Yes, strongly limited",0.09912,252,2883,0.08821,0.11003
2013,Lower Saxony,"Yes, somewhat limited",0.21660,719,2883,0.20156,0.23164
2013,Lower Saxony,"No, not limited at all",0.52048,1912,2883,0.50224,0.53872
2013,Bremen,"Yes, somewhat limited",0.26445,51,217,0.20564,0.32327
2013,Bremen,"No, not limited at all",0.49582,166,217,0.42914,0.56249
2013,North Rhine-Westphalia,"Yes, strongly limited",0.08137,532,6360,0.07465,0.08809
2013,North Rhine-Westphalia,"Yes, somewhat limited",0.18936,1267,6360,0.17973,0.19899
2013,North Rhine-Westphalia,"No, not limited at all",0.54724,4561,6360,0.53500,0.55947
2013,Hesse,"Yes, strongly limited",0.08906,195,2175,0.07709,0.10103
2013,Hesse,"Yes, somewhat limited",0.18540,457,2175,0.16906,0.20173
2013,Hesse,"No, not limited at all",0.53062,1523,2175,0.50964,0.55160
2013,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.07061,137,1757,0.05863,0.08259
2013,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.21588,399,1757,0.19663,0.23512
2013,"Rhineland-Palatinate, Saarland","No, not limited at all",0.53789,1221,1757,0.51457,0.56121
2013,Baden-Wuerttemberg,"Yes, strongly limited",0.07684,249,3751,0.06831,0.08536
2013,Baden-Wuerttemberg,"Yes, somewhat limited",0.19561,784,3751,0.18292,0.20831
2013,Baden-Wuerttemberg,"No, not limited at all",0.54817,2718,3751,0.53224,0.56410
2013,Bavaria,"Yes, strongly limited",0.08530,362,4818,0.07742,0.09319
2013,Bavaria,"Yes, somewhat limited",0.18124,990,4818,0.17036,0.19212
2013,Bavaria,"No, not limited at all",0.55745,3466,4818,0.54342,0.57147
2013,Berlin,"Yes, strongly limited",0.09225,95,1154,0.07555,0.10895
2013,Berlin,"Yes, somewhat limited",0.22370,290,1154,0.19965,0.24776
2013,Berlin,"No, not limited at all",0.52282,769,1154,0.49399,0.55165
2013,Brandenburg,"Yes, strongly limited",0.09982,126,1109,0.08217,0.11747
2013,Brandenburg,"Yes, somewhat limited",0.22273,278,1109,0.19823,0.24723
2013,Brandenburg,"No, not limited at all",0.51668,705,1109,0.48726,0.54611
2013,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.08264,59,597,0.06054,0.10475
2013,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.23937,152,597,0.20511,0.27363
