year,age_gr,bula_h,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,Schleswig-Holstein,"No, not limited at all",0.75666,144,144,0.68633,0.82699
2012,17-29 y.,Hamburg,"No, not limited at all",0.88570,61,61,0.80519,0.96621
2012,17-29 y.,Lower Saxony,"Yes, somewhat limited",0.11367,45,344,0.08008,0.14726
2012,17-29 y.,Lower Saxony,"No, not limited at all",0.75677,299,344,0.71136,0.80217
2012,17-29 y.,North Rhine-Westphalia,"Yes, somewhat limited",0.08363,78,798,0.06441,0.10285
2012,17-29 y.,North Rhine-Westphalia,"No, not limited at all",0.78480,720,798,0.75627,0.81333
2012,17-29 y.,Hesse,"No, not limited at all",0.78979,223,223,0.73618,0.84339
2012,17-29 y.,"Rhineland-Palatinate, Saarland","No, not limited at all",0.79938,203,203,0.74415,0.85460
2012,17-29 y.,Baden-Wuerttemberg,"Yes, somewhat limited",0.06883,41,481,0.04618,0.09148
2012,17-29 y.,Baden-Wuerttemberg,"No, not limited at all",0.83744,440,481,0.80443,0.87045
2012,17-29 y.,Bavaria,"Yes, somewhat limited",0.10365,65,580,0.07882,0.12848
2012,17-29 y.,Bavaria,"No, not limited at all",0.75890,515,580,0.72406,0.79374
2012,17-29 y.,Berlin,"No, not limited at all",0.79668,128,128,0.72668,0.86668
2012,17-29 y.,Brandenburg,"No, not limited at all",0.78116,94,94,0.69713,0.86519
2012,17-29 y.,Mecklenburg-Western Pomerania,"No, not limited at all",0.85861,73,73,0.77813,0.93909
2012,17-29 y.,Saxony,"Yes, somewhat limited",0.14664,39,256,0.10322,0.19006
2012,17-29 y.,Saxony,"No, not limited at all",0.74643,217,256,0.69303,0.79983
2012,17-29 y.,Saxony-Anhalt,"No, not limited at all",0.75947,109,109,0.67886,0.84008
2012,17-29 y.,Thuringa,"No, not limited at all",0.81114,123,123,0.74169,0.88060
2012,30-45 y.,Schleswig-Holstein,"Yes, somewhat limited",0.22139,64,317,0.17562,0.26717
