year,age_gr,quintil_oecd,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,1st Quintile,"Yes, strongly limited",0.01832,34,1195,0.01071,0.02593
2012,17-29 y.,1st Quintile,"Yes, somewhat limited",0.12541,168,1195,0.10662,0.14420
2012,17-29 y.,1st Quintile,"No, not limited at all",0.76800,993,1195,0.74406,0.79194
2012,17-29 y.,2nd Quintile,"Yes, somewhat limited",0.10485,83,718,0.08242,0.12727
2012,17-29 y.,2nd Quintile,"No, not limited at all",0.78194,635,718,0.75172,0.81217
2012,17-29 y.,3rd Quintile,"Yes, somewhat limited",0.07137,68,640,0.05141,0.09133
2012,17-29 y.,3rd Quintile,"No, not limited at all",0.80900,572,640,0.77853,0.83948
2012,17-29 y.,4th Quintile,"Yes, somewhat limited",0.09053,47,556,0.06666,0.11440
2012,17-29 y.,4th Quintile,"No, not limited at all",0.77203,509,556,0.73713,0.80694
2012,17-29 y.,5th Quintile,"No, not limited at all",0.81607,375,375,0.77681,0.85534
2012,30-45 y.,1st Quintile,"Yes, strongly limited",0.08765,146,1945,0.07508,0.10022
2012,30-45 y.,1st Quintile,"Yes, somewhat limited",0.23920,438,1945,0.22023,0.25816
2012,30-45 y.,1st Quintile,"No, not limited at all",0.63474,1361,1945,0.61333,0.65614
2012,30-45 y.,2nd Quintile,"Yes, strongly limited",0.06107,81,1770,0.04991,0.07223
2012,30-45 y.,2nd Quintile,"Yes, somewhat limited",0.19041,331,1770,0.17212,0.20871
2012,30-45 y.,2nd Quintile,"No, not limited at all",0.71008,1358,1770,0.68893,0.73122
2012,30-45 y.,3rd Quintile,"Yes, strongly limited",0.01463,40,1668,0.00886,0.02039
2012,30-45 y.,3rd Quintile,"Yes, somewhat limited",0.18487,295,1668,0.16624,0.20351
2012,30-45 y.,3rd Quintile,"No, not limited at all",0.78355,1333,1668,0.76378,0.80332
2012,30-45 y.,4th Quintile,"Yes, somewhat limited",0.14776,216,1515,0.12988,0.16563
2012,30-45 y.,4th Quintile,"No, not limited at all",0.78750,1299,1515,0.76689,0.80811
2012,30-45 y.,5th Quintile,"Yes, somewhat limited",0.15143,195,1414,0.13274,0.17012
2012,30-45 y.,5th Quintile,"No, not limited at all",0.80268,1219,1414,0.78193,0.82343
2012,46-65 y.,1st Quintile,"Yes, strongly limited",0.22939,294,1389,0.20727,0.25150
2012,46-65 y.,1st Quintile,"Yes, somewhat limited",0.33607,448,1389,0.31122,0.36092
2012,46-65 y.,1st Quintile,"No, not limited at all",0.40778,647,1389,0.38192,0.43363
2012,46-65 y.,2nd Quintile,"Yes, strongly limited",0.13240,165,1200,0.11322,0.15158
2012,46-65 y.,2nd Quintile,"Yes, somewhat limited",0.30621,362,1200,0.28012,0.33230
2012,46-65 y.,2nd Quintile,"No, not limited at all",0.50077,673,1200,0.47246,0.52907
2012,46-65 y.,3rd Quintile,"Yes, strongly limited",0.10568,148,1484,0.09003,0.12133
2012,46-65 y.,3rd Quintile,"Yes, somewhat limited",0.30827,440,1484,0.28477,0.33177
2012,46-65 y.,3rd Quintile,"No, not limited at all",0.55200,896,1484,0.52669,0.57731
2012,46-65 y.,4th Quintile,"Yes, strongly limited",0.07247,129,1706,0.06016,0.08478
2012,46-65 y.,4th Quintile,"Yes, somewhat limited",0.27537,467,1706,0.25417,0.29658
2012,46-65 y.,4th Quintile,"No, not limited at all",0.60150,1110,1706,0.57826,0.62474
2012,46-65 y.,5th Quintile,"Yes, strongly limited",0.05442,116,2407,0.04535,0.06348
2012,46-65 y.,5th Quintile,"Yes, somewhat limited",0.26063,633,2407,0.24309,0.27817
2012,46-65 y.,5th Quintile,"No, not limited at all",0.65346,1658,2407,0.63445,0.67248
2012,66 and older,1st Quintile,"Yes, strongly limited",0.27138,220,758,0.23970,0.30305
2012,66 and older,1st Quintile,"Yes, somewhat limited",0.41955,307,758,0.38439,0.45470
2012,66 and older,1st Quintile,"No, not limited at all",0.27537,231,758,0.24354,0.30719
2012,66 and older,2nd Quintile,"Yes, strongly limited",0.25808,279,1123,0.23247,0.28368
2012,66 and older,2nd Quintile,"Yes, somewhat limited",0.38355,460,1123,0.35510,0.41200
2012,66 and older,2nd Quintile,"No, not limited at all",0.32361,384,1123,0.29624,0.35099
2012,66 and older,3rd Quintile,"Yes, strongly limited",0.23709,216,918,0.20956,0.26461
2012,66 and older,3rd Quintile,"Yes, somewhat limited",0.40239,385,918,0.37065,0.43413
2012,66 and older,3rd Quintile,"No, not limited at all",0.34337,317,918,0.31263,0.37410
2012,66 and older,4th Quintile,"Yes, strongly limited",0.17299,152,830,0.14724,0.19874
2012,66 and older,4th Quintile,"Yes, somewhat limited",0.41306,331,830,0.37954,0.44658
2012,66 and older,4th Quintile,"No, not limited at all",0.39824,347,830,0.36492,0.43157
2012,66 and older,5th Quintile,"Yes, strongly limited",0.16480,128,862,0.14002,0.18958
2012,66 and older,5th Quintile,"Yes, somewhat limited",0.35243,304,862,0.32052,0.38434
2012,66 and older,5th Quintile,"No, not limited at all",0.45758,430,862,0.42430,0.49086
2013,17-29 y.,1st Quintile,"Yes, strongly limited",0.02452,32,1129,0.01550,0.03355
2013,17-29 y.,1st Quintile,"Yes, somewhat limited",0.12860,161,1129,0.10907,0.14814
2013,17-29 y.,1st Quintile,"No, not limited at all",0.75603,936,1129,0.73097,0.78109
2013,17-29 y.,2nd Quintile,"Yes, somewhat limited",0.06136,79,782,0.04453,0.07819
2013,17-29 y.,2nd Quintile,"No, not limited at all",0.82151,703,782,0.79466,0.84837
2013,17-29 y.,3rd Quintile,"Yes, somewhat limited",0.08605,73,658,0.06461,0.10750
2013,17-29 y.,3rd Quintile,"No, not limited at all",0.80124,585,658,0.77073,0.83176
2013,17-29 y.,4th Quintile,"Yes, somewhat limited",0.07792,47,571,0.05592,0.09993
2013,17-29 y.,4th Quintile,"No, not limited at all",0.83679,524,571,0.80646,0.86713
2013,17-29 y.,5th Quintile,"Yes, somewhat limited",0.06961,39,442,0.04586,0.09336
2013,17-29 y.,5th Quintile,"No, not limited at all",0.82167,403,442,0.78595,0.85740
2013,30-45 y.,1st Quintile,"Yes, strongly limited",0.09667,143,1775,0.08292,0.11043
2013,30-45 y.,1st Quintile,"Yes, somewhat limited",0.20129,363,1775,0.18263,0.21995
2013,30-45 y.,1st Quintile,"No, not limited at all",0.69054,1269,1775,0.66903,0.71205
2013,30-45 y.,2nd Quintile,"Yes, strongly limited",0.07962,83,1779,0.06703,0.09220
2013,30-45 y.,2nd Quintile,"Yes, somewhat limited",0.16034,327,1779,0.14328,0.17739
2013,30-45 y.,2nd Quintile,"No, not limited at all",0.75057,1369,1779,0.73045,0.77068
2013,30-45 y.,3rd Quintile,"Yes, strongly limited",0.03761,47,1563,0.02817,0.04704
2013,30-45 y.,3rd Quintile,"Yes, somewhat limited",0.13155,261,1563,0.11479,0.14831
2013,30-45 y.,3rd Quintile,"No, not limited at all",0.81338,1255,1563,0.79406,0.83270
2013,30-45 y.,4th Quintile,"Yes, somewhat limited",0.14675,212,1487,0.12875,0.16474
2013,30-45 y.,4th Quintile,"No, not limited at all",0.82731,1275,1487,0.80810,0.84653
2013,30-45 y.,5th Quintile,"Yes, somewhat limited",0.12862,181,1369,0.11088,0.14636
2013,30-45 y.,5th Quintile,"No, not limited at all",0.86328,1188,1369,0.84507,0.88148
2013,46-65 y.,1st Quintile,"Yes, strongly limited",0.25976,312,1430,0.23703,0.28250
2013,46-65 y.,1st Quintile,"Yes, somewhat limited",0.31581,448,1430,0.29171,0.33991
2013,46-65 y.,1st Quintile,"No, not limited at all",0.40340,670,1430,0.37796,0.42883
2013,46-65 y.,2nd Quintile,"Yes, strongly limited",0.11867,169,1365,0.10151,0.13583
2013,46-65 y.,2nd Quintile,"Yes, somewhat limited",0.32039,415,1365,0.29562,0.34515
2013,46-65 y.,2nd Quintile,"No, not limited at all",0.54407,781,1365,0.51764,0.57051
2013,46-65 y.,3rd Quintile,"Yes, strongly limited",0.11700,182,1607,0.10128,0.13272
2013,46-65 y.,3rd Quintile,"Yes, somewhat limited",0.27168,449,1607,0.24992,0.29343
2013,46-65 y.,3rd Quintile,"No, not limited at all",0.58892,976,1607,0.56485,0.61298
2013,46-65 y.,4th Quintile,"Yes, strongly limited",0.10114,173,1894,0.08756,0.11472
2013,46-65 y.,4th Quintile,"Yes, somewhat limited",0.26650,475,1894,0.24658,0.28642
2013,46-65 y.,4th Quintile,"No, not limited at all",0.61253,1246,1894,0.59058,0.63447
2013,46-65 y.,5th Quintile,"Yes, strongly limited",0.05061,126,2608,0.04219,0.05902
2013,46-65 y.,5th Quintile,"Yes, somewhat limited",0.23444,581,2608,0.21818,0.25070
2013,46-65 y.,5th Quintile,"No, not limited at all",0.68964,1901,2608,0.67189,0.70740
2013,66 and older,1st Quintile,"Yes, strongly limited",0.23119,201,809,0.20212,0.26026
2013,66 and older,1st Quintile,"Yes, somewhat limited",0.41600,327,809,0.38201,0.44999
2013,66 and older,1st Quintile,"No, not limited at all",0.33111,281,809,0.29866,0.36356
2013,66 and older,2nd Quintile,"Yes, strongly limited",0.24724,281,1207,0.22290,0.27159
2013,66 and older,2nd Quintile,"Yes, somewhat limited",0.38323,479,1207,0.35579,0.41067
2013,66 and older,2nd Quintile,"No, not limited at all",0.34336,447,1207,0.31656,0.37016
2013,66 and older,3rd Quintile,"Yes, strongly limited",0.19906,210,1034,0.17471,0.22341
2013,66 and older,3rd Quintile,"Yes, somewhat limited",0.38342,415,1034,0.35377,0.41307
2013,66 and older,3rd Quintile,"No, not limited at all",0.38926,409,1034,0.35952,0.41899
2013,66 and older,4th Quintile,"Yes, strongly limited",0.17390,144,858,0.14852,0.19927
2013,66 and older,4th Quintile,"Yes, somewhat limited",0.37168,322,858,0.33932,0.40403
2013,66 and older,4th Quintile,"No, not limited at all",0.44218,392,858,0.40893,0.47544
2013,66 and older,5th Quintile,"Yes, strongly limited",0.14824,124,957,0.12572,0.17077
2013,66 and older,5th Quintile,"Yes, somewhat limited",0.33209,322,957,0.30224,0.36195
2013,66 and older,5th Quintile,"No, not limited at all",0.49267,511,957,0.46098,0.52436
2015,17-29 y.,1st Quintile,"Yes, strongly limited",0.03514,39,1236,0.02487,0.04541
2015,17-29 y.,1st Quintile,"Yes, somewhat limited",0.11990,166,1236,0.10179,0.13802
2015,17-29 y.,1st Quintile,"No, not limited at all",0.76337,1031,1236,0.73967,0.78708
