year,quintil_oecd,sampreg,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,1st Quintile,West,Very concerned,0.38572,780,2017,0.36447,0.40697
2008,1st Quintile,West,Somewhat concerned,0.46649,928,2017,0.44472,0.48827
2008,1st Quintile,West,Not concerned at all,0.14778,309,2017,0.13229,0.16328
2008,1st Quintile,East,Very concerned,0.32656,304,931,0.29642,0.35670
2008,1st Quintile,East,Somewhat concerned,0.44732,423,931,0.41537,0.47928
2008,1st Quintile,East,Not concerned at all,0.22611,204,931,0.19923,0.25300
2008,2nd Quintile,West,Very concerned,0.40120,905,2275,0.38105,0.42134
2008,2nd Quintile,West,Somewhat concerned,0.44451,1041,2275,0.42408,0.46493
2008,2nd Quintile,West,Not concerned at all,0.15430,329,2275,0.13945,0.16914
2008,2nd Quintile,East,Very concerned,0.36419,388,1087,0.33557,0.39281
2008,2nd Quintile,East,Somewhat concerned,0.46313,527,1087,0.43348,0.49279
2008,2nd Quintile,East,Not concerned at all,0.17268,172,1087,0.15020,0.19516
2008,3rd Quintile,West,Very concerned,0.38941,986,2596,0.37065,0.40818
2008,3rd Quintile,West,Somewhat concerned,0.48325,1271,2596,0.46402,0.50247
2008,3rd Quintile,West,Not concerned at all,0.12734,339,2596,0.11451,0.14016
2008,3rd Quintile,East,Very concerned,0.36849,455,1203,0.34122,0.39576
2008,3rd Quintile,East,Somewhat concerned,0.48545,574,1203,0.45719,0.51370
2008,3rd Quintile,East,Not concerned at all,0.14606,174,1203,0.12609,0.16603
2008,4th Quintile,West,Very concerned,0.37049,1094,3053,0.35336,0.38763
2008,4th Quintile,West,Somewhat concerned,0.51758,1594,3053,0.49985,0.53531
2008,4th Quintile,West,Not concerned at all,0.11193,365,3053,0.10074,0.12311
2008,4th Quintile,East,Very concerned,0.32776,257,811,0.29543,0.36008
2008,4th Quintile,East,Somewhat concerned,0.51509,417,811,0.48068,0.54951
2008,4th Quintile,East,Not concerned at all,0.15715,137,811,0.13208,0.18221
2008,5th Quintile,West,Very concerned,0.31919,1453,4529,0.30561,0.33276
2008,5th Quintile,West,Somewhat concerned,0.53881,2462,4529,0.52429,0.55333
2008,5th Quintile,West,Not concerned at all,0.14201,614,4529,0.13184,0.15217
2008,5th Quintile,East,Very concerned,0.28722,189,721,0.25417,0.32027
2008,5th Quintile,East,Somewhat concerned,0.54458,413,721,0.50820,0.58095
2008,5th Quintile,East,Not concerned at all,0.16820,119,721,0.14088,0.19553
2009,1st Quintile,West,Very concerned,0.39023,737,1922,0.36841,0.41204
2009,1st Quintile,West,Somewhat concerned,0.45779,896,1922,0.43551,0.48007
2009,1st Quintile,West,Not concerned at all,0.15198,289,1922,0.13593,0.16803
2009,1st Quintile,East,Very concerned,0.36391,326,923,0.33286,0.39497
2009,1st Quintile,East,Somewhat concerned,0.45142,434,923,0.41930,0.48354
2009,1st Quintile,East,Not concerned at all,0.18467,163,923,0.15962,0.20972
2009,2nd Quintile,West,Very concerned,0.39334,793,2076,0.37232,0.41436
2009,2nd Quintile,West,Somewhat concerned,0.46777,995,2076,0.44630,0.48924
2009,2nd Quintile,West,Not concerned at all,0.13889,288,2076,0.12400,0.15377
2009,2nd Quintile,East,Very concerned,0.39435,381,1062,0.36494,0.42376
2009,2nd Quintile,East,Somewhat concerned,0.44497,510,1062,0.41507,0.47487
2009,2nd Quintile,East,Not concerned at all,0.16068,171,1062,0.13858,0.18278
2009,3rd Quintile,West,Very concerned,0.36141,808,2319,0.34186,0.38097
2009,3rd Quintile,West,Somewhat concerned,0.51091,1201,2319,0.49056,0.53126
2009,3rd Quintile,West,Not concerned at all,0.12768,310,2319,0.11409,0.14126
2009,3rd Quintile,East,Very concerned,0.32208,365,1074,0.29412,0.35004
2009,3rd Quintile,East,Somewhat concerned,0.50504,537,1074,0.47513,0.53496
2009,3rd Quintile,East,Not concerned at all,0.17288,172,1074,0.15025,0.19550
2009,4th Quintile,West,Very concerned,0.34528,1028,2955,0.32813,0.36242
2009,4th Quintile,West,Somewhat concerned,0.53578,1563,2955,0.51780,0.55377
2009,4th Quintile,West,Not concerned at all,0.11894,364,2955,0.10727,0.13062
2009,4th Quintile,East,Very concerned,0.32260,256,799,0.29016,0.35503
2009,4th Quintile,East,Somewhat concerned,0.53433,412,799,0.49972,0.56894
2009,4th Quintile,East,Not concerned at all,0.14307,131,799,0.11877,0.16736
2009,5th Quintile,West,Very concerned,0.29918,1195,4121,0.28519,0.31316
2009,5th Quintile,West,Somewhat concerned,0.55221,2307,4121,0.53703,0.56740
2009,5th Quintile,West,Not concerned at all,0.14861,619,4121,0.13775,0.15947
2009,5th Quintile,East,Very concerned,0.28411,182,666,0.24983,0.31838
2009,5th Quintile,East,Somewhat concerned,0.56722,388,666,0.52956,0.60487
2009,5th Quintile,East,Not concerned at all,0.14868,96,666,0.12164,0.17572
2010,1st Quintile,West,Very concerned,0.38085,642,1748,0.35808,0.40362
2010,1st Quintile,West,Somewhat concerned,0.47054,847,1748,0.44713,0.49394
2010,1st Quintile,West,Not concerned at all,0.14862,259,1748,0.13194,0.16530
2010,1st Quintile,East,Very concerned,0.38706,281,807,0.35343,0.42069
2010,1st Quintile,East,Somewhat concerned,0.40976,369,807,0.37580,0.44371
2010,1st Quintile,East,Not concerned at all,0.20319,157,807,0.17541,0.23096
2010,2nd Quintile,West,Very concerned,0.38247,721,1923,0.36074,0.40420
2010,2nd Quintile,West,Somewhat concerned,0.46319,925,1923,0.44089,0.48548
2010,2nd Quintile,West,Not concerned at all,0.15434,277,1923,0.13819,0.17049
2010,2nd Quintile,East,Very concerned,0.38891,409,1070,0.35969,0.41813
2010,2nd Quintile,East,Somewhat concerned,0.44566,491,1070,0.41586,0.47545
2010,2nd Quintile,East,Not concerned at all,0.16543,170,1070,0.14316,0.18771
2010,3rd Quintile,West,Very concerned,0.37115,789,2291,0.35136,0.39094
2010,3rd Quintile,West,Somewhat concerned,0.50298,1193,2291,0.48250,0.52346
2010,3rd Quintile,West,Not concerned at all,0.12587,309,2291,0.11229,0.13946
2010,3rd Quintile,East,Very concerned,0.37412,334,903,0.34254,0.40570
2010,3rd Quintile,East,Somewhat concerned,0.46652,422,903,0.43396,0.49907
2010,3rd Quintile,East,Not concerned at all,0.15936,147,903,0.13548,0.18325
2010,4th Quintile,West,Very concerned,0.34620,928,2704,0.32826,0.36413
2010,4th Quintile,West,Somewhat concerned,0.50550,1399,2704,0.48665,0.52435
2010,4th Quintile,West,Not concerned at all,0.14831,377,2704,0.13491,0.16170
2010,4th Quintile,East,Very concerned,0.32518,268,757,0.29178,0.35857
2010,4th Quintile,East,Somewhat concerned,0.52794,388,757,0.49236,0.56353
2010,4th Quintile,East,Not concerned at all,0.14688,101,757,0.12165,0.17211
2010,5th Quintile,West,Very concerned,0.30264,1098,3783,0.28800,0.31729
2010,5th Quintile,West,Somewhat concerned,0.53155,2071,3783,0.51565,0.54745
2010,5th Quintile,West,Not concerned at all,0.16581,614,3783,0.15395,0.17766
2010,5th Quintile,East,Very concerned,0.31951,162,570,0.28120,0.35783
2010,5th Quintile,East,Somewhat concerned,0.48103,315,570,0.43997,0.52208
2010,5th Quintile,East,Not concerned at all,0.19946,93,570,0.16663,0.23229
2011,1st Quintile,West,Very concerned,0.38617,612,1627,0.36250,0.40983
2011,1st Quintile,West,Somewhat concerned,0.48194,782,1627,0.45765,0.50623
2011,1st Quintile,West,Not concerned at all,0.13189,233,1627,0.11544,0.14834
2011,1st Quintile,East,Very concerned,0.39678,293,838,0.36363,0.42992
2011,1st Quintile,East,Somewhat concerned,0.40840,387,838,0.37510,0.44170
2011,1st Quintile,East,Not concerned at all,0.19482,158,838,0.16799,0.22166
2011,2nd Quintile,West,Very concerned,0.36991,627,1710,0.34702,0.39280
2011,2nd Quintile,West,Somewhat concerned,0.49713,857,1710,0.47342,0.52083
2011,2nd Quintile,West,Not concerned at all,0.13296,226,1710,0.11686,0.14906
2011,2nd Quintile,East,Very concerned,0.38282,354,987,0.35248,0.41316
2011,2nd Quintile,East,Somewhat concerned,0.43802,460,987,0.40705,0.46898
