year,pgisced97,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No answer / don't know,male,Very concerned,0.33897,51,161,0.26563,0.41232
2008,No answer / don't know,male,Somewhat concerned,0.34618,68,161,0.27246,0.41990
2008,No answer / don't know,male,Not concerned at all,0.31484,42,161,0.24288,0.38681
2008,No answer / don't know,female,Very concerned,0.35001,50,172,0.27852,0.42150
2008,No answer / don't know,female,Somewhat concerned,0.43127,85,172,0.35704,0.50551
2008,No answer / don't know,female,Not concerned at all,0.21872,37,172,0.15676,0.28068
2008,Pre-primary Level,male,Very concerned,0.18036,31,171,0.12256,0.23815
2008,Pre-primary Level,male,Somewhat concerned,0.60207,98,171,0.52849,0.67565
2008,Pre-primary Level,male,Not concerned at all,0.21757,42,171,0.15555,0.27959
2008,Pre-primary Level,female,Very concerned,0.44368,61,156,0.36547,0.52190
2008,Pre-primary Level,female,Somewhat concerned,0.41804,95,156,0.34039,0.49569
2008,Primary Level,male,Somewhat concerned,0.43899,34,34,0.26967,0.60831
2008,Primary Level,female,Very concerned,0.38990,44,89,0.28799,0.49180
2008,Primary Level,female,Somewhat concerned,0.45810,45,89,0.35400,0.56221
2008,Lower Secondary Level,male,Very concerned,0.36374,216,626,0.32603,0.40146
2008,Lower Secondary Level,male,Somewhat concerned,0.45877,296,626,0.41971,0.49784
2008,Lower Secondary Level,male,Not concerned at all,0.17748,114,626,0.14753,0.20744
2008,Lower Secondary Level,female,Very concerned,0.42216,568,1370,0.39600,0.44833
2008,Lower Secondary Level,female,Somewhat concerned,0.44481,613,1370,0.41849,0.47114
2008,Lower Secondary Level,female,Not concerned at all,0.13303,189,1370,0.11504,0.15102
2008,Upper Secondary Level,male,Very concerned,0.35669,1643,4590,0.34283,0.37055
2008,Upper Secondary Level,male,Somewhat concerned,0.49123,2242,4590,0.47676,0.50569
2008,Upper Secondary Level,male,Not concerned at all,0.15208,705,4590,0.14169,0.16247
2008,Upper Secondary Level,female,Very concerned,0.41762,2037,5094,0.40407,0.43116
2008,Upper Secondary Level,female,Somewhat concerned,0.48073,2509,5094,0.46700,0.49445
2008,Upper Secondary Level,female,Not concerned at all,0.10166,548,5094,0.09336,0.10996
2008,Post-secondary Non-tertiary Level,male,Very concerned,0.26092,120,435,0.21960,0.30224
2008,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.57007,238,435,0.52349,0.61665
2008,Post-secondary Non-tertiary Level,male,Not concerned at all,0.16901,77,435,0.13375,0.20427
2008,Post-secondary Non-tertiary Level,female,Very concerned,0.35453,218,655,0.31787,0.39120
2008,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.54167,350,655,0.50348,0.57986
2008,Post-secondary Non-tertiary Level,female,Not concerned at all,0.10380,87,655,0.08042,0.12717
2008,First Stage of Tertiary Education,male,Very concerned,0.37992,303,827,0.34682,0.41302
2008,First Stage of Tertiary Education,male,Somewhat concerned,0.47971,415,827,0.44564,0.51378
2008,First Stage of Tertiary Education,male,Not concerned at all,0.14037,109,827,0.11668,0.16406
2008,First Stage of Tertiary Education,female,Very concerned,0.39480,218,580,0.35498,0.43461
2008,First Stage of Tertiary Education,female,Somewhat concerned,0.50163,298,580,0.46090,0.54235
2008,First Stage of Tertiary Education,female,Not concerned at all,0.10358,64,580,0.07876,0.12840
2008,Second Stage of Tertiary Education,male,Very concerned,0.26376,649,2284,0.24568,0.28183
2008,Second Stage of Tertiary Education,male,Somewhat concerned,0.52547,1205,2284,0.50499,0.54596
2008,Second Stage of Tertiary Education,male,Not concerned at all,0.21077,430,2284,0.19404,0.22750
2008,Second Stage of Tertiary Education,female,Very concerned,0.31098,582,1896,0.29013,0.33182
2008,Second Stage of Tertiary Education,female,Somewhat concerned,0.53655,1059,1896,0.51410,0.55900
2008,Second Stage of Tertiary Education,female,Not concerned at all,0.15248,255,1896,0.13629,0.16866
2009,No answer / don't know,male,Very concerned,0.31152,52,172,0.24210,0.38093
2009,No answer / don't know,male,Somewhat concerned,0.38585,79,172,0.31289,0.45881
2009,No answer / don't know,male,Not concerned at all,0.30263,41,172,0.23377,0.37149
2009,No answer / don't know,female,Very concerned,0.34313,44,134,0.26244,0.42381
2009,No answer / don't know,female,Somewhat concerned,0.56847,90,134,0.48430,0.65265
2009,Pre-primary Level,male,Very concerned,0.21002,37,166,0.14787,0.27217
2009,Pre-primary Level,male,Somewhat concerned,0.48694,83,166,0.41068,0.56321
2009,Pre-primary Level,male,Not concerned at all,0.30304,46,166,0.23291,0.37316
2009,Pre-primary Level,female,Very concerned,0.32102,35,121,0.23748,0.40455
2009,Pre-primary Level,female,Somewhat concerned,0.54602,86,121,0.45694,0.63510
2009,Primary Level,female,Very concerned,0.46045,39,82,0.35190,0.56900
2009,Primary Level,female,Somewhat concerned,0.39197,43,82,0.28565,0.49828
2009,Lower Secondary Level,male,Very concerned,0.30638,166,553,0.26793,0.34484
2009,Lower Secondary Level,male,Somewhat concerned,0.48386,273,553,0.44217,0.52555
2009,Lower Secondary Level,male,Not concerned at all,0.20976,114,553,0.17580,0.24372
2009,Lower Secondary Level,female,Very concerned,0.41934,494,1217,0.39160,0.44707
2009,Lower Secondary Level,female,Somewhat concerned,0.45487,564,1217,0.42689,0.48286
2009,Lower Secondary Level,female,Not concerned at all,0.12579,159,1217,0.10715,0.14443
2009,Upper Secondary Level,male,Very concerned,0.34925,1474,4262,0.33493,0.36356
2009,Upper Secondary Level,male,Somewhat concerned,0.49994,2119,4262,0.48493,0.51495
2009,Upper Secondary Level,male,Not concerned at all,0.15081,669,4262,0.14007,0.16156
2009,Upper Secondary Level,female,Very concerned,0.40489,1848,4758,0.39094,0.41884
2009,Upper Secondary Level,female,Somewhat concerned,0.49200,2377,4758,0.47779,0.50621
2009,Upper Secondary Level,female,Not concerned at all,0.10312,533,4758,0.09447,0.11176
2009,Post-secondary Non-tertiary Level,male,Very concerned,0.25356,101,388,0.21021,0.29690
2009,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.54305,215,388,0.49342,0.59268
2009,Post-secondary Non-tertiary Level,male,Not concerned at all,0.20339,72,388,0.16329,0.24350
2009,Post-secondary Non-tertiary Level,female,Very concerned,0.35864,196,607,0.32045,0.39682
2009,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.54980,342,607,0.51019,0.58941
2009,Post-secondary Non-tertiary Level,female,Not concerned at all,0.09156,69,607,0.06860,0.11453
2009,First Stage of Tertiary Education,male,Very concerned,0.39156,284,777,0.35722,0.42591
2009,First Stage of Tertiary Education,male,Somewhat concerned,0.45101,379,777,0.41600,0.48602
2009,First Stage of Tertiary Education,male,Not concerned at all,0.15743,114,777,0.13180,0.18305
2009,First Stage of Tertiary Education,female,Very concerned,0.35152,191,545,0.31140,0.39164
2009,First Stage of Tertiary Education,female,Somewhat concerned,0.55930,299,545,0.51758,0.60102
2009,First Stage of Tertiary Education,female,Not concerned at all,0.08919,55,545,0.06524,0.11314
2009,Second Stage of Tertiary Education,male,Very concerned,0.25098,543,2180,0.23277,0.26918
2009,Second Stage of Tertiary Education,male,Somewhat concerned,0.55639,1221,2180,0.53553,0.57725
2009,Second Stage of Tertiary Education,male,Not concerned at all,0.19264,416,2180,0.17608,0.20920
2009,Second Stage of Tertiary Education,female,Very concerned,0.30140,544,1841,0.28043,0.32236
2009,Second Stage of Tertiary Education,female,Somewhat concerned,0.55540,1048,1841,0.53270,0.57811
2009,Second Stage of Tertiary Education,female,Not concerned at all,0.14320,249,1841,0.12720,0.15921
2010,No answer / don't know,male,Very concerned,0.28194,33,148,0.20920,0.35468
2010,No answer / don't know,male,Somewhat concerned,0.43907,76,148,0.35884,0.51929
2010,No answer / don't know,male,Not concerned at all,0.27899,39,148,0.20649,0.35150
2010,No answer / don't know,female,Very concerned,0.27442,32,130,0.19741,0.35142
2010,No answer / don't know,female,Somewhat concerned,0.64194,98,130,0.55921,0.72468
2010,Pre-primary Level,male,Somewhat concerned,0.59859,81,129,0.51367,0.68351
2010,Pre-primary Level,male,Not concerned at all,0.25619,48,129,0.18057,0.33182
2010,Pre-primary Level,female,Very concerned,0.25198,31,95,0.16421,0.33975
2010,Pre-primary Level,female,Somewhat concerned,0.51622,64,95,0.41520,0.61725
2010,Primary Level,female,Somewhat concerned,0.51195,42,42,0.35895,0.66496
2010,Lower Secondary Level,male,Very concerned,0.35886,152,492,0.31644,0.40129
2010,Lower Secondary Level,male,Somewhat concerned,0.44864,240,492,0.40465,0.49264
2010,Lower Secondary Level,male,Not concerned at all,0.19249,100,492,0.15762,0.22737
2010,Lower Secondary Level,female,Very concerned,0.42816,448,1109,0.39903,0.45730
2010,Lower Secondary Level,female,Somewhat concerned,0.45372,514,1109,0.42441,0.48304
2010,Lower Secondary Level,female,Not concerned at all,0.11812,147,1109,0.09911,0.13712
2010,Upper Secondary Level,male,Very concerned,0.34099,1332,3896,0.32611,0.35588
2010,Upper Secondary Level,male,Somewhat concerned,0.48920,1915,3896,0.47350,0.50490
2010,Upper Secondary Level,male,Not concerned at all,0.16981,649,3896,0.15802,0.18160
2010,Upper Secondary Level,female,Very concerned,0.41699,1727,4364,0.40236,0.43162
2010,Upper Secondary Level,female,Somewhat concerned,0.47311,2154,4364,0.45830,0.48793
2010,Upper Secondary Level,female,Not concerned at all,0.10989,483,4364,0.10061,0.11918
2010,Post-secondary Non-tertiary Level,male,Very concerned,0.26386,92,360,0.21827,0.30945
2010,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.50347,200,360,0.45175,0.55520
2010,Post-secondary Non-tertiary Level,male,Not concerned at all,0.23267,68,360,0.18896,0.27638
2010,Post-secondary Non-tertiary Level,female,Very concerned,0.36509,185,574,0.32567,0.40451
2010,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.51182,311,574,0.47089,0.55275
2010,Post-secondary Non-tertiary Level,female,Not concerned at all,0.12309,78,574,0.09619,0.14999
2010,First Stage of Tertiary Education,male,Very concerned,0.36397,254,736,0.32918,0.39875
2010,First Stage of Tertiary Education,male,Somewhat concerned,0.47184,357,736,0.43575,0.50793
2010,First Stage of Tertiary Education,male,Not concerned at all,0.16419,125,736,0.13741,0.19097
2010,First Stage of Tertiary Education,female,Very concerned,0.35555,186,511,0.31401,0.39710
2010,First Stage of Tertiary Education,female,Somewhat concerned,0.53611,267,511,0.49283,0.57939
2010,First Stage of Tertiary Education,female,Not concerned at all,0.10834,58,511,0.08136,0.13531
2010,Second Stage of Tertiary Education,male,Very concerned,0.27220,568,2059,0.25297,0.29143
2010,Second Stage of Tertiary Education,male,Somewhat concerned,0.51319,1092,2059,0.49159,0.53478
2010,Second Stage of Tertiary Education,male,Not concerned at all,0.21461,399,2059,0.19687,0.23234
2010,Second Stage of Tertiary Education,female,Very concerned,0.29391,520,1761,0.27263,0.31520
2010,Second Stage of Tertiary Education,female,Somewhat concerned,0.54560,983,1761,0.52234,0.56886
2010,Second Stage of Tertiary Education,female,Not concerned at all,0.16048,258,1761,0.14334,0.17763
2011,No answer / don't know,male,Very concerned,0.26679,42,156,0.19716,0.33642
2011,No answer / don't know,male,Somewhat concerned,0.44905,72,156,0.37075,0.52736
2011,No answer / don't know,male,Not concerned at all,0.28416,42,156,0.21316,0.35516
2011,No answer / don't know,female,Very concerned,0.34481,38,122,0.26012,0.42950
2011,No answer / don't know,female,Somewhat concerned,0.47670,84,122,0.38771,0.56570
