year,sampreg,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,West,Very concerned,0.37027,5220,14472,0.36240,0.37813
2008,West,Somewhat concerned,0.49375,7296,14472,0.48560,0.50190
2008,West,Not concerned at all,0.13598,1956,14472,0.13040,0.14157
2008,East,Very concerned,0.34193,1593,4753,0.32844,0.35541
2008,East,Somewhat concerned,0.48178,2354,4753,0.46758,0.49599
2008,East,Not concerned at all,0.17629,806,4753,0.16546,0.18713
2009,West,Very concerned,0.35439,4564,13398,0.34629,0.36249
2009,West,Somewhat concerned,0.50862,6964,13398,0.50015,0.51708
2009,West,Not concerned at all,0.13699,1870,13398,0.13117,0.14281
2009,East,Very concerned,0.34565,1510,4524,0.33179,0.35951
2009,East,Somewhat concerned,0.48909,2281,4524,0.47453,0.50366
2009,East,Not concerned at all,0.16526,733,4524,0.15444,0.17608
2010,West,Very concerned,0.35225,4179,12451,0.34386,0.36064
2010,West,Somewhat concerned,0.49851,6436,12451,0.48972,0.50729
2010,West,Not concerned at all,0.14924,1836,12451,0.14298,0.15550
2010,East,Very concerned,0.36583,1454,4107,0.35109,0.38056
2010,East,Somewhat concerned,0.46133,1985,4107,0.44609,0.47658
2010,East,Not concerned at all,0.17284,668,4107,0.16128,0.18441
2011,West,Very concerned,0.34256,5308,15631,0.33512,0.35000
2011,West,Somewhat concerned,0.50758,7962,15631,0.49974,0.51542
2011,West,Not concerned at all,0.14986,2361,15631,0.14427,0.15546
2011,East,Very concerned,0.35420,1620,4834,0.34071,0.36768
2011,East,Somewhat concerned,0.46479,2342,4834,0.45073,0.47885
2011,East,Not concerned at all,0.18101,872,4834,0.17015,0.19186
2012,West,Very concerned,0.30590,4823,15540,0.29866,0.31315
2012,West,Somewhat concerned,0.51781,8018,15540,0.50996,0.52567
2012,West,Not concerned at all,0.17628,2699,15540,0.17029,0.18227
2012,East,Very concerned,0.32140,1511,4824,0.30822,0.33458
2012,East,Somewhat concerned,0.47638,2388,4824,0.46229,0.49048
2012,East,Not concerned at all,0.20222,925,4824,0.19088,0.21356
2013,West,Very concerned,0.30866,4429,14320,0.30109,0.31622
2013,West,Somewhat concerned,0.50717,7255,14320,0.49898,0.51536
2013,West,Not concerned at all,0.18417,2636,14320,0.17782,0.19052
2013,East,Very concerned,0.32615,1374,4435,0.31235,0.33994
2013,East,Somewhat concerned,0.48122,2184,4435,0.46651,0.49592
2013,East,Not concerned at all,0.19264,877,4435,0.18103,0.20425
2018,West,Very concerned,0.40202,7746,20078,0.39524,0.40881
2018,West,Somewhat concerned,0.46809,9586,20078,0.46119,0.47499
2018,West,Not concerned at all,0.12989,2746,20078,0.12524,0.13454
2018,East,Very concerned,0.45122,2381,5467,0.43803,0.46441
2018,East,Somewhat concerned,0.42099,2364,5467,0.40790,0.43407
2018,East,Not concerned at all,0.12780,722,5467,0.11894,0.13665
