year,age_gr,migback,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,No migration background,Very concerned,0.26831,618,2491,0.25090,0.28571
2008,17-29 y.,No migration background,Somewhat concerned,0.51757,1340,2491,0.49794,0.53720
2008,17-29 y.,No migration background,Not concerned at all,0.21412,533,2491,0.19801,0.23023
2008,17-29 y.,Direct migration background,Very concerned,0.34064,78,223,0.27830,0.40299
2008,17-29 y.,Direct migration background,Somewhat concerned,0.49871,112,223,0.43293,0.56448
2008,17-29 y.,Direct migration background,Not concerned at all,0.16065,33,223,0.11234,0.20895
2008,17-29 y.,Indirect migration background,Very concerned,0.30955,136,434,0.26601,0.35310
2008,17-29 y.,Indirect migration background,Somewhat concerned,0.47683,213,434,0.42979,0.52388
2008,17-29 y.,Indirect migration background,Not concerned at all,0.21361,85,434,0.17501,0.25222
2008,30-45 y.,No migration background,Very concerned,0.29575,1242,4281,0.28208,0.30942
2008,30-45 y.,No migration background,Somewhat concerned,0.54188,2352,4281,0.52695,0.55680
2008,30-45 y.,No migration background,Not concerned at all,0.16237,687,4281,0.15132,0.17342
2008,30-45 y.,Direct migration background,Very concerned,0.35848,224,600,0.32008,0.39688
2008,30-45 y.,Direct migration background,Somewhat concerned,0.51096,304,600,0.47093,0.55099
2008,30-45 y.,Direct migration background,Not concerned at all,0.13056,72,600,0.10358,0.15754
2008,30-45 y.,Indirect migration background,Very concerned,0.36826,103,239,0.30698,0.42953
2008,30-45 y.,Indirect migration background,Somewhat concerned,0.54438,136,239,0.48111,0.60765
2008,46-65 y.,No migration background,Very concerned,0.37400,2139,5910,0.36167,0.38634
2008,46-65 y.,No migration background,Somewhat concerned,0.49127,2980,5910,0.47852,0.50402
2008,46-65 y.,No migration background,Not concerned at all,0.13472,791,5910,0.12602,0.14343
2008,46-65 y.,Direct migration background,Very concerned,0.42860,281,703,0.39199,0.46521
2008,46-65 y.,Direct migration background,Somewhat concerned,0.45312,327,703,0.41630,0.48995
2008,46-65 y.,Direct migration background,Not concerned at all,0.11827,95,703,0.09438,0.14216
2008,66 and older,No migration background,Very concerned,0.47431,1809,3890,0.45862,0.49000
2008,66 and older,No migration background,Somewhat concerned,0.43035,1697,3890,0.41479,0.44591
2008,66 and older,No migration background,Not concerned at all,0.09534,384,3890,0.08611,0.10457
2008,66 and older,Direct migration background,Very concerned,0.40925,162,365,0.35874,0.45976
2008,66 and older,Direct migration background,Somewhat concerned,0.45923,158,365,0.40804,0.51043
2008,66 and older,Direct migration background,Not concerned at all,0.13152,45,365,0.09680,0.16624
2009,17-29 y.,No migration background,Very concerned,0.24328,524,2278,0.22566,0.26091
2009,17-29 y.,No migration background,Somewhat concerned,0.54053,1248,2278,0.52006,0.56100
2009,17-29 y.,No migration background,Not concerned at all,0.21619,506,2278,0.19928,0.23309
2009,17-29 y.,Direct migration background,Very concerned,0.36414,56,173,0.29223,0.43605
2009,17-29 y.,Direct migration background,Somewhat concerned,0.45334,80,173,0.37894,0.52774
2009,17-29 y.,Direct migration background,Not concerned at all,0.18252,37,173,0.12479,0.24025
2009,17-29 y.,Indirect migration background,Very concerned,0.28988,115,384,0.24444,0.33532
2009,17-29 y.,Indirect migration background,Somewhat concerned,0.47386,194,384,0.42385,0.52386
2009,17-29 y.,Indirect migration background,Not concerned at all,0.23627,75,384,0.19372,0.27881
2009,30-45 y.,No migration background,Very concerned,0.28834,1094,3857,0.27405,0.30264
2009,30-45 y.,No migration background,Somewhat concerned,0.54283,2105,3857,0.52711,0.55856
2009,30-45 y.,No migration background,Not concerned at all,0.16882,658,3857,0.15700,0.18065
2009,30-45 y.,Direct migration background,Very concerned,0.34153,172,528,0.30104,0.38202
