year,quintil_oecd,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,1st Quintile,male,Very concerned,0.34458,424,1229,0.31800,0.37116
2008,1st Quintile,male,Somewhat concerned,0.45435,564,1229,0.42650,0.48220
2008,1st Quintile,male,Not concerned at all,0.20107,241,1229,0.17866,0.22349
2008,1st Quintile,female,Very concerned,0.39149,660,1719,0.36841,0.41457
2008,1st Quintile,female,Somewhat concerned,0.46748,787,1719,0.44388,0.49107
2008,1st Quintile,female,Not concerned at all,0.14104,272,1719,0.12458,0.15749
2008,2nd Quintile,male,Very concerned,0.35675,544,1528,0.33272,0.38078
2008,2nd Quintile,male,Somewhat concerned,0.45808,725,1528,0.43309,0.48307
2008,2nd Quintile,male,Not concerned at all,0.18517,259,1528,0.16569,0.20466
2008,2nd Quintile,female,Very concerned,0.42197,749,1834,0.39936,0.44458
2008,2nd Quintile,female,Somewhat concerned,0.44131,843,1834,0.41858,0.46404
2008,2nd Quintile,female,Not concerned at all,0.13672,242,1834,0.12099,0.15244
2008,3rd Quintile,male,Very concerned,0.35742,668,1835,0.33549,0.37936
2008,3rd Quintile,male,Somewhat concerned,0.48572,883,1835,0.46285,0.50860
2008,3rd Quintile,male,Not concerned at all,0.15685,284,1835,0.14021,0.17350
2008,3rd Quintile,female,Very concerned,0.41178,773,1964,0.39001,0.43355
2008,3rd Quintile,female,Somewhat concerned,0.48178,962,1964,0.45968,0.50389
2008,3rd Quintile,female,Not concerned at all,0.10644,229,1964,0.09279,0.12008
2008,4th Quintile,male,Very concerned,0.33340,632,1927,0.31235,0.35446
2008,4th Quintile,male,Somewhat concerned,0.52367,1003,1927,0.50136,0.54597
2008,4th Quintile,male,Not concerned at all,0.14293,292,1927,0.12730,0.15856
2008,4th Quintile,female,Very concerned,0.39707,719,1937,0.37528,0.41887
2008,4th Quintile,female,Somewhat concerned,0.51049,1008,1937,0.48822,0.53276
2008,4th Quintile,female,Not concerned at all,0.09243,210,1937,0.07953,0.10534
2008,5th Quintile,male,Very concerned,0.28377,767,2646,0.26659,0.30095
2008,5th Quintile,male,Somewhat concerned,0.54195,1421,2646,0.52297,0.56094
2008,5th Quintile,male,Not concerned at all,0.17428,458,2646,0.15982,0.18874
2008,5th Quintile,female,Very concerned,0.35300,875,2604,0.33464,0.37136
2008,5th Quintile,female,Somewhat concerned,0.53641,1454,2604,0.51725,0.55557
2008,5th Quintile,female,Not concerned at all,0.11059,275,2604,0.09854,0.12264
2009,1st Quintile,male,Very concerned,0.33972,407,1195,0.31286,0.36659
2009,1st Quintile,male,Somewhat concerned,0.45735,559,1195,0.42910,0.48561
2009,1st Quintile,male,Not concerned at all,0.20292,229,1195,0.18011,0.22574
2009,1st Quintile,female,Very concerned,0.41680,656,1650,0.39300,0.44059
2009,1st Quintile,female,Somewhat concerned,0.45540,771,1650,0.43137,0.47944
2009,1st Quintile,female,Not concerned at all,0.12780,223,1650,0.11169,0.14391
2009,2nd Quintile,male,Very concerned,0.36908,506,1403,0.34382,0.39434
2009,2nd Quintile,male,Somewhat concerned,0.44731,652,1403,0.42128,0.47333
2009,2nd Quintile,male,Not concerned at all,0.18362,245,1403,0.16335,0.20388
2009,2nd Quintile,female,Very concerned,0.41332,668,1735,0.39014,0.43650
2009,2nd Quintile,female,Somewhat concerned,0.47462,853,1735,0.45111,0.49812
2009,2nd Quintile,female,Not concerned at all,0.11206,214,1735,0.09722,0.12691
2009,3rd Quintile,male,Very concerned,0.32688,535,1654,0.30427,0.34950
2009,3rd Quintile,male,Somewhat concerned,0.51753,857,1654,0.49344,0.54162
2009,3rd Quintile,male,Not concerned at all,0.15558,262,1654,0.13811,0.17306
2009,3rd Quintile,female,Very concerned,0.37894,638,1739,0.35613,0.40174
2009,3rd Quintile,female,Somewhat concerned,0.50150,881,1739,0.47799,0.52500
2009,3rd Quintile,female,Not concerned at all,0.11957,220,1739,0.10431,0.13482
2009,4th Quintile,male,Very concerned,0.32255,604,1859,0.30130,0.34381
2009,4th Quintile,male,Somewhat concerned,0.52113,956,1859,0.49842,0.54385
2009,4th Quintile,male,Not concerned at all,0.15632,299,1859,0.13980,0.17283
2009,4th Quintile,female,Very concerned,0.36188,680,1895,0.34023,0.38352
2009,4th Quintile,female,Somewhat concerned,0.55065,1019,1895,0.52824,0.57305
2009,4th Quintile,female,Not concerned at all,0.08748,196,1895,0.07475,0.10020
2009,5th Quintile,male,Very concerned,0.26630,630,2451,0.24880,0.28380
2009,5th Quintile,male,Somewhat concerned,0.55491,1371,2451,0.53523,0.57459
2009,5th Quintile,male,Not concerned at all,0.17879,450,2451,0.16362,0.19396
2009,5th Quintile,female,Very concerned,0.33468,747,2336,0.31554,0.35382
2009,5th Quintile,female,Somewhat concerned,0.55219,1324,2336,0.53202,0.57236
2009,5th Quintile,female,Not concerned at all,0.11313,265,2336,0.10028,0.12598
2010,1st Quintile,male,Very concerned,0.32822,347,1061,0.29995,0.35649
2010,1st Quintile,male,Somewhat concerned,0.46576,502,1061,0.43573,0.49579
2010,1st Quintile,male,Not concerned at all,0.20601,212,1061,0.18167,0.23036
2010,1st Quintile,female,Very concerned,0.42503,576,1494,0.39995,0.45010
2010,1st Quintile,female,Somewhat concerned,0.44749,714,1494,0.42227,0.47272
2010,1st Quintile,female,Not concerned at all,0.12748,204,1494,0.11056,0.14440
2010,2nd Quintile,male,Very concerned,0.35712,502,1354,0.33159,0.38265
