"plh0039","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2008","(noch) kein Abschluss","Westdeutschland","126","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Ostdeutschland","32","0.347938276232515","0.254581993920377","0.441294558544654"
"Grosse Sorgen","2008","Hauptschule","Westdeutschland","2356","","",""
"Grosse Sorgen","2008","Hauptschule","Ostdeutschland","492","0.408261867085007","0.380347589203501","0.436176144966512"
"Grosse Sorgen","2008","Realschule","Westdeutschland","1251","","",""
"Grosse Sorgen","2008","Realschule","Ostdeutschland","580","0.336456794265944","0.314243014612842","0.358670573919047"
"Grosse Sorgen","2008","(Fach-)Abitur","Westdeutschland","533","0.295346116021104","0.274306259442411","0.316385972599796"
"Grosse Sorgen","2008","(Fach-)Abitur","Ostdeutschland","72","0.19363617985595","0.153042710611074","0.234229649100825"
"Grosse Sorgen","2008","AkademikerIn","Westdeutschland","840","0.270710851071419","0.254649682740336","0.286772019402503"
"Grosse Sorgen","2008","AkademikerIn","Ostdeutschland","391","0.331323431220186","0.305125235867469","0.357521626572903"
"Einige Sorgen","2008","(noch) kein Abschluss","Westdeutschland","230","","",""
"Einige Sorgen","2008","(noch) kein Abschluss","Ostdeutschland","49","0.473597681395209","0.375736203185811","0.571459159604608"
"Einige Sorgen","2008","Hauptschule","Westdeutschland","2596","","",""
"Einige Sorgen","2008","Hauptschule","Ostdeutschland","521","0.434486097613584","0.406334581068193","0.462637614158976"
"Einige Sorgen","2008","Realschule","Westdeutschland","1699","","",""
"Einige Sorgen","2008","Realschule","Ostdeutschland","857","0.484536083277549","0.461040544848939","0.50803162170616"
"Einige Sorgen","2008","(Fach-)Abitur","Westdeutschland","995","0.555286772659553","0.532368182112683","0.578205363206422"
"Einige Sorgen","2008","(Fach-)Abitur","Ostdeutschland","211","","",""
"Einige Sorgen","2008","AkademikerIn","Westdeutschland","1607","","",""
"Einige Sorgen","2008","AkademikerIn","Ostdeutschland","657","0.5043105276684","0.476481943379412","0.532139111957389"
"Keine Sorgen","2008","(noch) kein Abschluss","Westdeutschland","86","0.159295697991063","0.125179500888118","0.193411895094009"
"Keine Sorgen","2008","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Keine Sorgen","2008","Hauptschule","Westdeutschland","624","0.110857308706007","0.102616788939844","0.119097828472171"
"Keine Sorgen","2008","Hauptschule","Ostdeutschland","178","","",""
"Keine Sorgen","2008","Realschule","Westdeutschland","406","0.123244624149921","0.112123202002588","0.134366046297253"
"Keine Sorgen","2008","Realschule","Ostdeutschland","301","0.179007122456506","0.160984082092042","0.197030162820971"
"Keine Sorgen","2008","(Fach-)Abitur","Westdeutschland","278","","",""
"Keine Sorgen","2008","(Fach-)Abitur","Ostdeutschland","81","0.21395781403999","0.171828498569245","0.256087129510736"
"Keine Sorgen","2008","AkademikerIn","Westdeutschland","493","0.191429626518728","0.177208371837089","0.205650881200366"
"Keine Sorgen","2008","AkademikerIn","Ostdeutschland","192","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","Westdeutschland","120","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Grosse Sorgen","2009","Hauptschule","Westdeutschland","2071","","",""
"Grosse Sorgen","2009","Hauptschule","Ostdeutschland","462","0.430609754001349","0.401480219486273","0.459739288516424"
"Grosse Sorgen","2009","Realschule","Westdeutschland","1090","","",""
"Grosse Sorgen","2009","Realschule","Ostdeutschland","551","0.352174074068969","0.329238033642002","0.375110114495937"
"Grosse Sorgen","2009","(Fach-)Abitur","Westdeutschland","469","0.293625583229561","0.271677592631319","0.315573573827802"
"Grosse Sorgen","2009","(Fach-)Abitur","Ostdeutschland","75","0.194873818604487","0.153197238348078","0.236550398860896"
"Grosse Sorgen","2009","AkademikerIn","Westdeutschland","714","0.264712477152443","0.248420624565257","0.281004329739629"
"Grosse Sorgen","2009","AkademikerIn","Ostdeutschland","373","0.302242640735398","0.276302941994862","0.328182339475934"
"Einige Sorgen","2009","(noch) kein Abschluss","Westdeutschland","202","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","39","0.493423072049703","0.377130668660856","0.60971547543855"
"Einige Sorgen","2009","Hauptschule","Westdeutschland","2413","","",""
"Einige Sorgen","2009","Hauptschule","Ostdeutschland","474","0.405477187536911","0.376593404361561","0.434360970712261"
"Einige Sorgen","2009","Realschule","Westdeutschland","1639","","",""
"Einige Sorgen","2009","Realschule","Ostdeutschland","856","0.505730992047476","0.481723208504918","0.529738775590033"
"Einige Sorgen","2009","(Fach-)Abitur","Westdeutschland","920","0.549552702699798","0.525575031242551","0.573530374157045"
"Einige Sorgen","2009","(Fach-)Abitur","Ostdeutschland","185","","",""
"Einige Sorgen","2009","AkademikerIn","Westdeutschland","1612","","",""
"Einige Sorgen","2009","AkademikerIn","Ostdeutschland","657","0.557241507891995","0.529184585762872","0.585298430021117"
"Keine Sorgen","2009","(noch) kein Abschluss","Westdeutschland","83","0.203956858234103","0.164714234285575","0.243199482182632"
"Keine Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Keine Sorgen","2009","Hauptschule","Westdeutschland","573","0.108783363988034","0.10020164085757","0.117365087118499"
"Keine Sorgen","2009","Hauptschule","Ostdeutschland","174","","",""
"Keine Sorgen","2009","Realschule","Westdeutschland","397","0.129471049528919","0.117702266728301","0.141239832329537"
"Keine Sorgen","2009","Realschule","Ostdeutschland","259","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Westdeutschland","265","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Ostdeutschland","87","0.31765607428836","0.268671019207589","0.366641129369131"
"Keine Sorgen","2009","AkademikerIn","Westdeutschland","491","0.179675005349144","0.165497772480546","0.193852238217743"
"Keine Sorgen","2009","AkademikerIn","Ostdeutschland","174","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Westdeutschland","98","0.287646447147604","0.241397538803947","0.333895355491261"
"Grosse Sorgen","2010","(noch) kein Abschluss","Ostdeutschland","8","0.0885152615639409","0.00458752091255391","0.172443002215328"
"Grosse Sorgen","2010","Hauptschule","Westdeutschland","1865","","",""
"Grosse Sorgen","2010","Hauptschule","Ostdeutschland","449","0.463597586769247","0.43231237298659","0.494882800551904"
"Grosse Sorgen","2010","Realschule","Westdeutschland","1014","","",""
