year,migback,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,Very concerned,0.36250,5808,16572,0.35518,0.36982
2008,No migration background,Somewhat concerned,0.49335,8369,16572,0.48574,0.50097
2008,No migration background,Not concerned at all,0.14415,2395,16572,0.13880,0.14950
2008,Direct migration background,Very concerned,0.39170,745,1891,0.36969,0.41370
2008,Direct migration background,Somewhat concerned,0.47801,901,1891,0.45549,0.50053
2008,Direct migration background,Not concerned at all,0.13029,245,1891,0.11512,0.14547
2008,Indirect migration background,Very concerned,0.33592,260,762,0.30237,0.36948
2008,Indirect migration background,Somewhat concerned,0.49600,380,762,0.46047,0.53152
2008,Indirect migration background,Not concerned at all,0.16808,122,762,0.14151,0.19465
2009,No migration background,Very concerned,0.34996,5238,15565,0.34247,0.35746
2009,No migration background,Somewhat concerned,0.50868,8072,15565,0.50082,0.51653
2009,No migration background,Not concerned at all,0.14136,2255,15565,0.13589,0.14683
2009,Direct migration background,Very concerned,0.39296,612,1653,0.36941,0.41651
2009,Direct migration background,Somewhat concerned,0.47788,810,1653,0.45379,0.50197
2009,Direct migration background,Not concerned at all,0.12916,231,1653,0.11299,0.14534
2009,Indirect migration background,Very concerned,0.30009,224,704,0.26621,0.33396
2009,Indirect migration background,Somewhat concerned,0.50941,363,704,0.47246,0.54637
2009,Indirect migration background,Not concerned at all,0.19050,117,704,0.16147,0.21953
2010,No migration background,Very concerned,0.35724,4920,14449,0.34943,0.36506
2010,No migration background,Somewhat concerned,0.48769,7327,14449,0.47954,0.49584
2010,No migration background,Not concerned at all,0.15507,2202,14449,0.14917,0.16097
2010,Direct migration background,Very concerned,0.36283,534,1457,0.33813,0.38752
2010,Direct migration background,Somewhat concerned,0.49886,728,1457,0.47318,0.52454
2010,Direct migration background,Not concerned at all,0.13832,195,1457,0.12058,0.15605
2010,Indirect migration background,Very concerned,0.27848,179,652,0.24405,0.31292
2010,Indirect migration background,Somewhat concerned,0.55073,366,652,0.51252,0.58894
2010,Indirect migration background,Not concerned at all,0.17078,107,652,0.14188,0.19969
2011,No migration background,Very concerned,0.34521,5938,17697,0.33820,0.35221
2011,No migration background,Somewhat concerned,0.49746,8935,17697,0.49010,0.50483
2011,No migration background,Not concerned at all,0.15733,2824,17697,0.15197,0.16270
2011,Direct migration background,Very concerned,0.35612,745,1978,0.33501,0.37722
2011,Direct migration background,Somewhat concerned,0.50710,958,1978,0.48506,0.52914
2011,Direct migration background,Not concerned at all,0.13678,275,1978,0.12164,0.15193
2011,Indirect migration background,Very concerned,0.29852,245,790,0.26659,0.33045
2011,Indirect migration background,Somewhat concerned,0.52444,411,790,0.48960,0.55929
2011,Indirect migration background,Not concerned at all,0.17704,134,790,0.15040,0.20367
2012,No migration background,Very concerned,0.30456,5398,17605,0.29776,0.31136
2012,No migration background,Somewhat concerned,0.51341,9086,17605,0.50603,0.52079
2012,No migration background,Not concerned at all,0.18203,3121,17605,0.17633,0.18773
2012,Direct migration background,Very concerned,0.36143,734,1985,0.34029,0.38257
2012,Direct migration background,Somewhat concerned,0.47827,915,1985,0.45629,0.50025
2012,Direct migration background,Not concerned at all,0.16031,336,1985,0.14416,0.17645
2012,Indirect migration background,Very concerned,0.22181,202,774,0.19253,0.25110
2012,Indirect migration background,Somewhat concerned,0.55165,405,774,0.51659,0.58671
2012,Indirect migration background,Not concerned at all,0.22654,167,774,0.19703,0.25605
2013,No migration background,Very concerned,0.31243,4995,16333,0.30532,0.31954
2013,No migration background,Somewhat concerned,0.50508,8310,16333,0.49741,0.51275
2013,No migration background,Not concerned at all,0.18249,3028,16333,0.17656,0.18841
2013,Direct migration background,Very concerned,0.33232,607,1726,0.31010,0.35455
2013,Direct migration background,Somewhat concerned,0.47049,789,1726,0.44694,0.49405
2013,Direct migration background,Not concerned at all,0.19718,330,1726,0.17841,0.21596
2013,Indirect migration background,Very concerned,0.23504,201,696,0.20351,0.26656
2013,Indirect migration background,Somewhat concerned,0.50900,340,696,0.47184,0.54617
2013,Indirect migration background,Not concerned at all,0.25596,155,696,0.22351,0.28840
2018,No migration background,Very concerned,0.41023,7539,19348,0.40330,0.41716
2018,No migration background,Somewhat concerned,0.46346,9248,19348,0.45643,0.47048
2018,No migration background,Not concerned at all,0.12631,2561,19348,0.12163,0.13099
2018,Direct migration background,Very concerned,0.44334,2003,4586,0.42896,0.45772
2018,Direct migration background,Somewhat concerned,0.42872,1940,4586,0.41439,0.44304
2018,Direct migration background,Not concerned at all,0.12794,643,4586,0.11827,0.13761
2018,Indirect migration background,Very concerned,0.32722,585,1611,0.30430,0.35014
2018,Indirect migration background,Somewhat concerned,0.49494,762,1611,0.47052,0.51937
2018,Indirect migration background,Not concerned at all,0.17783,264,1611,0.15916,0.19651
