year,sampreg,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,West,male,Very concerned,0.33706,2307,6866,0.32588,0.34825
2008,West,male,Somewhat concerned,0.50078,3468,6866,0.48896,0.51261
2008,West,male,Not concerned at all,0.16215,1091,6866,0.15343,0.17087
2008,West,female,Very concerned,0.40134,2913,7606,0.39033,0.41236
2008,West,female,Somewhat concerned,0.48717,3828,7606,0.47593,0.49840
2008,West,female,Not concerned at all,0.11149,865,7606,0.10442,0.11856
2008,East,male,Very concerned,0.31440,728,2299,0.29542,0.33339
2008,East,male,Somewhat concerned,0.48037,1128,2299,0.45994,0.50080
2008,East,male,Not concerned at all,0.20523,443,2299,0.18871,0.22174
2008,East,female,Very concerned,0.36937,865,2454,0.35027,0.38847
2008,East,female,Somewhat concerned,0.48319,1226,2454,0.46341,0.50297
2008,East,female,Not concerned at all,0.14744,363,2454,0.13341,0.16147
2009,West,male,Very concerned,0.32189,2013,6383,0.31042,0.33335
2009,West,male,Somewhat concerned,0.50911,3294,6383,0.49685,0.52138
2009,West,male,Not concerned at all,0.16900,1076,6383,0.15981,0.17819
2009,West,female,Very concerned,0.38520,2551,7015,0.37381,0.39659
2009,West,female,Somewhat concerned,0.50814,3670,7015,0.49644,0.51984
2009,West,female,Not concerned at all,0.10666,794,7015,0.09944,0.11388
2009,East,male,Very concerned,0.31913,670,2181,0.29956,0.33870
2009,East,male,Somewhat concerned,0.48616,1102,2181,0.46517,0.50714
2009,East,male,Not concerned at all,0.19471,409,2181,0.17809,0.21134
2009,East,female,Very concerned,0.37154,840,2343,0.35197,0.39111
2009,East,female,Somewhat concerned,0.49196,1179,2343,0.47172,0.51221
2009,East,female,Not concerned at all,0.13650,324,2343,0.12259,0.15040
2010,West,male,Very concerned,0.31879,1829,5925,0.30693,0.33066
2010,West,male,Somewhat concerned,0.49853,3029,5925,0.48579,0.51126
2010,West,male,Not concerned at all,0.18268,1067,5925,0.17284,0.19252
2010,West,female,Very concerned,0.38447,2350,6526,0.37267,0.39627
2010,West,female,Somewhat concerned,0.49849,3407,6526,0.48636,0.51062
2010,West,female,Not concerned at all,0.11704,769,6526,0.10924,0.12484
2010,East,male,Very concerned,0.33641,652,1976,0.31558,0.35725
2010,East,male,Somewhat concerned,0.46132,959,1976,0.43934,0.48331
2010,East,male,Not concerned at all,0.20226,365,1976,0.18455,0.21998
2010,East,female,Very concerned,0.39637,802,2131,0.37560,0.41715
2010,East,female,Somewhat concerned,0.46134,1026,2131,0.44017,0.48251
2010,East,female,Not concerned at all,0.14228,303,2131,0.12745,0.15712
2011,West,male,Very concerned,0.31071,2288,7370,0.30014,0.32128
2011,West,male,Somewhat concerned,0.50986,3745,7370,0.49845,0.52128
2011,West,male,Not concerned at all,0.17943,1337,7370,0.17066,0.18819
2011,West,female,Very concerned,0.37277,3020,8261,0.36234,0.38319
2011,West,female,Somewhat concerned,0.50541,4217,8261,0.49463,0.51619
2011,West,female,Not concerned at all,0.12182,1024,8261,0.11477,0.12888
2011,East,male,Very concerned,0.33368,713,2299,0.31440,0.35296
2011,East,male,Somewhat concerned,0.45384,1100,2299,0.43348,0.47420
2011,East,male,Not concerned at all,0.21248,486,2299,0.19576,0.22921
2011,East,female,Very concerned,0.37483,907,2535,0.35598,0.39368
2011,East,female,Somewhat concerned,0.47581,1242,2535,0.45636,0.49525
2011,East,female,Not concerned at all,0.14937,386,2535,0.13549,0.16325
2012,West,male,Very concerned,0.27720,2065,7320,0.26695,0.28746
2012,West,male,Somewhat concerned,0.50741,3698,7320,0.49595,0.51886
2012,West,male,Not concerned at all,0.21539,1557,7320,0.20597,0.22481
2012,West,female,Very concerned,0.33337,2758,8220,0.32318,0.34357
2012,West,female,Somewhat concerned,0.52778,4320,8220,0.51698,0.53857
2012,West,female,Not concerned at all,0.13885,1142,8220,0.13137,0.14633
2012,East,male,Very concerned,0.27514,627,2286,0.25683,0.29345
2012,East,male,Somewhat concerned,0.47646,1140,2286,0.45598,0.49693
2012,East,male,Not concerned at all,0.24841,519,2286,0.23069,0.26612
