year,bula_h,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Schleswig-Holstein,male,Very concerned,0.30719,67,259,0.25090,0.36349
2008,Schleswig-Holstein,male,Somewhat concerned,0.44687,116,259,0.38621,0.50754
2008,Schleswig-Holstein,male,Not concerned at all,0.24594,76,259,0.19339,0.29849
2008,Schleswig-Holstein,female,Very concerned,0.32890,86,289,0.27464,0.38316
2008,Schleswig-Holstein,female,Somewhat concerned,0.50326,136,289,0.44551,0.56101
2008,Schleswig-Holstein,female,Not concerned at all,0.16784,67,289,0.12468,0.21100
2008,Hamburg,male,Very concerned,0.30613,40,132,0.22721,0.38506
2008,Hamburg,male,Somewhat concerned,0.44889,54,132,0.36371,0.53406
2008,Hamburg,male,Not concerned at all,0.24498,38,132,0.17133,0.31863
2008,Hamburg,female,Very concerned,0.35090,48,120,0.26515,0.43664
2008,Hamburg,female,Somewhat concerned,0.46708,72,120,0.37744,0.55672
2008,Lower Saxony,male,Very concerned,0.37589,302,830,0.34292,0.40886
2008,Lower Saxony,male,Somewhat concerned,0.47847,406,830,0.44447,0.51248
2008,Lower Saxony,male,Not concerned at all,0.14564,122,830,0.12163,0.16965
2008,Lower Saxony,female,Very concerned,0.43929,377,900,0.40685,0.47174
2008,Lower Saxony,female,Somewhat concerned,0.46627,433,900,0.43366,0.49888
2008,Lower Saxony,female,Not concerned at all,0.09444,90,900,0.07532,0.11356
2008,Bremen,male,Somewhat concerned,0.46964,31,31,0.29105,0.64823
2008,Bremen,female,Somewhat concerned,0.45807,40,40,0.30170,0.61444
2008,North Rhine-Westphalia,male,Very concerned,0.35718,686,1857,0.33538,0.37898
2008,North Rhine-Westphalia,male,Somewhat concerned,0.49642,915,1857,0.47368,0.51917
2008,North Rhine-Westphalia,male,Not concerned at all,0.14640,256,1857,0.13032,0.16248
2008,North Rhine-Westphalia,female,Very concerned,0.40872,827,2054,0.38746,0.42999
2008,North Rhine-Westphalia,female,Somewhat concerned,0.49584,1032,2054,0.47421,0.51747
2008,North Rhine-Westphalia,female,Not concerned at all,0.09544,195,2054,0.08273,0.10814
2008,Hesse,male,Very concerned,0.30912,207,626,0.27289,0.34535
2008,Hesse,male,Somewhat concerned,0.54771,330,626,0.50869,0.58673
2008,Hesse,male,Not concerned at all,0.14317,89,626,0.11571,0.17063
2008,Hesse,female,Very concerned,0.37386,249,680,0.33747,0.41025
2008,Hesse,female,Somewhat concerned,0.50945,344,680,0.47184,0.54705
2008,Hesse,female,Not concerned at all,0.11669,87,680,0.09254,0.14084
2008,"Rhineland-Palatinate, Saarland",male,Very concerned,0.32825,168,493,0.28676,0.36974
2008,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.52079,255,493,0.47665,0.56494
2008,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.15096,70,493,0.11932,0.18259
2008,"Rhineland-Palatinate, Saarland",female,Very concerned,0.41327,245,598,0.37377,0.45277
2008,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.47543,297,598,0.43537,0.51549
2008,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.11130,56,598,0.08607,0.13652
2008,Baden-Wuerttemberg,male,Very concerned,0.29670,327,1130,0.27005,0.32334
2008,Baden-Wuerttemberg,male,Somewhat concerned,0.52230,604,1130,0.49316,0.55144
2008,Baden-Wuerttemberg,male,Not concerned at all,0.18100,199,1130,0.15854,0.20346
2008,Baden-Wuerttemberg,female,Very concerned,0.38274,433,1218,0.35543,0.41004
2008,Baden-Wuerttemberg,female,Somewhat concerned,0.51611,651,1218,0.48803,0.54418
2008,Baden-Wuerttemberg,female,Not concerned at all,0.10116,134,1218,0.08422,0.11810
2008,Bavaria,male,Very concerned,0.33628,418,1301,0.31059,0.36196
2008,Bavaria,male,Somewhat concerned,0.50611,684,1301,0.47893,0.53329
2008,Bavaria,male,Not concerned at all,0.15761,199,1301,0.13781,0.17742
2008,Bavaria,female,Very concerned,0.40540,534,1434,0.37998,0.43082
2008,Bavaria,female,Somewhat concerned,0.46558,727,1434,0.43975,0.49141
2008,Bavaria,female,Not concerned at all,0.12903,173,1434,0.11167,0.14638
2008,Berlin,male,Very concerned,0.39766,130,329,0.34469,0.45063
2008,Berlin,male,Somewhat concerned,0.43389,146,329,0.38026,0.48753
2008,Berlin,male,Not concerned at all,0.16845,53,329,0.12794,0.20895
2008,Berlin,female,Very concerned,0.45376,166,390,0.40428,0.50323
2008,Berlin,female,Somewhat concerned,0.44616,176,390,0.39676,0.49555
