year,age_gr,regtyp,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Urban regions,Very concerned,0.28308,553,2087,0.26375,0.30241
2008,17-29 y.,Urban regions,Somewhat concerned,0.50728,1109,2087,0.48582,0.52873
2008,17-29 y.,Urban regions,Not concerned at all,0.20964,425,2087,0.19217,0.22711
2008,17-29 y.,Rural regions,Very concerned,0.28124,279,1061,0.25417,0.30830
2008,17-29 y.,Rural regions,Somewhat concerned,0.51282,556,1061,0.48273,0.54291
2008,17-29 y.,Rural regions,Not concerned at all,0.20594,226,1061,0.18160,0.23029
2008,30-45 y.,Urban regions,Very concerned,0.30746,1059,3446,0.29205,0.32287
2008,30-45 y.,Urban regions,Somewhat concerned,0.52996,1842,3446,0.51329,0.54662
2008,30-45 y.,Urban regions,Not concerned at all,0.16258,545,3446,0.15026,0.17491
2008,30-45 y.,Rural regions,Very concerned,0.31136,510,1702,0.28935,0.33336
2008,30-45 y.,Rural regions,Somewhat concerned,0.55601,950,1702,0.53239,0.57962
2008,30-45 y.,Rural regions,Not concerned at all,0.13264,242,1702,0.11652,0.14876
2008,46-65 y.,Urban regions,Very concerned,0.38165,1587,4328,0.36717,0.39612
2008,46-65 y.,Urban regions,Somewhat concerned,0.49094,2163,4328,0.47604,0.50583
2008,46-65 y.,Urban regions,Not concerned at all,0.12741,578,4328,0.11748,0.13735
2008,46-65 y.,Rural regions,Very concerned,0.38446,851,2335,0.36473,0.40420
2008,46-65 y.,Rural regions,Somewhat concerned,0.47113,1167,2335,0.45088,0.49138
2008,46-65 y.,Rural regions,Not concerned at all,0.14441,317,2335,0.13015,0.15867
2008,66 and older,Urban regions,Very concerned,0.47312,1298,2784,0.45457,0.49167
2008,66 and older,Urban regions,Somewhat concerned,0.43273,1218,2784,0.41432,0.45114
2008,66 and older,Urban regions,Not concerned at all,0.09415,268,2784,0.08330,0.10500
2008,66 and older,Rural regions,Very concerned,0.45544,676,1482,0.43008,0.48081
2008,66 and older,Rural regions,Somewhat concerned,0.43645,645,1482,0.41119,0.46171
2008,66 and older,Rural regions,Not concerned at all,0.10811,161,1482,0.09229,0.12392
2009,17-29 y.,Urban regions,Very concerned,0.27361,476,1872,0.25341,0.29381
2009,17-29 y.,Urban regions,Somewhat concerned,0.51172,985,1872,0.48907,0.53437
2009,17-29 y.,Urban regions,Not concerned at all,0.21467,411,1872,0.19607,0.23328
2009,17-29 y.,Rural regions,Very concerned,0.23733,219,963,0.21045,0.26422
2009,17-29 y.,Rural regions,Somewhat concerned,0.54264,537,963,0.51116,0.57412
2009,17-29 y.,Rural regions,Not concerned at all,0.22002,207,963,0.19384,0.24620
2009,30-45 y.,Urban regions,Very concerned,0.29674,883,3067,0.28057,0.31291
2009,30-45 y.,Urban regions,Somewhat concerned,0.54254,1666,3067,0.52491,0.56018
2009,30-45 y.,Urban regions,Not concerned at all,0.16072,518,3067,0.14772,0.17372
2009,30-45 y.,Rural regions,Very concerned,0.30155,478,1586,0.27895,0.32414
2009,30-45 y.,Rural regions,Somewhat concerned,0.54357,858,1586,0.51904,0.56809
2009,30-45 y.,Rural regions,Not concerned at all,0.15489,250,1586,0.13708,0.17270
2009,46-65 y.,Urban regions,Very concerned,0.37703,1408,4039,0.36208,0.39198
2009,46-65 y.,Urban regions,Somewhat concerned,0.49878,2097,4039,0.48336,0.51421
2009,46-65 y.,Urban regions,Not concerned at all,0.12419,534,4039,0.11402,0.13436
2009,46-65 y.,Rural regions,Very concerned,0.37090,776,2266,0.35100,0.39079
2009,46-65 y.,Rural regions,Somewhat concerned,0.51369,1205,2266,0.49311,0.53428
2009,46-65 y.,Rural regions,Not concerned at all,0.11541,285,2266,0.10225,0.12857
2009,66 and older,Urban regions,Very concerned,0.45347,1188,2680,0.43462,0.47232
2009,66 and older,Urban regions,Somewhat concerned,0.45452,1258,2680,0.43567,0.47338
2009,66 and older,Urban regions,Not concerned at all,0.09201,234,2680,0.08107,0.10296
2009,66 and older,Rural regions,Very concerned,0.44290,646,1449,0.41732,0.46849
2009,66 and older,Rural regions,Somewhat concerned,0.44411,639,1449,0.41851,0.46970
2009,66 and older,Rural regions,Not concerned at all,0.11299,164,1449,0.09669,0.12930
2010,17-29 y.,Urban regions,Very concerned,0.22677,369,1692,0.20681,0.24672
2010,17-29 y.,Urban regions,Somewhat concerned,0.53445,922,1692,0.51067,0.55822
2010,17-29 y.,Urban regions,Not concerned at all,0.23879,401,1692,0.21847,0.25911
2010,17-29 y.,Rural regions,Very concerned,0.23881,184,810,0.20943,0.26819
2010,17-29 y.,Rural regions,Somewhat concerned,0.56133,460,810,0.52713,0.59552
2010,17-29 y.,Rural regions,Not concerned at all,0.19986,166,810,0.17230,0.22742
2010,30-45 y.,Urban regions,Very concerned,0.27792,742,2718,0.26107,0.29476
2010,30-45 y.,Urban regions,Somewhat concerned,0.50925,1473,2718,0.49045,0.52805
2010,30-45 y.,Urban regions,Not concerned at all,0.21283,503,2718,0.19744,0.22822
2010,30-45 y.,Rural regions,Very concerned,0.28749,391,1372,0.26353,0.31145
2010,30-45 y.,Rural regions,Somewhat concerned,0.52839,763,1372,0.50196,0.55481
2010,30-45 y.,Rural regions,Not concerned at all,0.18412,218,1372,0.16361,0.20464
2010,46-65 y.,Urban regions,Very concerned,0.37151,1353,3858,0.35626,0.38676
2010,46-65 y.,Urban regions,Somewhat concerned,0.48849,1960,3858,0.47271,0.50427
2010,46-65 y.,Urban regions,Not concerned at all,0.14000,545,3858,0.12905,0.15095
2010,46-65 y.,Rural regions,Very concerned,0.37875,776,2128,0.35813,0.39936
2010,46-65 y.,Rural regions,Somewhat concerned,0.49804,1067,2128,0.47679,0.51929
2010,46-65 y.,Rural regions,Not concerned at all,0.12321,285,2128,0.10924,0.13718
2010,66 and older,Urban regions,Very concerned,0.46894,1180,2597,0.44975,0.48814
2010,66 and older,Urban regions,Somewhat concerned,0.44272,1175,2597,0.42361,0.46183
2010,66 and older,Urban regions,Not concerned at all,0.08834,242,2597,0.07742,0.09925
2010,66 and older,Rural regions,Very concerned,0.46653,638,1383,0.44022,0.49283
2010,66 and older,Rural regions,Somewhat concerned,0.43547,601,1383,0.40932,0.46161
2010,66 and older,Rural regions,Not concerned at all,0.09801,144,1383,0.08233,0.11368
2011,17-29 y.,Urban regions,Very concerned,0.26359,479,1994,0.24424,0.28293
2011,17-29 y.,Urban regions,Somewhat concerned,0.48565,1019,1994,0.46371,0.50760
2011,17-29 y.,Urban regions,Not concerned at all,0.25076,496,1994,0.23173,0.26979
2011,17-29 y.,Rural regions,Very concerned,0.24943,229,966,0.22213,0.27673
2011,17-29 y.,Rural regions,Somewhat concerned,0.52335,504,966,0.49184,0.55486
2011,17-29 y.,Rural regions,Not concerned at all,0.22722,233,966,0.20078,0.25366
2011,30-45 y.,Urban regions,Very concerned,0.27117,925,3166,0.25568,0.28666
2011,30-45 y.,Urban regions,Somewhat concerned,0.53623,1665,3166,0.51886,0.55360
2011,30-45 y.,Urban regions,Not concerned at all,0.19260,576,3166,0.17886,0.20634
2011,30-45 y.,Rural regions,Very concerned,0.31463,513,1639,0.29214,0.33712
2011,30-45 y.,Rural regions,Somewhat concerned,0.52825,835,1639,0.50408,0.55243
2011,30-45 y.,Rural regions,Not concerned at all,0.15712,291,1639,0.13949,0.17474
2011,46-65 y.,Urban regions,Very concerned,0.35361,1657,4836,0.34014,0.36709
2011,46-65 y.,Urban regions,Somewhat concerned,0.51393,2490,4836,0.49984,0.52802
2011,46-65 y.,Urban regions,Not concerned at all,0.13246,689,4836,0.12290,0.14201
2011,46-65 y.,Rural regions,Very concerned,0.36964,1020,2863,0.35195,0.38732
2011,46-65 y.,Rural regions,Somewhat concerned,0.50338,1461,2863,0.48506,0.52170
2011,46-65 y.,Rural regions,Not concerned at all,0.12699,382,2863,0.11479,0.13919
2011,66 and older,Urban regions,Very concerned,0.43328,1398,3259,0.41626,0.45029
2011,66 and older,Urban regions,Somewhat concerned,0.45549,1523,3259,0.43839,0.47259
2011,66 and older,Urban regions,Not concerned at all,0.11123,338,3259,0.10044,0.12203
2011,66 and older,Rural regions,Very concerned,0.41978,707,1742,0.39660,0.44296
2011,66 and older,Rural regions,Somewhat concerned,0.46237,807,1742,0.43895,0.48579
2011,66 and older,Rural regions,Not concerned at all,0.11785,228,1742,0.10270,0.13300
2012,17-29 y.,Urban regions,Very concerned,0.17576,371,1916,0.15871,0.19281
2012,17-29 y.,Urban regions,Somewhat concerned,0.55396,1030,1916,0.53169,0.57622
2012,17-29 y.,Urban regions,Not concerned at all,0.27028,515,1916,0.25039,0.29017
2012,17-29 y.,Rural regions,Very concerned,0.21228,200,947,0.18622,0.23834
2012,17-29 y.,Rural regions,Somewhat concerned,0.53091,481,947,0.49911,0.56271
2012,17-29 y.,Rural regions,Not concerned at all,0.25681,266,947,0.22897,0.28465
2012,30-45 y.,Urban regions,Very concerned,0.24889,790,3017,0.23345,0.26432
2012,30-45 y.,Urban regions,Somewhat concerned,0.51531,1556,3017,0.49748,0.53315
2012,30-45 y.,Urban regions,Not concerned at all,0.23580,671,3017,0.22065,0.25095
2012,30-45 y.,Rural regions,Very concerned,0.25780,401,1554,0.23604,0.27955
2012,30-45 y.,Rural regions,Somewhat concerned,0.54716,849,1554,0.52240,0.57191
2012,30-45 y.,Rural regions,Not concerned at all,0.19505,304,1554,0.17534,0.21475
2012,46-65 y.,Urban regions,Very concerned,0.31384,1484,4793,0.30070,0.32698
2012,46-65 y.,Urban regions,Somewhat concerned,0.51343,2506,4793,0.49928,0.52758
2012,46-65 y.,Urban regions,Not concerned at all,0.17272,803,4793,0.16202,0.18343
2012,46-65 y.,Rural regions,Very concerned,0.33978,1000,3008,0.32285,0.35671
2012,46-65 y.,Rural regions,Somewhat concerned,0.50980,1530,3008,0.49193,0.52767
2012,46-65 y.,Rural regions,Not concerned at all,0.15042,478,3008,0.13765,0.16320
2012,66 and older,Urban regions,Very concerned,0.42037,1373,3266,0.40344,0.43730
2012,66 and older,Urban regions,Somewhat concerned,0.47358,1561,3266,0.45645,0.49071
2012,66 and older,Urban regions,Not concerned at all,0.10605,332,3266,0.09549,0.11661
2012,66 and older,Rural regions,Very concerned,0.38773,715,1863,0.36560,0.40986
2012,66 and older,Rural regions,Somewhat concerned,0.47513,893,1863,0.45245,0.49781
2012,66 and older,Rural regions,Not concerned at all,0.13714,255,1863,0.12152,0.15277
2013,17-29 y.,Urban regions,Very concerned,0.21607,371,1709,0.19655,0.23559
2013,17-29 y.,Urban regions,Somewhat concerned,0.50211,850,1709,0.47840,0.52583
2013,17-29 y.,Urban regions,Not concerned at all,0.28182,488,1709,0.26048,0.30315
2013,17-29 y.,Rural regions,Very concerned,0.18213,157,814,0.15560,0.20866
2013,17-29 y.,Rural regions,Somewhat concerned,0.51400,421,814,0.47964,0.54836
2013,17-29 y.,Rural regions,Not concerned at all,0.30387,236,814,0.27226,0.33549
2013,30-45 y.,Urban regions,Very concerned,0.21716,679,2663,0.20150,0.23283
2013,30-45 y.,Urban regions,Somewhat concerned,0.53296,1386,2663,0.51401,0.55191
2013,30-45 y.,Urban regions,Not concerned at all,0.24988,598,2663,0.23343,0.26633
2013,30-45 y.,Rural regions,Very concerned,0.25210,344,1391,0.22928,0.27493
2013,30-45 y.,Rural regions,Somewhat concerned,0.52002,726,1391,0.49376,0.54628
2013,30-45 y.,Rural regions,Not concerned at all,0.22788,321,1391,0.20583,0.24993
2013,46-65 y.,Urban regions,Very concerned,0.31310,1371,4484,0.29952,0.32667
2013,46-65 y.,Urban regions,Somewhat concerned,0.52139,2332,4484,0.50677,0.53601
2013,46-65 y.,Urban regions,Not concerned at all,0.16551,781,4484,0.15464,0.17639
2013,46-65 y.,Rural regions,Very concerned,0.33162,912,2807,0.31420,0.34903
2013,46-65 y.,Rural regions,Somewhat concerned,0.50398,1412,2807,0.48548,0.52248
2013,46-65 y.,Rural regions,Not concerned at all,0.16440,483,2807,0.15069,0.17812
2013,66 and older,Urban regions,Very concerned,0.42740,1324,3159,0.41014,0.44465
2013,66 and older,Urban regions,Somewhat concerned,0.45989,1485,3159,0.44250,0.47727
2013,66 and older,Urban regions,Not concerned at all,0.11272,350,3159,0.10169,0.12375
2013,66 and older,Rural regions,Very concerned,0.38346,645,1728,0.36053,0.40639
2013,66 and older,Rural regions,Somewhat concerned,0.47418,827,1728,0.45063,0.49773
2013,66 and older,Rural regions,Not concerned at all,0.14236,256,1728,0.12588,0.15884
2018,17-29 y.,Urban regions,Very concerned,0.29203,860,2909,0.27550,0.30856
2018,17-29 y.,Urban regions,Somewhat concerned,0.50336,1475,2909,0.48519,0.52154
2018,17-29 y.,Urban regions,Not concerned at all,0.20461,574,2909,0.18995,0.21927
2018,17-29 y.,Rural regions,Very concerned,0.30418,419,1337,0.27951,0.32885
2018,17-29 y.,Rural regions,Somewhat concerned,0.51682,654,1337,0.49002,0.54362
2018,17-29 y.,Rural regions,Not concerned at all,0.17900,264,1337,0.15844,0.19955
2018,30-45 y.,Urban regions,Very concerned,0.31591,1519,4520,0.30236,0.32947
2018,30-45 y.,Urban regions,Somewhat concerned,0.50089,2236,4520,0.48631,0.51547
2018,30-45 y.,Urban regions,Not concerned at all,0.18320,765,4520,0.17192,0.19447
2018,30-45 y.,Rural regions,Very concerned,0.39548,854,2200,0.37504,0.41592
2018,30-45 y.,Rural regions,Somewhat concerned,0.47829,1046,2200,0.45741,0.49916
2018,30-45 y.,Rural regions,Not concerned at all,0.12623,300,2200,0.11235,0.14012
2018,46-65 y.,Urban regions,Very concerned,0.41639,2386,6067,0.40399,0.42880
2018,46-65 y.,Urban regions,Somewhat concerned,0.47639,2951,6067,0.46382,0.48896
2018,46-65 y.,Urban regions,Not concerned at all,0.10722,730,6067,0.09943,0.11500
2018,46-65 y.,Rural regions,Very concerned,0.46127,1537,3540,0.44485,0.47770
2018,46-65 y.,Rural regions,Somewhat concerned,0.43299,1587,3540,0.41667,0.44932
2018,46-65 y.,Rural regions,Not concerned at all,0.10573,416,3540,0.09560,0.11586
2018,66 and older,Urban regions,Very concerned,0.52331,1622,3144,0.50585,0.54077
2018,66 and older,Urban regions,Somewhat concerned,0.40660,1304,3144,0.38943,0.42377
2018,66 and older,Urban regions,Not concerned at all,0.07009,218,3144,0.06116,0.07902
2018,66 and older,Rural regions,Very concerned,0.51612,930,1828,0.49320,0.53904
2018,66 and older,Rural regions,Somewhat concerned,0.37167,697,1828,0.34951,0.39382
2018,66 and older,Rural regions,Not concerned at all,0.11222,201,1828,0.09774,0.12669
