"plh0039","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","865","0.268421340097883","0.25358272238821","0.283259957807556"
"Grosse Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","124","0.356958350849365","0.307941728274165","0.405974973424564"
"Grosse Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","191","0.329420534629376","0.290734250197838","0.368106819060914"
"Grosse Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","3146","0.348642861715837","0.33895562280055","0.358330100631123"
"Grosse Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","462","0.398202346465914","0.370068093626041","0.426336599305786"
"Grosse Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","66","0.312106141731589","0.246394354267682","0.377817929195496"
"Grosse Sorgen","2008","66 und älter","kein Migrationshintergrund","1837","0.473786360635924","0.45820925176614","0.489363469505707"
"Grosse Sorgen","2008","66 und älter","direkter Migrationshintergrund","166","0.407845363807301","0.357771332003553","0.457919395611049"
"Grosse Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","1849","0.525789320724685","0.509068947889317","0.542509693560053"
"Einige Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","189","0.497350133424736","0.446196208225013","0.54850405862446"
"Einige Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","277","0.473346841317806","0.432249980469075","0.514443702166537"
"Einige Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","4836","0.508777958885666","0.498615399404748","0.518940518366583"
"Einige Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","555","0.478253864866554","0.449544928798205","0.506962800934903"
"Einige Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","99","0.53892378481906","0.468229965964262","0.609617603673859"
"Einige Sorgen","2008","66 und älter","kein Migrationshintergrund","1713","0.429842170256712","0.414397928746238","0.445286411767186"
"Einige Sorgen","2008","66 und älter","direkter Migrationshintergrund","159","0.467197044329598","0.41635996578705","0.518034122872147"
"Einige Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","712","0.205789339177432","0.192251987721618","0.219326690633245"
"Keine Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","54","0.145691515725899","0.10959713878891","0.181785892662888"
"Keine Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","99","0.197232624052818","0.164480400073671","0.229984848031966"
"Keine Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","1314","0.142579179398498","0.135471544656495","0.149686814140501"
"Keine Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","146","0.123543788667533","0.104631947881208","0.142455629453857"
"Keine Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","66 und älter","kein Migrationshintergrund","397","0.0963714691073645","0.0871651985288875","0.105577739685842"
"Keine Sorgen","2008","66 und älter","direkter Migrationshintergrund","45","0.1249575918631","0.0912643264452692","0.158650857280932"
"Keine Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","736","0.23746551852651","0.222652332337386","0.252278704715633"
"Grosse Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","86","0.361378171911245","0.306742950930683","0.416013392891806"
"Grosse Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","169","0.29642424841705","0.2569440954346","0.3359044013995"
"Grosse Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","2805","0.348558527351304","0.338514892400187","0.358602162302422"
"Grosse Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","395","0.392070902879101","0.362197604119918","0.421944201638283"
"Grosse Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","55","0.277370304499552","0.213711397984629","0.341029211014476"
"Grosse Sorgen","2009","66 und älter","kein Migrationshintergrund","1722","0.452016115139866","0.436270615058984","0.467761615220748"
"Grosse Sorgen","2009","66 und älter","direkter Migrationshintergrund","135","0.440719548321822","0.387869642347847","0.493569454295798"
"Grosse Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","1747","0.548586824431322","0.531263618754934","0.56591003010771"
"Einige Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","158","0.466927273869407","0.410187484521515","0.523667063217299"
"Einige Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","253","0.487026850247532","0.443816249840119","0.530237450654945"
"Einige Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","4621","0.519419498013408","0.508888790295836","0.52995020573098"
"Einige Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","493","0.490572191296662","0.459983056171706","0.521161326421618"
"Einige Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","108","0.57839864456283","0.508182670803946","0.648614618321714"
"Einige Sorgen","2009","66 und älter","kein Migrationshintergrund","1750","0.45094607520097","0.435203875707595","0.466688274694345"
"Einige Sorgen","2009","66 und älter","direkter Migrationshintergrund","163","0.437620196591225","0.384810730328462","0.490429662853989"
"Einige Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","687","0.213947657042168","0.199671939035355","0.228223375048982"
"Keine Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","53","0.171694554219348","0.12880580460304","0.214583303835657"
"Keine Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","92","0.216548901335418","0.180940664419598","0.252157138251239"
"Keine Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","1221","0.132021974635287","0.124886993343089","0.139156955927486"
"Keine Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","138","0.117356905824237","0.0976634787242417","0.137050332924233"
"Keine Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","66 und älter","kein Migrationshintergrund","366","0.0970378096591643","0.0876729584605642","0.106402660857764"
"Keine Sorgen","2009","66 und älter","direkter Migrationshintergrund","41","0.121660255086952","0.0868622881768652","0.156458221997039"
"Keine Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","646","0.225710242410937","0.210479319555764","0.240941165266109"
"Grosse Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","56","0.279305978151463","0.222543931590264","0.336068024712662"
"Grosse Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","115","0.262809297174143","0.222050686574046","0.30356790777424"
"Grosse Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","2598","0.3448228653279","0.334364124832894","0.355281605822906"
"Grosse Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","352","0.360345509485321","0.329186549349437","0.391504469621205"
"Grosse Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","63","0.259145101425947","0.198720960215558","0.319569242636337"
"Grosse Sorgen","2010","66 und älter","kein Migrationshintergrund","1707","0.475445121974085","0.459375457863424","0.491514786084746"
"Grosse Sorgen","2010","66 und älter","direkter Migrationshintergrund","130","0.422221121635842","0.367503560661883","0.476938682609801"
"Grosse Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","1574","0.530468607992118","0.512285798492719","0.548651417491518"
"Einige Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","139","0.480267920693367","0.417059633586638","0.543476207800097"
"Einige Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","252","0.547283491744349","0.501191187085293","0.593375796403405"
"Einige Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","4146","0.500722782885058","0.489720785344671","0.511724780425445"
"Einige Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","443","0.509895951165025","0.477451861069667","0.542340041260383"
"Einige Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","112","0.563720498261907","0.495331424145028","0.632109572378786"
"Einige Sorgen","2010","66 und älter","kein Migrationshintergrund","1644","0.432738873874552","0.416796036984293","0.448681710764811"
"Einige Sorgen","2010","66 und älter","direkter Migrationshintergrund","149","0.487233018582926","0.431859221609453","0.542606815556398"
