year,age_gr,pgisced97,plh0039,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Pre-primary Level,Very concerned,0.0047866412277311485,92,18631,0.0047699184436873505,0.0048033640117749465
2008,17-29 y.,Pre-primary Level,Somewhat concerned,0.007794749426552693,193,18631,0.007773441711312311,0.007816057141793073
2008,17-29 y.,Pre-primary Level,Not concerned at all,0.0027174001583182383,68,18631,0.0027047870837465762,0.0027300132328899004
2008,17-29 y.,Lower Secondary Level,Very concerned,0.0102240127619581,160,18631,0.010199639469905727,0.010248386054010473
2008,17-29 y.,Lower Secondary Level,Somewhat concerned,0.015317700554711513,255,18631,0.015287944188319934,0.015347456921103092
2008,17-29 y.,Lower Secondary Level,Not concerned at all,0.007018213291165414,119,18631,0.006997986873679909,0.00703843970865092
2008,17-29 y.,Upper Secondary Level,Very concerned,0.0212510600538284,356,18631,0.021216116988835368,0.02128600311882143
2008,17-29 y.,Upper Secondary Level,Somewhat concerned,0.04378182485185274,773,18631,0.04373225010889557,0.0438313995948099
2008,17-29 y.,Upper Secondary Level,Not concerned at all,0.015942980758175955,282,18631,0.015912632767841717,0.015973328748510193
2008,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.00347202990492134,58,18631,0.0034577780458463865,0.0034862817639962932
2008,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.006872735187430851,127,18631,0.006852718034736116,0.006892752340125586
2008,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.001701386109967722,41,18631,0.001691400681155355,0.001711371538780089
2008,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.0025046487884513332,47,18631,0.0024925382374618448,0.0025167593394408217
2008,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.0069571026342681065,138,18631,0.00693696384978638,0.006977241418749833
2008,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.002921480201537603,52,18631,0.0029084034100686986,0.002934556993006508
2008,30-45 y.,Lower Secondary Level,Very concerned,0.008826346648860553,133,18631,0.00880368453542421,0.008849008762296896
2008,30-45 y.,Lower Secondary Level,Somewhat concerned,0.007698970272404043,139,18631,0.00767779285060458,0.007720147694203506
2008,30-45 y.,Lower Secondary Level,Not concerned at all,0.002892985927246297,37,18631,0.0028799728774848246,0.0029059989770077693
2008,30-45 y.,Upper Secondary Level,Very concerned,0.047727689846847894,853,18631,0.04767603621898133,0.04777934347471446
2008,30-45 y.,Upper Secondary Level,Somewhat concerned,0.07668998334980895,1387,18631,0.0766255103110993,0.07675445638851859
2008,30-45 y.,Upper Secondary Level,Not concerned at all,0.01989411288308366,363,18631,0.019860280403203853,0.019927945362963467
2008,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.007458617356949241,130,18631,0.007437770599201601,0.00747946411469688
2008,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.015815690206230335,269,18631,0.015785461654686788,0.015845918757773882
2008,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.00422548742936014,78,18631,0.0042097709974840344,0.004241203861236246
2008,30-45 y.,First Stage of Tertiary Education,Very concerned,0.0075997710290546085,144,18631,0.007578729430715825,0.007620812627393392
2008,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.014938610844449035,272,18631,0.0149092193411539,0.01496800234774417
2008,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.002943941756939288,59,18631,0.0029308149396765327,0.0029570685742020433
2008,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.014891381033923318,286,18631,0.014862035325918154,0.014920726741928481
2008,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.036975374235807386,703,18631,0.03692965383490758,0.03702109463670719
2008,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.01360310138755979,240,18631,0.01357503543021061,0.013631167344908969
2008,46-65 y.,Lower Secondary Level,Very concerned,0.012417494252382014,179,18631,0.012390663137285832,0.012444325367478196
2008,46-65 y.,Lower Secondary Level,Somewhat concerned,0.014103046729244003,202,18631,0.014074476924053498,0.014131616534434508
2008,46-65 y.,Lower Secondary Level,Not concerned at all,0.003682010790126691,58,18631,0.0036673358425421865,0.0036966857377111954
