"plh0039","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2008","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Hamburg","1","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Niedersachsen","17","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Bremen","","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Nordrhein-Westfalen","45","0.354851532369326","0.270973880879618","0.438729183859034"
"Grosse Sorgen","2008","(noch) kein Abschluss","Hessen","11","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Baden-Württemberg","26","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Bayern","10","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Berlin","5","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Brandenburg","4","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Sachsen","7","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Thüringen","4","","",""
"Grosse Sorgen","2008","Hauptschule","Schleswig-Holstein","72","0.390533864414745","0.324232790539413","0.456834938290076"
"Grosse Sorgen","2008","Hauptschule","Hamburg","34","0.449944580242444","0.333402757151719","0.566486403333168"
"Grosse Sorgen","2008","Hauptschule","Niedersachsen","310","0.485768025475524","0.447196906803867","0.524339144147181"
"Grosse Sorgen","2008","Hauptschule","Bremen","15","","",""
"Grosse Sorgen","2008","Hauptschule","Nordrhein-Westfalen","691","0.451820805013766","0.426635521253036","0.477006088774496"
"Grosse Sorgen","2008","Hauptschule","Hessen","173","0.390592682940285","0.344099016964146","0.437086348916425"
"Grosse Sorgen","2008","Hauptschule","Rheinland-Pfalz,Saarland","217","0.406675842737547","0.364895592802512","0.448456092672581"
"Grosse Sorgen","2008","Hauptschule","Baden-Württemberg","319","0.365300167017947","0.33394615506394","0.396654178971954"
"Grosse Sorgen","2008","Hauptschule","Bayern","487","0.443232664677164","0.414984344690492","0.471480984663837"
"Grosse Sorgen","2008","Hauptschule","Saarland","","","",""
"Grosse Sorgen","2008","Hauptschule","Berlin","66","0.554259860166128","0.464955595929093","0.643564124403163"
"Grosse Sorgen","2008","Hauptschule","Brandenburg","75","0.33317863672646","0.268497695171157","0.397859578281763"
"Grosse Sorgen","2008","Hauptschule","Mecklenburg-Vorpommern","50","0.388543191313336","0.299068911895344","0.478017470731328"
"Grosse Sorgen","2008","Hauptschule","Sachsen","139","0.413142440362828","0.360016408550289","0.466268472175368"
"Grosse Sorgen","2008","Hauptschule","Sachsen-Anhalt","91","0.45595700594288","0.390440585481207","0.521473426404553"
"Grosse Sorgen","2008","Hauptschule","Thüringen","109","0.367335579487713","0.31004518107667","0.424625977898755"
"Grosse Sorgen","2008","Realschule","Schleswig-Holstein","39","0.324074930427738","0.248415787182834","0.399734073672643"
"Grosse Sorgen","2008","Realschule","Hamburg","26","","",""
"Grosse Sorgen","2008","Realschule","Niedersachsen","180","0.345645450680634","0.304491513140258","0.386799388221009"
"Grosse Sorgen","2008","Realschule","Bremen","18","","",""
"Grosse Sorgen","2008","Realschule","Nordrhein-Westfalen","310","0.373935876864161","0.340778557277591","0.407093196450732"
"Grosse Sorgen","2008","Realschule","Hessen","142","0.410775054026787","0.357122620740912","0.464427487312663"
"Grosse Sorgen","2008","Realschule","Rheinland-Pfalz,Saarland","89","0.408294373081448","0.342593913414636","0.47399483274826"
"Grosse Sorgen","2008","Realschule","Baden-Württemberg","188","0.395410318700227","0.353745008490135","0.43707562891032"
"Grosse Sorgen","2008","Realschule","Bayern","216","0.356676947403493","0.318538425589418","0.394815469217569"
"Grosse Sorgen","2008","Realschule","Saarland","","","",""
"Grosse Sorgen","2008","Realschule","Berlin","90","0.443694353990322","0.374667157060925","0.512721550919719"
"Grosse Sorgen","2008","Realschule","Brandenburg","84","0.217988784204887","0.169278897940671","0.266698670469104"
"Grosse Sorgen","2008","Realschule","Mecklenburg-Vorpommern","67","0.42968094572984","0.35654620173371","0.502815689725969"
"Grosse Sorgen","2008","Realschule","Sachsen","160","0.278540338562098","0.241739243691348","0.315341433432847"
"Grosse Sorgen","2008","Realschule","Sachsen-Anhalt","102","0.399845755579669","0.342157701117445","0.457533810041893"
"Grosse Sorgen","2008","Realschule","Thüringen","120","0.367453218959119","0.315671873898207","0.419234564020032"
"Grosse Sorgen","2008","(Fach-)Abitur","Schleswig-Holstein","16","","",""
