"plh0106","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Städtischer Raum","35","0.269540571145664","0.19206354540132","0.347017596890007"
"Sehr wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","19","","",""
"Sehr wichtig","1990","Hauptschule","Städtischer Raum","412","0.130254411988121","0.118175889760396","0.142332934215846"
"Sehr wichtig","1990","Hauptschule","Ländlicher Raum","153","0.137286125818369","0.116742105942323","0.157830145694415"
"Sehr wichtig","1990","Realschule","Städtischer Raum","260","0.208761415390748","0.185513025115199","0.232009805666296"
"Sehr wichtig","1990","Realschule","Ländlicher Raum","62","0.165460402078241","0.126306003864681","0.204614800291801"
"Sehr wichtig","1990","(Fach-)Abitur","Städtischer Raum","158","0.368698835913268","0.324895285690202","0.412502386136334"
"Sehr wichtig","1990","(Fach-)Abitur","Ländlicher Raum","28","","",""
"Sehr wichtig","1990","AkademikerIn","Städtischer Raum","147","0.260222366357344","0.223487309100987","0.296957423613701"
"Sehr wichtig","1990","AkademikerIn","Ländlicher Raum","17","","",""
"Wichtig","1990","(noch) kein Abschluss","Städtischer Raum","66","0.524771038832242","0.437574509791364","0.611967567873119"
"Wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","20","","",""
"Wichtig","1990","Hauptschule","Städtischer Raum","1561","0.518239734829403","0.500308825801705","0.5361706438571"
"Wichtig","1990","Hauptschule","Ländlicher Raum","572","0.507437205460061","0.477592955675844","0.537281455244278"
"Wichtig","1990","Realschule","Städtischer Raum","627","0.520124032288215","0.491546021001746","0.548702043574684"
"Wichtig","1990","Realschule","Ländlicher Raum","204","0.577961339630372","0.525921547389134","0.63000113187161"
"Wichtig","1990","(Fach-)Abitur","Städtischer Raum","228","0.473207226054961","0.427875660167901","0.51853879194202"
"Wichtig","1990","(Fach-)Abitur","Ländlicher Raum","54","0.587613092159593","0.488099516685445","0.687126667633741"
"Wichtig","1990","AkademikerIn","Städtischer Raum","285","0.536506241660472","0.494755216252743","0.5782572670682"
"Wichtig","1990","AkademikerIn","Ländlicher Raum","62","0.616068630903221","0.523044678429049","0.709092583377393"
"Weniger wichtig","1990","(noch) kein Abschluss","Städtischer Raum","21","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","5","","",""
"Weniger wichtig","1990","Hauptschule","Städtischer Raum","849","0.292629826529401","0.276302911554148","0.308956741504655"
"Weniger wichtig","1990","Hauptschule","Ländlicher Raum","283","0.280813770821037","0.253986988038436","0.307640553603637"
"Weniger wichtig","1990","Realschule","Städtischer Raum","255","0.237585099478334","0.213239564061514","0.261930634895153"
"Weniger wichtig","1990","Realschule","Ländlicher Raum","67","0.207902991176076","0.165143788624667","0.250662193727486"
"Weniger wichtig","1990","(Fach-)Abitur","Städtischer Raum","74","0.14321847995926","0.11141389679593","0.17502306312259"
"Weniger wichtig","1990","(Fach-)Abitur","Ländlicher Raum","11","","",""
"Weniger wichtig","1990","AkademikerIn","Städtischer Raum","101","0.172605186564861","0.140964847441577","0.204245525688144"
"Weniger wichtig","1990","AkademikerIn","Ländlicher Raum","21","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Städtischer Raum","4","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1990","Hauptschule","Städtischer Raum","161","0.0588760266530749","0.0504288003507228","0.067323252955427"
"Ganz unwichtig","1990","Hauptschule","Ländlicher Raum","70","0.0744628979005337","0.0587915773499117","0.0901342184511558"
"Ganz unwichtig","1990","Realschule","Städtischer Raum","32","0.0335294528427038","0.023232195000961","0.0438267106844466"
"Ganz unwichtig","1990","Realschule","Ländlicher Raum","13","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Städtischer Raum","6","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Ganz unwichtig","1990","AkademikerIn","Städtischer Raum","15","","",""
"Ganz unwichtig","1990","AkademikerIn","Ländlicher Raum","5","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","Realschule","Städtischer Raum","","","",""
"Sehr wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Sehr wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Wichtig","1991","Realschule","Städtischer Raum","","","",""
"Wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","Realschule","Städtischer Raum","","","",""
"Weniger wichtig","1991","Realschule","Ländlicher Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Weniger wichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Hauptschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","Realschule","Städtischer Raum","","","",""
"Ganz unwichtig","1991","Realschule","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Städtischer Raum","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Städtischer Raum","","","",""
"Ganz unwichtig","1991","AkademikerIn","Ländlicher Raum","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Städtischer Raum","36","0.232655160163926","0.163644135124251","0.301666185203601"
"Sehr wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","26","","",""
"Sehr wichtig","1992","Hauptschule","Städtischer Raum","431","0.121934077448681","0.110632312651681","0.133235842245682"
"Sehr wichtig","1992","Hauptschule","Ländlicher Raum","291","0.13893740858007","0.123698560061326","0.154176257098814"
"Sehr wichtig","1992","Realschule","Städtischer Raum","370","0.209225820463991","0.189307591743472","0.229144049184509"
"Sehr wichtig","1992","Realschule","Ländlicher Raum","338","0.239234643660065","0.216106131485605","0.262363155834526"
"Sehr wichtig","1992","(Fach-)Abitur","Städtischer Raum","180","0.329929339194802","0.28951670226505","0.370341976124554"
"Sehr wichtig","1992","(Fach-)Abitur","Ländlicher Raum","65","0.372808849393923","0.300753188345886","0.444864510441959"
"Sehr wichtig","1992","AkademikerIn","Städtischer Raum","259","0.260095509055021","0.232096252300214","0.288094765809827"
"Sehr wichtig","1992","AkademikerIn","Ländlicher Raum","152","0.231793753282155","0.198868949725467","0.264718556838843"
"Wichtig","1992","(noch) kein Abschluss","Städtischer Raum","77","0.5681386255308","0.487235335250199","0.649041915811402"
"Wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","49","0.545235930605145","0.443484743845686","0.646987117364604"
"Wichtig","1992","Hauptschule","Städtischer Raum","1619","0.492919931527797","0.475651749616969","0.510188113438625"
"Wichtig","1992","Hauptschule","Ländlicher Raum","980","0.47175896493427","0.449765110695925","0.493752819172616"
"Wichtig","1992","Realschule","Städtischer Raum","880","0.548693032813313","0.5243251623672","0.573060903259427"
"Wichtig","1992","Realschule","Ländlicher Raum","708","0.511073168959743","0.483972889252038","0.538173448667447"
"Wichtig","1992","(Fach-)Abitur","Städtischer Raum","242","0.462575223072182","0.4197207218176","0.505429724326763"
"Wichtig","1992","(Fach-)Abitur","Ländlicher Raum","81","0.420556484773884","0.34699630873711","0.494116660810658"
"Wichtig","1992","AkademikerIn","Städtischer Raum","475","0.504319659535592","0.472408246071757","0.536231072999428"
"Wichtig","1992","AkademikerIn","Ländlicher Raum","361","0.549514182743458","0.510693477071722","0.588334888415194"
"Weniger wichtig","1992","(noch) kein Abschluss","Städtischer Raum","23","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","Ländlicher Raum","14","","",""
"Weniger wichtig","1992","Hauptschule","Städtischer Raum","927","0.297232363230934","0.281446291234596","0.313018435227272"
"Weniger wichtig","1992","Hauptschule","Ländlicher Raum","568","0.300714347616844","0.280510709657529","0.32091798557616"
"Weniger wichtig","1992","Realschule","Städtischer Raum","301","0.195924220388608","0.17648810856572","0.215360332211496"
"Weniger wichtig","1992","Realschule","Ländlicher Raum","232","0.210754064745888","0.188643264865148","0.232864864626628"
