syear,bula_h,quintil_oecd,plh0106,proportion,n,lower_confidence,upper_confidence
1990,Nordrhein-Westfalen,1. Quintil,2.0,0.10815402038505097,13886,0.10298826598436912,0.11331977478573281
1990,Bayern,1. Quintil,2.0,0.06384484711211778,13886,0.059778501082149785,0.06791119314208578
1990,Baden-Wuerttemberg,1. Quintil,2.0,0.0590317100792752,13886,0.05511160537310108,0.06295181478544931
1990,Niedersachsen,1. Quintil,2.0,0.05280294450736127,13886,0.04908316899435736,0.05652272002036518
1990,Nordrhein-Westfalen,1. Quintil,3.0,0.049405436013590036,13886,0.04580087382821406,0.05300999819896601
1990,Nordrhein-Westfalen,1. Quintil,1.0,0.03836353340883352,13886,0.035168817436532024,0.04155824938113502
1990,Hessen,1. Quintil,2.0,0.036947904869762176,13886,0.033810379187148396,0.040085430552375956
1990,Nordrhein-Westfalen,2. Quintil,2.0,0.0362400906002265,13886,0.033131621486367516,0.03934855971408549
1990,Bayern,1. Quintil,3.0,0.035107587768969425,13886,0.03204627691274419,0.03816889862519466
1990,"Rheinland-Pfalz,Saarland",1. Quintil,2.0,0.03128539071347678,13886,0.028389806453676905,0.03418097497327666
1990,Baden-Wuerttemberg,1. Quintil,3.0,0.02732163080407701,13886,0.024610156899554442,0.030033104708599576
1990,Bayern,2. Quintil,2.0,0.026613816534541337,13886,0.023936722298702036,0.029290910770380638
1990,Baden-Wuerttemberg,2. Quintil,2.0,0.024773499433748583,13886,0.022188181748536838,0.027358817118960328
1990,Bayern,1. Quintil,1.0,0.024773499433748583,13886,0.022188181748536838,0.027358817118960328
1990,Niedersachsen,1. Quintil,3.0,0.0232163080407701,13886,0.02071156447463377,0.02572105160690643
1990,Baden-Wuerttemberg,1. Quintil,1.0,0.020951302378255945,13886,0.018569119217722523,0.02333348553878937
1990,Hessen,1. Quintil,3.0,0.01783691959229898,13886,0.01563541690137951,0.020038422283218452
1990,Nordrhein-Westfalen,2. Quintil,3.0,0.01543035107587769,13886,0.013380234219621506,0.017480467932133873
1990,Niedersachsen,2. Quintil,2.0,0.014439411098527746,13886,0.012455218178382152,0.01642360401867334
1990,Nordrhein-Westfalen,2. Quintil,1.0,0.014297848244620612,13886,0.012323263920945602,0.016272432568295622
1990,Berlin,1. Quintil,2.0,0.014014722536806343,13886,0.012059505566646119,0.01596993950696657
1990,Niedersachsen,1. Quintil,1.0,0.013448471121177802,13886,0.011532610834147068,0.015364331408208537
1990,"Rheinland-Pfalz,Saarland",1. Quintil,3.0,0.013165345413363533,13886,0.011269487367691067,0.015061203459035999
1990,Schleswig-Holstein,1. Quintil,2.0,0.01245753114382786,13886,0.01061267981932973,0.01430238246832599
1990,Hessen,2. Quintil,2.0,0.012315968289920725,13886,0.010481497554057155,0.014150439025784294
1990,Hessen,1. Quintil,1.0,0.01217440543601359,13886,0.010350377403413172,0.01399843346861401
1990,"Rheinland-Pfalz,Saarland",1. Quintil,1.0,0.01160815402038505,13886,0.009826539889055944,0.013389768151714157
1990,Baden-Wuerttemberg,2. Quintil,3.0,0.010758776896942242,13886,0.009042845010514071,0.012474708783370413
1990,Bayern,2. Quintil,3.0,0.010758776896942242,13886,0.009042845010514071,0.012474708783370413
1990,Baden-Wuerttemberg,2. Quintil,1.0,0.010617214043035108,13886,0.00891248660120801,0.012321941484862207
1990,"Rheinland-Pfalz,Saarland",2. Quintil,2.0,0.010475651189127973,13886,0.008782205596641814,0.012169096781614132
1990,Hamburg,1. Quintil,2.0,0.009626274065685165,13886,0.00800223617699519,0.011250311954375139
1990,Bayern,2. Quintil,1.0,0.008776896942242356,13886,0.007225497259520108,0.010328296624964605
1990,Schleswig-Holstein,1. Quintil,3.0,0.007785956964892413,13886,0.006324028322167773,0.009247885607617051
1990,Berlin,1. Quintil,3.0,0.007502831257078142,13886,0.006067524535454179,0.008938137978702106
1990,Nordrhein-Westfalen,1. Quintil,4.0,0.007078142695356738,13886,0.005683751334858606,0.00847253405585487
1990,Baden-Wuerttemberg,1. Quintil,4.0,0.006936579841449604,13886,0.005556104422110497,0.00831705526078871
1990,Bayern,1. Quintil,4.0,0.006936579841449604,13886,0.005556104422110497,0.00831705526078871
1990,Niedersachsen,2. Quintil,1.0,0.00594563986409966,13886,0.004666930463120186,0.007224349265079134
1990,Schleswig-Holstein,2. Quintil,2.0,0.005804077010192525,13886,0.004540592090139656,0.007067561930245395
1990,Berlin,1. Quintil,1.0,0.005379388448471121,13886,0.004162746822208803,0.006596030074733439
1990,Hessen,2. Quintil,3.0,0.005096262740656852,13886,0.003911902206670373,0.006280623274643331
1990,Schleswig-Holstein,1. Quintil,1.0,0.005096262740656852,13886,0.003911902206670373,0.006280623274643331
1990,Bremen,1. Quintil,2.0,0.004954699886749717,13886,0.0037868215729162467,0.006122578200583187
1990,Niedersachsen,2. Quintil,3.0,0.004530011325028313,13886,0.0034130677854051685,0.005646954864651457
1990,"Rheinland-Pfalz,Saarland",2. Quintil,3.0,0.004388448471121178,13886,0.00328901752781292,0.005487879414429436
1990,Hessen,2. Quintil,1.0,0.004105322763306908,13886,0.00304179740342858,0.005168848123185236
1990,Niedersachsen,1. Quintil,4.0,0.003963759909399773,13886,0.0029186577829512813,0.005008862035848265
1990,Hamburg,1. Quintil,3.0,0.003680634201585504,13886,0.002673405470304544,0.004687862932866464
1990,"Rheinland-Pfalz,Saarland",1. Quintil,4.0,0.0033975084937712344,13886,0.002429656941895339,0.00436536004564713
1990,Hessen,1. Quintil,4.0,0.0032559456398640997,13886,0.0023084049026150595,0.00420348637711314
1990,Bremen,1. Quintil,3.0,0.003114382785956965,13886,0.0021876038572154126,0.004041161714698517
1990,"Rheinland-Pfalz,Saarland",2. Quintil,1.0,0.0028312570781426952,13886,0.001947482567314206,0.0037150315889711845
1990,Berlin,2. Quintil,2.0,0.0028312570781426952,13886,0.001947482567314206,0.0037150315889711845
1990,Hamburg,1. Quintil,1.0,0.0028312570781426952,13886,0.001947482567314206,0.0037150315889711845
1990,Bremen,1. Quintil,1.0,0.0028312570781426952,13886,0.001947482567314206,0.0037150315889711845
1990,Bayern,2. Quintil,4.0,0.0019818799546998866,13886,0.0012421463017390853,0.0027216136076606877
1990,Baden-Wuerttemberg,2. Quintil,4.0,0.001840317100792752,13886,0.0011274413634088133,0.0025531928381766905
1990,Nordrhein-Westfalen,2. Quintil,4.0,0.0016987542468856172,13886,0.0010137968260822028,0.002383711667689032
1990,Schleswig-Holstein,1. Quintil,4.0,0.0015571913929784825,13886,0.0009013480950698692,0.002213034690887096
1990,Schleswig-Holstein,2. Quintil,1.0,0.0015571913929784825,13886,0.0009013480950698692,0.002213034690887096
1990,Schleswig-Holstein,2. Quintil,3.0,0.001274065685164213,13886,0.0006807489966978995,0.0018673823736305264
1990,"Rheinland-Pfalz,Saarland",2. Quintil,4.0,0.001274065685164213,13886,0.0006807489966978995,0.0018673823736305264
1990,Hessen,2. Quintil,4.0,0.0009909399773499433,13886,0.00046760967901661205,0.0015142702756832747
1990,Berlin,2. Quintil,1.0,0.0009909399773499433,13886,0.00046760967901661205,0.0015142702756832747
1990,Berlin,1. Quintil,4.0,0.0009909399773499433,13886,0.00046760967901661205,0.0015142702756832747
1990,Bremen,1. Quintil,4.0,0.0008493771234428086,13886,0.0003648330873359992,0.001333921159549618
1990,Berlin,2. Quintil,3.0,0.0007078142695356738,13886,0.00026545677108593665,0.001150171767985411
