year,age_gr,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,West,Very important,0.33068,599,1843,0.30919,0.35216
1990,17-29 y.,West,Important,0.52742,985,1843,0.50462,0.55022
1990,17-29 y.,West,Less important,0.13607,259,1843,0.12041,0.15173
1990,30-45 y.,West,Very important,0.20204,402,2057,0.18469,0.21940
1990,30-45 y.,West,Important,0.59402,1220,2057,0.57279,0.61525
1990,30-45 y.,West,Less important,0.18779,400,2057,0.17091,0.20467
1990,30-45 y.,West,Unimportant,0.01615,35,2057,0.01070,0.02159
1990,46-65 y.,West,Very important,0.12631,261,2154,0.11228,0.14034
1990,46-65 y.,West,Important,0.50712,1106,2154,0.48600,0.52824
1990,46-65 y.,West,Less important,0.31018,669,2154,0.29064,0.32972
1990,46-65 y.,West,Unimportant,0.05639,118,2154,0.04664,0.06613
1990,66 and older,West,Very important,0.05132,57,997,0.03762,0.06502
1990,66 and older,West,Important,0.42512,417,997,0.39442,0.45583
1990,66 and older,West,Less important,0.38200,379,997,0.35182,0.41217
1990,66 and older,West,Unimportant,0.14156,144,997,0.11991,0.16321
1992,17-29 y.,West,Very important,0.30554,553,1764,0.28404,0.32705
1992,17-29 y.,West,Important,0.55391,984,1764,0.53070,0.57711
1992,17-29 y.,West,Less important,0.13058,227,1764,0.11485,0.14631
1992,17-29 y.,East,Very important,0.33171,311,901,0.30095,0.36247
1992,17-29 y.,East,Important,0.54912,483,901,0.51661,0.58163
1992,17-29 y.,East,Less important,0.10790,107,901,0.08763,0.12817
1992,30-45 y.,West,Very important,0.22798,482,2163,0.21030,0.24567
1992,30-45 y.,West,Important,0.54475,1165,2163,0.52376,0.56574
1992,30-45 y.,West,Less important,0.20964,473,2163,0.19248,0.22680
1992,30-45 y.,West,Unimportant,0.01763,43,2163,0.01208,0.02317
1992,30-45 y.,East,Very important,0.26559,366,1422,0.24263,0.28856
1992,30-45 y.,East,Important,0.56009,821,1422,0.53428,0.58590
1992,30-45 y.,East,Less important,0.16783,235,1422,0.14840,0.18726
1992,46-65 y.,West,Very important,0.11997,238,2007,0.10575,0.13419
1992,46-65 y.,West,Important,0.47765,959,2007,0.45579,0.49951
1992,46-65 y.,West,Less important,0.32433,660,2007,0.30384,0.34481
1992,46-65 y.,West,Unimportant,0.07806,150,2007,0.06632,0.08980
1992,46-65 y.,East,Very important,0.15390,188,1220,0.13364,0.17416
1992,46-65 y.,East,Important,0.55615,681,1220,0.52826,0.58404
1992,46-65 y.,East,Less important,0.25169,302,1220,0.22733,0.27606
1992,46-65 y.,East,Unimportant,0.03826,49,1220,0.02749,0.04903
1992,66 and older,West,Very important,0.05842,62,977,0.04370,0.07313
1992,66 and older,West,Important,0.37625,368,977,0.34585,0.40664
1992,66 and older,West,Less important,0.35627,346,977,0.32623,0.38632
1992,66 and older,West,Unimportant,0.20906,201,977,0.18355,0.23457
1992,66 and older,East,Important,0.34841,139,362,0.29926,0.39756
1992,66 and older,East,Less important,0.41187,156,362,0.36110,0.46265
1992,66 and older,East,Unimportant,0.19412,67,362,0.15331,0.23492
1995,17-29 y.,West,Very important,0.34302,598,1770,0.32090,0.36515
1995,17-29 y.,West,Important,0.54848,989,1770,0.52529,0.57167
1995,17-29 y.,West,Less important,0.10262,183,1770,0.08848,0.11676
1995,17-29 y.,East,Very important,0.36109,315,820,0.32819,0.39398
1995,17-29 y.,East,Important,0.54083,437,820,0.50670,0.57496
1995,17-29 y.,East,Less important,0.09630,68,820,0.07610,0.11651
1995,30-45 y.,West,Very important,0.22444,582,2604,0.20841,0.24047
1995,30-45 y.,West,Important,0.56158,1458,2604,0.54252,0.58064
1995,30-45 y.,West,Less important,0.19768,513,2604,0.18238,0.21298
1995,30-45 y.,West,Unimportant,0.01630,51,2604,0.01144,0.02117
1995,30-45 y.,East,Very important,0.21286,260,1268,0.19032,0.23540
1995,30-45 y.,East,Important,0.62173,810,1268,0.59503,0.64843
1995,30-45 y.,East,Less important,0.15939,198,1268,0.13924,0.17955
1995,46-65 y.,West,Very important,0.12651,261,2055,0.11213,0.14089
1995,46-65 y.,West,Important,0.49210,1025,2055,0.47048,0.51372
1995,46-65 y.,West,Less important,0.31618,645,2055,0.29607,0.33628
1995,46-65 y.,West,Unimportant,0.06521,124,2055,0.05453,0.07589
1995,46-65 y.,East,Very important,0.15714,172,1131,0.13592,0.17836
1995,46-65 y.,East,Important,0.59649,718,1131,0.56789,0.62510
1995,46-65 y.,East,Less important,0.21006,241,1131,0.18631,0.23381
1995,66 and older,West,Very important,0.06799,68,1031,0.05262,0.08336
1995,66 and older,West,Important,0.39405,409,1031,0.36421,0.42389
1995,66 and older,West,Less important,0.36011,380,1031,0.33079,0.38942
1995,66 and older,West,Unimportant,0.17785,174,1031,0.15450,0.20120
1995,66 and older,East,Important,0.44767,179,370,0.39693,0.49841
1995,66 and older,East,Less important,0.36385,140,370,0.31476,0.41294
1995,66 and older,East,Unimportant,0.13316,51,370,0.09849,0.16782
2004,17-29 y.,West,Very important,0.35768,1000,2845,0.34006,0.37529
2004,17-29 y.,West,Important,0.52566,1539,2845,0.50731,0.54401
2004,17-29 y.,West,Less important,0.10594,306,2845,0.09463,0.11725
2004,17-29 y.,East,Very important,0.39785,410,1065,0.36844,0.42726
2004,17-29 y.,East,Important,0.52496,570,1065,0.49495,0.55497
2004,17-29 y.,East,Less important,0.07418,85,1065,0.05844,0.08993
2004,30-45 y.,West,Very important,0.19068,937,5130,0.17993,0.20143
2004,30-45 y.,West,Important,0.56577,2935,5130,0.55221,0.57934
2004,30-45 y.,West,Less important,0.22670,1180,5130,0.21524,0.23816
2004,30-45 y.,West,Unimportant,0.01685,78,5130,0.01332,0.02037
2004,30-45 y.,East,Very important,0.19487,270,1359,0.17380,0.21593
2004,30-45 y.,East,Important,0.61524,835,1359,0.58937,0.64112
2004,30-45 y.,East,Less important,0.18626,254,1359,0.16555,0.20696
2004,46-65 y.,West,Very important,0.11824,676,5487,0.10970,0.12679
2004,46-65 y.,West,Important,0.52070,2797,5487,0.50748,0.53391
2004,46-65 y.,West,Less important,0.32134,1796,5487,0.30898,0.33369
2004,46-65 y.,West,Unimportant,0.03973,218,5487,0.03456,0.04489
2004,46-65 y.,East,Very important,0.11482,204,1815,0.10015,0.12949
2004,46-65 y.,East,Important,0.59011,1083,1815,0.56748,0.61275
2004,46-65 y.,East,Less important,0.26283,481,1815,0.24258,0.28309
2004,46-65 y.,East,Unimportant,0.03223,47,1815,0.02411,0.04036
2004,66 and older,West,Very important,0.07671,229,2744,0.06675,0.08667
2004,66 and older,West,Important,0.40115,1098,2744,0.38281,0.41950
2004,66 and older,West,Less important,0.37714,1054,2744,0.35900,0.39528
2004,66 and older,West,Unimportant,0.14500,363,2744,0.13182,0.15817
2004,66 and older,East,Very important,0.07408,69,929,0.05723,0.09093
2004,66 and older,East,Important,0.47872,466,929,0.44658,0.51086
2004,66 and older,East,Less important,0.35236,312,929,0.32163,0.38310
2004,66 and older,East,Unimportant,0.09484,82,929,0.07599,0.11369
2008,17-29 y.,West,Very important,0.33143,777,2311,0.31224,0.35063
2008,17-29 y.,West,Important,0.54566,1258,2311,0.52536,0.56597
2008,17-29 y.,West,Less important,0.11588,276,2311,0.10283,0.12893
2008,17-29 y.,East,Very important,0.34263,269,814,0.31000,0.37525
2008,17-29 y.,East,Important,0.53716,463,814,0.50289,0.57144
2008,17-29 y.,East,Less important,0.10292,82,814,0.08204,0.12381
2008,30-45 y.,West,Very important,0.16396,655,4002,0.15248,0.17543
2008,30-45 y.,West,Important,0.57654,2297,4002,0.56123,0.59185
2008,30-45 y.,West,Less important,0.24215,988,4002,0.22887,0.25542
2008,30-45 y.,West,Unimportant,0.01736,62,4002,0.01331,0.02140
2008,30-45 y.,East,Very important,0.18674,205,1135,0.16406,0.20942
2008,30-45 y.,East,Important,0.58149,709,1135,0.55278,0.61020
2008,30-45 y.,East,Less important,0.20651,221,1135,0.18295,0.23007
2008,46-65 y.,West,Very important,0.12072,581,4984,0.11168,0.12977
2008,46-65 y.,West,Important,0.50740,2548,4984,0.49352,0.52128
2008,46-65 y.,West,Less important,0.32609,1646,4984,0.31308,0.33911
2008,46-65 y.,West,Unimportant,0.04578,209,4984,0.03998,0.05158
2008,46-65 y.,East,Very important,0.08645,180,1671,0.07297,0.09992
2008,46-65 y.,East,Important,0.61498,995,1671,0.59164,0.63832
2008,46-65 y.,East,Less important,0.25603,437,1671,0.23510,0.27697
2008,46-65 y.,East,Unimportant,0.04254,59,1671,0.03286,0.05222
2008,66 and older,West,Very important,0.05734,184,3123,0.04919,0.06550
2008,66 and older,West,Important,0.33700,1082,3123,0.32042,0.35358
2008,66 and older,West,Less important,0.41164,1322,3123,0.39438,0.42891
2008,66 and older,West,Unimportant,0.19402,535,3123,0.18014,0.20789
2008,66 and older,East,Very important,0.06290,70,1105,0.04858,0.07722
2008,66 and older,East,Important,0.44829,512,1105,0.41895,0.47763
2008,66 and older,East,Less important,0.37889,417,1105,0.35028,0.40751
2008,66 and older,East,Unimportant,0.10992,106,1105,0.09146,0.12837
2012,17-29 y.,West,Very important,0.37767,1162,3115,0.36064,0.39470
2012,17-29 y.,West,Important,0.52488,1683,3115,0.50734,0.54242
2012,17-29 y.,West,Less important,0.09204,270,3115,0.08188,0.10219
2012,17-29 y.,East,Very important,0.35707,290,831,0.32448,0.38967
2012,17-29 y.,East,Important,0.54418,457,831,0.51030,0.57807
2012,17-29 y.,East,Less important,0.09702,84,831,0.07688,0.11716
2012,30-45 y.,West,Very important,0.20618,1365,7181,0.19682,0.21554
2012,30-45 y.,West,Important,0.56811,4098,7181,0.55665,0.57957
2012,30-45 y.,West,Less important,0.21432,1638,7181,0.20483,0.22381
2012,30-45 y.,West,Unimportant,0.01139,80,7181,0.00894,0.01385
2012,30-45 y.,East,Very important,0.24841,439,1859,0.22876,0.26805
2012,30-45 y.,East,Important,0.58104,1108,1859,0.55860,0.60347
2012,30-45 y.,East,Less important,0.16561,312,1859,0.14871,0.18252
2012,46-65 y.,West,Very important,0.13525,1000,7159,0.12733,0.14318
2012,46-65 y.,West,Important,0.53808,3871,7159,0.52653,0.54963
2012,46-65 y.,West,Less important,0.29581,2083,7159,0.28524,0.30639
2012,46-65 y.,West,Unimportant,0.03086,205,7159,0.02685,0.03486
2012,46-65 y.,East,Very important,0.13135,325,2178,0.11716,0.14554
2012,46-65 y.,East,Important,0.60325,1296,2178,0.58270,0.62380
2012,46-65 y.,East,Less important,0.23643,511,2178,0.21858,0.25428
2012,46-65 y.,East,Unimportant,0.02897,46,2178,0.02192,0.03602
2012,66 and older,West,Very important,0.07589,299,3841,0.06751,0.08426
2012,66 and older,West,Important,0.41182,1621,3841,0.39625,0.42739
2012,66 and older,West,Less important,0.39256,1481,3841,0.37712,0.40801
2012,66 and older,West,Unimportant,0.11973,440,3841,0.10946,0.13000
2012,66 and older,East,Very important,0.09233,112,1267,0.07638,0.10828
2012,66 and older,East,Important,0.46250,617,1267,0.43504,0.48997
2012,66 and older,East,Less important,0.35987,433,1267,0.33343,0.38631
2012,66 and older,East,Unimportant,0.08530,105,1267,0.06991,0.10069
2016,17-29 y.,West,Very important,0.35965,1164,3190,0.34299,0.37630
2016,17-29 y.,West,Important,0.53525,1685,3190,0.51794,0.55256
2016,17-29 y.,West,Less important,0.10112,341,3190,0.09065,0.11158
2016,17-29 y.,East,Very important,0.33159,213,629,0.29477,0.36841
2016,17-29 y.,East,Important,0.52443,340,629,0.48537,0.56349
2016,17-29 y.,East,Less important,0.13641,76,629,0.10956,0.16325
2016,30-45 y.,West,Very important,0.21210,1152,5709,0.20150,0.22271
2016,30-45 y.,West,Important,0.56733,3271,5709,0.55448,0.58018
2016,30-45 y.,West,Less important,0.20986,1215,5709,0.19930,0.22042
2016,30-45 y.,West,Unimportant,0.01071,71,5709,0.00804,0.01338
2016,30-45 y.,East,Very important,0.21412,287,1344,0.19218,0.23606
2016,30-45 y.,East,Important,0.59864,783,1344,0.57243,0.62486
2016,30-45 y.,East,Less important,0.18211,274,1344,0.16146,0.20275
2016,46-65 y.,West,Very important,0.12989,890,6693,0.12183,0.13794
2016,46-65 y.,West,Important,0.54085,3589,6693,0.52891,0.55279
2016,46-65 y.,West,Less important,0.30563,2050,6693,0.29459,0.31666
2016,46-65 y.,West,Unimportant,0.02364,164,6693,0.02000,0.02728
2016,46-65 y.,East,Very important,0.13778,288,1861,0.12212,0.15345
2016,46-65 y.,East,Important,0.57294,1044,1861,0.55046,0.59542
2016,46-65 y.,East,Less important,0.26878,487,1861,0.24864,0.28893
2016,46-65 y.,East,Unimportant,0.02050,42,1861,0.01406,0.02693
2016,66 and older,West,Very important,0.08453,259,3502,0.07532,0.09375
2016,66 and older,West,Important,0.41728,1495,3502,0.40095,0.43362
2016,66 and older,West,Less important,0.39828,1426,3502,0.38206,0.41449
2016,66 and older,West,Unimportant,0.09991,322,3502,0.08998,0.10984
2016,66 and older,East,Very important,0.08844,94,1156,0.07206,0.10481
2016,66 and older,East,Important,0.48135,584,1156,0.45253,0.51016
2016,66 and older,East,Less important,0.35523,397,1156,0.32763,0.38284
2016,66 and older,East,Unimportant,0.07498,81,1156,0.05979,0.09017
2021,17-29 y.,West,Very important,0.34129,852,2259,0.32174,0.36085
2021,17-29 y.,West,Important,0.52452,1173,2259,0.50392,0.54512
2021,17-29 y.,West,Less important,0.12542,234,2259,0.11175,0.13908
2021,17-29 y.,East,Very important,0.34905,155,420,0.30341,0.39469
2021,17-29 y.,East,Important,0.54433,213,420,0.49664,0.59202
2021,17-29 y.,East,Less important,0.09192,52,420,0.06426,0.11959
2021,30-45 y.,West,Very important,0.21217,715,3179,0.19795,0.22638
2021,30-45 y.,West,Important,0.59719,1858,3179,0.58014,0.61424
2021,30-45 y.,West,Less important,0.18278,606,3179,0.16934,0.19622
2021,30-45 y.,East,Very important,0.22470,208,896,0.19735,0.25204
2021,30-45 y.,East,Important,0.58900,506,896,0.55677,0.62124
2021,30-45 y.,East,Less important,0.16695,182,896,0.14252,0.19139
2021,46-65 y.,West,Very important,0.12133,724,5340,0.11257,0.13009
2021,46-65 y.,West,Important,0.54261,2850,5340,0.52925,0.55598
2021,46-65 y.,West,Less important,0.30989,1651,5340,0.29748,0.32229
2021,46-65 y.,West,Unimportant,0.02617,115,5340,0.02188,0.03045
2021,46-65 y.,East,Very important,0.12174,193,1397,0.10459,0.13889
2021,46-65 y.,East,Important,0.58484,822,1397,0.55899,0.61069
2021,46-65 y.,East,Less important,0.27734,382,1397,0.25386,0.30083
2021,66 and older,West,Very important,0.08700,233,2655,0.07628,0.09772
2021,66 and older,West,Important,0.43018,1182,2655,0.41134,0.44901
2021,66 and older,West,Less important,0.39021,1034,2655,0.37165,0.40877
2021,66 and older,West,Unimportant,0.09261,206,2655,0.08158,0.10364
2021,66 and older,East,Very important,0.07840,71,828,0.06008,0.09672
2021,66 and older,East,Important,0.46678,404,828,0.43278,0.50079
2021,66 and older,East,Less important,0.39943,305,828,0.36604,0.43281
2021,66 and older,East,Unimportant,0.05539,48,828,0.03980,0.07098
