year,age_gr,migback,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,No migration background,Very important,0.32893,560,1730,0.30678,0.35108
1990,17-29 y.,No migration background,Important,0.52668,923,1730,0.50315,0.55022
1990,17-29 y.,No migration background,Less important,0.13892,247,1730,0.12262,0.15523
1990,17-29 y.,Direct migration background,Important,0.51904,46,46,0.37306,0.66503
1990,30-45 y.,No migration background,Very important,0.20117,373,1921,0.18324,0.21910
1990,30-45 y.,No migration background,Important,0.59564,1140,1921,0.57369,0.61760
1990,30-45 y.,No migration background,Less important,0.18707,376,1921,0.16962,0.20451
1990,30-45 y.,No migration background,Unimportant,0.01612,32,1921,0.01048,0.02175
1990,30-45 y.,Direct migration background,Important,0.57248,71,71,0.45658,0.68837
1990,46-65 y.,No migration background,Very important,0.11870,226,1975,0.10443,0.13297
1990,46-65 y.,No migration background,Important,0.50725,1015,1975,0.48519,0.52930
1990,46-65 y.,No migration background,Less important,0.31531,622,1975,0.29481,0.33581
1990,46-65 y.,No migration background,Unimportant,0.05874,112,1975,0.04837,0.06911
1990,46-65 y.,Direct migration background,Very important,0.19731,32,167,0.13677,0.25785
1990,46-65 y.,Direct migration background,Important,0.50845,88,167,0.43240,0.58450
1990,46-65 y.,Direct migration background,Less important,0.26212,47,167,0.19522,0.32903
1990,66 and older,No migration background,Very important,0.05005,53,935,0.03607,0.06403
1990,66 and older,No migration background,Important,0.42544,389,935,0.39373,0.45715
1990,66 and older,No migration background,Less important,0.38194,357,935,0.35078,0.41310
1990,66 and older,No migration background,Unimportant,0.14257,136,935,0.12014,0.16499
1992,17-29 y.,No migration background,Very important,0.31606,831,2535,0.29795,0.33416
1992,17-29 y.,No migration background,Important,0.55155,1391,2535,0.53219,0.57092
1992,17-29 y.,No migration background,Less important,0.12212,313,2535,0.10937,0.13487
1992,17-29 y.,Direct migration background,Important,0.57422,51,51,0.43716,0.71128
1992,30-45 y.,No migration background,Very important,0.23074,800,3425,0.21663,0.24486
1992,30-45 y.,No migration background,Important,0.55217,1900,3425,0.53551,0.56883
1992,30-45 y.,No migration background,Less important,0.20088,674,3425,0.18746,0.21430
1992,30-45 y.,No migration background,Unimportant,0.01620,51,3425,0.01197,0.02043
1992,30-45 y.,Direct migration background,Very important,0.31882,43,122,0.23578,0.40185
1992,30-45 y.,Direct migration background,Important,0.48940,79,122,0.40033,0.57847
1992,46-65 y.,No migration background,Very important,0.12096,381,2981,0.10925,0.13266
1992,46-65 y.,No migration background,Important,0.49522,1513,2981,0.47727,0.51317
1992,46-65 y.,No migration background,Less important,0.31297,900,2981,0.29632,0.32961
1992,46-65 y.,No migration background,Unimportant,0.07086,187,2981,0.06165,0.08007
1992,46-65 y.,Direct migration background,Very important,0.20041,44,229,0.14845,0.25237
1992,46-65 y.,Direct migration background,Important,0.50475,123,229,0.43985,0.56965
1992,46-65 y.,Direct migration background,Less important,0.24890,62,229,0.19278,0.30503
1992,66 and older,No migration background,Very important,0.05452,76,1260,0.04198,0.06706
1992,66 and older,No migration background,Important,0.37408,472,1260,0.34735,0.40081
