"plh0106","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","48","0.308089686222445","0.235868977339883","0.380310395105007"
"Sehr wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Hauptschule","kein Migrationshintergrund","515","0.128573998111691","0.117906092599608","0.139241903623774"
"Sehr wichtig","1990","Hauptschule","direkter Migrationshintergrund","42","0.175486290036226","0.128428474030089","0.222544106042362"
"Sehr wichtig","1990","Hauptschule","indirekter Migrationshintergrund","8","","",""
"Sehr wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Realschule","kein Migrationshintergrund","302","0.199328824557871","0.178564852170141","0.220092796945601"
"Sehr wichtig","1990","Realschule","direkter Migrationshintergrund","18","","",""
"Sehr wichtig","1990","Realschule","indirekter Migrationshintergrund","2","","",""
"Sehr wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","169","0.346504515153904","0.305486129484208","0.387522900823601"
"Sehr wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","14","","",""
"Sehr wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","AkademikerIn","kein Migrationshintergrund","151","0.245517906473189","0.211137112649569","0.279898700296809"
"Sehr wichtig","1990","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Sehr wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Sehr wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","79","0.508945292141995","0.430746732266538","0.587143852017451"
"Wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Hauptschule","kein Migrationshintergrund","1983","0.516264574790962","0.500337814705832","0.532191334876092"
"Wichtig","1990","Hauptschule","direkter Migrationshintergrund","134","0.500683432559489","0.438827575477098","0.56253928964188"
"Wichtig","1990","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Realschule","kein Migrationshintergrund","776","0.530582259292811","0.504643189087173","0.556521329498449"
"Wichtig","1990","Realschule","direkter Migrationshintergrund","49","0.558763385429186","0.456180106118375","0.661346664739997"
"Wichtig","1990","Realschule","indirekter Migrationshintergrund","6","","",""
"Wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","264","0.498311059711007","0.455211746856326","0.541410372565688"
"Wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","16","","",""
"Wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","AkademikerIn","kein Migrationshintergrund","320","0.548604431023161","0.508852507637882","0.588356354408441"
"Wichtig","1990","AkademikerIn","direkter Migrationshintergrund","26","","",""
"Wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Hauptschule","kein Migrationshintergrund","1070","0.292061622824399","0.277569823758319","0.30655342189048"
"Weniger wichtig","1990","Hauptschule","direkter Migrationshintergrund","60","0.262443267271468","0.208014729877466","0.31687180466547"
"Weniger wichtig","1990","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Weniger wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Realschule","kein Migrationshintergrund","300","0.231585464174764","0.209659852046359","0.253511076303168"
"Weniger wichtig","1990","Realschule","direkter Migrationshintergrund","22","","",""
"Weniger wichtig","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","77","0.13957000908213","0.109698535811995","0.169441482352265"
"Weniger wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","6","","",""
"Weniger wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Weniger wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","AkademikerIn","kein Migrationshintergrund","111","0.170524482528015","0.140481364665948","0.200567600390083"
"Weniger wichtig","1990","AkademikerIn","direkter Migrationshintergrund","11","","",""
"Weniger wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Hauptschule","kein Migrationshintergrund","214","0.0630998042729478","0.0553507625427288","0.0708488460031668"
"Ganz unwichtig","1990","Hauptschule","direkter Migrationshintergrund","15","","",""
"Ganz unwichtig","1990","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ganz unwichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Realschule","kein Migrationshintergrund","44","0.0385034519745542","0.028502945596219","0.0485039583528894"
"Ganz unwichtig","1990","Realschule","direkter Migrationshintergrund","1","","",""
"Ganz unwichtig","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","7","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","AkademikerIn","kein Migrationshintergrund","20","","",""
"Ganz unwichtig","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
