"plh0106","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"1 Sehr wichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Hamburg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Bremen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Hessen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Bayern","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Berlin","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Thueringen","","","",""
"1 Sehr wichtig","1990","Hauptschule","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1990","Hauptschule","Hamburg","","","",""
"1 Sehr wichtig","1990","Hauptschule","Niedersachsen","55","0.101823765970884","0.074656247434076","0.128991284507691"
"1 Sehr wichtig","1990","Hauptschule","Bremen","","","",""
"1 Sehr wichtig","1990","Hauptschule","Nordrhein-Westfalen","142","0.131790937485854","0.11119302804832","0.152388846923388"
"1 Sehr wichtig","1990","Hauptschule","Hessen","48","0.140985892397794","0.104263875978697","0.177707908816892"
"1 Sehr wichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","57","0.132793017285578","0.0990268917501158","0.166559142821041"
"1 Sehr wichtig","1990","Hauptschule","Baden-Wuerttemberg","102","0.142759743787374","0.116751570664953","0.168767916909795"
