year,bula_h,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,West,Very important,0.13877,47,240,0.09494,0.18260
1990,Schleswig-Holstein,West,Important,0.38499,129,240,0.32330,0.44668
1990,Schleswig-Holstein,West,Less important,0.21267,64,240,0.16079,0.26455
1990,Hamburg,West,Important,0.47637,73,73,0.36100,0.59173
1990,Lower Saxony,West,Very important,0.11823,137,840,0.09638,0.14008
1990,Lower Saxony,West,Important,0.46445,475,840,0.43070,0.49820
1990,Lower Saxony,West,Less important,0.20049,196,840,0.17340,0.22758
1990,Lower Saxony,West,Unimportant,0.03729,32,840,0.02447,0.05011
1990,Bremen,West,Important,0.35585,38,38,0.20158,0.51012
1990,North Rhine-Westphalia,West,Very important,0.14622,372,1912,0.13038,0.16206
1990,North Rhine-Westphalia,West,Important,0.40458,1020,1912,0.38257,0.42659
1990,North Rhine-Westphalia,West,Less important,0.18669,458,1912,0.16922,0.20416
1990,North Rhine-Westphalia,West,Unimportant,0.02585,62,1912,0.01873,0.03296
1990,Hesse,West,Very important,0.13267,115,625,0.10605,0.15929
1990,Hesse,West,Important,0.38786,348,625,0.34963,0.42609
1990,Hesse,West,Less important,0.19203,162,625,0.16112,0.22294
1990,"Rhineland-Palatinate, Saarland",West,Very important,0.14290,102,554,0.11373,0.17206
1990,"Rhineland-Palatinate, Saarland",West,Important,0.41693,295,554,0.37584,0.45802
1990,"Rhineland-Palatinate, Saarland",West,Less important,0.18727,124,554,0.15475,0.21979
1990,"Rhineland-Palatinate, Saarland",West,Unimportant,0.05728,33,554,0.03792,0.07665
1990,Baden-Wuerttemberg,West,Very important,0.13758,223,1146,0.11762,0.15753
1990,Baden-Wuerttemberg,West,Important,0.37645,592,1146,0.34839,0.40452
1990,Baden-Wuerttemberg,West,Less important,0.17885,269,1146,0.15665,0.20104
1990,Baden-Wuerttemberg,West,Unimportant,0.04389,62,1146,0.03203,0.05576
1990,Bavaria,West,Very important,0.14231,237,1263,0.12303,0.16158
1990,Bavaria,West,Important,0.38515,639,1263,0.35830,0.41200
1990,Bavaria,West,Less important,0.20798,324,1263,0.18559,0.23038
1990,Bavaria,West,Unimportant,0.04572,63,1263,0.03420,0.05725
1990,Berlin,West,Very important,0.13466,45,222,0.08966,0.17967
1990,Berlin,West,Important,0.39617,119,222,0.33168,0.46065
1990,Berlin,West,Less important,0.22871,58,222,0.17333,0.28408
1992,Schleswig-Holstein,West,Very important,0.15687,57,226,0.10935,0.20440
1992,Schleswig-Holstein,West,Important,0.29958,103,226,0.23972,0.35943
1992,Schleswig-Holstein,West,Less important,0.22684,66,226,0.17212,0.28156
1992,Hamburg,West,Important,0.45804,63,63,0.33402,0.58206
1992,Lower Saxony,West,Very important,0.15124,178,832,0.12688,0.17560
1992,Lower Saxony,West,Important,0.39281,412,832,0.35961,0.42602
1992,Lower Saxony,West,Less important,0.19046,195,832,0.16376,0.21716
1992,Lower Saxony,West,Unimportant,0.05663,47,832,0.04091,0.07234
1992,Bremen,West,Important,0.30521,32,32,0.14311,0.46732
1992,North Rhine-Westphalia,West,Very important,0.13412,356,1874,0.11868,0.14955
1992,North Rhine-Westphalia,West,Important,0.39537,1003,1874,0.37323,0.41752
1992,North Rhine-Westphalia,West,Less important,0.17366,427,1874,0.15651,0.19082
1992,North Rhine-Westphalia,West,Unimportant,0.03875,88,1874,0.03001,0.04749
1992,Hesse,West,Very important,0.11202,102,643,0.08762,0.13642
1992,Hesse,West,Important,0.38427,340,643,0.34664,0.42190
1992,Hesse,West,Less important,0.17852,148,643,0.14889,0.20814
1992,Hesse,West,Unimportant,0.07703,53,643,0.05641,0.09766
1992,"Rhineland-Palatinate, Saarland",West,Very important,0.13287,104,542,0.10427,0.16147
1992,"Rhineland-Palatinate, Saarland",West,Important,0.37625,263,542,0.33543,0.41708
1992,"Rhineland-Palatinate, Saarland",West,Less important,0.21605,141,542,0.18137,0.25073
1992,"Rhineland-Palatinate, Saarland",West,Unimportant,0.05756,34,542,0.03793,0.07718
1992,Baden-Wuerttemberg,West,Very important,0.12576,212,1090,0.10607,0.14545
1992,Baden-Wuerttemberg,West,Important,0.33716,527,1090,0.30909,0.36524
1992,Baden-Wuerttemberg,West,Less important,0.19277,296,1090,0.16934,0.21619
1992,Baden-Wuerttemberg,West,Unimportant,0.04260,55,1090,0.03060,0.05459
1992,Bavaria,West,Very important,0.13598,252,1296,0.11731,0.15465
1992,Bavaria,West,Important,0.35080,623,1296,0.32481,0.37679
1992,Bavaria,West,Less important,0.20248,327,1296,0.18059,0.22436
1992,Bavaria,West,Unimportant,0.06707,94,1296,0.05345,0.08069
1992,Berlin,West,Very important,0.13563,39,202,0.08829,0.18296
1992,Berlin,West,Important,0.36462,110,202,0.29808,0.43116
1992,Berlin,West,Less important,0.19187,53,202,0.13743,0.24631
1992,Berlin,East,Very important,0.24588,87,270,0.19442,0.29734
1992,Berlin,East,Important,0.38118,135,270,0.32314,0.43922
1992,Berlin,East,Less important,0.14283,48,270,0.10101,0.18464
1992,Brandenburg,East,Very important,0.18000,157,636,0.15012,0.20988
1992,Brandenburg,East,Important,0.41434,341,636,0.37603,0.45266
