year,quintil_oecd,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,Very important,0.15147,177,1086,0.13014,0.17280
1990,1st Quintile,Important,0.47713,535,1086,0.44741,0.50686
1990,1st Quintile,Less important,0.27634,287,1086,0.24973,0.30295
1990,1st Quintile,Unimportant,0.09506,87,1086,0.07761,0.11251
1990,2nd Quintile,Very important,0.15993,218,1339,0.14029,0.17957
1990,2nd Quintile,Important,0.53388,726,1339,0.50715,0.56061
1990,2nd Quintile,Less important,0.25584,336,1339,0.23246,0.27922
1990,2nd Quintile,Unimportant,0.05035,59,1339,0.03863,0.06207
1990,3rd Quintile,Very important,0.17750,260,1396,0.15745,0.19755
1990,3rd Quintile,Important,0.51709,737,1396,0.49086,0.54331
1990,3rd Quintile,Less important,0.26419,348,1396,0.24105,0.28733
1990,3rd Quintile,Unimportant,0.04122,51,1396,0.03079,0.05165
1990,4th Quintile,Very important,0.18891,315,1576,0.16958,0.20824
1990,4th Quintile,Important,0.55378,863,1576,0.52923,0.57833
1990,4th Quintile,Less important,0.22391,346,1576,0.20333,0.24450
1990,4th Quintile,Unimportant,0.03340,52,1576,0.02452,0.04227
1990,5th Quintile,Very important,0.20949,349,1664,0.18993,0.22905
1990,5th Quintile,Important,0.50984,864,1664,0.48581,0.53386
1990,5th Quintile,Less important,0.24257,390,1664,0.22197,0.26317
1990,5th Quintile,Unimportant,0.03811,61,1664,0.02890,0.04731
1992,1st Quintile,Very important,0.16600,415,2248,0.15062,0.18139
1992,1st Quintile,Important,0.46371,1126,2248,0.44309,0.48433
1992,1st Quintile,Less important,0.26172,541,2248,0.24355,0.27990
1992,1st Quintile,Unimportant,0.10856,166,2248,0.09570,0.12143
1992,2nd Quintile,Very important,0.17470,444,2270,0.15908,0.19033
1992,2nd Quintile,Important,0.50889,1214,2270,0.48832,0.52946
1992,2nd Quintile,Less important,0.25412,519,2270,0.23621,0.27203
1992,2nd Quintile,Unimportant,0.06229,93,2270,0.05235,0.07223
1992,3rd Quintile,Very important,0.18334,444,2085,0.16673,0.19996
1992,3rd Quintile,Important,0.50170,1065,2085,0.48024,0.52317
1992,3rd Quintile,Less important,0.25310,480,2085,0.23443,0.27176
1992,3rd Quintile,Unimportant,0.06185,96,2085,0.05151,0.07220
1992,4th Quintile,Very important,0.19616,444,2086,0.17912,0.21321
1992,4th Quintile,Important,0.50895,1074,2086,0.48750,0.53041
1992,4th Quintile,Less important,0.24423,476,2086,0.22578,0.26267
1992,4th Quintile,Unimportant,0.05066,92,2086,0.04124,0.06007
1992,5th Quintile,Very important,0.20063,473,2182,0.18382,0.21744
1992,5th Quintile,Important,0.51383,1121,2182,0.49285,0.53480
1992,5th Quintile,Less important,0.23323,490,2182,0.21548,0.25098
1992,5th Quintile,Unimportant,0.05231,98,2182,0.04297,0.06166
1995,1st Quintile,Very important,0.19000,393,1869,0.17221,0.20779
1995,1st Quintile,Important,0.52144,1007,1869,0.49878,0.54409
1995,1st Quintile,Less important,0.21619,366,1869,0.19752,0.23485
1995,1st Quintile,Unimportant,0.07238,103,1869,0.06063,0.08413
1995,2nd Quintile,Very important,0.16916,436,2283,0.15378,0.18455
1995,2nd Quintile,Important,0.51669,1236,2283,0.49618,0.53719
1995,2nd Quintile,Less important,0.24137,501,2283,0.22381,0.25893
1995,2nd Quintile,Unimportant,0.07278,110,2283,0.06212,0.08344
1995,3rd Quintile,Very important,0.18668,460,2333,0.17087,0.20250
1995,3rd Quintile,Important,0.51863,1305,2333,0.49835,0.53891
1995,3rd Quintile,Less important,0.25017,499,2333,0.23259,0.26774
1995,3rd Quintile,Unimportant,0.04452,69,2333,0.03615,0.05289
1995,4th Quintile,Very important,0.19241,502,2353,0.17648,0.20834
1995,4th Quintile,Important,0.53161,1288,2353,0.51144,0.55177
1995,4th Quintile,Less important,0.22785,479,2353,0.21090,0.24480
1995,4th Quintile,Unimportant,0.04813,84,2353,0.03948,0.05678
1995,5th Quintile,Very important,0.19972,489,2283,0.18332,0.21613
1995,5th Quintile,Important,0.50134,1187,2283,0.48083,0.52186
1995,5th Quintile,Less important,0.25035,522,2283,0.23257,0.26812
1995,5th Quintile,Unimportant,0.04858,85,2283,0.03976,0.05741
2004,1st Quintile,Very important,0.17603,562,3210,0.16285,0.18920
2004,1st Quintile,Important,0.50799,1672,3210,0.49070,0.52529
2004,1st Quintile,Less important,0.25188,783,3210,0.23687,0.26690
2004,1st Quintile,Unimportant,0.06410,193,3210,0.05562,0.07257
2004,2nd Quintile,Very important,0.17489,646,3741,0.16271,0.18706
2004,2nd Quintile,Important,0.51634,1988,3741,0.50032,0.53235
2004,2nd Quintile,Less important,0.25622,937,3741,0.24223,0.27021
2004,2nd Quintile,Unimportant,0.05255,170,3741,0.04540,0.05970
2004,3rd Quintile,Very important,0.16230,684,3971,0.15083,0.17377
2004,3rd Quintile,Important,0.51989,2101,3971,0.50435,0.53543
2004,3rd Quintile,Less important,0.26919,1034,3971,0.25539,0.28299
2004,3rd Quintile,Unimportant,0.04862,152,3971,0.04193,0.05531
2004,4th Quintile,Very important,0.16617,745,4311,0.15506,0.17728
2004,4th Quintile,Important,0.53136,2317,4311,0.51646,0.54625
2004,4th Quintile,Less important,0.25949,1107,4311,0.24640,0.27257
2004,4th Quintile,Unimportant,0.04298,142,4311,0.03693,0.04904
2004,5th Quintile,Very important,0.18171,1158,6171,0.17209,0.19133
2004,5th Quintile,Important,0.51625,3243,6171,0.50378,0.52872
2004,5th Quintile,Less important,0.27006,1607,6171,0.25898,0.28114
2004,5th Quintile,Unimportant,0.03198,163,6171,0.02759,0.03637
2008,1st Quintile,Very important,0.17691,499,2933,0.16310,0.19072
2008,1st Quintile,Important,0.47070,1417,2933,0.45263,0.48877
2008,1st Quintile,Less important,0.25862,759,2933,0.24277,0.27447
2008,1st Quintile,Unimportant,0.09377,258,2933,0.08322,0.10432
2008,2nd Quintile,Very important,0.13499,453,3352,0.12342,0.14656
2008,2nd Quintile,Important,0.49542,1670,3352,0.47849,0.51235
2008,2nd Quintile,Less important,0.28904,997,3352,0.27369,0.30439
2008,2nd Quintile,Unimportant,0.08055,232,3352,0.07133,0.08976
